nx_1_significand,nx_1_exponent,nx_2_significand,nx_2_exponent,nNorm_1_significand,nNorm_1_exponent,nNorm_2_significand,nNorm_2_exponent,sSquare_1_significand,sSquare_1_exponent,sSquare_2_significand,sSquare_2_exponent,s_1_significand,s_1_exponent,s_2_significand,s_2_exponent,znxnz_1_significand,znxnz_1_exponent,znxnz_2_significand,znxnz_2_exponent,sny_1_significand,sny_1_exponent,sny_2_significand,sny_2_exponent,znxnzsny_significand,znxnzsny_exponent,nxSquarenySquare_significand,nxSquarenySquare_exponent,px_significand,px_exponent
-4773616277168972,-80,5078056989821418,-133,6492412567319757,-64,7035171852568176,-118,6945014814392423,-108,4580057638305218,-162,5592634989893430,-80,4775166788603395,-133,-5089606432500577,-112,5422444619935940,-167,-7275047965470730,-109,8954415680259241,-163,-7911248769533302,-109,6965013119919829,-108,5115438606799865,-53
-6884661876174671,-80,-5947526215389478,-133,6985558454645166,-58,-4534888738091824,-112,4982618986574780,-107,-8107591883427554,-161,6699212044900107,-80,-5544433732549560,-135,5432198453156100,-109,-6925979729444366,-163,-4751374171372550,-110,8836524100607708,-165,6113022734939649,-110,5333092991256571,-107,-5162221426912505,-55
7865288930168807,-79,6116474358220026,-135,5563108867544741,-53,6964511486042105,-107,7991106875521871,-105,6863027480330384,-161,8483954967687901,-79,4903609976915825,-135,6904507436568412,-105,7018153044218532,-159,8027480618849584,-105,6270888460424460,-160,7465994027708998,-104,7466083542246889,-104,-9007091263010868,-53
8633939092675428,-81,4554511146785560,-133,8834495529612461,-53,-5921585811343488,-111,8394367463699978,-106,6827455112779776,-169,6148566514361720,-79,7876696855754525,-133,-4592068255055500,-106,-7015014587614364,-161,7630330133507593,-105,-7736058420439037,-160,5334296005979843,-105,7194463433974551,-104,-6678339177142234,-54
-5653130643943927,-79,8565800493946592,-135,6277908994966694,-55,6664641738396510,-109,5064661623202382,-103,8125791177188206,-159,6754140685388764,-78,-4962299191909360,-132,7359334084043888,-107,6342659510413822,-161,4729309972724091,-103,-5010969551217083,-160,5189268352976834,-103,5303172829621544,-103,-8813737651638928,-53
4931853655377954,-82,-7201538299194896,-137,6094555479911966,-55,6798254964659508,-109,6055732260300917,-107,-6763174724832200,-162,7385471352723088,-80,7628125842092364,-136,4507576115435661,-109,-4647167895514532,-164,4505936910760200,-106,5287017029370938,-159,5069383925189658,-106,6789924679529847,-106,-6724809665506620,-53
7290664849072094,-79,-8233502334506216,-133,9007162499417530,-53,-6753257791932380,-109,5722154316257393,-105,5489557690140800,-162,7179177118089965,-79,7468733081941416,-133,6137457348670891,-106,-8995445299444704,-161,5694361199308110,-106,-8114266642510685,-162,5915909273989500,-105,7317932357129778,-105,-7281534045867181,-53
-7226030785010368,-79,-4870731728643480,-136,7767405448376350,-59,6513316046461952,-118,5206098941647853,-104,-7466479555992596,-159,4842126108814103,-78,-5599384322303900,-132,-4896624045639599,-108,-5062548826361548,-162,6980425290439761,-105,-7440082255476007,-160,6368347284734811,-105,5238411675794266,-104,-5475034845204099,-53
6760455042939109,-79,-7110467468981493,-132,6425643636153622,-53,-6292513875143128,-109,5672114428665125,-104,5803127610539246,-159,5054199484323810,-78,8134903409169532,-132,-4688923144395383,-105,6369296989473052,-158,-5483689433370672,-104,-6560702378185140,-159,-7828151005568363,-104,7838591739144228,-104,8995201976299527,-53
-5668514970871523,-80,-5536273232166353,-136,4647077929086521,-55,6633173023919801,-109,7164032210335965,-105,-7530713824621730,-159,8032923850372202,-79,-5912131229089067,-135,8532897109120330,-108,5741446576946122,-162,-7353421164979920,-105,-8477591061861480,-160,-6286809026339879,-105,8439660697700571,-105,6709575610329417,-53
-8345034327622999,-82,-6330869615309568,-140,4974526772687664,-66,-6233976580508480,-121,7930840677187777,-105,-6534810882210217,-167,8451902876692046,-79,7207012624962585,-133,5119512373592356,-115,-6375678597908634,-169,-7870310415506022,-105,-8443118521638026,-158,-7865310891703687,-105,7931047582084907,-105,8932542853744440,-53
-7534391097960855,-79,8240856283210946,-134,6741802861608082,-53,7236451629156127,-107,8560858847586601,-106,6242137643527188,-160,6209241557224395,-79,5415166743376072,-134,-4759860159427780,-105,6279959655639411,-159,-5189451088418433,-106,-8825017980139390,-160,-7354585703636996,-105,7875288231861558,-105,8411656426836471,-53
