nx,nNorm,sSquare,s,znxnz,sny,znxnzsny,nxSquarenySquare,px
-1.9041723602627091934861211768945666e-04,9.9999999999999999999999999999999990e-01,4.9251158507086546904929348692665100e-08,2.2192602034706643859173033404536742e-04,-2.6000240321043803216277203658957497e-09,-2.5476948692364733711025158011573234e-08,-2.8076972724469114032652878377468984e-08,4.9437599854098898261473370209614245e-08,5.6792750471969437591769362253158841e-01
-3.3305571852333859020615279646551482e-05,1.0000000000000000000000000000000000e+00,1.0088216586771101257324767179352292e-09,3.1761953004768301333827614761678024e-05,3.4110665279322397800795649473292573e-10,-6.7028727356530544764335102930767425e-11,2.7407792543669343324362139180215829e-10,1.1137146788938880911955779042390252e-09,-2.4609348393333592990033495664073127e-01
1.7083787996582002696742358134534418e-05,1.0000000000000000000000000000000002e+00,3.9209970050891343666363013155901608e-10,1.9801507531218764169571909999369219e-05,2.8573488713573375272588104456151743e-10,3.8599544486373682024346759419680918e-10,6.7173033199947057296934863875832656e-10,6.7184203332220854207192674142237169e-10,-9.9983373871059300290174717982903112e-01
3.1826467485287868984525553616570405e-06,1.0000000000000000000000000000000000e+00,1.1478810966993550204096147802596433e-10,1.0713921302209359706426077990398586e-05,-5.1398968402229697691872437248380970e-11,2.0482190027555533969867728366068256e-10,1.5342293187332564200680484641230160e-10,3.7560272841732126571609940826833686e-10,-4.0847129231410131102560378431598446e-01
-1.6356936132994123369596445390680117e-06,1.0000000000000000000000000000000000e+00,1.2683818639084148668093261465375904e-11,3.5614349129366591118563071992416714e-06,1.5891243702644463847598910531865774e-11,-3.6388603710128061164443606217784887e-11,-2.0497360007483597316844695685919113e-11,1.0707074849975668912388879220554515e-10,1.9143753354381543480899276752161768e-01
-2.3718396626879172936717552829252185e-05,1.0000000000000000000000000000000002e+00,3.1539711740083805867226670160678015e-09,5.6160227688359496061900454902668513e-05,2.8939820775799115694164976723597630e-10,2.9398597605092938744959401312871317e-09,3.2292579682672850314375898985231080e-09,3.3028459158654882840021348594806291e-09,-9.7771983632517715197793723441068790e-01
-1.4484478525229732939822244202102613e-05,9.9999999999999999999999999999999981e-01,2.2109874601393891698528464198820410e-10,1.4869389564267220347379057856061653e-05,-6.9903378940433439838353463808159847e-11,8.7451430417748884523661638599934525e-11,1.7548051477315444685308174791774678e-11,2.4438987869595508659784187536625199e-10,-7.1803511548638792591263230258928180e-02
1.1099972319422803905058558910005648e-05,1.0000000000000000000000000000000000e+00,9.4794459537622819634566830554350670e-11,9.7362446321784057581666052954925221e-06,-6.4048736362913705153890521291787498e-11,2.1507946892773387943767276419329055e-11,-4.2540789470140317210123244872458443e-11,1.2808933081574813214831389791326441e-10,3.3211813348711848336955124252677051e-01
5.8854624511665888377072429688133403e-07,1.0000000000000000000000000000000002e+00,1.4727010201608883339288647751807082e-10,1.2135489360387937540605943145199191e-05,9.7972146007898702490030384152727336e-12,2.4989342403037293747116778854985891e-10,2.5969063863116280772017082696513165e-10,4.2437490651622972424647219446758905e-10,-6.1193683849738000843624423689878532e-01
1.3306987925806247679594057647664766e-05,9.9999999999999999999999999999999990e-01,1.4802048660604715759440173509272435e-10,1.2166367025782477091545307244005782e-05,9.8341451464137841397466144109833227e-11,6.1509114733375381294136895209520812e-11,1.5985056619751322269160303931935404e-10,2.0263570848270947632811939506311091e-10,-7.8885684756373021336527577758619776e-01
