nx,nNorm,sSquare,s,znxnz,sny,znxnzsny,nxSquarenySquare,px
-9.0728949250873139419294852452489766e-01,1.0000000000000000000000000000000000e+00,2.7436916901141704577573219409964076e-01,5.2380260500632969434706431926690541e-01,-8.8604000637548597813031776701613143e-02,-2.1175852751992133623187248959437991e-01,-3.0036252815746993404490426629599302e-01,9.8660976569761709828864678946126568e-01,3.0443903820989249544183519992620455e-01
-6.4867778215143660432485418003174232e-01,1.0000000000000000000000000000000000e+00,4.5613100086364902109476993674173184e-02,2.1357223622550966329402101084709918e-01,2.8043396452717744408763349222049904e-01,1.1776605128920472058472396995951403e-01,3.9820001581638216467235746218001308e-01,7.2483680592021144128515917630244365e-01,-5.4936506060953975765226774773291292e-01
5.5461728173903124143397503062506966e-01,1.0000000000000000000000000000000000e+00,1.7627490258009891875386393829973497e-01,4.1985104808741268492227624594903217e-01,1.3453208244472065964134646719912106e-01,3.2882436933007403577798598936024706e-01,4.6335645177479469541933245655936809e-01,9.2099148292264714688269304668882063e-01,-5.0310612026985638176958561923049549e-01
3.7900518998511041064077658704168565e-02,9.9999999999999999999999999999999971e-01,8.2819814530037020116659478284213391e-02,2.8778431946518041676250375918653981e-01,-1.3807953556335923693492439315053363e-02,2.6036077272595106674516288596456760e-01,2.4655281916961514305167044664951422e-01,8.1993299342364646450568876739100666e-01,-3.0069874141803827177937235547953772e-01
-7.1237167481646875997019460205555533e-02,9.9999999999999999999999999999999981e-01,3.0835523027506862015996284780865331e-02,1.7560046420071577366592113043208147e-01,3.1827569920355823868322074543080841e-02,-1.4670493694009612008285995861687040e-01,-1.1487736701974029621453788407378956e-01,7.0304695598399361423970047412603445e-01,1.6339928086162672772736478354274485e-01
-4.2430834480558536980300410891942952e-01,1.0000000000000000000000000000000000e+00,2.8300797061916704883748789895403758e-01,5.3198493457913547275578485005551982e-01,4.9211638472293707205098124634046769e-02,4.7602483961927562609456813728242020e-01,5.2523647809156933329966626191646700e-01,9.8072049018521896982497953143095430e-01,-5.3556184799643894412382835256353701e-01
-8.9458743182701908828227882996245074e-01,1.0000000000000000000000000000000002e+00,3.2295787347247005167858909825591413e-01,5.6829382670628233006683620779937420e-01,-1.6783103814943011863837065419376667e-01,2.1488151500377658877042294589669268e-01,4.7050476854346470132052291702926018e-02,9.4325908315649322912691441936761292e-01,-4.9880756723696950015022445217650138e-02
8.6471373785193018998033794501077141e-01,1.0000000000000000000000000000000000e+00,2.2685472846118483704636010094426163e-01,4.7629269200900493875967239491278631e-01,-2.5954050744821974460638672217613652e-01,1.5747757507207341161630280435635323e-01,-1.0206293237614633299008391781978329e-01,8.5704732582519201771893217278181008e-01,1.1908669369906375232321861990308212e-01
8.9578585973249355070491489789829964e-01,1.0000000000000000000000000000000000e+00,1.5615080754805605475396089469104168e-01,3.9515921797176395205990566097304906e-01,3.2009067717359604463909511014734930e-01,-2.8927748208113285274332078730586601e-05,3.2006174942538793135382077806861871e-01,8.0243231185569822846018743136585694e-01,-3.9886448326739960951823992543350415e-01
-5.2860039105360189903252295963827058e-01,1.0000000000000000000000000000000000e+00,2.6610674739695755055333574292817505e-01,5.1585535511125359505181290646505188e-01,-9.4937277513714916454149749268029843e-02,4.2338635137380548246285739841601042e-01,3.2844907386009056600870764914798059e-01,9.5304279025134378784796611423516114e-01,-3.4463203249611640789747793271432668e-01
1.2895043451509583979693888192869116e-01,1.0000000000000000000000000000000000e+00,1.9352564314271135793353607200713548e-02,1.3911349436438988320059598324002115e-01,5.9891044448845333287267855622864066e-02,1.1217597893422432182235278067956903e-01,1.7206702338306965510962063630243310e-01,6.6684955192580457174206813982868114e-01,-2.5802975031797619463310385434000275e-01
5.3175713445814522491188317523901316e-01,1.0000000000000000000000000000000000e+00,2.0355913384591036717270589259907065e-01,4.5117528062373980992892002206870174e-01,-1.3590368417174296146884737075567819e-01,-3.5651432052342482614626468743075736e-01,-4.9241800469516778761511205818643552e-01,9.0716632584532129745666325700135593e-01,5.4280895428555487672820328337511204e-01
-7.4749847820642930978077393702791016e-01,9.9999999999999999999999999999999990e-01,4.5447534711926264747274705166866978e-02,2.1318427407275205661272614185764393e-01,3.0065729079047688355963697135167425e-01,-1.0019670028367517550282373440615663e-01,2.0046059050680170805681323694551763e-01,7.7965437824032084436161372186884590e-01,-2.5711468581660640615756967854369141e-01
-1.2377412994687877518438801086710267e-01,1.0000000000000000000000000000000002e+00,3.2908975588408980082331876356600562e-01,5.7366345175903423664965697035462538e-01,3.0228815064314131176425017084926839e-04,-5.6924964951150645155077926760268190e-01,-5.6894736136086331023901501743183267e-01,9.9999110954854783084351991309933603e-01,5.6895241960472840025187573961885829e-01
9.0235549299957661805992716946974452e-03,9.9999999999999999999999999999999981e-01,8.4130416768751829251639631518089601e-02,2.9005243796381341440462252301605895e-01,-2.3833875331239049390059833916737059e-03,-2.7761354144757956338775010954185380e-01,-2.7999692898070346832675609293352749e-01,9.1615056285423212281090600124693949e-01,3.0562326797942875173423980922751022e-01
-8.6750489320940764624059844902210202e-01,1.0000000000000000000000000000000000e+00,7.6187636836225533561901330193242874e-02,2.7602108042000258347206517717783329e-01,-3.4826023171931646212400869407965169e-01,-3.2648769324705303019262011519829194e-02,-3.8090900104402176514327070559948090e-01,7.6655575170539028678902669455691072e-01,4.9690971621646144027570814148903323e-01
-8.2342712625480125080411550470909443e-01,1.0000000000000000000000000000000000e+00,3.8387439099678825367361918125083401e-01,6.1957597677507498214623960282624033e-01,1.2373144845311581048982687628185213e-02,-3.5136080862768904625089654003169579e-01,-3.3898766378237746520191385240351059e-01,9.9963330993532144240687651446191312e-01,3.3911201278828007547243564063480414e-01
-8.3098139853016590723238077268955990e-01,9.9999999999999999999999999999999990e-01,5.2911630518352838113309123034000014e-02,2.3002528234599091154162656817130725e-01,3.6172641478929684862594187755341730e-01,3.4396374526084821938939367588048543e-02,3.9612278931538167056488124514146586e-01,7.1289020796807844032674040328262910e-01,-5.5565749801001492300691281499593479e-01
-8.0342590525253185650297854370613806e-01,9.9999999999999999999999999999999981e-01,9.8380274212073858046399561371776686e-02,3.1365629949368760931957579748159081e-01,2.9135480334519881158763551341865575e-01,-1.2989514839417430067490631858745543e-01,1.6145965495102451091272919483120032e-01,8.1699859839907086564461926911939683e-01,-1.9762537569514651867336983126919444e-01
-3.4963981417867334275247297698766084e-01,1.0000000000000000000000000000000000e+00,2.7826205419102525474886978411560235e-01,5.2750550157417813868370374508503922e-01,5.8405732202710829728053737497663925e-02,-4.8253391115265377949396358406976182e-01,-4.2412817894994294976590984657209791e-01,9.5900950524468791877347924448367674e-01,4.4225649133866314425756511361349828e-01
6.4507732530717031002657173021017261e-01,1.0000000000000000000000000000000000e+00,5.2935048528209555241261361066054325e-02,2.3007617983661314964149287030926264e-01,-2.7286045368092858938370509643761096e-01,-1.3080240466673637570256106045570526e-01,-4.0366285834766496508626615689331622e-01,7.3933724984812228177271138821182136e-01,5.4597933274779143123555356316025952e-01
6.8255805919672754175820963797998178e-01,9.9999999999999999999999999999999971e-01,1.0351056535647159019767112572686921e-01,3.2173057883339530366790842235571393e-01,-2.3479266591183174280190359058775646e-01,1.9656203366956449346178363163235263e-01,-3.8230632242267249340119958955403822e-02,8.3914820395058044432882653579662688e-01,4.5558856066524749141707699711392014e-02
-5.8724643957957743529179256764782715e-01,9.9999999999999999999999999999999981e-01,7.5761750604140906842042449645525126e-02,2.7524852516251727745976219885754481e-01,2.3877771709439137615106866050771360e-01,1.7680867835374698311238558594852077e-01,4.1558639544813835926345424645623436e-01,7.5748491717000351292805270010875655e-01,-5.4863982902892264585684307740049771e-01
-8.5050755461694141563815438783336626e-01,1.0000000000000000000000000000000000e+00,1.5550292001175232045852269467853520e-02,1.2470080994594715159801511733358252e-01,-3.5609491054974829280442362718365086e-01,2.5928322738267326552870243202910830e-02,-3.3016658781148096625155338398074003e-01,7.6659559538527570885657160295569920e-01,4.3069199692641829208120510842167017e-01
-3.5705351535376589969873523133865496e-01,1.0000000000000000000000000000000000e+00,1.7394637421705296885061649315842818e-01,4.1706878835157752529663012911041137e-01,-1.0816351403129453422505374779985881e-01,-3.5883411724073755490478899499087184e-01,-4.6699763127203208912984274279073066e-01,8.6772640594279415818594117967313707e-01,5.3818534053326877157064907251328974e-01
-1.5137839219673452790694501884210038e-01,1.0000000000000000000000000000000000e+00,7.5740616040548641437168938752826823e-02,2.7521013070115831300531335611877705e-01,-6.1479478643155590550252982361161777e-02,-2.3601693921936191126817628573517792e-01,-2.9749641786251750181842926809633969e-01,7.5837280509308733524897062554044875e-01,3.9228255003949009560091248059194488e-01
1.9892778908409659679175022331141370e-01,1.0000000000000000000000000000000000e+00,2.4691047176683460856544620956556622e-01,4.9690086714236533777790562817125156e-01,4.5427265412159438806189219717978624e-02,-4.6700170913727036895941014540367858e-01,-4.2157444372511093015322092568569996e-01,9.2285030032658358045966790697013917e-01,4.5681779978391049716523224539074685e-01
1.1588388020583005813359938387693561e-01,1.0000000000000000000000000000000000e+00,8.1698256322037561721405662382914949e-02,2.8582906836435926381820618267693085e-01,-2.6755944385089696537468152495188293e-02,2.7479710396386500157126189841649015e-01,2.4804115957877530503379374592130187e-01,9.3772601399918210533825334268409849e-01,-2.6451346755427822565117244121316910e-01
-7.6043270638088899144082421161909913e-01,1.0000000000000000000000000000000000e+00,4.3387753933228096448206263522170968e-03,6.5869381303628544441842662468204103e-02,3.6020416226656344051983734697016404e-01,1.8287115072638679627850787122307251e-02,3.7849127733920212014768813409247130e-01,6.5533462129006126385572128101893653e-01,-5.7755422198528408370695377417499822e-01
-9.0524603540383025168398436525334221e-01,1.0000000000000000000000000000000004e+00,2.8911678391178870393201474871421453e-01,5.3769580983283541292991547539109768e-01,1.5937629797817050088055302973145428e-01,-1.9672849553234667549684773655293579e-01,-3.7352197554176174616294706821481509e-02,9.5333359528920854399830083169353169e-01,3.9180616039073715532575692881815003e-02
-1.0749630253283585730893786198855905e-01,1.0000000000000000000000000000000000e+00,1.6320849538793558951750012819564099e-02,1.2775308034953035507863506577754284e-01,4.8197632661585891969798212789396267e-02,1.0679267559683725460378566007180703e-01,1.5499030825842314657358387286120329e-01,7.1033498451980553131580513014928666e-01,-2.1819326322945834447464852917521663e-01
1.4781999714215477007321303945446315e-01,9.9999999999999999999999999999999981e-01,1.5568248768878599056242646432191124e-01,3.9456620190886343903591695821117392e-01,-3.6467739527001169574378508045426833e-02,-3.7401922691565530986975491138257088e-01,-4.1048696644265647944413341942799770e-01,9.2041284533555527990563497776572536e-01,4.4598135339256926773310723320401034e-01
8.3678380313373913318728856418099396e-01,1.0000000000000000000000000000000000e+00,2.3747302622310661471651551196473125e-02,1.5410159837688466192806612816513566e-01,-3.7573800867355298735481451058528699e-01,-8.5650260772295455445749701602707016e-03,-3.8430303475078253289938948074555769e-01,7.0329631231902708296060539566317159e-01,5.4643118130904714183635089182864227e-01
-7.4980814591574338323606285220668994e-01,1.0000000000000000000000000000000002e+00,2.0303195776387500664776250192376572e-02,1.4248928302292597564776380351697998e-01,-3.2947332832268034542194860971741793e-01,5.7780151840686865274477484062485008e-02,-2.7169317648199348014747112565493293e-01,7.2664676064833214528273759331022155e-01,3.7389993487287018695337928337572663e-01
