nx_significand,nx_exponent,nNorm_significand,nNorm_exponent,sSquare_significand,sSquare_exponent,s_significand,s_exponent,znxnz_significand,znxnz_exponent,sny_significand,sny_exponent,znxnzsny_significand,znxnzsny_exponent,nxSquarenySquare_significand,nxSquarenySquare_exponent,px_significand,px_exponent
7358627919710843,-53,4503599627370497,-52,4766932662222848,-91,6552611107228486,-72,-5069236424216436,-74,7557488091701458,-73,5022869879593240,-73,9007199254740022,-53,-5022869879593781,-73
-5467288529347654,-53,9007199254740991,-53,4591560557592576,-92,4547367416013686,-72,5518388725530251,-73,7227665213952358,-73,6373026969741304,-72,9007199254732645,-53,-6373026969747210,-72
8998066343072160,-54,4503599627370497,-52,4910968685461504,-92,4702875369587483,-72,-4767947566578425,-73,-8148370323569335,-73,-6458158945073880,-72,9007199254731793,-53,6458158945080476,-72
-7806513803380392,-53,4503599627370496,-52,8254583545528320,-92,6097158303647689,-72,5769453393847945,-75,6082948454576915,-73,7525311803038901,-73,9007199254740713,-53,-7525311803039134,-73
-8022357814672716,-53,4503599627370496,-52,8544304859447296,-92,6203235299514823,-72,4641455870491350,-84,5640833929008184,-73,5643100264882447,-73,4503599627370496,-52,-5643100264882447,-73
-9006825103083525,-53,4503599627370496,-52,6925823743361024,-92,5584902615966946,-72,-7019957562896631,-73,-6515758995599774,-79,-7121766297202877,-73,9007199254736016,-53,7121766297206811,-73
-8320457761486567,-53,4503599627370497,-52,5752644836524032,-96,5089951781909573,-74,-5834962366941240,-72,-7797411514192035,-76,-6322300586578242,-72,9007199254724878,-53,6322300586589553,-72
-8847999536465415,-53,9007199254740990,-53,8736169638494208,-92,6272496339462300,-72,-7397475874793771,-76,4696389733525710,-74,5694041529654534,-75,9007199254740901,-53,-5694041529654592,-75
-6668063913941125,-53,4503599627370496,-52,5717460464435200,-94,5074362306451512,-73,7961625464904445,-73,-6822708139569006,-74,4550271395119942,-73,9007199254729314,-53,-4550271395125842,-73
-8729613080981980,-53,4503599627370497,-52,8778500836163584,-96,6287674696946233,-74,5667034788782610,-72,-6195794240784019,-76,5279797648733609,-72,9007199254727184,-53,-5279797648741703,-72
7752672545191287,-53,4503599627370496,-52,7010486138699776,-93,7946373105000084,-73,-8473556128438212,-73,8090669861979707,-74,-8856442394896717,-74,9007199254731206,-53,8856442394906339,-74
-8783862671435773,-54,9007199254740991,-53,4600356650614784,-96,4551721047854330,-74,6385546932873856,-73,7947904359970409,-75,8372523022866458,-73,9007199254723674,-53,-8372523022882556,-73
8730039317794704,-54,4503599627370497,-52,6069304185323520,-92,5228165650342498,-72,-6825194754230495,-74,4573221928452130,-72,5733846479789012,-73,9007199254735986,-53,-5733846479792199,-73
6905320454360434,-55,9007199254740991,-53,7022580766605312,-93,7953224770325920,-73,-8255761970079617,-75,-7805781197814885,-73,-4934860845167395,-72,9007199254729282,-53,4934860845173811,-72
-8283514037799736,-53,4503599627370496,-52,8296364987383808,-92,6112569530542074,-72,4644212619167748,-73,-4801150756985981,-73,-5022020410183456,-78,9007199254738417,-53,5022020410184892,-78
-8792361995071306,-53,9007199254740991,-53,8413462975741952,-95,8705270670398126,-74,6173487757186196,-72,-7559828631734268,-76,5700998467702804,-72,9007199254724836,-53,-5700998467713030,-72
-5264981676541819,-53,9007199254740991,-53,4781776069197824,-93,6562805028858998,-73,6422784755423521,-73,5324875040489374,-73,5873829897956448,-72,9007199254728800,-53,-5873829897964399,-72
-5315608910488004,-53,9007199254740990,-53,4778477534314496,-94,4639003087187704,-73,-7171048871166998,-73,-7490067391854058,-74,-5458041283547014,-72,9007199254726081,-53,5458041283556050,-72
7212247509573489,-53,4503599627370496,-52,7256776743321600,-95,8084753185735980,-74,-4601908268200321,-72,4843077324963404,-74,-6782277873918940,-73,9007199254727652,-53,6782277873928985,-73
-7511477820168497,-55,4503599627370497,-52,6210041673678848,-95,7478976048569124,-74,5264745219778120,-74,-7314629148856123,-74,-8199535716312012,-76,9007199254724896,-53,8199535716326665,-76
-5357132760594970,-53,4503599627370496,-52,4804865813381120,-91,6578630843375914,-72,6282724298676172,-76,-5288577246363423,-72,-4895906977696162,-72,9007199254740816,-53,4895906977696258,-72
-8868389967989611,-53,9007199254740991,-53,8295815231569920,-92,6112367003512860,-72,-4914927468867255,-73,8551633576445048,-75,-5554038149511986,-74,9007199254738475,-53,5554038149513538,-74
-5017067889573781,-53,4503599627370496,-52,8199058208325632,-92,6076617109198532,-72,4884985432027270,-74,5046680220772827,-72,6267926578779644,-72,9007199254739050,-53,-6267926578780995,-72
4918450021924126,-57,4503599627370496,-52,7722419917684736,-92,5897345798211554,-72,7550799553828529,-78,5893910296763943,-72,6011891539792514,-72,9007199254736165,-53,-6011891539795736,-72
-5175026420457267,-53,4503599627370498,-52,8202356743208960,-92,6077839317740783,-72,4682306808753562,-75,-4974554393454776,-72,-8778532084721162,-73,9007199254740576,-53,8778532084721567,-73
5678053737822525,-53,9007199254740991,-53,8901646138474496,-95,8954267165124989,-74,7352461690440211,-73,6951001522295214,-74,5413981225793909,-72,9007199254727255,-53,-5413981225802166,-72
7552682458446211,-53,9007199254740991,-53,6488218115506176,-93,7644649983785015,-73,4692207381886108,-72,-8330782895367670,-74,5219023316088381,-73,9007199254728344,-53,-5219023316095710,-73
8933887485093574,-53,4503599627370496,-52,8639962371063808,-93,8821670058987479,-73,-4801279528946547,-72,-8985913874944184,-76,-5362899146130558,-72,9007199254731528,-53,5362899146136193,-72
5759221320932166,-53,9007199254740991,-53,6866999871275008,-92,5561134601987923,-72,-5097574783501519,-75,-8551607988208964,-73,-4913000842042172,-72,9007199254740590,-53,4913000842042391,-72
7496592632373788,-53,4503599627370497,-52,5453577673768960,-92,4955878366084255,-72,6373866416583720,-73,5494503136951981,-73,5934184776767850,-72,9007199254735072,-53,-5934184776771750,-72
9003285748716040,-53,9007199254740991,-53,4754288278503424,-95,6543914871004961,-74,6487310604569166,-72,-6172250678444517,-79,6439089896143818,-72,9007199254723978,-53,-6439089896155981,-72
-6923095666502929,-53,4503599627370497,-52,8956621719863296,-92,6351144640147540,-72,-5114383412334715,-74,8125756194350559,-73,5568564488183202,-73,9007199254739876,-53,-5568564488183892,-73
8746348719522061,-53,9007199254740990,-53,5070947627302912,-92,4778861563671488,-72,-4730548142405250,-72,-4567022130586151,-74,-5872303675051788,-72,9007199254731404,-53,5872303675058039,-72
-4885680292149205,-53,9007199254740991,-53,8346392766447616,-92,6130971485242880,-72,-5141338752290210,-74,5150676956764305,-72,7730684537383505,-73,9007199254738723,-53,-7730684537385452,-73
7699888364805470,-54,9007199254740991,-53,8013790499045376,-92,6007570549342386,-72,-7233304598535933,-75,5431135771758285,-72,4526972696941293,-72,9007199254739184,-53,-4526972696942202,-72
8358359531640062,-53,4503599627370496,-52,7408509347954688,-93,8168838343218645,-73,-4860956895296520,-72,-6088546448959159,-74,-6383093507536310,-72,9007199254729910,-53,6383093507544163,-72
7769520164936113,-53,4503599627370497,-52,8925835394285568,-92,6340219945370576,-72,4711921588430632,-74,6415080300620341,-73,8771041094835657,-73,9007199254740240,-53,-8771041094836389,-73
5115898054948545,-53,4503599627370497,-52,4513220354113536,-91,6375850924390667,-72,-8519695819571007,-76,5247600728217660,-72,4715119739494472,-72,9007199254740639,-53,-4715119739494657,-72
7758306993372243,-53,4503599627370496,-52,6441488871325696,-92,5386082702726872,-72,6268892781169378,-73,5472478529386395,-73,5870685655277886,-72,9007199254735643,-53,-5870685655281372,-72
8583461669007450,-53,4503599627370496,-52,6934619836383232,-92,5588448023475889,-72,4698052520781221,-73,6775650710672142,-74,8085877876117292,-73,9007199254738538,-53,-8085877876119495,-73
8907763375597640,-53,4503599627370496,-52,7552545371193344,-92,5832121442443145,-72,4812963049993529,-74,-6913632455556535,-75,5424587288861046,-76,9007199254740394,-53,-5424587288861406,-76
6014267458492219,-53,9007199254740989,-53,4997280348241920,-92,4744022545710361,-72,6469671925962826,-73,-7063038112553320,-73,-4746929492723952,-76,9007199254731509,-53,4746929492728950,-76
7985982385295481,-58,9007199254740987,-53,5201789511008256,-92,4840121620727783,-72,-7578836194531407,-78,4838263444706564,-72,4719844129167011,-72,9007199254733609,-53,-4719844129170880,-72
8866007445097087,-53,4503599627370496,-52,6733409208500224,-92,5506775753772317,-72,7635784598752887,-73,7769688357842485,-75,4789103344106754,-72,9007199254734916,-53,-4789103344109985,-72
4899957410352022,-53,9007199254740991,-53,7247980650299392,-97,8079851849616663,-75,6882575623463330,-73,-6779660381942384,-75,5187660527977734,-73,9007199254724829,-53,-5187660527987043,-73
5765140165707253,-53,4503599627370496,-52,6748802371289088,-92,5513066646117627,-72,4540928437130780,-73,-8471661021410905,-73,-7861465168560250,-74,9007199254735910,-53,7861465168564686,-74
8106547474705715,-53,4503599627370496,-52,5041260813352960,-91,6738519172710555,-72,-4565790949033726,-74,-5874294289226810,-73,-8157189763743673,-73,9007199254740342,-53,8157189763744262,-73
-8984324572004155,-53,9007199254740991,-53,8796093022208000,-97,8901020307485223,-75,-6731383007053969,-72,5071676247327829,-78,-6652138065689472,-72,9007199254722597,-53,6652138065703057,-72
7883036058873984,-53,9007199254740991,-53,7299107940990976,-92,5733433509092435,-72,6342530228800481,-73,-5547375157132356,-73,6361240573345000,-76,9007199254735688,-53,-6361240573348746,-76
8294770959964870,-53,9007199254740991,-53,6262818231812096,-98,5310859238868801,-75,-6070448186486127,-72,-8280439183398252,-77,-6329211910967322,-72,9007199254723441,-53,6329211910979655,-72
5410554216407651,-56,4503599627370496,-52,5378261127266304,-92,4921537849966995,-72,-5434635437153053,-76,-4907644458882595,-72,-5247309173704661,-72,9007199254732727,-53,5247309173709476,-72
-6255970758150367,-59,4503599627370497,-52,7656998975832064,-94,5872312809646090,-73,-7659433749842365,-79,-5871966996172197,-73,-5991645648513484,-73,9007199254728714,-53,5991645648521651,-73
-6658813880823944,-53,4503599627370496,-52,8470637580386304,-95,8734799396736971,-74,8718496889904185,-73,-5882028058487195,-74,5777482860660588,-73,9007199254726948,-53,-5777482860669596,-73
-7929251236100195,-53,4503599627370496,-52,4799368255242240,-91,6574866247449105,-72,-8306343331965116,-75,-6237883443940128,-73,-8314469276931407,-73,9007199254740430,-53,8314469276931926,-73
-8963765892568582,-53,9007199254740991,-53,5057753487769600,-95,6749532831663388,-74,6631051435602356,-72,-5296285117064744,-77,6465542525694083,-72,9007199254723059,-53,-6465542525706956,-72
8996712850281329,-53,9007199254740991,-53,4843898476167168,-91,6605297778645104,-72,5487974926702541,-74,5098229221003197,-76,6762532231953340,-74,9007199254740229,-53,-6762532231953913,-74
5442779036475722,-53,4503599627370496,-52,7586080475840512,-92,5845055107028327,-72,5847555430104488,-74,4657221421370516,-72,6119110278896638,-72,9007199254738629,-53,-6119110278898243,-72
8652382426007265,-53,4503599627370496,-52,6915928138711040,-93,7892600507870669,-73,4941267750007531,-72,8773697427660003,-75,6037979928465031,-72,9007199254730306,-53,-6037979928472194,-72
-8747497462079889,-53,4503599627370496,-52,7945071022309376,-94,5981757174568743,-73,5361728441015916,-72,5704178443939606,-75,6074750746508367,-72,9007199254728681,-53,-6074750746516670,-72
-5753530270258714,-53,4503599627370498,-52,4653133208748032,-96,4577755889627899,-74,-8270391645550687,-73,7044228747775041,-75,-6509334458606927,-73,9007199254724069,-53,6509334458619157,-73
8966350828267085,-53,9007199254740991,-53,7888995929292800,-93,8429576398312126,-73,5124505272116233,-72,6415205410917674,-76,5525455610298588,-72,9007199254730288,-53,-5525455610305154,-72
-4921725259358969,-54,4503599627370496,-52,4942304766853120,-93,6672055441369044,-73,-6175370791249199,-74,-6418211983064508,-73,-4752948689344554,-72,9007199254728095,-53,4752948689351360,-72
-7693284146359648,-54,4503599627370496,-52,7338140603777024,-94,5748743105128504,-73,-5237963714841588,-73,-5198139090755286,-73,-5218051402798437,-72,9007199254725803,-53,5218051402807236,-72
-7618288353709553,-53,4503599627370497,-52,6469526417833984,-92,5397791841542309,-72,5174562026498968,-73,5759446482295496,-73,5467004254397232,-72,9007199254737214,-53,-5467004254399525,-72
7078075550857436,-53,9007199254740991,-53,7555843906076672,-96,5833394877759994,-74,5009628795501981,-72,-7215324747216153,-75,8215426404199924,-73,9007199254724576,-53,-8215426404214897,-73
5589956836138459,-53,9007199254740991,-53,7285913801457664,-92,5728249181145866,-72,8027027931593469,-74,-8983263682014842,-73,-4969749716218108,-73,9007199254736768,-53,4969749716220439,-73
-5862007550276503,-54,9007199254740991,-53,8594332638511104,-92,6221369083111586,-72,-4978150970516568,-75,5882765616165494,-72,5260496744850923,-72,9007199254739514,-53,-5260496744851786,-72
6902368124645960,-53,4503599627370497,-52,7461285906087936,-92,5796778797432447,-72,-8226396997725865,-74,7448430468095437,-73,6670463938465009,-74,9007199254738084,-53,-6670463938467163,-74
-8873716489539729,-53,4503599627370496,-52,5748246790012928,-93,7195526680033349,-73,5166585336329245,-72,-4936740336857365,-75,4549492794222074,-72,9007199254729884,-53,-4549492794227685,-72
-7051476181741581,-53,4503599627370497,-52,8752112557096960,-96,6278217171366925,-74,4964296466732685,-72,7812411307300005,-75,5940847880145186,-72,9007199254724753,-53,-5940847880155897,-72
-8080479293341086,-53,4503599627370497,-52,6138573417873408,-93,7435815618655577,-73,-4592644314932792,-72,6570291369130338,-74,-5900142945300415,-73,9007199254730409,-53,5900142945307347,-73
-7177926519785445,-53,4503599627370497,-52,7015983696838656,-92,5621137034686136,-72,-5343114057745848,-73,-6791436874188239,-73,-6067275465967044,-72,9007199254736454,-53,6067275465970101,-72
9006079979632337,-53,9007199254740991,-53,5860946731859968,-92,5137641240651480,-72,-4576854118654951,-72,5183448534433051,-78,-8991725470608869,-73,9007199254732528,-53,8991725470617318,-73
6151116690687291,-53,4503599627370496,-52,8379378115280896,-92,6143074487386225,-72,-6167504852975656,-74,8975049721141424,-73,5891297294653596,-73,9007199254738934,-53,-5891297294654942,-73
5704769582546102,-54,4503599627370497,-52,6911530092199936,-93,7890090537857167,-73,6977916021570461,-74,7484011186154673,-73,5486484598469952,-72,9007199254728738,-53,-5486484598477416,-72
7376919084353442,-53,4503599627370496,-52,5396403069124608,-93,6971834600913964,-73,-8813232965403486,-73,8000736400713314,-74,-4812864765046829,-73,9007199254729300,-53,4812864765053076,-73
7148704663636679,-54,4503599627370496,-52,7514062464221184,-92,5817244099563397,-72,-6713725191731873,-75,5339595435222609,-72,9000759572512250,-73,9007199254739186,-53,-9000759572514055,-73
9001788834249461,-53,4503599627370497,-52,8725724278030336,-101,8865344731827986,-77,6601972088946418,-72,4915707183240107,-81,6611573079538684,-72,9007199254723369,-53,-6611573079551620,-72
-7627416177726671,-62,4503599627370496,-52,4810363371520000,-91,6582393286259057,-72,-5764340080081801,-83,-6582384283210885,-72,-6585198902390612,-72,9007199254739822,-53,6585198902391467,-72
7738744813247677,-56,4503599627370496,-52,5870292580696064,-92,5141735842979351,-72,7351216893008496,-76,-5111997343802022,-72,-4652546287988991,-72,9007199254733600,-53,4652546287992809,-72
9002673394421218,-53,9007199254740991,-53,4505248894812160,-92,4504424185607677,-72,4717794746461067,-72,4568834048437996,-77,4860570810474754,-72,9007199254731992,-53,-4860570810479611,-72
7926064098768969,-53,4503599627370496,-52,8783998394302464,-92,6289643224810419,-72,-5386480114443247,-77,5975531813189730,-73,5638876806037027,-73,9007199254740978,-53,-5638876806037036,-73
-8468318898662253,-53,4503599627370496,-52,6816422336397312,-92,5540617031901669,-72,6882916571671844,-73,-7550740777051837,-74,6215092366291851,-74,9007199254735581,-53,-6215092366295585,-74
-6078859048893725,-55,4503599627370496,-52,8525613161775104,-93,8763098568254879,-73,-7093326424582144,-75,8637467620078532,-73,6864136013932996,-73,9007199254729838,-53,-6864136013941496,-73
8912879660530257,-53,9007199254740991,-53,8831277394296832,-98,6306547199709259,-75,-6196609742202166,-72,-7282203112845428,-78,-6310394165840376,-72,9007199254725152,-53,6310394165851473,-72
8318856671318784,-53,9007199254740990,-53,7925279813009408,-92,5974302236468798,-72,6125474439664549,-74,4581203561557592,-73,7643940781389866,-73,9007199254739880,-53,-7643940781390810,-73
-5397641768773098,-54,4503599627370496,-52,7318349394477056,-100,5740985595342838,-76,7784880851893892,-74,5477220027161015,-76,4577092929342073,-73,9007199254723952,-53,-4577092929350732,-73
-5721965865795015,-54,9007199254740990,-53,6627856092233728,-95,7726475293074985,-74,-8270190811963838,-74,-7326350181987288,-74,-7798270496975563,-73,9007199254723877,-53,7798270496990381,-73
7573297065840906,-55,9007199254740991,-53,4896675034300416,-92,4696026390452865,-72,-8060014735650203,-75,-4591108447093550,-72,-5598610289049825,-72,9007199254731712,-53,5598610289055593,-72
-7589322643911657,-62,4503599627370496,-52,7085252929388544,-92,5648817792478348,-72,4834431505271613,-82,5648810143305156,-72,5653531267822023,-72,9007199254737668,-53,-5653531267824109,-72
6188197582918997,-53,4503599627370497,-52,4846647255236608,-96,4671975895986603,-74,-8988728052772926,-73,6789604998197494,-75,-7291326803223552,-73,9007199254723709,-53,7291326803237543,-73
6829276336817262,-53,4503599627370496,-52,8019837812998144,-92,6009836818599175,-72,6748245756554223,-74,-7837064586035731,-73,-8925883415517239,-74,9007199254738992,-53,8925883415519221,-74
6125468394317090,-54,4503599627370497,-52,4824657022681088,-94,4661364989950583,-73,-8235109938705667,-74,8767225206225488,-74,8513844280317136,-78,9007199254726188,-53,-8513844280331129,-78
-5310988349832265,-59,4503599627370497,-52,6211141185306624,-92,5288902828346580,-72,-4522893652346915,-79,-5288678359527936,-72,-5324013466186896,-72,9007199254735052,-53,5324013466190407,-72
-4701487161411237,-53,4503599627370496,-52,4823557511053312,-93,6591414386818637,-73,5890779485988007,-73,-5622238436229491,-73,8593313592272512,-78,9007199254728131,-53,-8593313592284782,-78
-5189634898428027,-53,4503599627370496,-52,7284814289829888,-92,5727816942006889,-72,-6730873583350941,-74,-4681535247300596,-72,-6364253643138331,-72,9007199254737547,-53,6364253643140765,-72
8059525025488757,-54,9007199254740991,-53,8393122010628096,-92,6148110373077227,-72,-6240567840289053,-77,5498483876952509,-72,5303466131943476,-72,9007199254740914,-53,-5303466131943522,-72
5332736612669930,-54,4503599627370496,-52,5110804923809792,-91,6784838855924741,-72,-5361707274106221,-76,6480740846045192,-72,6145634141413553,-72,9007199254740475,-53,-6145634141413906,-72
8830331565651667,-53,4503599627370496,-52,6854355487555584,-93,7857387965427219,-73,5060095537403337,-72,-6197835389381611,-75,8570732227461271,-73,9007199254730232,-53,-8570732227471510,-73
6909081621027277,-56,4503599627370496,-52,6806526731747328,-92,5536593831299582,-72,-4700098921825576,-76,5511084713920797,-72,5217328531306698,-72,9007199254737201,-53,-5217328531308894,-72
5368722742456006,-53,4503599627370496,-52,6700423859666944,-93,7768658365203149,-73,6235465531424677,-73,6237835172104994,-73,6236650351764836,-72,9007199254729942,-53,-6236650351772487,-72
5895354258645651,-53,9007199254740990,-53,7177611906121728,-92,5685515834629242,-72,8374241455197287,-74,-8597049394926035,-73,-8819857334654783,-74,9007199254736858,-53,8819857334658831,-74
8980924163077845,-53,4503599627370496,-52,6568482464333824,-92,5438916728427036,-72,6025515052638228,-74,6642134587797486,-76,7686048699587600,-74,9007199254740070,-53,-7686048699588387,-74
7288689592822997,-54,4503599627370496,-52,5515150324924416,-96,4983776574869892,-74,4701996877320512,-73,-4557624758621250,-74,4846368996019774,-74,9007199254727355,-53,-4846368996027111,-74
8864904990427704,-53,4503599627370496,-52,4595133970382848,-91,6433450650581491,-72,7563340479685949,-77,4556126113776827,-74,5501543673737571,-74,9007199254740969,-53,-5501543673737585,-74
-7838356873808806,-53,4503599627370497,-52,6959908603822080,-92,5598628563738251,-72,-7051538845398488,-73,-5516232119077931,-73,-6283885482238210,-72,9007199254734364,-53,6283885482242834,-72
6618168338504552,-54,4503599627370496,-52,8030832929275904,-93,8505016894487826,-73,-7518426877545232,-74,-7910261775077790,-73,-5834737606925203,-72,9007199254730420,-53,5834737606932051,-72
8464464429996990,-53,9007199254740991,-53,6525601510850560,-93,7666641576679443,-73,4995368747259430,-72,5242112785682607,-74,6305896943680082,-72,9007199254729578,-53,-6305896943688073,-72
