nx_significand,nx_exponent,nNorm_significand,nNorm_exponent,sSquare_significand,sSquare_exponent,s_significand,s_exponent,znxnz_significand,znxnz_exponent,sny_significand,sny_exponent,znxnzsny_significand,znxnzsny_exponent,nxSquarenySquare_significand,nxSquarenySquare_exponent,px_significand,px_exponent
-7025156040399531,-65,4503599627370496,-52,7442624645643702,-77,8187625001278386,-65,-6286472368059041,-81,-7699935269799224,-78,-8485744315806604,-78,7470798865424572,-77,5115436197258144,-53
-4915034881508379,-67,4503599627370496,-52,4878362202244861,-82,4687236946881208,-67,6597962236864817,-84,-5186096586062029,-86,5301438090349310,-84,5385593723994550,-82,-8866452180323830,-55
5042244239719351,-68,9007199254740991,-53,7584311228934223,-84,5844373467232397,-68,5526916521968967,-84,7466237752790503,-84,6496577137379735,-83,6497657446284880,-83,-9005701706178952,-53
7514812166033200,-71,4503599627370496,-52,8881299812143400,-86,6324382857207071,-69,-7953605120385532,-87,7923663477300848,-85,5935262197204465,-85,7265213380822416,-84,-7358364639429324,-54
-7724344695689090,-72,9007199254740990,-53,7850903472178240,-89,8409200431886929,-71,4918101713386311,-88,-5630863688307010,-87,-6343625663227709,-88,8284197912756491,-86,6897264037861235,-55
-7000435078636416,-68,9007199254740991,-53,7625834373157990,-81,8287786778307396,-67,5597775448141347,-84,7108144741051529,-81,7807866672069197,-81,7985791411797030,-81,-8806517381093620,-53
-8550126988673754,-69,9007199254740990,-53,8553343447701369,-85,8777338362378399,-69,-5408511979481311,-86,6766226700431921,-86,5430858883802440,-88,4727187750528436,-84,-5173988285669486,-56
6552267155252886,-69,4503599627370496,-52,7334366060252574,-86,5747264415002350,-69,-4955530950580273,-86,6656387155346938,-88,-6582868323487077,-87,4955215975690166,-85,5982908408862288,-54
5558662123115382,-73,9007199254740991,-53,5697236121104962,-85,7163528526089644,-69,6064182113894553,-89,4833641799395591,-84,5023147490454796,-84,8208604506944230,-84,-5511837035662159,-53
7855059221097312,-69,4503599627370496,-52,5726265218879100,-85,7181755482605704,-69,7608801268056009,-86,4759037244340231,-86,6183919256198120,-85,7839089278740822,-85,-7105390809473359,-53
-6759102569097235,-66,4503599627370496,-52,4661463683129107,-78,4581851820644285,-65,-5108082394457743,-82,6354484779889706,-79,5715974480582488,-79,4701653638259759,-78,-5475192883484865,-53
8220877357920652,-69,9007199254740990,-53,8527030107679882,-84,6196961321125388,-68,-6873594505269532,-85,-8219903766015863,-84,-5828350509325314,-83,5837719943013768,-83,8992742864753154,-53
-7976066486938499,-69,4503599627370497,-52,5254564215710240,-82,4864612363165947,-67,8258021899821933,-85,-5414158742940067,-82,-8763812010924651,-83,6461472624944339,-82,6108313506487282,-53
-8920979307273063,-65,4503599627370497,-52,4525013651567387,-70,4514293942029616,-61,5597162741048772,-81,-8980843059531521,-71,-8975377080292216,-71,4525121857807031,-70,8932688697559810,-53
-8843205651907752,-69,4503599627370496,-52,5154629071843465,-85,6813866093076287,-69,-6687016286474731,-85,-5784369849060399,-86,-4789600605502465,-84,5152479689197438,-84,8372839798832575,-53
-6428759250511096,-62,4503599627370496,-52,6569466465555508,-71,7692365920352301,-62,7658801299149906,-80,-7215162423169024,-72,-7185245230594220,-72,6569515231690514,-71,4925700999515423,-53
-5610041204060911,-66,4503599627370496,-52,5535692519575465,-78,4993049445819429,-65,7765802537070461,-83,-4599914460043552,-78,-8714466261520200,-79,5569402647611511,-78,7046800077373888,-53
-8453593591806415,-70,4503599627370497,-52,5644348351342811,-86,5041813674845269,-69,5904367281535849,-86,7685656428929090,-86,6795011855232470,-85,7216110609798694,-85,-8481580872014031,-53
-7084859219646048,-70,9007199254740991,-53,7062686511578302,-84,5639814920879822,-68,-5508178727019091,-86,-8011705975393453,-84,-4694375328574113,-83,4892422390598582,-83,8642584508291802,-53
8171072936889773,-70,4503599627370497,-52,8013262948854187,-85,8495708096501612,-69,5929895490532008,-86,-4673754770268282,-84,-6382561795270560,-85,6378527673349840,-84,4506447944554229,-53
8330241482975698,-71,4503599627370496,-52,5933149701046853,-84,5169190534577728,-68,5483684657886404,-87,-6734458446417593,-84,-6048997864181792,-84,7884743984247656,-84,6910120247789742,-53
-7450777975856140,-72,9007199254740991,-53,6794984558096384,-94,5531897497588974,-73,6474999516712976,-87,4800081488988382,-88,8875040261207167,-87,6805778022996105,-83,-5872896218215905,-56
-7845941318337927,-69,4503599627370496,-52,7272090123917305,-85,8093278985958490,-69,7911613205833323,-86,-8906962333001139,-86,-7962793017342528,-89,4780871803784002,-84,7500981648859203,-57
-8780136022137794,-66,4503599627370496,-52,8673998803124010,-79,8839029107041273,-66,5278339824882874,-82,-4800745411551152,-81,-8646301996438860,-83,8724861807389523,-79,8926097240030788,-57
7140459596051399,-70,4503599627370496,-52,4807857267377490,-83,6580678414542348,-68,-8779505463715119,-86,-6146668426856852,-83,-7244106609821242,-83,8212076758661748,-83,7945506791375788,-53
7322602927908116,-69,4503599627370496,-52,7308573076379684,-86,5737149726422833,-69,-5007914365157473,-85,-5289391737791307,-86,-7652610234053126,-85,7867103479051100,-85,8761621781197228,-53
-7468354759995070,-69,9007199254740991,-53,6058920279638880,-88,5223691330242360,-70,-6380981335701928,-85,7434305411979328,-88,-5451693159204512,-85,7332653943911895,-85,6696686757109761,-53
5226155227869035,-69,9007199254740991,-53,7511651346002924,-86,5816310703770549,-69,7023619943192740,-87,-5113204969914980,-86,-6405579993274440,-88,4772606115603621,-85,6044531430424584,-55
-7296215028821916,-69,4503599627370497,-52,7292236392061484,-85,8104481858575003,-69,-5682275394143994,-84,6508276428105054,-84,6608008271688480,-87,7286158182864566,-83,-8168865633476342,-57
