nx,nNorm,sSquare,s,znxnz,sny,znxnzsny,nxSquarenySquare,px
-9.0519144827900291041210330047446131e-01,1.0000000000000000000000000000000000e+00,4.2288962642248727093391764057003937e-01,6.5029964356632340917123603341322159e-01,-1.2023231294511271164151545395544215e-01,-2.5037825823672514988989895001646623e-01,-3.7061057118183786153141440397190838e-01,9.6761182755643286225950868788423510e-01,3.8301575138634111661910911477728141e-01
-5.6416012008251024965476460395249105e-01,9.9999999999999999999999999999999981e-01,5.2436465745634443692489987150620971e-02,2.2899009966728789493911012374895758e-01,2.6657987310398143023132359045676132e-01,1.1274708564375591715003163984726302e-01,3.7932695874773734738135523030402431e-01,5.6070154788872060836272558731625045e-01,-6.7652204666825765418397366552451110e-01
5.3073095417495228809186199026063364e-01,1.0000000000000000000000000000000000e+00,2.6982727404371292487384240127416200e-01,5.1944901005172098111339873512015112e-01,1.5655615860925371301499606837687006e-01,3.9160779760760365339171152921636092e-01,5.4816395621685736640670759759323095e-01,8.5002659075420879901198067742833543e-01,-6.4487859812771769104807875098613218e-01
2.9181631272158093586501894008310278e-02,1.0000000000000000000000000000000000e+00,1.1383195943364459923803010232689924e-01,3.3738992195032233837079791651564764e-01,-1.2367516532785592544379905886723031e-02,2.7930513554063149836814968521359974e-01,2.6693761900784590582376977932687671e-01,6.8617192163701273459942747591655574e-01,-3.8902439839130696515141460360759008e-01
-6.1327089307503968237951429699911236e-02,9.9999999999999999999999999999999981e-01,3.5933076207985597890113011746908140e-02,1.8956021789390725927224176887098961e-01,2.9538130911758088708497119684087070e-02,-1.3845087130027088351237730183029778e-01,-1.0891274038851279480388018214621071e-01,5.3721502658663752577439778877539738e-01,2.0273584132693329106929546904393112e-01
-4.2056553462338243615300324727160255e-01,1.0000000000000000000000000000000002e+00,4.3232165452455481428397537158296431e-01,6.5751171436298746318017345099116102e-01,6.0323092684103033776004485550262831e-02,5.8226633848599315910150258137200251e-01,6.4258943117009619287750706692226530e-01,9.6109259556744488046244637826304825e-01,-6.6860304005432569245531641674677001e-01
-8.6973739739072959316718463786461498e-01,1.0000000000000000000000000000000000e+00,4.4455522632381979935429805080029246e-01,6.6674974789932976723387044687349906e-01,-1.9144933836206398437251639320286889e-01,2.4513637757716371325235523825913904e-01,5.3687039215099728879838845056270147e-02,8.9161609543972581345480915873857806e-01,-6.0213178619910893298195569697592146e-02
8.0728877557582355731452784879923024e-01,1.0000000000000000000000000000000000e+00,2.9019098508985264077304482214515120e-01,5.3869377673206197971473321793242398e-01,-2.7432379521010399746686898873549690e-01,1.6672328304908680494016044547150853e-01,-1.0760051216101719252670854326398836e-01,7.4750261247008710186293018082112304e-01,1.4394667037410930067455736242727619e-01
8.1524447219863033076710317439352228e-01,1.0000000000000000000000000000000000e+00,1.9026343099869777956166432118231134e-01,4.3619196576587444013910327660887388e-01,3.2516494440834194609427334191698881e-01,-2.1267140448579455528179295628806799e-03,3.2303823036348400054145541235410811e-01,6.6464732129457045535980225541582732e-01,-4.8602953779198947267817973215875901e-01
-4.9746595253868184328763736935832304e-01,9.9999999999999999999999999999999990e-01,3.7947916527622999965498492928944327e-01,6.1601880269698748835363743521576093e-01,-1.1446279949424463612464201786562476e-01,4.9680308859666381912219211429301543e-01,3.8234028910241918299755009642739069e-01,8.9787253137080365626546582347854142e-01,-4.2582914138011443456155770814639170e-01
1.1100052620098917049815317602125661e-01,9.9999999999999999999999999999999990e-01,2.1688518168427241274886602657105038e-02,1.4727022159427628590888818814036553e-01,5.4274432397096580709357200779247788e-02,1.0251576691118884531097663658177633e-01,1.5679019930828542602033383736102410e-01,4.9688545559630810218355137918902539e-01,-3.1554596243941737438541580222377395e-01
5.0725009650223024591473145093391160e-01,1.0000000000000000000000000000000002e+00,2.9114378361888825888382194493151665e-01,5.3957741207252945836672775935304145e-01,-1.5466601270303696679621336869381782e-01,-4.0699976798730546280584189944766517e-01,-5.6166578069034242960205526814148300e-01,8.2626143768579785768951227711048869e-01,6.7976763173586091496477347392455469e-01
-6.7910926536962556775488856174459454e-01,1.0000000000000000000000000000000002e+00,5.2864110096867639835107816471963780e-02,2.2992196523357145277649352231275954e-01,3.1502244687971385686722840342581821e-01,-9.2130069891421177625890267740463326e-02,2.2289237698829267924133813568535489e-01,6.2175106389435592758844194417797831e-01,-3.5849134795556242934499043811074060e-01
-1.2377654120277540031095595071923480e-01,1.0000000000000000000000000000000000e+00,5.0014892509111673320063938229426953e-01,7.0721207928818405696206252976566890e-01,3.7191055281466886509726638826474533e-04,-7.0176726448312286113739008934842605e-01,-7.0139535393030819227229282296016128e-01,9.9998193760310616410296406541241321e-01,7.0140802304040486885849699496208643e-01
