nx_1_significand,nx_1_exponent,nx_2_significand,nx_2_exponent,nNorm_1_significand,nNorm_1_exponent,nNorm_2_significand,nNorm_2_exponent,sSquare_1_significand,sSquare_1_exponent,sSquare_2_significand,sSquare_2_exponent,s_1_significand,s_1_exponent,s_2_significand,s_2_exponent,znxnz_1_significand,znxnz_1_exponent,znxnz_2_significand,znxnz_2_exponent,sny_1_significand,sny_1_exponent,sny_2_significand,sny_2_exponent,znxnzsny_significand,znxnzsny_exponent,nxSquarenySquare_significand,nxSquarenySquare_exponent,px_significand,px_exponent
4824607823296936,-68,-5956725864410720,-121,7431033559176321,-79,8063097597099532,-135,6057882013061319,-107,-5396033701937152,-166,7386782137937654,-80,-6862948176104908,-134,5897756089965873,-94,-5789704400933206,-148,6636104377691918,-93,7878056374074999,-148,4792491211337427,-92,7431033358609321,-79,-5809006794068502,-66
6182475398254732,-65,8343650523636012,-120,6887119632784626,-76,6210724855441776,-132,5249822560122063,-101,8785966428848128,-156,6876496044574874,-77,4720432136673880,-130,-5201078321229464,-90,7155284797187429,-144,-7073481083196262,-89,4565746095434194,-142,-4837010121905497,-88,6887119585290282,-76,6325999342055203,-65
-4650577592408895,-66,5748752141580416,-121,4832097894931892,-80,5299029176459436,-135,5651828537422691,-111,8146550085648384,-166,7134924371722347,-82,4516494083670555,-135,6701263938421356,-93,6518739894378328,-148,4638845682610120,-99,-4910200287763284,-153,6773745902212139,-93,4832097755590689,-80,-6313249661766383,-65
-6327843610766234,-67,5835207494462604,-120,4529708885397405,-75,7822542436266132,-130,4538007979541293,-100,-8583723767300096,-154,4520771067601909,-76,-6492609612965092,-131,6689124531303631,-99,-6315550851354612,-154,-6362490076584743,-88,6661331944011516,-142,-6359223902497192,-88,4529708885395117,-75,6322569313447999,-65
-8888632220920640,-69,7211091889905296,-120,7218770914178882,-76,-6615881865501008,-132,5521400682102061,-101,5187599140388864,-155,7052117136644576,-77,-5332270243437893,-132,7088121798148548,-94,-5062414388895103,-150,-8917750089001137,-89,5432663659144018,-143,-8696246282808995,-89,7218770871503996,-76,5425357337962014,-65
-6337489717639380,-65,5494844280728792,-118,8918555143901767,-78,7680239297989504,-135,8964991990158720,-105,6643620098605056,-159,8986070841725909,-79,8477528902702549,-135,-5444974204014040,-90,-7553270274347711,-144,-5455050382121881,-98,-8050238731371477,-151,-5466282994569204,-90,8918554945750429,-78,5520614092123448,-65
-6126857523728512,-72,4770648238670185,-118,7478918482893185,-90,7567556265319808,-145,6235958429540207,-115,-5927579391361024,-172,7494566039414848,-84,-4792690401960520,-139,4751477884799563,-104,6753783187229004,-158,-8202894784863232,-103,5673937876721869,-158,-5827155842463450,-103,7478918442532200,-90,7017906956039176,-66
-6765086153010612,-65,-5452139401512503,-118,5383935373672379,-77,7673655762951216,-132,6304951231474238,-104,-8867524770791424,-159,5328693650103797,-78,-8374900767417250,-136,6240423750018070,-90,5864639410745834,-143,7816749552905700,-93,7283443536984301,-148,7217517444131283,-90,5383935259465729,-77,-6037369935825583,-65
-8704309507441418,-65,6023696009379339,-118,5104367177790124,-76,7577939365976296,-132,5639289422050440,-102,-6184291599908864,-156,5039553724267729,-77,8052890802643612,-132,8672718333251421,-90,-6659255980243474,-143,-9004234888255073,-91,-7951192183516990,-144,8341201778247767,-91,5104367111167500,-76,-7359469333260119,-67
7786822945908992,-71,-5218780476068372,-120,7550745443214418,-88,6246163007206784,-143,6744809019821793,-118,-6479430612418560,-174,5511435329236349,-85,6897801464242530,-139,-7026828780340976,-101,-5401472325384312,-155,-5312814830092478,-103,-7388325403838332,-158,-8355032487864096,-101,7550745224620520,-88,4983312253249042,-65
5530848751013339,-65,-4658747058254614,-120,6924881883315832,-77,-8321073494430328,-132,5153415764110405,-103,-7300060383543296,-157,6813064114615811,-78,-5653808439607330,-131,-5427073330106462,-90,-5567003825559680,-143,-8528714452331110,-91,-8818704357533213,-145,-4845715278136009,-89,6924881754087508,-77,6302825750945256,-65
7731655618002156,-65,-5374738346824480,-122,5479972964148369,-76,-8827387920039116,-133,6493342074028435,-102,8026178526904320,-157,5407717905455463,-77,7755436253489618,-131,-7567085792735689,-90,6966572047053268,-144,7492931545253503,-90,-8115886030656409,-144,-4745871838859908,-96,5479972899865950,-76,7800588446545218,-73
-5248692628874411,-65,5470124050709845,-119,6413347120128480,-78,6176151068196502,-132,8140194832572627,-106,7862386459410432,-161,6054764934718549,-79,4523455273996634,-132,8050012496671822,-91,8436846063994400,-145,6212066186078821,-94,-8694442513060644,-148,8826520769931675,-91,6413346962268979,-78,-6198185734267320,-65
-4977035166433995,-65,8981309325505072,-122,5271227379145603,-77,7113550697184704,-132,6194066668138311,-104,5658785439809536,-159,5281628190107262,-78,-7282337523020839,-132,4522029816164072,-90,-4704745082054536,-147,5588542983124238,-91,-4690934001541496,-144,7316301307726191,-90,5271227268346736,-77,-6250857753955326,-65
-7910299245552918,-65,8367935785502752,-123,7016698686683802,-77,-6327713606079101,-132,5153623137772960,-103,6286781565632512,-157,6813201192227082,-78,6360677128644661,-131,-7744462669958160,-90,-4660903145448824,-145,4795348135565666,-93,4628301728680103,-146,-7145044153012452,-90,7016698558034732,-77,4585976997430725,-65
-8722037757251739,-66,4963952829267272,-119,5503047141248092,-76,7642660069905374,-130,6776137491322864,-102,5504215338188800,-158,5524220332402836,-77,-5349694596526172,-132,-8408511602965427,-91,-8465870027931082,-146,-5489588104483287,-89,-6755107186416921,-147,-7591716005224644,-89,5503047078877161,-76,6212930560501121,-65
-5229875406761489,-66,4620630628482644,-119,8653544185471156,-78,-6056575409570429,-134,8280569541466075,-105,5040111506948096,-159,8636245700692181,-79,5601602725207444,-132,-8930958204831357,-92,-5379146538042248,-149,-5435242857005078,-91,-8129667357215958,-144,-4950360979710379,-90,8653543989770028,-78,5152673607467405,-65
5018480820613218,-66,-6034029450059591,-119,7624135351099496,-76,-7807587471477328,-130,6413798910289436,-101,6611477569994752,-155,7600681861834344,-77,4690545265500650,-130,7373177600485219,-92,-4657366328067023,-146,-4830008137141395,-88,-7205600311095040,-141,-8738369074222139,-89,7624135314884806,-76,5161780855287364,-65
-8090186080722524,-66,7498131092916640,-119,5587709025197668,-78,4822010204608688,-136,6023994516060135,-106,4858502707150848,-160,5208613967055951,-79,8946095181325799,-133,-5834078098053468,-91,8078266409533024,-150,-6862521445192200,-93,7432201889271170,-147,-7549708459351518,-91,5587708885603477,-78,6084938371054608,-65
8051649219648672,-67,-8319771519078411,-120,7764145080458212,-76,-8258006484545532,-130,6355369606434640,-101,-8708368315187200,-156,7565981785775171,-77,-7966787707499645,-131,-5587807396935739,-92,7187503392430320,-146,4894617225902762,-88,5354981265682446,-141,4545379263594279,-88,7764145048136596,-76,-5273103021869416,-65
-6942517616785476,-67,4930239347929208,-121,8507494505042804,-81,-7525606783220992,-139,6287223901445369,-111,5449660663595008,-166,7525309192284958,-82,-6970147958571823,-136,4731720455754955,-93,4625340418011533,-146,8909515993243073,-97,-8392052925701721,-153,5288565205332648,-93,8507494255655658,-81,-5599199851878150,-65
-8161220164413568,-72,5899277830907860,-118,5168027450011639,-84,6363130599307280,-138,4967672643632050,-114,-7311161766707200,-168,4729948061740203,-83,8037973262630420,-138,6097546367068608,-100,4797363003972138,-157,-5038460087399397,-99,5093374492737574,-153,-7958747615460371,-101,5168027300167443,-84,6935530854134970,-69
-7560525079653056,-70,-7348616388535864,-119,4607980772820403,-77,4515210362336452,-131,8983768276989425,-105,-6041660433629184,-160,8995476136884857,-79,5181240955159716,-134,6634837726184031,-95,-6607230141677414,-149,6429724251945070,-91,-7659259885438144,-148,6844401609831572,-91,4607980669457050,-77,-6689360644224117,-66
5815637605494056,-67,5009302190565142,-120,7035915026353060,-76,7535085379150638,-130,5399241468553153,-101,-8751913780641792,-157,6973667882235188,-77,7586228401731729,-131,-4720889463447615,-92,-5744720121132770,-146,-8643499760057638,-89,4911099741416783,-145,-4616805471494295,-88,7035914982131619,-76,5910316839776396,-65
4574408460937424,-66,-7196150832252005,-120,4717824990386798,-80,-6169972066464544,-136,5243427192375362,-110,-5715216344023040,-164,4859454367490861,-81,7192713424738272,-137,-6504038424872801,-93,-8401423149315485,-148,4898162327527411,-98,6191918715486142,-151,-6350970852137570,-93,4717824854719175,-80,6062588341853604,-65
-6759961779332134,-66,-5627599201615388,-120,6861024444506810,-79,-5209939691122812,-134,5217917451694856,-107,6041790087954432,-161,6855568698671608,-80,7039064113951749,-136,-7906217190379944,-92,5058148475220476,-145,6108256653108132,-94,7724628300634639,-150,-6379153027102910,-92,6861024260912636,-79,8374595425779345,-66
4515003035408487,-64,-6341275912408992,-120,7179078333069369,-76,-7664736588125080,-133,5722085976628702,-101,5588797706207232,-156,7179134247543636,-77,-6231615382938238,-133,7498592572611062,-90,4893717521607266,-143,-5509746116638754,-89,5312162364680309,-142,-7041799321332889,-91,7179078286792568,-76,8834962799588408,-68
-7953674817539520,-65,5393474101256434,-120,7710767512896318,-76,6598824228565912,-132,6328976191311303,-101,8446982091702272,-155,7550254938321795,-77,5232732115129295,-132,-5596398848790610,-90,-4800958151119984,-148,7290524733785819,-89,8752142260166479,-144,8984650618781028,-90,7710767479671581,-76,-5247631871337373,-66
5949533060268506,-68,4636625453041364,-120,8552991204446132,-76,5963800123571580,-131,7998874902918712,-101,-6952348924510208,-157,8488077524642188,-77,-7473017198553161,-131,-4760882316828530,-94,-5694693370368592,-148,-5838181459601444,-88,6100594529625782,-141,-5912570245801889,-88,8552991193703047,-76,6226558300539218,-65
4807815762407382,-65,-5344780677747008,-120,5518000392691900,-78,-7360483623969275,-132,6616752728443801,-106,5975778051227648,-161,5458864819925679,-79,-4633741058397042,-137,6898370130281904,-91,4673043007455290,-144,6387763542892948,-94,7295539936394455,-148,7696840573143523,-91,5518000254533513,-78,-6281893210979873,-65
-6119726425955838,-66,4735996460658196,-118,6353152703623672,-76,6549636281319208,-130,4511625969322581,-101,4636231036043264,-156,6374724626880165,-77,-5649431220515515,-134,5524497341804023,-91,-7936937757764804,-148,7255092854621829,-89,-4665345104273272,-144,8636217190072835,-89,6353152648934491,-76,-6122010074104822,-65
-4621665861937386,-64,8525044167381800,-120,8378762899363812,-76,6054008966753146,-130,7713112262064166,-101,6447159301898240,-156,8335078824978080,-77,-6679311665842581,-131,-8801034541720480,-91,6556596903262408,-148,-7489242846093339,-89,4591860560862537,-144,-4844750740761729,-88,8378762884153775,-76,5208123903843134,-65
5085349005740191,-64,5994468820111802,-118,8650495952705115,-76,6379481138193010,-130,8281139774389234,-101,-6900783345827840,-155,8636543058671374,-77,-5162441251902820,-134,-4591332647198488,-90,7873201429292470,-144,6940263499703488,-89,7134396419871618,-143,4644597176104245,-89,8650495939029216,-76,-4836117202763880,-66
-5620824144359004,-65,4773132033451042,-120,4601283710436513,-76,-6829722433882752,-131,4654290309502788,-102,5065833931866112,-160,4578325032536557,-77,7092287989485101,-133,5601239165917722,-90,-6668889689754758,-144,7280937423381528,-90,-7461958648812593,-144,6441088294649625,-89,4601283643794495,-76,-6304345719431177,-65
9006215141133664,-66,-6301296683280508,-119,8827155480105600,-77,-5643286481245620,-131,8690001726292273,-103,8356945635311616,-157,8847179046043869,-78,-9003828217235597,-133,-4529186173302257,-90,-7866491984926668,-146,-7559373429931723,-90,-6527040248430904,-145,-6044279801616990,-89,8827155344328790,-77,6167562527326329,-65
-5475772070611002,-64,8481984618869082,-119,8889991543321122,-76,-8458106956571945,-130,8531843551989411,-101,4504139115528192,-155,8766299953974069,-77,-5027837021808994,-133,5488587663644210,-91,5687457224144448,-147,6171658147540065,-89,4849070829278529,-144,7543805063451118,-89,8889991539107162,-76,-7643264343562292,-66
-5676341794108440,-64,-5651985403154984,-118,4509458551015747,-75,-7165355487661184,-133,8824165941760032,-101,-8499227902607360,-156,8915212891139045,-77,-7589257299198267,-131,8999737728834141,-101,-4949179324052639,-155,5736238252474348,-89,-8083013062160658,-142,5738435454068301,-89,4509458551015742,-75,-5730979779559221,-66
-5448013650349286,-64,4731839831298606,-117,6592021597267016,-76,7915691713848640,-133,4781303223436017,-101,8837926003671040,-164,6562480539462467,-77,8756270181676913,-132,-4902861190109299,-89,6091330391733832,-142,-7787516716152493,-95,-5919548790180624,-148,-5024541138799181,-89,6592021542916619,-76,6865427078198474,-66
-4557461232659540,-66,-6004879265109155,-120,5381736788613267,-80,5824483031577304,-134,6480223745265575,-110,-6744331310333952,-166,5402252608352879,-81,-5065589576660682,-136,-6885164059976698,-93,5233022408295636,-150,-8933782567029568,-97,8042116816653812,-151,-7443525470416046,-93,5381736635447215,-80,6228966745434731,-65
-6261653703062408,-64,5142274199016846,-117,4507688581489118,-75,6419840789213110,-129,8821551205630154,-101,-5458207111643136,-157,8913891935906079,-77,-5880063076532829,-132,-7111292061243197,-92,-5334495169032458,-148,4672684626382426,-90,7372694157916652,-147,5789723222143254,-91,4507688580812897,-75,-5784471326792608,-68
8324517689485993,-67,-6729349021179401,-121,8131822822496863,-81,-5257061617895272,-135,5651927221927470,-111,-7046907461369856,-166,7134986661598985,-82,6132163316876684,-137,-5505073863973532,-93,6956650083292699,-147,6295297983946344,-98,6879553128858553,-154,-5308345801975208,-93,8131822587707711,-81,5879780066000766,-65
-5545705110113981,-65,-5120695791772800,-121,5741240331530692,-77,-5011870648831112,-132,6518928068857545,-104,5546450435964928,-160,5418361562480111,-78,-4523960352712298,-132,5161812668158037,-90,7002057444472460,-147,-5507816881394514,-91,5417555189562924,-144,4815808454921561,-91,5741240215251815,-77,-7555326845741867,-67
-5712763807026244,-65,4746000865310352,-118,7559319719564763,-78,-4915931832122144,-133,5388548160083946,-105,-8338328025825280,-159,6966758713465256,-79,-7146483582332690,-132,4656725347291301,-90,8996041668806774,-145,-7343550313741082,-94,-4817820901734714,-146,8395506905364967,-91,7559319541200188,-78,-5001773184016643,-65
-8394602721017856,-72,5395291313916952,-120,8972738013600663,-87,-6316776298072368,-142,4546731559105568,-123,-5486563022602240,-180,6399477877974345,-88,-7471940113126225,-142,5929632301067222,-101,-6496044298559116,-156,-6210746486222481,-105,5588207645609819,-159,5541460645678317,-101,8972737745730021,-87,-5562743681178364,-67
6968082181247894,-65,-8126315059513724,-120,7245851568834286,-77,-7934550537700482,-132,5772392693083172,-103,4614390456254464,-157,7210623493374973,-78,-5954080780666413,-133,-6772234341386870,-90,-9001309832891184,-146,6545002635044539,-91,5487536220327092,-145,-6999466047729201,-91,7245851442055285,-77,8700921606365209,-67
-6052244920208658,-68,-5792017593116371,-122,8145718476331506,-84,7914417887620080,-139,5674858026262183,-117,-4797272311201792,-171,7149445921531939,-85,-4625431300927966,-138,-5719327243653895,-96,5781344098172054,-151,5977627304663718,-105,-5799883164711970,-157,-5707652190324474,-96,8145718236615632,-84,6311286379133476,-65
-7535085463078628,-68,4743362342804744,-122,8396982229088049,-83,-6427876562730944,-137,4970332376720385,-115,-6150934333751296,-169,6690947173563013,-84,-4719698037139846,-142,5145068887207478,-95,6536879155312182,-149,6451341649952681,-100,6568529717981306,-154,5346673313768500,-95,8396981978779369,-83,-5735221536597816,-65
-7138826544342294,-67,8856080378231680,-120,5438952395030438,-80,-5181698961093344,-134,5864332313074261,-111,-6067925500821504,-165,7267820143610875,-82,-6384588483646564,-138,5414077520273710,-93,-6366321558847846,-149,5532737317204799,-96,-7156399312128591,-151,6105669684924310,-93,5438952240634748,-80,-5055659711890279,-65
-8901911073822888,-68,5516810431002409,-118,4668316494164484,-80,8043932888298816,-139,4747395920917147,-110,8437293601783808,-165,4623891272556339,-81,-6031252459486990,-135,6322297253427497,-94,-7401374183771962,-148,8232006858019641,-96,6403295421356258,-151,8380298967932407,-94,4668316358763067,-80,-8084608755871434,-66
5072556618617207,-65,-6800907399370004,-122,6098559122004631,-76,-8135081399056926,-130,8257941829698338,-102,-6827549120266240,-156,6098398457552332,-77,4676348155302777,-131,-4625337289469593,-90,5624865183330103,-143,6210179631645351,-89,8722353207852092,-144,7795021973821110,-90,6098559066207366,-76,-5756385676604989,-66
5821882603591490,-67,7961374142805440,-123,6589095319419926,-77,4970196680773154,-131,4782288590854295,-103,5363871913082880,-157,6563156727634893,-78,7882837468799279,-136,-5655741560713155,-92,-6720552311818523,-145,-5512369069503238,-90,8223645629739122,-145,-6926304459681527,-90,6589095192753324,-77,4734079759233509,-65
-5372797845706398,-64,-5980812246267494,-118,7623112430496222,-76,6513990315346760,-131,6501202569785057,-101,7293279670370304,-162,7652295534118386,-77,-8239836830702298,-131,7661347519684697,-90,7993254410458360,-147,-7943954565492883,-90,8981826454371232,-144,-4521712732930967,-94,7623112396382490,-76,5342695403197245,-71
-7962249841144912,-66,6673745910752888,-121,7476156664788159,-79,-5394609114625484,-133,6230429708348841,-107,5633716655226880,-162,7491243009391420,-80,-5314218660058144,-137,4875367111610690,-91,8287341618239592,-147,-6604985393548372,-95,5536475035363094,-148,8925111049027834,-92,7476156463502454,-79,-5376442693631282,-65
-4803186266270360,-69,-7469054513411104,-123,6756371558011693,-86,5430459995269120,-140,4902137587880919,-117,-6284482046853120,-171,6644887510575241,-85,-6046717405369483,-138,8230106359157032,-99,-7707009299604415,-152,8004235146769802,-103,-7512452267647858,-158,8730371055830144,-99,6756371360981884,-86,-5819410114267137,-65
-5655096582409618,-66,8874912730772032,-125,4891384176245103,-78,-7070023675493440,-132,5230478742460313,-106,-6890433212841984,-165,4853450537042030,-79,-6186801116568579,-133,-7740900853826725,-92,-4797126192014848,-155,-8074368466541952,-93,-7218593691851992,-147,-5889042543548851,-91,4891384050502381,-78,5422164673814891,-65
5327681297850820,-65,-7695569599930872,-122,4634529815047672,-77,6520179286100354,-131,8263409952525305,-105,-7773302395240448,-162,8627292736774684,-79,6061086821723048,-133,-4678772222482674,-90,-5090438503235080,-146,7001919087594633,-92,-7896836173630516,-146,-5856584901168032,-91,4634529711534117,-77,5691130539722694,-66
-4636670744368288,-70,8435028170317749,-118,5762558487994852,-80,4545435399087576,-134,7723301400762722,-110,-8269401182699520,-164,5897682367722513,-81,-6912988722284752,-135,7263991598813923,-97,-7452291989585583,-152,-6660477243232491,-95,5474647827100274,-147,-4844479343529009,-95,5762558323285579,-80,7572190732772244,-68
-7547381754274790,-65,-5387414679075404,-119,8940799042968246,-76,-5951404354977056,-132,8877120246302959,-101,-7054555187511296,-159,8941923219685248,-77,-8599853894479824,-131,6018626099253054,-92,-6365332001718805,-147,-5064503072988020,-88,-8416004436254953,-145,-4688338941784704,-88,8940799040301006,-76,4723157609523305,-65
-5804647035987042,-64,8889176465384858,-119,7721250934180792,-76,7973913154497808,-133,6627931339699835,-101,-8758749355311104,-157,7726519153112792,-77,8344197474460837,-134,-8155205839588882,-90,8341056984328884,-145,7130081828943848,-91,-6424445451177823,-147,-4590164925116958,-90,7721250901064773,-76,5354641446368519,-67
-6654473119564831,-65,-7458773864545768,-119,8031557701147073,-76,7700274595754880,-135,7092219765014706,-101,-6001730693103616,-155,7992561328003670,-77,5884174016383633,-133,8359254702609447,-91,7078108870020372,-145,8891328813609844,-89,-5157785353049013,-145,5490571244631103,-88,8031557674672579,-76,-6157543931820137,-65
5910881281058336,-69,6738659832267542,-120,6831494911988424,-76,-5650401813402465,-130,5175301038383880,-101,-8040990258495488,-156,6827515481929833,-77,5530372403602726,-131,5241096189773102,-94,5513625382469556,-150,8404264860985710,-89,-8108681138737984,-146,8568049116916119,-89,6831494859226613,-76,-5648406916111468,-65
-7290633237723524,-65,-7121140998522064,-119,8828556353676467,-76,-6291997642372152,-130,8407804912111388,-101,-6458280180187136,-156,8702343025782042,-77,-8247776698767051,-133,8902261857486972,-92,6159344500300414,-145,-4970949984215100,-88,5162788413385163,-142,-8829117236244328,-89,8828556347422866,-76,4503885746480793,-65
6148964583457616,-65,5433416537722084,-118,6066114095175688,-77,-4592608754015048,-131,8070935634685194,-104,-8381236493942784,-158,6028952041350097,-78,-4849566557553035,-131,5886641364143568,-90,6993606841285981,-144,-5491744577517966,-91,4992681465481533,-144,6281538150769171,-91,6066113972165504,-77,-4663534678861085,-66
8482086362100804,-65,-5345431710819681,-119,8113364689702180,-77,8144420594620492,-131,7322580820996673,-103,-8158591026462720,-158,8121326524260794,-78,7353372196362722,-133,-8426050685707043,-90,8843444744577522,-145,-7677562972062303,-93,-4553134810974051,-145,-4692873028607415,-89,8113364557251971,-77,5209878361509705,-65
7996336514267672,-65,5480685388868400,-118,8799062778252225,-76,7068269937922560,-134,8133378222562374,-101,6993701272289280,-157,8559144715728928,-77,-6616271233666329,-133,-4808418553666785,-91,8370831425482105,-147,-4620443703056126,-88,8274133686769087,-142,-5221496022264474,-88,8799062772185668,-76,5345007337490697,-65
8389108739433546,-65,-8430785154140445,-120,5689401250328941,-76,8609936637852798,-130,7110328006513334,-102,4618723541385216,-159,5658804693627043,-77,5161890084398073,-133,7964431416499730,-90,6275530174751532,-145,7120526341497223,-90,-6264739634841100,-146,7542478878998477,-89,5689401189842532,-76,-5970453468732714,-65
6976859002202494,-66,7246378702869219,-120,5428235829961649,-79,5859424137801680,-134,6219667405633654,-108,-8079504572416000,-163,5292531701405306,-80,-5039558158759393,-137,7411565648308269,-92,6360846855501405,-146,-8751687832263251,-98,7767200929042209,-153,7274820525929156,-92,5428235678497474,-79,-6035640482513185,-65
-4728867416925223,-64,-5512907627725208,-119,8415718875152326,-76,-7258656341821520,-131,7873201083218752,-101,-8136477984686080,-155,8421133589321209,-77,4975527749247796,-133,-4643958308069930,-90,5033639889073792,-143,7370892843090708,-89,-4728663408047735,-146,5048913689055743,-89,8415718858972186,-76,-5403765546282584,-66
8748698871643290,-65,-6530243492982804,-118,8981240644290112,-77,-8081930272822464,-133,8952511425147147,-103,7706361806716928,-157,8979813708348609,-78,5496477529411956,-132,-8888338364638297,-90,4537823196349152,-143,-8323117241330923,-92,-6015903966428707,-146,-5484558837485514,-89,8981240505753642,-77,5500411022501318,-65
-6442141904463446,-65,5263820877222816,-121,7841994172648979,-76,-7854873471052521,-131,6826724094069217,-101,-6456985918636032,-158,7841534554691615,-77,-5071379042959696,-138,-8668663557560100,-91,7164251016727334,-145,8695730791884791,-89,-8297083291260016,-143,6528564902494766,-89,7841994142270667,-76,-7498613727254354,-66
5182152416517785,-65,-7689929610069892,-120,8026687017792281,-76,-6981657515276288,-134,7085407719571927,-101,5586637874528256,-155,7988721996118299,-77,-4914524598244975,-131,-6351158039393478,-91,-6043172085181030,-144,4811958075609112,-88,-4781941872615246,-142,8036126641369854,-89,8026686992592000,-76,-4508896009147646,-65
7386404533137015,-65,5463803436191806,-118,7052131373909227,-77,6820942317562568,-131,5473340296411996,-103,-5529522225020928,-157,7021357891375853,-78,8004993281563418,-133,-7258623236775076,-90,5096631854792880,-149,-4667013685135805,-91,-6299042356113382,-144,-4796065039671489,-89,7052131244295134,-77,6125682003715481,-65
5373920905684089,-64,5989731425708412,-120,8646085203742850,-76,8823035263303859,-130,8234182338728002,-101,4704532760100864,-156,8612021889474753,-77,4771356319393280,-131,8717392682100209,-91,6689519068647535,-145,6065032319906482,-89,6475626733475022,-143,8244380490431535,-89,8646085192705862,-76,-8588716876380467,-66
7145525687937370,-65,7662939444100642,-120,8778361114805699,-76,-7545959105955920,-132,8531534419518286,-101,-8885553768431616,-155,8766141138795464,-77,-5869411737990829,-130,-8134407048577163,-92,-7302884592320114,-146,5035464564831293,-88,-4780711412976014,-141,4527064124295220,-88,8778361109370151,-76,-4645077605999998,-65
4554235139383580,-64,-5266020717654249,-117,6142918183026266,-76,5303498349443384,-130,8387657002459647,-102,8363880665317376,-157,6146108439556595,-77,-6519332969480494,-131,8420829065623534,-90,6031258127479487,-144,7182155517840687,-90,-5324358558501820,-143,7801492291732110,-89,6142918125667644,-76,-5719561462356280,-65
