nx_significand,nx_exponent,nNorm_significand,nNorm_exponent,sSquare_significand,sSquare_exponent,s_significand,s_exponent,znxnz_significand,znxnz_exponent,sny_significand,sny_exponent,znxnzsny_significand,znxnzsny_exponent,nxSquarenySquare_significand,nxSquarenySquare_exponent,px_significand,px_exponent
-7925734777929114,-56,4503599627370496,-52,7142729259102517,-53,8020971615671313,-53,8835603014630752,-64,-7088450486583346,-53,-7084136227298858,-53,7143554783405814,-53,8932279303748582,-53
-8635368347731914,-59,4503599627370496,-52,4915118373422648,-65,6653679474550621,-59,-6375791519235855,-65,-5516215830486251,-66,-4566949717239490,-64,4913296702853218,-64,8372265828292279,-53
-6456333286902330,-53,9007199254740990,-53,6625805052860373,-53,7725279692942065,-53,7724080969795620,-62,-7277112839232566,-54,-7246940647944302,-54,6625991074730228,-53,4925650945430358,-53
-5429325611021118,-56,9007199254740991,-53,5184151580874904,-58,4831908849291384,-55,7272632492188389,-63,-8616049890964851,-59,-8161510360203077,-59,5216298771601760,-58,7046409077849727,-53
-8254839640953296,-60,4503599627370496,-52,5382022454385136,-66,4923258506321656,-59,5629777103610791,-66,7328807195771098,-66,6479292149690944,-65,6881222292067565,-65,-8481091431855230,-53
-6917056076047600,-60,4503599627370496,-52,6732368164814922,-64,5506350039579892,-58,-5250206005079066,-66,-7637483937710534,-64,-8950035438980300,-64,4664138817852609,-63,8641976116504636,-53
7979533379705879,-60,4503599627370497,-52,7640993616599936,-65,8296020251236108,-59,5654000239712630,-66,-8913262297307794,-65,-6086262177451479,-65,6082325187070017,-64,4506514734318840,-53
8133444708687804,-61,9007199254740991,-53,5655618069650231,-64,5046844502362503,-58,5227503057909967,-67,-6419797754944422,-64,-5766359872705676,-64,7516746452089415,-64,6909738499103640,-53
-7275175897712984,-62,4503599627370496,-52,7168095161155584,-81,8035201390971672,-67,6171767408936686,-67,6806858982522670,-72,6384481752140519,-67,6486781243250377,-63,-8865151625025736,-57
-7661289090610630,-59,9007199254740990,-53,6933477870821917,-65,7902608222025835,-59,7543345612670259,-66,-8492512339286020,-66,-7593333812926088,-69,4558509622964386,-64,7501867531027671,-57
-8514232757347758,-56,9007199254740991,-53,8155889102442168,-59,8570981171678495,-56,4962676254969708,-62,-4514002084763775,-61,-8130655829115684,-63,8204392938547711,-59,8926246911027372,-57
6970907591109347,-60,4503599627370496,-52,4579817536520979,-63,6422719758934021,-58,-8366190500202515,-66,-5856405426539032,-63,-6902179239064346,-63,7826017593185627,-63,7943925880299835,-53
7150621117858928,-59,9007199254740991,-53,6969470354202291,-66,5602473033416150,-59,-4775102967966871,-65,-5044374567194123,-66,-7297290251563932,-65,7502236605576195,-65,8761140280041492,-53
-7293095885623778,-59,9007199254740990,-53,5777025176243736,-68,5100726265056895,-60,-6084445018866310,-65,7088662461306641,-68,-5198362211202980,-65,6992455078772408,-65,6696172332485171,-53
5103397575267799,-59,4503599627370497,-52,7162722885274779,-66,5679615842385964,-59,6697449591650389,-67,-4875751731569546,-66,-6108107742977406,-68,4551030338416774,-65,6044449214720378,-55
-7122999055454404,-59,9007199254740991,-53,6940312338399640,-65,7906502142041255,-59,-5415042414483744,-64,6198695853251632,-64,6269227510143104,-67,6944563650167333,-63,-8131278536960643,-57
6904787998530465,-60,9007199254740991,-53,4518827919184146,-60,4511207347594335,-56,-8430418519548875,-66,-4705019600603200,-60,-4836744889971151,-60,4940235459983158,-60,8818511854588602,-53
-6507111752978625,-61,4503599627370496,-52,8195236468122122,-64,6075200729527205,-58,8903892016052662,-68,4561898925266344,-63,4840145550767990,-63,5152237481289320,-63,-8461596647289182,-53
-6179400438565866,-57,4503599627370496,-52,6364612014423647,-61,7571481268089636,-57,-6917181670088637,-63,-8492267558644886,-62,-5975429196844602,-61,7072182210142904,-61,7610364072829610,-53
5790905901355293,-58,9007199254740991,-53,8603540452189670,-64,6224700922498075,-58,-4660570796789983,-65,8058503968837403,-65,6795866344094840,-66,4666586983264815,-63,-6558510801295060,-55
-8492995444980898,-60,9007199254740991,-53,7607185105356742,-66,5853179990895805,-59,7341786612715279,-66,5697473386858095,-65,4684183346607867,-64,5268195013345667,-64,-8008696079350737,-53
4683003510114253,-60,9007199254740991,-53,5570140488999274,-66,5008560934106567,-59,-8456542116024376,-68,-6685689122245122,-66,-8799824651251216,-66,4621020260364719,-65,8576220139137146,-53
-4674114397847316,-56,9007199254740990,-53,5649709323412143,-60,5044207450499091,-56,5894977149573338,-62,5312223484594296,-61,8259712059380965,-61,6099809526273554,-60,-6098294707825192,-53
-8021073972010030,-53,4503599627370496,-52,9000544080090622,-53,9003871052522670,-53,6059539757255691,-64,8184864182974077,-54,8190781702268272,-54,9003688004063559,-53,-8193975936429631,-54
-7717077840943791,-59,4503599627370496,-52,6869235721960524,-66,5562039863012626,-59,-4704788817580407,-65,6136799305775666,-68,-7875377808716898,-66,6783070274960026,-65,5228834012772824,-53
-7010176386807501,-59,9007199254740990,-53,6399168667536848,-69,7592008117303340,-61,-5909297286661399,-65,-5868706115284360,-68,-6642885551071944,-65,6801475736417731,-65,8797178157171340,-53
-7873175360252194,-56,9007199254740990,-53,7115409708019171,-59,8005617591369644,-56,-8354196783507048,-62,6697155354142555,-61,5040113924778062,-62,7275895191696914,-59,-6239412359715824,-56
-8207013189646142,-66,4503599627370496,-52,7014103053949568,-71,7948422724051047,-62,5003031676647701,-72,-4923977347281763,-68,-4611287867491282,-68,6914285141415029,-66,6007098028786738,-55
4538129418539375,-58,9007199254740991,-53,7189334557048560,-66,5690156802071954,-59,-4639129540573545,-64,7454504228649556,-66,-5551006966822312,-65,6505287543450445,-64,7685905577680920,-54
-7890660276295794,-59,4503599627370496,-52,4843813238058656,-70,4670609756121061,-61,-7128623544897752,-65,4788837689427813,-69,-6829321189308514,-65,7504339044358277,-65,8196998611486205,-53
-6699463210672529,-59,9007199254740990,-53,6747309797178441,-66,5512456973829920,-59,7208450293048446,-66,-7339802122936020,-67,7077098463160872,-67,5981032879960027,-65,-5328915363155239,-54
8364996358788271,-59,9007199254740990,-53,5531495360593948,-63,7058560822826780,-58,-8838614136708900,-65,5811440350063221,-63,7203573631771992,-64,8047698600239325,-63,-8062432040588474,-54
4912724553363974,-61,4503599627370496,-52,8073501318462800,-70,6029910242234479,-61,-4537834995404909,-68,-5691560404086291,-68,-5114697699745600,-67,8694613372522912,-67,5298579630344872,-53
-8317210890456000,-58,4503599627370496,-52,7643690944480802,-63,8297484400623960,-58,4860955789530580,-64,-4735596226644072,-64,8023012024736512,-70,8413554991030605,-63,-8589100327628899,-60
-5193242555717233,-59,4503599627370496,-52,5558115347897834,-67,7075524886490743,-60,4889318840217798,-66,5899867253831552,-68,6364285653675686,-66,6771320592248097,-66,-8465762064547969,-53
7132391174057324,-58,9007199254740990,-53,5198693270218856,-59,6842928185297745,-56,-6472801545623732,-64,5079323381283815,-59,4877048332983073,-59,5315682904766617,-59,-8263951574460892,-53
-5263088349606996,-60,9007199254740991,-53,6171798651075504,-69,7455911762512935,-61,-7916049111125889,-67,-5392578092797440,-67,-6654313601961664,-66,5480570232885530,-65,5468110613450268,-53
-4509676147582170,-57,9007199254740991,-53,8988886953178110,-63,8998038445440034,-58,5737694982594753,-64,-5591778652879344,-64,4669322550893088,-69,4950575386253403,-62,-8495480892450094,-60
-7933533967778821,-57,4503599627370496,-52,4869897399481352,-59,6623000545619299,-56,4637029740824426,-63,-7859905116963523,-60,-7280276399360470,-60,4918390226891656,-59,6666297013206936,-53
-7402159596570684,-58,4503599627370497,-52,5409866661221806,-63,6980526266636720,-58,-8897908345289707,-65,6980382454821181,-66,-5407717117879116,-65,6223861988225192,-63,7826070964645643,-55
-5152169903884576,-58,4503599627370496,-52,5951354644760473,-63,7321546088155553,-58,8411424985140768,-65,5178478058824441,-63,7281334305109633,-63,7453042488524468,-63,-8799685367081239,-53
5223683554231343,-63,9007199254740990,-53,4898976045546398,-67,6642744416763262,-60,5116974970982638,-71,5861228162117760,-67,6181039097804175,-67,7059820078564061,-67,-7886015526700297,-53
-8173565146205377,-58,4503599627370496,-52,6648376736284379,-61,7738427100147549,-57,5110688619884587,-63,-6143715077726788,-61,-4866042922755641,-61,7531632404991196,-61,5819378300823156,-53
6539335288009415,-56,4503599627370496,-52,4612091877076889,-59,6445310738669156,-56,7302922660813954,-62,-6995684244845345,-63,7610161076782563,-63,4789086089229745,-59,-7156505009735529,-56
6229882940393605,-60,4503599627370496,-52,8180386701993328,-72,6069694102905328,-62,8358433078794517,-68,7722677060715425,-77,8373516432428727,-68,8618316165079995,-68,-8751353457573393,-53
8446969448882517,-59,4503599627370496,-52,7941352374535531,-66,5980357146088854,-59,-5765112350833750,-65,-7901957353587385,-68,-6752857020032173,-65,8167295998183949,-65,7447303089263686,-53
6956281798785987,-57,4503599627370496,-52,8429029014155671,-61,8713319910028161,-57,-6823185236488613,-62,-6641558762613483,-61,-5026575690428895,-60,5302747464895322,-60,8538096357116279,-53
6215372564565209,-58,4503599627370496,-52,5666612649676495,-64,5051747679520029,-58,6945931262436375,-64,7847331407971448,-65,5434798483211050,-63,5647295354865266,-63,-8668275656146190,-53
7573688445298437,-60,4503599627370496,-52,6608463139046759,-67,7715163268590321,-60,7016901705897429,-67,7258476434110582,-67,7137689070004006,-66,7170374395540331,-66,-8966140974716610,-53
-4728734440074377,-57,4503599627370496,-52,7739490623410487,-62,5903860354685646,-57,-6213267765732895,-64,5023932701243990,-62,6941231519621532,-63,8226307321635000,-62,-7600136115276268,-54
5823525171190653,-60,4503599627370497,-52,5722706457809318,-68,5076689735540353,-60,-6129104581464693,-68,-8533517262081271,-69,-5197931606252664,-67,5355762375194408,-67,8741763060078664,-53
-8838011490176018,-59,4503599627370496,-52,6230780028855432,-63,7491453612775140,-58,-5705990430378156,-65,5582748019615373,-63,8312500824041668,-64,7170114972526298,-63,-5221140212829926,-53
7711423854635405,-59,4503599627370497,-52,4918017589201195,-62,4706249269017531,-57,-7365310299421884,-65,5018573951971229,-62,8195820329086987,-63,5946443675616487,-62,-6207187925015541,-53
5037924030629927,-59,4503599627370497,-52,7266732296989760,-69,8090297011225760,-61,-5442108725228330,-66,-5542159425979795,-69,-6134878653475804,-66,6164001460556510,-66,8964643306642690,-53
5726503462425884,-57,4503599627370496,-52,8526261364658314,-62,6196681975439650,-57,8904773949442974,-64,8106334445859237,-63,6279360710290362,-62,4604122981194258,-61,-6142261331962328,-53
6784904623395533,-57,4503599627370496,-52,7822837298258806,-60,5935564601739111,-56,-5689572469581905,-63,6539504673378291,-60,5828308114680553,-60,8022154139364777,-60,-6543969561660459,-53
4951860738334672,-58,4503599627370496,-52,6184300987904092,-64,5277462991312384,-58,7505645798164969,-65,4536293427866633,-64,8289116326949118,-64,8772189981764076,-64,-8511183929870054,-53
4695895439913950,-57,4503599627370497,-52,6025608871509748,-63,7367079457751444,-58,6306096481568876,-63,5360735651590168,-65,7646280394466418,-63,5045440239647937,-62,-6825129998505773,-53
4545409251383009,-56,9007199254740989,-53,8239667655085450,-61,8614889921653040,-57,7052776774764538,-62,-7489239180464203,-63,6616314369064873,-63,4800330645744955,-60,-6207328854211133,-55
5860892460405520,-60,4503599627370496,-52,8690807293840060,-69,8847589105523254,-61,7724128230489789,-68,-8883978854750927,-69,6564277606228651,-69,6083983814407992,-67,-4859131628745874,-54
6778029535614201,-60,4503599627370496,-52,6884323237043916,-65,7874545772938148,-59,-5598416391293254,-66,8996316880075104,-65,6197108684428477,-65,6515686129038645,-64,-8566801963520739,-54
5112621674050684,-59,9007199254740989,-53,7586359412400144,-67,8266308175090491,-60,8148008468930971,-67,7178632869517887,-68,5868662451844957,-66,6653104241454830,-66,-7945195226796181,-53
6107302451548805,-58,4503599627370497,-52,4877902651415650,-64,4687016168445024,-58,5506666707927319,-64,-8989432975159271,-67,8765975172064820,-65,8540925505520197,-64,-4622267515731675,-53
7078576519278154,-59,9007199254740991,-53,4804063821175479,-64,4651406242730253,-58,4758736999376494,-65,-8831442383308967,-65,-8145410767864946,-66,6840226107921830,-64,5362932207233904,-54
8148663214026687,-59,4503599627370496,-52,4598599890869273,-64,4550851871347260,-58,-6938182044537134,-67,-4532288478224698,-65,-6266833989358982,-65,4802713293048336,-64,5876534678870289,-53
5657143066635428,-58,9007199254740991,-53,8813094576050817,-65,8909618336234544,-59,8926835727128113,-65,5441447770210476,-67,5143598834840366,-64,7211143552472291,-64,-6424698004517890,-53
4530418572189237,-59,4503599627370496,-52,7238199193377572,-67,8074397957758666,-60,5920823512413542,-67,-7551834868820611,-68,8579624312012946,-69,5542279795535542,-66,-6971714579564402,-55
-5302222386175789,-62,9007199254740991,-53,5189591306500496,-67,6836935201413101,-60,-6057115019781656,-68,-8216003347462767,-66,-4865141051204090,-65,6528048117168281,-64,6712771423263340,-54
6232295832432575,-59,9007199254740991,-53,7476911323501106,-65,8206462703309121,-59,4649549587296168,-65,-7820338452717260,-65,-6341577730842184,-66,6245906894387444,-64,4572582907251751,-54
-5403212372494325,-57,4503599627370496,-52,8960548435737484,-62,6352536705617891,-57,-5246317356702293,-64,-4958530505946160,-62,-6270109845121733,-62,4613223068057656,-61,6121114011933445,-53
-8829399057808528,-60,4503599627370496,-52,4579481147670729,-64,4541381903143591,-58,6651118308035871,-68,8185058253460608,-65,4508224020982546,-64,4739244968102582,-64,-8568131066298679,-53
7134695067468453,-62,4503599627370496,-52,5159325354214201,-65,6816969376889151,-59,5914372296403557,-68,7622766622981198,-65,8362063160031643,-65,5675370012613968,-64,-6635582252411039,-53
4729560187789002,-57,9007199254740990,-53,4914977052282417,-62,4704794237923018,-57,7251465623067285,-65,5980995480699245,-65,6616230551883265,-64,5080580200006798,-62,-5864852492244664,-54
7819322893067086,-59,4503599627370497,-52,6336952369301052,-63,7555011095828887,-58,8011640385472466,-65,6663125671046030,-63,8666035767414146,-63,8703113790824600,-63,-8968825730867042,-53
8589243991466586,-59,4503599627370497,-52,6850927272131524,-66,5554622715352853,-59,6724823172968508,-65,6443015322701750,-67,8335577003643946,-65,8948106700912584,-65,-8390624462200563,-53
-5275194011046116,-58,4503599627370496,-52,5435155066656168,-66,4947500614744134,-59,5770712842879886,-64,7047872798343952,-67,6651696942672880,-64,6750179133864402,-64,-8875788117123121,-53
-4976587670524717,-59,4503599627370497,-52,5663851769296608,-70,5050516876289587,-61,-6412054189245371,-66,7268440883034984,-69,-5503499078865998,-66,7831154952680128,-66,6329987479645563,-53
6241058749547901,-59,9007199254740991,-53,4650463542434613,-66,4576442491369098,-59,6543301324510299,-66,8419289955466260,-68,8648123813376864,-66,4800735552008887,-65,-8112858282118902,-53
-7556544510555511,-62,4503599627370496,-52,5090380990674253,-66,4788009809176922,-59,-5007159191556029,-68,-8073019236919433,-66,-4662404517404220,-65,6500701607192814,-65,6460103698345114,-53
7131664084575020,-63,4503599627370496,-52,5147053798994308,-68,4814589242210249,-60,4874929489849329,-70,-8301228659998916,-68,-7082496287536584,-68,6782388545436709,-67,4702875311215143,-53
-7332957042748691,-58,4503599627370496,-52,8579087647331730,-64,6215848770015403,-58,8817310390334336,-64,5203398286411050,-64,7010354338372693,-63,7547905612829139,-63,-8365719129388135,-53
6137107298112105,-57,4503599627370496,-52,4897277259790094,-61,6641592586469102,-57,8553083371539948,-64,8806183295927225,-63,6541362490848600,-62,5171247157549444,-61,-5696822599800369,-53
6895077149569377,-60,9007199254740991,-53,7145796650691843,-64,5672901121412317,-58,7318069353338703,-66,-4544866162095293,-63,-7260214985855910,-64,6111136708616867,-63,5350412380535781,-53
8872849619140470,-59,4503599627370496,-52,7047077710686990,-64,5633579373000868,-58,5669601043855059,-65,-5641660371578292,-64,-5613719699301525,-65,8886781086403020,-64,5689787044404350,-54
-7283099352594181,-59,4503599627370496,-52,8696288331371000,-64,6258162740666691,-58,-5423315386187248,-65,8470471416151638,-64,5758813723058014,-64,5597513028885518,-63,-4633377573830138,-53
7939821871171534,-59,9007199254740991,-53,4659389413648232,-64,4580832285412795,-58,-7328091648353304,-65,4825753543589043,-64,4646830877649564,-66,8497523519235986,-64,-4925544662903830,-55
-4540150258315034,-58,4503599627370496,-52,8473178781574008,-68,6177362285259000,-60,8823722696273997,-65,5289303062634920,-68,4742442789551681,-64,4783359920182686,-64,-8930151164136166,-53
-5130288610999872,-59,9007199254740991,-53,8797992037705696,-70,6294651194674727,-61,7257586659977781,-66,5720638204065651,-68,8687746210994194,-66,4781930823800668,-65,-8182077917937242,-53
-8807598078366538,-59,4503599627370496,-52,5770618762039334,-64,5097897263227020,-58,-6068653879015425,-65,-4560048276075856,-64,-7594375215583568,-64,7909643431902034,-64,8648183874652695,-53
-6356661062351484,-58,4503599627370497,-52,5703049503564699,-61,7167182377912463,-57,5078693034495435,-63,5861030172529111,-61,7130703431152970,-61,7144910503547658,-61,-8989289172897147,-53
6889768830932386,-60,4503599627370496,-52,4977588014620822,-67,6695829079038709,-60,-4866841496247345,-68,-8135890672286639,-69,-8934786832390664,-68,6101242625501200,-67,6595165135837212,-53
5834757342959875,-58,4503599627370497,-52,6373753951302530,-63,7576917040596037,-58,-8039991543679518,-65,4832424489551209,-63,5644853207262659,-64,7443513082027550,-63,-6830688284050004,-54
-8086230440090424,-60,9007199254740991,-53,8700275746162207,-65,8852407424925344,-59,-5545783556955358,-67,8313994262818435,-65,6927548373579596,-65,4879860214420833,-64,-6393401225233047,-53
8878648288088122,-59,4503599627370496,-52,8639994001400530,-66,6237874138293490,-59,-7926175095633913,-65,6891759032364994,-66,-8960591158902832,-66,5750282423739217,-64,7017901388226545,-54
6298286126358980,-60,4503599627370496,-52,7590566390686532,-65,8268599877685082,-59,-7588570372308815,-66,6094402126079307,-64,8394519066004206,-65,5168399255183413,-63,-7314750867920216,-54
4919803723228484,-59,9007199254740991,-53,7208748248460636,-65,8057954569935851,-59,5776288116876800,-66,7414659957316254,-65,5151402007877327,-64,5156844599830356,-64,-8997692955058276,-53
6802251827694790,-61,4503599627370496,-52,5655638127185590,-63,7137328598591408,-58,8240321105815537,-69,-5718488468436127,-63,-5589733451157759,-63,5862304005008040,-63,8588405332179614,-53
5314242780330614,-59,4503599627370496,-52,7474129119134506,-65,8204935723801026,-59,5066969162941587,-66,-6908879450686991,-65,-8750789738432395,-66,4760889309687152,-64,8277876430567845,-54
5809181765992475,-59,9007199254740991,-53,7317974049517576,-68,5740838371049503,-60,8381984813726550,-66,5213202318308632,-67,5494292986440433,-65,5603523501708477,-65,-8831620261377740,-53
4915747036519711,-54,9007199254740991,-53,6970039952982368,-56,5602701967355471,-54,-4971833801504568,-60,6729586252606520,-57,6108107027418449,-57,6989969102472427,-56,-7870841238165357,-54
-8730830018661761,-59,4503599627370497,-52,6092892336854675,-65,7408096605453693,-59,4748968668830636,-65,-5366891485719569,-67,6814491594801488,-66,8758403007000936,-65,-7008067973701562,-54
4548713408408148,-58,4503599627370496,-52,5950635825292544,-70,5176802225834499,-61,-4750260410480747,-64,-6259846150447695,-69,-4945880602682237,-64,5005849346352582,-64,8899295403481694,-53
8256889834828848,-57,9007199254740989,-53,7924237136676400,-61,8448383444888292,-57,4998649773097479,-62,6125024065052998,-62,5561836919075238,-61,8752663432916055,-61,-5723580454846205,-53
-5706239558598779,-59,9007199254740991,-53,5572218919700196,-67,7084496178330345,-60,8550644097945298,-66,7949372879853319,-67,6262665268935979,-65,6450176071733317,-65,-8745354129208131,-53
6855630568626032,-59,4503599627370496,-52,4819750160308257,-64,4658993992911255,-58,8728589396007617,-67,-7170782014228956,-65,-4988634665227052,-65,5276162462950416,-64,8516346256267745,-54
-5477806452759249,-56,9007199254740991,-53,6277337363417886,-58,5317011774556051,-55,4813272233975320,-63,-5388510574601223,-58,-5238095817289494,-58,6291223187272867,-58,7499427589407105,-53
-7844836661595842,-61,4503599627370496,-52,4878263817778214,-64,4687189681670770,-58,7864637088328614,-67,6696859914710622,-64,7679939550751699,-64,4703467887671356,-63,-7353589675748202,-53
4638611657736781,-57,4503599627370496,-52,6792390170358494,-62,5530841332038150,-57,8320431520842659,-64,-8909882905459214,-63,-4749667145037884,-63,7699544452473344,-62,5556328511787511,-54
5561285722556816,-61,4503599627370496,-52,8818935609507328,-74,6302138932519784,-63,-8628738158808214,-68,4799646217086615,-69,-6228915050264906,-68,5438955564045286,-65,5157707057718836,-55
6532177206900908,-61,4503599627370496,-52,6111142094562802,-64,5246154521159398,-58,4621252263399545,-67,-7086778513096686,-64,-6509121980171743,-64,8366213110108080,-64,7007825150662906,-53
-8083721075728636,-60,4503599627370498,-52,6609930857911456,-67,7716019977765062,-60,5692533624729400,-66,-5335078458206023,-66,5719282664374032,-70,6119836893926016,-65,-8417662013726477,-58
-4549185323039125,-58,4503599627370496,-52,4797297750303083,-63,6573447856437333,-58,-7862212581680046,-65,-8958561317817123,-64,-6444833804328573,-63,6479961420360641,-63,8958371581793633,-53
5296868579491385,-56,9007199254740991,-53,8254729008517748,-58,6097212025738071,-55,-6565657696753338,-62,7496882917760172,-58,7086529311713088,-58,8366078984829427,-58,-7629593463187190,-53
6212307108936160,-60,4503599627370496,-52,4979137920160412,-64,4735403222732013,-58,-8946821928917681,-69,4780376214896695,-64,9001576059236035,-65,5125130986996430,-64,-7909943119303699,-53
8592906707940738,-59,4503599627370496,-52,6045705443981694,-66,5217991642836134,-59,6680196859257817,-65,-7228124813423977,-68,5776681257579820,-65,8467726148912505,-65,-6144709713460862,-53
7149496512632424,-61,9007199254740989,-53,7541023241852273,-63,8241571386816733,-58,-7287273631984754,-67,8594122378931806,-63,8138667776932759,-63,4941478528760343,-62,-7417476561753222,-53
4815820177648550,-61,9007199254740991,-53,4681754861548796,-66,4591813307388614,-59,7098235039389221,-68,8138035926315468,-66,4956297343081387,-65,7233876901912887,-65,-6171290767067442,-53
4622629576677655,-59,4503599627370497,-52,7669279528515042,-66,5877020029472464,-59,6648484568308307,-66,-4844885132562974,-65,-6082571393635282,-67,8493684893128464,-65,6450313758164510,-55
6335442403730299,-57,9007199254740990,-53,4594949311861438,-62,4549045175494028,-57,6235618189202857,-62,-7959310519380760,-66,5738161281741560,-62,8966244222907549,-62,-5764371428612057,-53
5640184518808427,-54,9007199254740990,-53,7308637163776657,-56,5737174880319643,-54,4571363786247939,-60,5491539307502979,-58,6634380254064964,-58,7321500630323481,-56,-8161876628485940,-55
-8263831824233956,-60,9007199254740991,-53,6476605996357971,-65,7637806013748094,-59,-8665884612492473,-69,-5538307537630373,-65,-6079925325911153,-65,6631398786550382,-65,8258151956642512,-53
-8840107558821259,-61,9007199254740990,-53,6722349634418060,-66,5502251476315797,-59,4685579708754170,-67,-8480940551890262,-66,-6138150697513177,-66,5892049821852303,-65,4691707305586535,-53
6972432738644271,-59,9007199254740991,-53,4603135448316276,-66,4553095550257330,-59,4708681427422843,-65,6107235825455097,-67,6235490383786617,-65,6410180242623219,-65,-8761735584958136,-53
6581400538511695,-61,9007199254740991,-53,7667200421293232,-70,5876223358613176,-61,6140444701871411,-68,5396760090655137,-68,5768602396263274,-67,8799530366162551,-67,-5904741394418167,-53
-8825826603060089,-58,4503599627370497,-52,5004508851371411,-61,6713911557089300,-57,7330884094080962,-65,7671306237235759,-62,8587666748995879,-62,5101822485010191,-61,-7580705303721006,-53
-7801908752610407,-59,9007199254740991,-53,8884815735819052,-67,8945798213361422,-60,6600275965991480,-65,-8241392643719896,-67,4539927805061506,-65,8669044433070156,-65,-4717017504989985,-53
4787863190190707,-59,4503599627370496,-52,5644020143952326,-65,7129993971550785,-59,-7056515722987273,-68,-8767311504413138,-66,-5265720217579978,-65,5949777562241328,-65,7971624270537255,-53
-4912294257103812,-59,4503599627370496,-52,5889517008913970,-65,7283409449802634,-59,6839333952935984,-66,-6680068689355125,-65,-6520803425774266,-66,5127887504050699,-64,5726936843929423,-54
-5690676164287267,-58,9007199254740991,-53,6985489684626616,-67,7932193737004269,-60,-7031558694114913,-64,5601281414598114,-67,-6331398517290149,-64,7752067093824892,-64,7356511149372185,-53
-5886807217718062,-56,4503599627370497,-52,7805715663244500,-59,8384964895853527,-56,-6667168576174011,-63,5590568404626521,-59,5173870368615645,-59,7851469640157852,-59,-5935459660948828,-53
5737508224429194,-58,9007199254740990,-53,4885441394922567,-64,4690636635438058,-58,5704522448122470,-64,-6298666636307820,-65,5110378259937120,-65,4669830679196573,-63,-4928465121809247,-54
-7279491510757680,-60,9007199254740990,-53,8941267105221900,-67,8974172630755152,-60,-7563524172637110,-67,5345494738809607,-66,6254930609964208,-68,4666574654245207,-65,-6036483984808213,-55
4952332015858277,-59,9007199254740991,-53,6775723293961182,-66,5524051493410355,-59,-4631390911601559,-65,5380442722766733,-65,5992414489321392,-68,5633927061359424,-64,-4790164190490162,-56
-6704706718858230,-60,9007199254740991,-53,7635628405409218,-67,8293107166959864,-60,5774176307189679,-67,8438594539550679,-67,7106385423370179,-66,7158398376279412,-66,-8941752906821414,-53
-4544723836865516,-58,9007199254740991,-53,4734425318617141,-64,4617570367708282,-58,-7822877676756718,-65,-8124606969042005,-65,-7973742322899362,-64,8071822873374410,-64,8897752965470013,-53
