nx,nNorm,sSquare,s,znxnz,sny,znxnzsny,nxSquarenySquare,px
-8.6349315357566630858640980801760263e-01,9.9999999999999999999999999999999990e-01,6.9490258002753824124069874025930728e-01,8.3360816936228392581254148995579256e-01,-1.2046087375719430504557220800671076e-01,-3.3712587347374741951549608168816265e-01,-4.5758674723094172456106828969487341e-01,9.0917407800972615988257531445971142e-01,5.0329937720248833837692885346243954e-01
-4.3601107619687665074109951247631697e-01,1.0000000000000000000000000000000000e+00,7.5127788979092561930026876445937413e-02,2.7409448914396758066394434541824751e-01,1.6114589568022681029726340976505509e-01,7.2269739699778935161344175513451785e-02,2.3341563538000574545860758527850686e-01,2.5962607634049668320358130496967057e-01,-8.9904542205492394839238758430677065e-01
4.3529338952634259856476709650257834e-01,1.0000000000000000000000000000000000e+00,3.1317743302606213278678943002605889e-01,5.5962258087577392965434798410371510e-01,1.4302813716744220280146159546365550e-01,3.3914780717200188843704293143521249e-01,4.8217594433944409123850452689886797e-01,5.5675212079673818883255700518103021e-01,-8.6605138324291945348606875845001468e-01
2.7476261338858098433731799517433841e-02,9.9999999999999999999999999999999981e-01,9.6505442713330741161853477607347681e-02,3.1065325157372929252346400924655562e-01,-1.0927409482602627520711510984582565e-02,1.7932999012386424432321945730747742e-01,1.6840258064126161680250794632289486e-01,3.3399257852176881189872938869257350e-01,-5.0421054679298974977677792874506932e-01
-4.0336193750436225131986392874076973e-02,9.9999999999999999999999999999999990e-01,2.1891065573697626928047693875316811e-02,1.4795629616105435250321888774197796e-01,1.5274975339006634939601280283788290e-02,-6.6144259681366435695628143405839127e-02,-5.0869284342359800756026863122050834e-02,2.0148311302091767258967870134409096e-01,2.5247418297075164040818669690410832e-01
-3.9350816106674218108652375707321514e-01,1.0000000000000000000000000000000000e+00,6.4602711380953171558768708370828177e-01,8.0375811896958883259925256481645903e-01,6.8989039953267647924018603740442902e-02,6.6881654730320136085531745853058956e-01,7.3780558725646900877933606227103251e-01,8.4725858006487932234417666845713867e-01,-8.7081512612120270709980144651866994e-01
-7.2762473070353779099644430082867024e-01,1.0000000000000000000000000000000000e+00,4.8378745202975514882968277172768266e-01,6.9554831034929209209614628071397367e-01,-1.6693664527102159022487341009746875e-01,2.1348885479263215488529014974266429e-01,4.6552209521610564660416739645195544e-02,6.2364749090111705292048122795992864e-01,-7.4645068248966448569944388583968045e-02
5.7647454872943981560341754576546115e-01,9.9999999999999999999999999999999981e-01,2.3098938594386558989405647599705576e-01,4.8061355156077901617424783245000353e-01,-1.7438578004887430577717929770576554e-01,1.0287855266405575827950080537511127e-01,-7.1507227384818547497678492330654267e-02,3.7814317778820015333990893176281686e-01,1.8910093209421880914777293660227262e-01
5.4764906585096767270733026138055245e-01,9.9999999999999999999999999999999981e-01,1.4029408498034593538857569118667191e-01,3.7455852010112643463343075923757171e-01,1.8316421776950695025084282072072313e-01,5.3400569858331664134343930687661578e-03,1.8850427475534011666427721378948929e-01,3.0012275956193665359106994177068429e-01,-6.2809056877420283976261160973169631e-01
-5.1166076460622231132522135061225226e-01,9.9999999999999999999999999999999990e-01,5.6009515546879310296335631365364369e-01,7.4839505307610973208662004767109723e-01,-1.1176773605928013352362247874501197e-01,5.2521693420450397616967493039591039e-01,4.1344919814522384264605245165089840e-01,7.5430738606167388888409334578395613e-01,-5.4811765837782648344351349749218708e-01
6.6752607798391350740865501585371989e-02,9.9999999999999999999999999999999990e-01,1.0930214057493048699904126270167403e-02,1.0454766404608497372920882032594022e-01,2.4311989886714854454579568692586801e-02,4.2656384983058313481236633473829216e-02,6.6968374869773167935816202166416011e-02,1.7092723227543486947933363704552329e-01,-3.9179464839083838959952394091742872e-01
4.0116805679586773672160043557032889e-01,9.9999999999999999999999999999999981e-01,3.0904377230791269410306164789582440e-01,5.5591705524107883238529410153783428e-01,-1.2684727691896031199797051993366967e-01,-3.3094046056254690092011163657782066e-01,-4.5778773748150721291808215651149036e-01,5.1532440536173727078839660092427515e-01,8.8834864547150333079344772407769911e-01
-4.3632434431405116096101429861740368e-01,9.9999999999999999999999999999999971e-01,7.5402313714218355717073745648074354e-02,2.7459481734770296956511089319591550e-01,1.7548327519204139175458815521741079e-01,-9.4868122549088529323602204392746646e-02,8.0615152642952862430985950824664142e-02,3.0973814448730935021541683827822985e-01,-2.6026872723858472555113414436930843e-01
