nx_1_significand,nx_1_exponent,nx_2_significand,nx_2_exponent,nNorm_1_significand,nNorm_1_exponent,nNorm_2_significand,nNorm_2_exponent,sSquare_1_significand,sSquare_1_exponent,sSquare_2_significand,sSquare_2_exponent,s_1_significand,s_1_exponent,s_2_significand,s_2_exponent,znxnz_1_significand,znxnz_1_exponent,znxnz_2_significand,znxnz_2_exponent,sny_1_significand,sny_1_exponent,sny_2_significand,sny_2_exponent,znxnzsny_significand,znxnzsny_exponent,nxSquarenySquare_significand,nxSquarenySquare_exponent,px_significand,px_exponent
-5222481858170644,-53,4779120145881524,-108,8372164526334825,-54,-5829314960427387,-109,8332134596248797,-60,-4969454393689088,-116,6125732467457822,-56,5483009952986561,-110,-5962570356225950,-55,-8504826198848375,-109,6946437883413834,-59,8080982403454958,-112,-5528417988512586,-55,6418064449729130,-54,7758657267477089,-54
-4914494680326156,-54,-4553948340979325,-106,5258251453746577,-53,6015518382339892,-107,7317230200806119,-56,8091518517494824,-110,5740546594683696,-54,5311826174300739,-110,-4550007639179142,-56,-7204844664273974,-110,-7547360074539912,-55,-5027284550567897,-111,-4911181947064742,-54,4562723635502990,-53,4847542598163786,-53
-5942144063399400,-56,7299711834453152,-107,5345875355959553,-54,-6825122760376544,-108,6478398283781820,-58,5645098746733696,-112,5401491654792911,-55,5626982376670424,-108,-5258586076410993,-58,-6244624688460409,-111,-5046868555847162,-56,6783046572825748,-111,-6361515074949910,-56,8108332978754105,-55,7066734184727182,-54
6509236977017799,-55,-8372702691980722,-108,7429498531843963,-53,-6713294554858096,-107,7337683949954392,-55,-6533723598420334,-109,8129697497788841,-54,-8443680315778814,-108,5400028826965194,-57,-7289582314813472,-110,-6939177024807943,-54,7797132730569714,-111,-6264173421437294,-54,6856314951388113,-53,8229297891532117,-54
7525464339404536,-56,-4815289312539784,-108,7315614348526954,-53,-6434089910421280,-109,4781383489593047,-56,5158035367640768,-110,4640413440852732,-54,-8035494508854633,-109,-6263557460862444,-58,4859673422726964,-113,8041238546766816,-55,-8098189074819216,-109,7258293864159010,-55,6860041882999404,-53,-4765051015647701,-54
-5903660778136987,-55,-7358259223979360,-110,6691622684137887,-57,-8436496551675208,-111,7432562647894578,-65,-6769396710426624,-119,8182088531843919,-59,-4617557579929769,-113,4820700686287640,-58,5472010156824704,-113,7831710339040566,-63,-5023593866325759,-120,5065441634382658,-58,8770504035050970,-58,-5202145957838365,-53
-8782223150725256,-56,5311162157617756,-107,5224634421059995,-58,-7807135515161688,-112,6042118003726783,-60,-6803779573981880,-116,5216443270094337,-56,7835475895368004,-110,6661463138542912,-61,5024880855726074,-116,-8222675754893166,-61,-7283064192984694,-115,-6244850465401017,-63,4980819516700877,-58,5646521849399004,-57
-8908587949453000,-57,-7841529699135680,-111,5957045964489182,-54,6914448724392870,-110,6222339256454739,-60,5287086968057280,-115,5293668364824375,-56,8548525348348683,-115,4593848210314116,-58,-8898479473861084,-113,5089351017609134,-57,-7613990019903480,-112,7386275122766192,-57,8462996305938386,-55,-7861240791799530,-55
8944505177722402,-56,-7888445301956228,-109,6351503128446177,-53,-8391892589504883,-107,7910542460796861,-56,-6144256473994368,-110,5968744933295712,-54,-8098344699533839,-108,-7411998774179463,-58,7969098364223232,-119,-4751168579707611,-54,7292577386732511,-107,-5214418503093827,-54,5846005066610826,-53,8034085827811859,-54
6161234719862209,-55,-4582721886688684,-108,6018928818622747,-57,8447653953769004,-111,4573866371775398,-62,-5554155349882560,-117,4538597017534177,-57,-4574850794215121,-111,-4523080657314344,-58,5481744258491836,-113,-6598692132927009,-64,4867891705308501,-117,-4626185221891328,-58,8466180884496193,-58,4921814529054089,-53
-8951451916973500,-55,-5907150669816156,-110,7911646820755241,-56,6196160121907876,-110,5140214858093677,-61,8458968028421888,-116,6804332402155993,-57,-6654219117422348,-112,-5213353221095563,-57,-4828113393545987,-110,7314178473810006,-60,-8994306927634103,-114,-8598161823738626,-58,5748972533695472,-56,6735582429469244,-54
6148841197751061,-53,4880717401671477,-106,7508726250673338,-53,-8598853968431344,-108,7878837796245286,-55,8446131754876984,-110,8424147548955069,-54,5660526964652296,-108,5990746157850016,-55,5510925804989713,-110,-8794551550232480,-55,-6214376249534518,-108,-5607610784764929,-56,6651732166066018,-53,7593340564595264,-56
-4897970126179583,-53,-5106871809764518,-107,7238244195891018,-53,-8757267452663302,-107,6729528458901401,-56,-6873568014868328,-110,5505188630727152,-54,8409718478784575,-110,-7953545778070403,-56,5040515871702560,-112,7449264688197761,-55,7411858892999361,-113,6944983598325119,-56,6786426456566012,-53,-4608821114571961,-55
8948977834535358,-57,-5062195147622918,-109,7208213153569557,-53,7506811342290944,-110,6191467010165383,-55,8949242719005246,-109,7467782605279500,-54,8853965512216196,-109,-7298479678118218,-60,-6279124841640696,-115,-6607575813923412,-54,-7410843424955514,-108,-6721614558894010,-54,7086380954117408,-53,8543560110234972,-54
6270824057069189,-54,-7915324307731728,-108,6260130173783563,-55,5315486369537084,-109,8360835542516307,-61,-6292192036639488,-115,8678001594120900,-57,-7082850638006652,-111,4527472507873890,-56,-6664573837884216,-109,5891979389022381,-60,-7839967006850106,-114,4895721219687788,-56,4625265227552018,-55,-4766941391675638,-53
-6603102103853529,-55,6843691962438832,-111,6023655594368407,-53,-8069001936077438,-107,5047820711118767,-55,7247669262204902,-109,6742901967792139,-54,7592586876478492,-108,5882993305732404,-57,4596592380546291,-110,5056693193009676,-54,5290865256989022,-107,5792067356226227,-54,5368123687399600,-53,-4859268136543495,-53
-5994113236390154,-53,7410981226895126,-108,7083759106291398,-53,-7736043236100006,-108,6357640453299665,-55,5685175776857108,-109,7567333371331801,-54,8073671519515616,-108,-5713202841729634,-56,-4649562954247382,-110,-8624177115878518,-55,6037913059592070,-108,-5740389268371667,-54,6913650888715756,-53,7478657914936299,-54
7007736723908738,-53,5902322431242080,-108,8272758364766629,-53,5492162010747888,-109,5530795596895712,-54,-8190751854903227,-108,4990840509297197,-53,6440358910659763,-108,-7473985090067153,-56,-4818329948402756,-109,5330397234029558,-54,5875926468706517,-109,6923801923025540,-55,8020754722212476,-53,-7775336072594319,-55
-6816439529786500,-54,4899886861705592,-109,4812767578780053,-53,-5503322305313798,-107,8579537966483818,-57,5497603902172736,-111,8790768338304399,-55,5026584133198200,-108,7083667355688415,-56,-5187596469721934,-111,4784311894875468,-55,-8361275200938071,-110,8326145572719675,-55,7915129513572162,-54,-4737462101464699,-53
5753138201343498,-54,7985961517197928,-107,5058573318845401,-53,-4640548879269320,-108,5756101332528963,-56,8302164814704108,-110,5091480709605434,-54,5603794807010884,-109,-6397579350406056,-56,5172424088829659,-109,-5934433908789024,-55,5144949957828009,-112,-4566611791996026,-54,7955632837091679,-54,5170221297517131,-53
-7339643609119677,-53,6374158201840420,-108,7944102407575223,-53,6103119707200848,-112,6725348664178069,-55,6342119101554368,-110,7783094209622419,-54,8453972697487585,-109,8592991451747962,-57,-7175549118263679,-110,7152144932393234,-55,7641365984275041,-108,4650196397665113,-54,7882318836615481,-53,-5313822797027732,-54
-7527051337942520,-53,7585599781349397,-107,7929211583891683,-53,5895797768351088,-108,7368752928032339,-55,-8424787314270720,-116,8146890565224464,-54,-6679645195641567,-115,6795010888627094,-66,-7405522216305838,-120,6950668236286225,-55,-5340375652597514,-110,6953986112696687,-55,7929211441407883,-53,-7899390625991352,-55
-7352629994844422,-53,8735743453592640,-107,6911720952843484,-53,-8055026978602316,-108,5475776165670869,-55,-7566837635548704,-109,7022920119050133,-54,-8895879764645994,-115,-7649584299309784,-55,8623997382052608,-115,8799239162301651,-61,7891962184613892,-116,-7512096187398821,-55,6002858354995965,-53,5635894034078603,-54
-5823723717404542,-55,-5614615298967950,-109,6249242047495502,-57,-6336644548041992,-113,7276842216994234,-64,6049765330762240,-119,5724681990896012,-58,-7872672406467744,-115,-8686285118810605,-59,-4523165960685266,-115,-6448425153064573,-62,-5308822865392462,-118,-4746169131471838,-58,8959390451223178,-58,4771495482489152,-53
-8385808803139686,-53,7725407312505792,-111,8132706806538708,-53,-5431603746865217,-107,8160876111381792,-55,8420207310902492,-113,8573601182027984,-54,-5145111399355685,-109,-5597988265934003,-57,5414311304597634,-110,6304683990264272,-56,-7430511930625502,-111,7011379714594541,-57,8111704644482787,-53,-7785403550529393,-57
8808517072164364,-54,4514718346921411,-107,7257136603566769,-54,6040687162448648,-108,8962261544587626,-58,6191592337963840,-112,6353143926639924,-55,5599935426097398,-108,-8295115973273582,-56,4537338283601075,-112,7557180682236405,-57,-4638990249402290,-114,-4516525632155379,-56,5900204943216753,-54,6894886991127018,-55
-5754743146625818,-56,5644541114475391,-107,6088980276365718,-59,-6548351525247136,-113,4503746189335098,-67,8376467768086528,-121,6369155306641665,-60,-7651659899184616,-119,8936772139032805,-61,5071394630367948,-114,5026824458664715,-65,-6586886153306477,-121,4625474333849675,-60,8054798253353193,-60,-5172391369992458,-53
-6087517648433440,-56,8354388737058920,-109,6328226105118651,-57,-7426858882034614,-111,7900064809222059,-65,-8930744561660928,-120,8435488003786768,-59,-7820738049877423,-113,4806707273234614,-59,6839688256352186,-112,5000993429432436,-61,-5070398339643997,-114,6056955630592724,-59,8388702330816892,-58,-6503533453732808,-54
6376437034265704,-54,-7358590750405825,-107,5279366389483084,-53,5647213094956984,-109,6785310389995731,-56,-4869618941458056,-110,5527958153240483,-54,-5745284509862911,-108,-5272695549209523,-56,-5636767761384518,-110,7019939393281901,-55,-5246095928771414,-108,8767183237354278,-56,4759853352620458,-53,-8295188997598086,-55
8392273079017988,-56,-7629894916724828,-108,8279036083325858,-54,-7354158835942656,-115,5623284219876504,-57,-4694656934268736,-112,7116884250461604,-55,-7360468980260134,-112,-4744238992067370,-57,6237305212012653,-110,-8081186577351667,-56,6670994264819157,-111,-5226653036692676,-55,6051065347527297,-54,7780035850402067,-54
-7118104632001681,-53,6175061448919012,-107,6958200416538262,-53,-8099277971301728,-111,7566604575492875,-55,-8147641710727132,-109,8255538449628783,-54,-5619150620304839,-107,5095333600338774,-55,-9004546572236736,-114,-5218558563241014,-55,-5990656088814608,-110,-7886397625743372,-61,6525000697184355,-53,5443244998260255,-60
-5509326963463631,-54,4990246630063392,-111,5067728176974475,-55,-7233863783368597,-109,4808045603434046,-60,-7866694563868672,-119,4653333470535496,-56,-5289839194338148,-110,7559819408618735,-57,-6269804488533772,-111,-6075431098492860,-61,7416629296961176,-117,7180104964962931,-57,6859601126391960,-56,-4714023082227886,-53
-9004354194043648,-63,-4851695626392809,-108,4769521907242723,-60,-7270610950883968,-115,8382267387592014,-63,-7637903409532816,-119,8689116903722640,-58,-4565530122114832,-111,7828931803025837,-69,4565871406004253,-123,8658722771784974,-62,8428597123885583,-115,8719886301496114,-62,8946493559467450,-61,-8779054371882571,-54
-6774003021958802,-55,8172418124687788,-108,5931594003971022,-55,-4738681080777472,-114,8931179021507168,-61,4931751278970112,-117,8969108597094683,-57,-6266864266289101,-111,-4871813750884884,-57,5399141968911176,-114,-5157067541998397,-58,-4649886488662445,-113,-7450347521884083,-57,8502864769143445,-56,7892253548498556,-54
-4980908061575816,-55,5353793348486316,-108,4958777515472873,-56,5091351512352872,-111,8045201018070674,-60,-6255671693490496,-116,6019332546645336,-56,-5986676529865216,-110,8165199258366512,-59,6502259676355552,-113,-8888360010485388,-59,-7019738822340725,-114,-5785286016951007,-62,7664343901393686,-57,6798915154481656,-58
-5023868561893616,-53,6681853999601174,-106,7955247526448692,-53,-7671102434020850,-107,5226817437911262,-54,-5750259340177288,-111,4851751546164619,-53,-8283253062553166,-109,8675922003125908,-58,5501716836443716,-112,-7311462932564016,-54,-5574671106026482,-108,-6769217807368647,-54,7915890793246670,-53,7702442489697744,-54
-7701957984934113,-53,-5683913211802880,-112,7255157306175410,-53,-8376816977939570,-108,7720973015284958,-55,-8152923309683392,-110,8339325055971255,-54,6647722682399245,-108,-5769409315839700,-55,8041871516023542,-108,4933417269178652,-56,-7941737820590722,-112,-6605401362500746,-56,6782877381681020,-53,8771523187234257,-56
-4556741752504949,-53,-8473973373029516,-109,7486976263558071,-53,6010633853080464,-111,7322404437542808,-55,-7957948025314950,-109,8121228712008283,-54,-6963073350700577,-108,6329601758585893,-56,-5838976350040308,-113,5926052060823032,-54,-8837965403913294,-109,7508452500469505,-54,7101233808244705,-53,-4761857558327881,-53
8988728863105960,-58,-9004843297819552,-108,7475432898979605,-53,8993978256804654,-107,7426214974018516,-55,-8244353842125288,-110,8178593887675679,-54,-7186159811554859,-108,4820666512002836,-59,6424153061502591,-113,6896226228562408,-54,-5013072023425190,-107,7046872057062496,-54,6412821392046836,-53,-4948881066557300,-53
-4735181889583977,-53,-5442164782070000,-110,7963737711996107,-53,6074194198544016,-107,6703185122765651,-55,-6330508905912640,-113,7770258943057540,-54,-5080678025642340,-109,6785155288162155,-57,5321256355519968,-113,-6006114754716267,-54,5206663950951757,-109,-5157970343695997,-54,7870869613676886,-53,5902634513851565,-54
7383606845314984,-56,-7998092207327848,-109,7221412139309268,-59,-5777932369685384,-113,8503863510307840,-62,-7072597237344008,-118,6188537511903111,-57,-5442727617955778,-112,7033222511692479,-61,-6586204036697810,-114,5811105099133537,-62,5241512761801334,-116,4969387530629623,-60,6549051509856590,-59,-6834617745033810,-54
8722132396236134,-54,-6179969432939480,-108,8158226753743576,-54,-8664315460317577,-108,4872397853814072,-57,-5979392012638206,-111,6624700620984749,-55,-5178535830724026,-109,5087346242346224,-55,6571372530574024,-108,-7602314606446211,-57,6384725868735540,-111,6373535181469344,-56,5705763095679805,-54,-5030676911565359,-54
5565442735119914,-53,5014842609578755,-106,8771953658521390,-54,6696249397058144,-108,8206894689111469,-57,-6182807233980664,-111,8597740152359958,-55,-8470755042533675,-109,-5751507453354847,-55,7762062869316630,-111,-5874678766399882,-58,7120193460018000,-112,-6485842299154832,-55,7009056856300866,-54,8334826656570545,-54
5439639078402711,-53,4971270559763176,-107,7768494666800287,-53,6880535468621734,-107,5446813620528522,-56,6427872897806928,-111,4952804033249124,-54,8896257852081290,-108,-7847436751785370,-57,8635021420398540,-111,-6925014439726620,-55,6123961996168183,-109,-8886873627672962,-55,7687304401523665,-53,5206366063784840,-54
5438107903170499,-53,7310719027603063,-107,5233428744091761,-53,-6106390909003760,-107,5400529164228095,-56,-7021269254912960,-113,4931715840518505,-54,5482486056535470,-111,4985827582056328,-55,8707789680477619,-109,7550864877254853,-56,-6602684372731114,-115,8761260020683755,-55,4602939820323860,-53,-8572175371537054,-54
4794259202784231,-54,-5043706836307101,-108,7855612491987635,-56,-6799819517420427,-110,4866790110450482,-62,5023118606356896,-116,4681674286824662,-57,-7619541838064044,-114,5972745217438467,-57,-5164670944633125,-111,7626963228451325,-63,5333328896993596,-116,6091916517883019,-57,5150367431306743,-56,-5326911783641275,-53
-6245476577662151,-53,-8263596278551648,-111,7517212818086472,-53,-8220628248758439,-108,8805872342819007,-55,6032688988956120,-110,8905966921316499,-54,-4971389845582479,-108,-6412837901604344,-56,-7504562588973453,-112,5112181698580510,-54,-6099525532299302,-108,7017944446358847,-55,7298371356354859,-53,-8661113678741071,-55
5937106618244923,-53,8047955692548316,-107,5557051213524915,-53,-6169166858586164,-107,6393935415463638,-56,-7591403674299536,-110,5366164846006229,-54,8837008737013795,-112,-7207075735891571,-55,-5574728341264192,-108,-7690851944540788,-57,-4852812392562319,-110,-4564894361013384,-54,8405079275755210,-54,4891912584940692,-53
-8555083651284810,-54,-6841934858858326,-108,7297280115918205,-53,-5484572218714602,-107,7740522659352817,-55,-7832940667612780,-109,8349876042710362,-54,-4529848887776669,-108,-6135095455761756,-56,-8606765310048684,-109,6119329206823036,-54,-5561362036719650,-108,4585555342882596,-54,6869097850016367,-53,-6012872660838174,-54
6532472360908440,-54,-5325734193788068,-107,7186762366338189,-53,-7091130938495757,-108,6594786719117821,-55,4870021522688544,-110,7707175748717154,-54,8099056593267680,-108,-8408286992632787,-57,-6821706774015208,-114,6120934224604232,-54,8555397415569861,-107,5069898350525135,-54,6865548352891149,-53,-6651411117836256,-54
5006660098826118,-53,6305092900986032,-107,8566943848101442,-54,-8720013999345664,-108,6108912563643241,-57,-4766685329989376,-112,7417829378633974,-55,-8262514386036302,-109,-5626718518793965,-55,7260526008003974,-110,-6418749587931432,-57,8316787831130420,-110,-7231405915776823,-55,6408951011215516,-54,5081542506826028,-53
7204055480368464,-53,-5965001620944477,-106,7822732189331892,-53,5325717642876802,-107,8811535924094447,-55,-8692559496583168,-114,8908830439997552,-54,5226501436010802,-108,6464555862534504,-56,-6276042789419168,-111,8179944302561788,-55,8996072290611839,-109,5706111116914520,-54,7660287514636919,-53,-6709419157118650,-54
4646942292436001,-53,-7816157692461857,-108,7521028526325616,-53,-8487585920018704,-109,8526304293972382,-55,7699159091452152,-109,8763453753079488,-54,-7111333026149048,-111,-5422097174038194,-57,6373981911124582,-110,6565683909692444,-54,5394901642222421,-108,5887921762937670,-54,7453331093956814,-53,-7115433870649506,-54
5798541826692812,-53,-7288957311191694,-107,5932664626173254,-53,6849060003057952,-109,8860398686001941,-56,-7713422332874080,-110,6316936616797130,-54,6422337658203530,-110,5422695182444978,-55,7376897615086088,-109,5138489269377316,-55,6552957093595679,-108,5280592225911148,-54,5222917303538839,-53,-4553331366130472,-53
7347427634954210,-53,5638024676660426,-106,6865437779670510,-53,-5598537192754550,-107,8480852759149783,-56,8496246055942228,-110,6180159004903596,-54,5177616389344995,-109,5458408965154709,-55,-8917878856579275,-110,5693241605490876,-56,7872733806332089,-112,8305029767900147,-55,6471242822792693,-53,-5779806134963539,-54
8025557324504022,-53,5736624795725072,-106,7456137946058126,-53,5497257308620352,-111,4772446745022439,-55,-5781250267315200,-112,6556399832610667,-54,8282467029029137,-109,6466517599872894,-56,-7089233487894388,-112,-7707741602472984,-57,-6299083114011403,-110,5225293597272803,-57,7345404904172531,-53,-6407442640557938,-57
8348703295215867,-54,7430033059956838,-110,5528268466070827,-53,-8112722548676412,-107,6057899535558732,-56,6052485682284800,-112,5223251295025944,-54,4749292025984025,-107,5053583490293870,-55,-5011587755326575,-109,-5245396906377948,-55,7853474697125375,-109,-6138029314690491,-60,8411043671905298,-54,6573078826534600,-59
4763808324278908,-56,4575234311171624,-109,5200048330155813,-53,7793603737679520,-109,5782238287841115,-56,6786237333487160,-111,5103027160273465,-54,-5454873859379191,-108,-4819302797051915,-58,7648481052672121,-112,7085894153284784,-55,-5685666061331810,-110,6483481303653295,-55,8762205738648881,-54,-6664761101055589,-54
7012604161762786,-53,7743701913191328,-108,6782913563293943,-53,-5702749320764605,-108,5455246780414176,-55,-8003034286798864,-111,7009742843712226,-54,-4833415017994444,-108,7849713510349331,-55,-4912042893059698,-109,8619130229659572,-57,7794996810260415,-112,5002248033882112,-54,5672482096476699,-53,-7942950545546535,-54
4682458362121712,-55,8547112555443520,-110,5746223553637720,-57,8778856448514180,-111,4663172974344594,-62,4847528765538128,-116,4582691792999228,-57,6056004115317500,-111,6434745932269078,-59,5993641658977910,-113,-8257946573255724,-61,-4926840968372521,-116,8740518577910295,-60,8524390382166059,-58,-4617784316032146,-54
4522849526120467,-53,8050631476679070,-107,6317450599184900,-53,6155123074212281,-107,5011847289779486,-55,8073711977090572,-109,6718832277515003,-54,5777901824204017,-107,8702876831003112,-56,6840869170012528,-111,-8109660016542654,-55,6708084418353776,-109,-7516443202082195,-56,5551646992055774,-53,6097478973805183,-55
7795647199604786,-53,-7140876249055060,-107,8540182104675281,-53,5539778145029488,-108,6384665408199775,-54,5837519911299208,-109,5362273468712110,-53,-6630598394661349,-109,-7028030823359170,-56,-5244339542675955,-110,-4525350659033351,-54,-6749153225150197,-108,-6282358364873144,-54,8350808931501720,-53,6776164326864238,-54
7893106357658280,-57,-5394661006552560,-108,4762154105627794,-59,8057984934338640,-115,5974100193301398,-66,-8926151023640832,-121,5186998689456764,-59,-7325833563438174,-113,5176118203460153,-61,-5484667155396700,-115,8876324999721466,-64,-5788916584292456,-119,6285658828425336,-61,6755520833035078,-60,-8380727839382987,-54
