nx,nNorm,sSquare,s,znxnz,sny,znxnzsny,nxSquarenySquare,px
-1.9037051221362112286281225598933116e-02,9.9999999999999999999999999999999971e-01,4.9226903953512131892097822762625614e-04,2.2187136803452610408681883391824529e-02,-2.5987429527890610768110684463840658e-05,-2.5464428566692396389331928771644477e-04,-2.8063171519481457466142997218028542e-04,4.9413345177270704705493926492520648e-04,5.6792697233519898033668273863859977e-01
-3.3305396025092794069076706774639397e-03,9.9999999999999999999999999999999990e-01,1.0088099261009733490042767753566257e-05,3.1761768308785538224064985284054833e-03,3.4110291457200280005405190001583691e-06,-6.7028006192630472807498657153804068e-07,2.7407490837937232724655324286203283e-06,1.1137029228340297039722680916561730e-05,-2.4609337262214989908140377272092717e-01
1.7083741968832304205368695352842070e-03,1.0000000000000000000000000000000002e+00,3.9209613433348113970295298818688667e-06,1.9801417482934931032380293211768036e-03,2.8573304617414968790405114153361642e-06,3.8599256623879494469428923121568280e-06,6.7172561241294463259834037274929922e-06,6.7183824905084122462861870989272014e-06,-9.9983234560096016760826492189217708e-01
3.1826480759380715796219395192598921e-04,1.0000000000000000000000000000000000e+00,1.1478752874157161500489320512526358e-06,1.0713894191262652889019193907454255e-03,-5.1398870347433362554087850370113739e-07,2.0482115150100277093176623454677929e-06,1.5342228115356940837767838417666554e-06,3.7560191433500607039954823510628595e-06,-4.0847044516586070876174833472195528e-01
-1.6356938340099944410971555752812428e-04,1.0000000000000000000000000000000000e+00,1.2683800404262855366094906697344003e-07,3.5614323528971956827568497648367619e-04,1.5891234832128999917355383102689060e-07,-3.6388569056545581813057384173922542e-07,-2.0497334224416581895702001071233482e-07,1.0707070046976249040802428942256516e-06,1.9143737861512516645802213711027860e-01
-2.3718016083593862545333097545145806e-03,9.9999999999999999999999999999999990e-01,3.1538656253854913695457718308015017e-05,5.6159287970784417429688759283048855e-03,2.8938871148377320801736926095034743e-06,2.9397635929533463786109914163629892e-05,3.2291523044371195866283606773133363e-05,3.3027402905039586780719387994664582e-05,-9.7771911213290995864291517608863070e-01
-1.4484462015207142496932239186996299e-03,1.0000000000000000000000000000000002e+00,2.2109819019340965808180029537921110e-06,1.4869370874163091439673969375011104e-03,-6.9903211121270377306229955120035523e-07,8.7451220171791316407184306920164281e-07,1.7548009050520939100954351800128758e-07,2.4438932105572296175081758618204244e-06,-7.1803501784432861194641304230537506e-02
1.1099967087618489746256755197074575e-03,1.0000000000000000000000000000000000e+00,9.4794341572551571299616399238113014e-07,9.7362385741389662857493721686578936e-04,-6.4048660484846190716557771087190727e-07,2.1507918792123548913649483048158617e-07,-4.2540741692722641802908288039032108e-07,1.2808920799122801047481341779128163e-06,3.3211807895350542032091827652525085e-01
5.8854707719580138345226158090421488e-05,1.0000000000000000000000000000000000e+00,1.4726891000043469375774849766679520e-06,1.2135440247491423158358656988005687e-03,9.7972053020934880230084667405821661e-08,2.4989202176979348652499555283142622e-06,2.5968922707188697454800401957200838e-06,4.2437358080155519266433307478123975e-06,-6.1193542392857481354707543025389702e-01
1.3306981057962666398652667141656327e-03,9.9999999999999999999999999999999990e-01,1.4802032360039318406528296038870321e-06,1.2166360326753156954818753532210293e-03,9.8341281899105386696785335650380402e-07,6.1509079021969763144624909479046964e-07,1.5985036092107514984141024512942737e-06,2.0263552417015577358458977035965614e-06,-7.8885655205671959561703954672535476e-01
