nx,nNorm,sSquare,s,znxnz,sny,znxnzsny,nxSquarenySquare,px
-2.104770067791431e-07,1,6.080611513756597e-14,2.465889598858107e-07,-2.785084004592228e-15,-3.184783733671764e-14,-3.463292134130987e-14,6.09812075313123e-14,0.5679277722325643
-3.658072186246159e-08,1,1.267029597188768e-15,3.559535920859302e-08,3.453382767424516e-16,-1.510282975345893e-16,1.943099792078623e-16,1.356151590697319e-15,-0.1432804271592898
1.655698018941253e-08,1,3.189551402527329e-16,1.785931522351103e-08,2.755848685433701e-16,3.204069531974634e-16,5.959918217408335e-16,5.95998967464807e-16,-0.9999880105094748
3.605648105195104e-09,1,1.054912530559944e-16,1.027089348868901e-08,-5.770810444494643e-17,1.917793307227557e-16,1.340712262778093e-16,3.616486726355364e-16,-0.3707222960359765
-2.240457641682171e-08,1,2.866128298717479e-15,5.353623351261722e-08,2.60293742791267e-16,2.676350397059816e-15,2.936644139851083e-15,3.001103499261472e-15,-0.9785214473855194
2.479730021872351e-09,0.9999999999999999,2.206301479578469e-16,1.485362406814737e-08,4.10564380380321e-17,3.283320611206633e-16,3.693884991586954e-16,4.947583619203355e-16,-0.7466038526867247
1.206141784085018e-08,1,1.41062570432764e-16,1.187697648531662e-08,7.565031120055768e-17,7.018870720288228e-17,1.4583901840344e-16,1.804016968953389e-16,-0.8084126752313715
-1.029857258832357e-07,1,1.904963405977205e-14,1.380204117504801e-07,-1.119827163813347e-15,1.27710353620715e-14,1.165120819825815e-14,1.916786956928871e-14,-0.607850974577062
1.324167238422097e-08,1,3.920112843844011e-16,1.979927484491291e-08,-1.620304744668876e-16,-3.789888523893388e-16,-5.410193268562264e-16,5.417409070412639e-16,0.9986680345241447
-1.305583184576372e-08,1,1.369234367134394e-15,3.700316698789975e-08,2.038575419191436e-16,-1.405431561373698e-15,-1.201574019454554e-15,1.613040412851959e-15,0.7449125328051106
-2.101756763641976e-07,0.9999999999999999,2.899997489654838e-12,1.702937899529762e-06,1.828129837225017e-15,-2.877863946179409e-12,-2.876035816342184e-12,2.900073146663558e-12,0.9917114744677979
-1.440739167966941e-08,1,1.409780558443915e-16,1.187341803544335e-08,-1.56768343764125e-16,-8.545856652583845e-17,-2.422269102899635e-16,2.593765050699434e-16,0.9338814640310024
-1.549965869087711e-06,0.9999999999999999,3.434909609728064e-12,1.853350913812078e-06,4.820835948171118e-15,-1.883249943042162e-12,-1.878429107093991e-12,3.434919283602271e-12,0.546862663137762
-8.60014712555114e-08,1,2.261538459477175e-14,1.503841234797469e-07,8.42413106875413e-16,-1.861065357593156e-14,-1.776824046905615e-14,2.271133315643665e-14,0.7823512757559292
-6.283906429544681e-09,1,6.987798338222202e-17,8.359305197336799e-09,6.222526942884751e-17,9.473954982267649e-17,1.56964819251524e-16,1.679339787001065e-16,-0.9346817151985005
-5.287197021352959e-09,1,3.541814472142699e-16,1.88197090098192e-08,-5.943828473814343e-17,-4.003814805307064e-16,-4.598197652688498e-16,4.805623774973624e-16,0.9568367953884896
8.652662189983727e-09,1,2.446004355728692e-16,1.563970701684879e-08,8.968244094188686e-17,-2.603714570191292e-16,-1.706890160772424e-16,3.520279043769777e-16,0.4848735397250096
2.874936132832123e-09,1,2.23552975047173e-16,1.495168803336844e-08,2.651114060886854e-17,-2.591103152054323e-16,-2.325991745965637e-16,3.085885052294166e-16,0.7537519079773907
-1.323019543921117e-08,0.9999999999999999,2.428155600186498e-16,1.558254022997052e-08,8.74357837346089e-17,-1.645074935762771e-16,-7.707170984166817e-17,2.864918655097786e-16,0.269018841789899
-1.323053899998761e-07,1,1.770810888611907e-14,1.330718185271362e-07,1.091926931841613e-15,-2.192682740353944e-15,-1.100755808512331e-15,1.777622221108192e-14,0.06192293252421799
6.182921362360147e-09,1,4.370485418881475e-16,2.090570596483523e-08,-1.168985376280117e-16,-5.749193464339378e-16,-6.918178840619495e-16,7.945112248417646e-16,0.8707465199119527
1.182920358587769e-08,1,1.119781415907278e-16,1.058197248109859e-08,-1.14219213202386e-16,-8.549852721391526e-17,-1.997177404163013e-16,2.052106385958582e-16,0.9732328780947138
