nx_significand,nx_exponent,nNorm_significand,nNorm_exponent,sSquare_significand,sSquare_exponent,s_significand,s_exponent,znxnz_significand,znxnz_exponent,sny_significand,sny_exponent,znxnzsny_significand,znxnzsny_exponent,nxSquarenySquare_significand,nxSquarenySquare_exponent,px_significand,px_exponent
-7561520375590763,-53,4503599627370496,-52,8011131545004800,-61,8494578157966368,-57,-5628867692299228,-62,-4615628845911711,-57,-4791530961296062,-57,9007180148023344,-53,4791541125457062,-57
-8853580039309494,-53,4503599627370496,-52,7836841395946752,-61,8401666024134436,-57,7410496694049551,-57,5923346305072247,-59,8891333270317613,-57,8982397251945639,-53,-8915883829198436,-57
8569681728276305,-54,4503599627370497,-52,5828506260428800,-63,7245586052569350,-58,-6504183713381905,-59,6370901801038123,-58,6237619888694341,-59,9002126248668034,-53,-6241135000869182,-59
-5661127783146068,-55,4503599627370497,-52,4996626995984384,-62,4743712415105350,-57,8011371574096316,-59,-4665790401379842,-57,-5325895015711526,-58,8936098533011644,-53,5368270889038452,-58
-7117405954688706,-54,4503599627370497,-52,5622999786422912,-60,5032269840026328,-56,6454563847110506,-60,4622292064581714,-56,5025702305026121,-56,9005381515657048,-53,-5026716744612965,-56
-8301242609662543,-53,4503599627370497,-52,5327445946564960,-58,4898232699636310,-55,-5932272413384521,-57,7552159975502935,-57,6479550248473656,-59,8988854573363673,-53,-6492773878226084,-59
8577766110770099,-53,4503599627370496,-52,7734034625235904,-59,8346375914884607,-56,-4732281510826223,-56,4958509116146117,-57,-4506053905506329,-57,8963567136630535,-53,4527988105721518,-57
8551187890495819,-53,4503599627370496,-52,7421122821351424,-59,8175789377535231,-56,7184041686764466,-57,5063468317042936,-57,6123755001903701,-56,8981970496180174,-53,-6140955541194532,-56
-6614421604773354,-53,4503599627370498,-52,6145309560927168,-59,7439894333748019,-56,-5430933126416133,-61,5049941125146998,-56,4880224464946494,-56,9007105599048346,-53,-4880275209416791,-56
6655321034906709,-55,4503599627370497,-52,7259171064115200,-64,5717726829725945,-58,6148715882677065,-58,5579847147072627,-58,5864281514874846,-57,8885376662187925,-53,-5944683506232539,-57
5168376742266502,-53,9007199254740991,-53,6485517225185536,-61,7643058675510808,-57,-5848357082519036,-58,-6253741846913740,-57,-4588960194086629,-56,8995890373526962,-53,4594729051150912,-56
-7101692697872282,-54,4503599627370496,-52,5043360683138048,-63,6739922446627338,-58,7467236453034061,-60,-6193097500786310,-58,-8652576775055590,-59,9004766037880346,-53,8654914825329027,-59
-8906200954521486,-56,4503599627370497,-52,5212975931481664,-59,6852321717857705,-56,8326421969330412,-67,-6799779617361854,-56,-6795713981634642,-56,9007197360622991,-53,6795715410701161,-56
-6679192631874664,-53,4503599627370497,-52,6735898203710976,-60,5507793445676621,-56,-6211880762737797,-58,-7383476130963479,-57,-5244708256166189,-56,8999539682210430,-53,5249172064839554,-56
-7511847954538403,-53,4503599627370496,-52,6697096960926528,-58,5491907080212919,-55,5723833007816888,-63,-6060760398856596,-56,-6016042953483027,-56,9007194148745226,-53,6016046363855818,-56
-8954268484404227,-53,4503599627370496,-52,5350777314189312,-65,6942299146295194,-59,7461704950566559,-56,6069000736164398,-64,7485411984692201,-56,8908371056210507,-53,-7568454078138668,-56
-5077633777468503,-53,4503599627370496,-52,8898994710747904,-60,6330680000070788,-56,7926250108052161,-61,-5228736783761198,-56,-4981041467884568,-56,9006861731093017,-53,4981228127715389,-56
-8003172862571719,-54,9007199254740991,-53,4560486290006656,-60,4531953701915128,-56,7716060964933240,-58,8101781846088482,-57,5979906164277551,-56,8974243119071717,-53,-6001866188785986,-56
-5043506735570983,-58,4503599627370497,-52,6581754188398208,-60,5444408664888628,-56,-6426725558851705,-64,-5442489060207470,-56,-5467593456921734,-56,9003606688714116,-53,5469775103808501,-56
8516438418108179,-54,4503599627370496,-52,6098018051713728,-59,7411212023062962,-56,4922762775914887,-59,-6529318370147012,-56,-5913973023157651,-56,9004227896369994,-53,5915924610062209,-56
6684047266798133,-55,4503599627370496,-52,6964554023761920,-60,5600496666030243,-56,4726896920087673,-59,-5497660227606413,-56,-4906798112595454,-56,8989460798707769,-53,4916480453342375,-56
-8885268942567878,-53,4503599627370497,-52,5152305757485824,-60,4817044974827619,-56,6574044459652471,-56,-5202173866115357,-59,5923772726388051,-56,8929130594014467,-53,-5975565115168593,-56
-8947247814881085,-53,4503599627370496,-52,7376369759577856,-59,8151100060799380,-56,6875414830001797,-61,-7508493936617293,-59,-5789640229116844,-59,9007117044520659,-53,5789693072617881,-59
6990909822443708,-53,9007199254740989,-53,5909937713581568,-60,5159069032748912,-56,-5814632639365848,-57,-6483800715596581,-57,-6149216677481214,-56,8982666318782142,-53,6166011060528740,-56
-8676501088693368,-53,4503599627370496,-52,5807271341372416,-63,7232375135326454,-58,-7829731522417947,-57,7593018404384090,-60,-6880604221869936,-57,8978437345321340,-53,6902645843119877,-57
7146888613554517,-53,9007199254740990,-53,8883236763460160,-59,8945003273086385,-56,7391266913024653,-57,-5412673456632330,-56,-6868160000480014,-58,8968812443939330,-53,6897555950071103,-58
7730242987564810,-58,4503599627370497,-52,8554671952632448,-60,6206997455948595,-56,-6150920687359455,-63,6202829297281398,-56,6154775229411402,-56,9001585013603273,-53,-6158613930288432,-56
7612354142661962,-53,4503599627370496,-52,4781893659563424,-58,4640660998536219,-55,-7389692786443463,-58,4953130000932480,-56,6211413608643228,-57,8998762331802398,-53,-6217237211492550,-57
-6122700167359675,-54,4503599627370496,-52,6895193528852480,-62,5572539009032371,-57,8800025347724223,-59,5234801665090570,-57,7434808002021626,-57,8988964373900476,-53,-7449890144118286,-57
7284133141917902,-54,4503599627370497,-52,4870111606564352,-59,6623146203516263,-56,-4593449125637196,-57,-6034678280718358,-56,-8331402843536956,-56,8950394119489255,-53,8384279449756262,-56
-8956727695787453,-53,4503599627370496,-52,6052760463299584,-60,5221035315632224,-56,-8847464162573131,-57,7151541184968397,-60,-7953521514452081,-57,8972552919564824,-53,7984232993636529,-57
-7653612929929416,-53,9007199254740991,-53,6718690470240256,-64,5500753757276517,-58,-6984535009301305,-57,-5766175438434111,-59,-8426078868909833,-57,8977790893573174,-53,8453679998580029,-57
-5096561370823015,-58,9007199254740991,-53,4992165755494400,-64,4741594229393351,-58,7723864871191169,-62,-4719330366849136,-58,-8473177624799376,-59,8925628551700770,-53,8550613410059324,-59
-7358229890659703,-53,9007199254740990,-53,4978440889167872,-63,6696402695976769,-58,-5301923692965511,-57,7700524976972198,-59,-6753584897444923,-58,8988885012716994,-53,6767344867470843,-58
-8817458731938941,-53,9007199254740991,-53,8596101081844224,-61,8799249698585984,-57,6206223031769674,-56,-6476223390014865,-59,5396695108017816,-56,8936660616022242,-53,-5439292174512342,-56
4763141864335402,-53,9007199254740991,-53,4608530073168896,-63,6442821481346377,-58,-4553682832181946,-59,5467414214259593,-58,6381145596337240,-59,9005187928884429,-53,-6382570837346507,-59
8266581906488716,-55,4503599627370496,-52,7571323759992064,-61,8258112479762145,-57,-6855611666852443,-58,-7991423738092833,-57,-5709614785759527,-56,8909012111038506,-53,5772541040709904,-56
-8748723966607031,-53,4503599627370498,-52,5681027234920960,-59,7153330991680963,-56,6666296779826548,-58,-6770941658239574,-58,-6697272218433664,-64,9002038392489202,-53,6701111759865848,-64
-8842652659184497,-53,4503599627370497,-52,5101014155454848,-60,4793007975136081,-56,6963166295361315,-56,6227115255976465,-59,7741555702358373,-56,8918668766587948,-53,-7818401667079179,-56
5703192831009629,-54,4503599627370497,-52,6489033170956800,-61,7645130132406620,-57,-5681732546694083,-62,7251820329035375,-57,7074266186951185,-57,9007062461129138,-53,-7074373626466244,-57
-5356774885510307,-54,9007199254740990,-53,5534815665881088,-63,7060678971660792,-58,-6047969300339186,-58,-6722749625697627,-58,-6385359463018406,-57,8962096368485267,-53,6417494594099474,-57
-8673773144233022,-53,9007199254740990,-53,7018282835496640,-59,7950790647819048,-56,7604745646279378,-59,-8561795162684073,-58,-4759422339544384,-58,9005487716808354,-53,4760326891538428,-58
-5367123890937569,-53,9007199254740991,-53,5719677696345472,-59,7177623331150891,-56,6802463617997556,-60,-5763767247285143,-56,-5338613271160296,-56,9006307196712586,-53,5339142050905987,-56
-8901334519126544,-53,9007199254740990,-53,4814248496324608,-59,6585050908552868,-56,-5010720939096529,-57,7834827649169847,-59,-6104028053608134,-58,8995942067695651,-53,6111666407102675,-58
-5638730012029366,-53,4503599627370496,-52,6329878200368128,-61,7550792952330043,-57,5456004146626655,-58,5883687691503771,-57,8611689764817098,-57,8998933733394794,-53,-8619599602547515,-57
6336925449781081,-57,9007199254740990,-53,4927343664176864,-58,4710709404103940,-55,7981968976549596,-61,4691166930526478,-55,4815885195785065,-55,8950036332427868,-53,-4846643738107195,-55
8123531428244455,-53,4503599627370496,-52,4663529725104896,-60,4582867086466030,-56,7976705112277870,-56,-7585446764433403,-58,6080343421169519,-56,8868817451153691,-53,-6175216147289523,-56
8825812907352700,-53,4503599627370496,-52,8387732471692544,-61,8691949014346316,-57,-8487905727959240,-57,-6617853908652767,-59,-5071184602561216,-56,8974418921915661,-53,5089707820670046,-56
8101240155249337,-53,4503599627370496,-52,5684806386930944,-61,7155709877553116,-57,7049697600142574,-56,6055623685250122,-58,8563603521455104,-56,8899061236775414,-53,-8667665184456847,-56
-7017915697500515,-53,4503599627370497,-52,8640265586395904,-60,6237972176539000,-56,-4794865823724945,-58,7815890885863405,-57,5418457974000932,-57,9003060263380564,-53,-5420949010391353,-57
8474679393714543,-53,4503599627370496,-52,6551770215690304,-59,7681998425149535,-56,-7162901030625397,-56,-4938641133316788,-57,-4816110798641896,-55,8904314181209806,-53,4871758645693188,-55
-4957680901567176,-53,4503599627370496,-52,8285316262217728,-60,6108497952129514,-56,-5215752352466735,-58,5095949998576151,-56,7584023820918934,-57,8997382320293740,-53,-7592298657093054,-57
6111572666500622,-54,9007199254740990,-53,6737625455041536,-63,7790194797139161,-58,-8737531282012498,-60,7326108644165684,-58,5141725823662560,-58,9002699012272202,-53,-5144296054310389,-58
8474696382888954,-53,4503599627370497,-52,5785669316554496,-61,7218911022879246,-57,-6350537848939133,-56,-4697715813635324,-58,-7524966802347964,-56,8927260953877598,-53,7592348394903726,-56
7991453801165603,-53,4503599627370497,-52,5044730057196032,-60,4766491834229111,-56,4914653294611488,-58,8787994876392489,-58,6851324085501988,-57,9003856608791788,-53,-6853867612314568,-57
5058621976822184,-53,9007199254740991,-53,7965928152616448,-61,8470578617754938,-57,-6626006559869276,-60,7007979745426945,-57,6179728925443286,-57,9006252673607224,-53,-6180378431405934,-57
6513766666763041,-53,4503599627370496,-52,5658186205222784,-60,5047990222398832,-56,6988202458135124,-58,6964685918296924,-57,5229393573682243,-56,8997013649897610,-53,-5235313819953366,-56
6329432686336350,-53,4503599627370496,-52,5045538923437632,-59,6741377784322290,-56,5230986857084542,-56,-4744489149162126,-56,7783963326758656,-60,8909146156260109,-53,-7869632784781179,-60
8310071002835968,-54,9007199254740991,-53,5682047756727808,-60,5058623148634490,-56,-7530018197446440,-59,8971860674659415,-57,7089356125297805,-57,8999935349380959,-53,-7095077989951119,-57
8705917102412166,-53,4503599627370497,-52,6179475175953792,-59,7460547178293389,-56,5420176491508348,-56,7286555905835481,-58,7241815467967218,-56,8951710993342751,-53,-7286704735503137,-56
8961751782783250,-53,4503599627370496,-52,6840274675840768,-61,7849313152273685,-57,5217893970870625,-58,6195292294547489,-60,6766717044507497,-58,9004207476184035,-53,-6768965384409515,-58
