nx_1_significand,nx_1_exponent,nx_2_significand,nx_2_exponent,nNorm_1_significand,nNorm_1_exponent,nNorm_2_significand,nNorm_2_exponent,sSquare_1_significand,sSquare_1_exponent,sSquare_2_significand,sSquare_2_exponent,s_1_significand,s_1_exponent,s_2_significand,s_2_exponent,znxnz_1_significand,znxnz_1_exponent,znxnz_2_significand,znxnz_2_exponent,sny_1_significand,sny_1_exponent,sny_2_significand,sny_2_exponent,znxnzsny_significand,znxnzsny_exponent,nxSquarenySquare_significand,nxSquarenySquare_exponent,px_significand,px_exponent
-5938903588971520,-71,6308411306056512,-120,6462860429866118,-89,6217642980360896,-143,7627150617254909,-118,-6297046168371200,-172,5860855968010804,-85,-4983371642567605,-139,-6515480542502520,-102,4748775556809078,-155,6233242437917560,-104,-4738059519815203,-158,-4957169933023130,-102,6462860268322335,-89,6908739392866518,-66
6018427638625061,-65,-8801433343491918,-120,6694423707143391,-76,-4835823184913572,-131,4884529138049022,-101,6202007132045312,-155,6632942575659449,-77,5953369700371562,-130,8688490638742317,-91,-6241758809502186,-145,6764289526632127,-89,-4763664679366742,-143,8936412186317706,-89,6694423672177669,-76,-6011872651501561,-65
-5930646510318304,-70,-8694548646433440,-121,7067500861335419,-77,6494426318916204,-131,5483456047783004,-103,-7669725232365568,-158,7027843284180152,-78,-4853348319257722,-131,5349250892146649,-95,8294206483892784,-150,6223617841334582,-90,-5179539852597295,-143,6390781931714164,-90,7067500752143185,-77,-8144752759324759,-66
-4735347595990848,-69,-4925304352079496,-121,4650675295219397,-78,-4787775317286482,-133,4787669073415371,-106,6384563374784512,-164,4643462571724544,-79,-6089215838307572,-133,6062036693999229,-95,-4656403333599841,-149,-4708797823237233,-92,6699605243001834,-145,-7902086472974657,-93,4650675185239504,-78,7652186462750220,-67
-5177027284973760,-65,-5925544948428464,-121,7872840837563153,-76,8619258800528656,-132,6882789418064853,-101,-6475632368156672,-155,7873668504384277,-77,-6129189667721266,-130,7916866972416266,-92,-8387342341562312,-146,4687588500753625,-88,-6190981654569718,-145,5182392686529642,-88,7872840827754583,-76,-5929097839667394,-65
-5379146039863710,-64,5034057700498858,-118,7583604088656995,-76,8059029396235008,-136,6386585356976983,-101,-5982131247382528,-155,7584539990513783,-77,-5796648937494895,-131,-5993355713335336,-90,-6349758878833760,-143,7694212359970378,-90,6421069566790732,-144,6803426586540167,-92,7583604067829677,-76,-8080566750567067,-69
4796020556239168,-64,-5790781171439940,-117,5974688113417030,-76,-7654038615407724,-130,7931927767300319,-102,8219243547983872,-156,5976807420115141,-77,8704335699493002,-133,-8091169636933259,-90,-7636499685918784,-144,5245584839886030,-90,8551283025433267,-147,-5691169594094459,-91,5974688065666252,-76,8579778218231701,-68
-4701200073861102,-66,-6127800564817161,-119,5921708890043055,-80,-7433649607464688,-135,7056048213188686,-111,5845764022468608,-165,7972153548900676,-82,5948354182943388,-139,-7177614713411799,-93,-4780821736955225,-146,7566512622907205,-97,4835012234878381,-150,-6704707674480099,-93,5921708733612093,-80,5099088851335364,-65
8605670581450988,-65,-7866613189252394,-119,8306081330415269,-77,-8017147296354100,-131,7726183999457141,-103,-8224793652363264,-159,8342138740269316,-78,6318888031699265,-132,7951262065716973,-90,4899809892414244,-143,-6446363239972966,-93,4610180591070450,-147,7145466660720353,-90,8306081215834272,-77,-7748616984207096,-66
5572548461950336,-69,5289031412873392,-120,7388926560018913,-84,7497254459693368,-138,5511506377476445,-114,-5954929206231040,-171,4982129872640117,-83,4863486702256316,-138,4773445968704959,-97,4606397280708268,-152,5587786392004127,-99,7550807863396297,-157,6170392566705991,-97,7388926363050673,-84,-7521790392474156,-66
-7895755659884692,-66,-6128642831409540,-122,7192029279659063,-79,5787201535487060,-133,8617104590387275,-108,-4793447642824704,-164,6229605848067815,-80,8172676551264017,-136,9004692708732745,-92,-4948253175954420,-149,-8637654634786842,-96,-7544812969182886,-151,8464839294058567,-92,7192029105092811,-79,-5300624696231862,-65
4631159634592392,-68,8684039044199896,-121,6844677314441580,-79,-4942113150590538,-133,5136997971908813,-107,8843899229437952,-161,6802202900839040,-80,8419744300083977,-136,5214567368875495,-94,-6500844814412912,-151,5864860586293957,-93,8515144572867327,-148,8472144270731705,-93,6844677144277865,-79,-5574425933675193,-66
5932039319494284,-65,6869971753880219,-119,6340284104782550,-76,5612081662207978,-130,8897338013986095,-102,-5101932058247168,-159,6330090691639191,-77,-7496741832985178,-131,-4594159844940102,-90,6400820937259493,-144,-6247536049830168,-89,4662474268646773,-142,-8544615972300218,-89,6340284064530866,-76,6069369907911626,-65
-8927668606975852,-67,5405216707142976,-123,8901051602157049,-81,-6543286995608538,-135,4650494739410636,-111,7752514753527808,-165,6472088747150829,-82,4992319315272364,-138,5923201987572349,-93,-6619238495221913,-149,7884085082013151,-100,5447954666767116,-158,5984796402275577,-93,8901051365833581,-81,-6056167016547134,-65
-6072678702798225,-67,-5420131571361862,-122,8343541226088692,-76,5853357868565216,-130,7697031941898278,-101,5490152541519872,-156,8326385792814538,-77,-4822242842571289,-133,5912129664710460,-99,-7211041974256466,-152,-5622975731368511,-88,8692387356527016,-144,-5620088949305664,-88,8343541226084810,-76,6067119418970977,-65
-8504540160094192,-69,-7685874780730080,-119,6646676158415550,-76,-8867350652899676,-130,4671506409558937,-101,-6901308338470912,-158,6486693229273065,-77,8407782772414069,-138,6244335517863189,-94,6054741832398797,-148,-7871051354566947,-89,-7076569499637853,-144,-7675915869633723,-89,6646676122237039,-76,5200983350844378,-65
-6080313138845698,-65,-5390444814950577,-118,8209443082721869,-78,8790676546694632,-132,7600960424287207,-105,5337565775265792,-159,8274259185507516,-79,6350032664466290,-133,-4808626746162684,-90,5541562245877880,-144,-5038573797637928,-98,-5687062842745981,-152,-4828308675059707,-90,8209442914829819,-78,5297501761184826,-65
-6234914254614656,-72,8558876766408108,-119,7372972067225256,-90,-8654953183849216,-144,5745055668107759,-115,4712877713784832,-169,7193529115269203,-84,-6808005247012156,-140,8907444715585172,-105,5673574244561408,-168,-7740878094045322,-103,8684824130974703,-157,-5514016915149029,-103,7372972032982776,-90,6736204725391718,-66
-6493194924809538,-65,8189520885721866,-121,4959500558727298,-77,8582938890151304,-135,5345393040617518,-104,-5022902512517120,-158,4906476343148298,-78,7229532447436731,-135,5517427130321873,-90,5620817380434925,-144,6903584541782322,-93,-8812305084184314,-148,6380375198044664,-90,4959500461817826,-77,-5793860810301381,-65
-8352721147745983,-65,7815214440581792,-120,4700794942091056,-76,-5710858842673691,-131,4777610654800769,-102,-8557905947131904,-157,4638582279606782,-77,6386454977559580,-131,7664393031582534,-90,7620322175063036,-143,-7955237755677495,-91,8801070907176294,-144,7373548307487576,-91,4700794885587020,-76,-7064232798545634,-67
7422036336078144,-71,8667997432622720,-122,6970310650024908,-88,6041827649703552,-143,6222157518891241,-118,-7563252724662272,-175,5293591057450426,-85,5643718753687851,-139,-6167168346109113,-101,-8395225758585302,-156,-4933913055902105,-103,-4977010322920044,-156,-7400646610084640,-101,6970310464686536,-88,4781644875695904,-65
