nx_1_significand,nx_1_exponent,nx_2_significand,nx_2_exponent,nNorm_1_significand,nNorm_1_exponent,nNorm_2_significand,nNorm_2_exponent,sSquare_1_significand,sSquare_1_exponent,sSquare_2_significand,sSquare_2_exponent,s_1_significand,s_1_exponent,s_2_significand,s_2_exponent,znxnz_1_significand,znxnz_1_exponent,znxnz_2_significand,znxnz_2_exponent,sny_1_significand,sny_1_exponent,sny_2_significand,sny_2_exponent,znxnzsny_significand,znxnzsny_exponent,nxSquarenySquare_significand,nxSquarenySquare_exponent,px_significand,px_exponent
-7190559945017678,-54,5072611520306646,-107,6554374071132616,-55,5663922941746176,-116,6451420317640888,-59,5048893111999744,-114,7622940920476552,-56,-6486700692694595,-114,8703649459122260,-59,-5152065713736802,-113,-8849181997170858,-59,6084141044230453,-113,-4657041217555134,-64,6498945646804126,-55,6454415910477446,-62
-6372756396014716,-55,-5624251274434767,-108,4847815859099432,-57,6203062014768944,-111,7560290611075664,-64,7765583245441024,-118,5835111136803910,-58,4549798453604804,-112,4681450245555960,-59,4513436004076902,-113,-5786851078346847,-65,-4647613085703240,-117,4591030697456791,-59,4517491617554794,-57,-4576912563150345,-54
6230815201212288,-59,7369410809627024,-112,7888935102629772,-61,-8932181046791832,-115,5275428640232135,-65,-6300884876710912,-121,6893245746144422,-59,6271604834925732,-115,-8510866155008398,-68,6422746318431951,-121,6332914952740457,-63,-4772610903179020,-116,6066950385396444,-63,7871768818013546,-61,-6942052320546107,-55
-6227487177478310,-56,4657995693339462,-109,4733280606089842,-57,5552823509446672,-112,5769291385948692,-65,-6869984226227200,-120,7208686223709608,-59,-8554435511321271,-113,-7914444950577213,-61,6187964031780813,-116,-8878943976526211,-62,-6269844666223932,-116,-6176958469420159,-60,8985161949341908,-58,6192108282077463,-55
-4924269938616512,-55,7959136277433593,-108,8181219108478088,-58,6197723985434112,-117,6584169279032808,-62,7897488400733376,-117,5445407451384737,-57,4585019738635446,-110,7102692779743896,-61,6479944677601951,-115,-8337833520650938,-61,8565691793199548,-119,-4940562963628166,-63,8023878653576528,-58,5546025428008816,-58
-5402088945091976,-54,-7235387042820715,-108,4575956684324914,-54,6456819556813388,-108,5025882643166144,-58,8268951990830104,-113,4757579552563561,-55,-4955187200287547,-109,4564779301043464,-60,7349161349592187,-114,-7704425725423033,-57,5456431513501360,-115,-7133828312792600,-57,4572582220359578,-54,7026206415308893,-55
-8142108545583354,-54,-5801971883429437,-108,7642277762616721,-55,9006419884724056,-112,7113619309446198,-59,-7966432167142016,-113,8004610330462997,-56,-5200499735938201,-109,-5784950210747734,-58,6916184559744768,-112,4841352286060710,-59,-4907610100134683,-112,-6728548135434758,-59,7566036415306345,-55,8010187953678116,-57
-5008871219320178,-54,-8814510478037125,-108,8210632217984813,-55,-5662247809127440,-113,5537323998045928,-59,-5233731328473600,-115,7062278710760337,-56,5807453567387523,-110,6586718481551872,-59,-8263335216029800,-115,5448537851671389,-57,-4589436233528799,-110,7095217472059356,-57,8146590644286620,-55,-7844758662493786,-55
5986513667266608,-58,-4775823712191751,-108,5190482341457294,-54,4834781003469949,-108,6109908860534562,-58,-6139817128579664,-112,5245625155076480,-55,-7875718411112047,-111,8288057154552363,-62,5715155905792814,-120,5545057845922566,-56,6496796773459801,-111,5674558738962447,-56,5040197580117221,-54,-5070424366516383,-54
-5039553383547118,-54,-5724334360592246,-107,4696281418606872,-54,-6782773715243788,-108,6466299546272189,-61,8575257089599488,-117,7631726439942333,-57,4572432544089694,-114,6617266322534862,-60,7704079009607468,-115,-6511771143058182,-58,-8611785814044200,-111,-4857454562424467,-58,4688603414968447,-54,4665788214772941,-56
7157453379463496,-56,-6149507287753469,-108,5786077697867757,-59,-5862896181656448,-117,8628532299963856,-66,4531610362605056,-120,6233735224636310,-59,7995883214883244,-113,7146847762166531,-63,-7190657461141282,-119,8327178079466996,-66,-7659096727984245,-119,8187745022099905,-63,5750360926153032,-59,-6412523649224665,-56
5566302977968380,-54,-5510563682769175,-109,4812283043922039,-55,-7829723999454098,-110,6909119621548298,-61,-5182696616912768,-117,7888714540793462,-57,-4706407139679089,-110,8248126194560351,-58,-7368077268941349,-113,-5339450107679820,-59,6925144786889359,-113,5578401140720441,-58,8942965216192140,-56,-5618468749757454,-55
5656736066562170,-54,6721892310159991,-107,7518998914208362,-56,-6908195191698492,-110,6683889976548766,-61,6695820005072896,-122,7759067522295500,-57,5218974985467307,-112,-5178805941382473,-58,9001303005069227,-112,-5896658717541550,-61,6981238430489804,-117,-5915888281075166,-58,7267697588759054,-56,7331838435166593,-55
4947262618861858,-54,6031898106594377,-107,7381681855372743,-56,-8198371542668896,-113,6949492976139194,-62,6930915508295168,-116,5594437771372057,-57,5773743233552458,-110,6087250082543415,-59,-7033029248446491,-113,7146488555547729,-60,5406246113818194,-115,4830247180158640,-58,7271899251078733,-56,-5982893505418923,-55
5731511883023734,-55,-7040104987303018,-109,8253602039751935,-58,6994058674904008,-112,8934353570782165,-66,7938309140350976,-120,6343244549295795,-59,5107309545293638,-112,8241964582091598,-60,7455466901631039,-114,6827131414183577,-64,-6944521245511838,-125,8668660295478072,-60,7620272910256802,-58,-5123199094873468,-54
-6431418173462598,-54,6027031362427418,-108,7728191581925681,-55,-7201865997828912,-110,7312879862454966,-59,-7893344829100256,-113,8115945172751894,-56,7434177637821169,-111,-5947565169882119,-59,8215111939781352,-113,4764241057059616,-57,-5832627366801830,-112,6554699529178172,-58,7696068796131244,-55,-7671382140443374,-56
7307959548623835,-54,-7279686955151766,-108,6806902024979253,-55,7456770369699812,-110,5128335821411599,-59,7294214358879712,-113,6796465448207626,-56,6135472846488799,-110,-5586730591937451,-57,-4613991993321199,-110,-6479839301606727,-59,-6166762408259471,-112,-7206690417339133,-57,6441006944976614,-55,5038971166366424,-54
-9006838972228888,-55,-7450589140737487,-109,7633384221138178,-55,5724873948676384,-111,6767444526955081,-59,-8698084064897872,-113,7807414507997562,-56,-7764531844403512,-110,-6044355459400468,-59,5607690703070460,-113,5996865190965929,-57,-8222521597492058,-111,8971552652231623,-58,7565648032729796,-55,-5340491786920554,-55
6249887046543760,-55,4589925045365777,-108,6864861324053842,-55,6986939519778848,-111,7396712021640789,-60,4585446235771392,-115,5771640105241172,-56,-5874882734736333,-112,-6677977710768910,-60,6938184982392873,-114,4606991161008195,-57,4998988186766616,-112,7544487894324163,-58,6823028441080934,-55,-4979805252606668,-55
5747474116373046,-54,6175269952490327,-107,8828238649894660,-56,7757230042269364,-110,6229085631956508,-61,-6219713368836544,-116,7490434931422639,-57,4647549520965634,-111,-7021409512132347,-58,-4576706775893961,-113,-7198947885743620,-60,-5401658729146680,-114,-8821146483568252,-58,8374878377832694,-56,4743580769068951,-54
7802545949094466,-54,-5822059333395849,-107,8902239799942419,-55,4670305127979592,-110,7143167688798800,-59,-5605845835117728,-114,8021217780551684,-56,7248726594100718,-113,6705672077418540,-59,-5061138526317006,-113,7775191721106079,-58,-6519679356319123,-111,5564013879907674,-57,8874791286434136,-55,-5647026510818314,-55
4552705118002109,-54,-4911230344955328,-112,7192381458550048,-55,-6827605361902924,-110,5447491114484860,-59,-8231145605055568,-113,7004758233272310,-56,-7015252452508687,-109,-8741777258203196,-61,7331122698002012,-116,5157363313238507,-57,-8764114867636851,-112,4611002234600807,-57,7183860439598735,-55,-5781322763756986,-55
5543094273463888,-54,-5010746865861423,-107,5141246987203927,-55,8324859013161808,-111,6398499371592363,-60,-8067949667048608,-114,5368079673927513,-56,8442251044362737,-111,8468246295588437,-59,-5477365904205844,-114,4585377421022919,-58,5722778854493587,-111,8819500568817138,-58,5054276480383626,-55,-7858592546228096,-55
7228426616050826,-54,5990156603160330,-108,6156064937015675,-55,8087571246018858,-109,7517527380668404,-63,8456392591879680,-118,8228722077008765,-58,4852446391213433,-111,8007161705734513,-59,8772071316791274,-115,6120474721530662,-61,6894040012691856,-115,4768640193058589,-58,6112372697951398,-55,-7027073530290609,-56
5177414233843407,-54,8005456907299744,-111,6646693954399741,-55,-7020962363029348,-110,8880319073774797,-60,-7934518618273728,-114,6324033655158967,-56,-6773781459371785,-111,7728852343004310,-58,-7163769963108470,-114,-7684174778077759,-58,6893676260973706,-111,5718728310598613,-65,6300594669448090,-55,-8175375195465813,-63
4688934735515422,-56,6681607796861820,-109,4531586929734837,-55,8397015571971372,-109,8658200590622651,-61,-6745626991490176,-118,8830976044993801,-57,5812016798832371,-112,-7691220646153669,-61,5000274341899737,-115,6086871994904063,-58,-6470768507759292,-111,5125469414134854,-58,8863481298762518,-56,-5208576938458563,-55
8376800106940550,-54,-4716622370670676,-108,8418740243100316,-55,-8643686561632768,-109,7401503548234746,-59,6284197019538336,-113,8164975030189793,-56,4562210516146608,-110,5549338872832138,-57,-4716802542690656,-115,6507499761637618,-59,4553577976400864,-114,7176213813241543,-57,8148114053105654,-55,-7932828049437357,-55
6698509830037052,-56,-7184890457834800,-112,6023108029101866,-59,8115495356653904,-118,6599273016685337,-65,-6537334765539328,-121,7709796819483669,-59,7566503432384959,-113,7155911572785021,-62,5731541943373978,-117,-4801430328740963,-63,-5078558317076615,-118,4755196408414540,-62,5854918147618278,-59,-7315388612809508,-56
4688624489924516,-54,5955077633200538,-108,6093616105137411,-55,-7626187850422828,-109,8365969253641715,-60,7288956576990144,-115,6138157379319453,-56,-4608013414539110,-115,8265777143003697,-59,4741454098001736,-114,-7692264598087718,-58,-6226086141129195,-115,-7118752053171739,-59,5977031849392971,-55,5363867869846339,-56
4941481576542477,-53,-6973169746187224,-109,6752068370960859,-54,6682270005259361,-108,5502848927016013,-57,-5951069346946800,-111,7040259707878034,-55,-4908583790432574,-109,-5872080141288477,-58,-8454900743704081,-111,-7571839638477623,-57,8179777067083825,-111,-5253939854560931,-56,6724281066331490,-54,7037671786118985,-55
5932358728109340,-57,-7245536303780166,-108,5299975792311648,-61,-7331153361907120,-115,7565138430029116,-68,-8764770193185664,-122,5836981635613166,-60,-5273224485148466,-113,7182005685685251,-64,5986971874636930,-118,8433320899525258,-66,7259759107653692,-120,4645167955283283,-63,5082336678352408,-61,-8232424570215211,-55
7956483849463110,-54,5384197796682828,-108,4674875804494789,-54,-6662358553173420,-108,4817962541768814,-58,6972824197847024,-112,4658129915298095,-55,4920370986839099,-109,5315182601956742,-57,6602512158545196,-114,-8876216366298281,-58,4512951885399692,-112,7016595350460813,-60,4536219199557799,-54,-6966139601195927,-58
8354568540473564,-57,8430623697277184,-115,7681533418249308,-55,-6505621550987464,-109,8036251949055043,-60,-6192819609706496,-118,6015983816735191,-56,-7214327762598359,-111,-6366319085810626,-60,7728388777927816,-114,-5380787348700742,-57,5560492754358315,-114,-6176577234427070,-57,7326647789719176,-55,7593331010240097,-55
-6248766352061024,-59,5454507609851502,-108,4623433957031419,-57,-5534593954270064,-112,5250648231635913,-66,-8501461877984512,-121,4862799339829791,-59,-5061539559581002,-115,-5716295760384057,-64,4919261542581153,-118,-6863034249788270,-62,-7921840147009835,-116,-8292108189884285,-62,9004424918247561,-58,8294663055804934,-57
4901145999644908,-57,6701388432150702,-110,7125810810994270,-62,7324157341105552,-116,5646326853361578,-69,-5139775769499136,-123,7131450835953541,-61,-6991501155190031,-115,5305034996489017,-64,5762029898843114,-120,-8073463049211544,-67,6512106471054662,-120,8591704230675148,-65,6776776324548715,-62,-5709734853071579,-55
-8201382451043678,-54,4801547377866771,-107,4962172782317772,-54,-6501868182289444,-110,6171614182126194,-58,-7211787621436384,-113,5272046977303787,-55,-8088703366689647,-110,-6574548271382021,-59,-6727722232279152,-114,-5479055225243561,-57,6274879595816649,-115,-7122692293089066,-57,4949881733781995,-54,6480509248959645,-55
