nx_1_significand,nx_1_exponent,nx_2_significand,nx_2_exponent,nNorm_1_significand,nNorm_1_exponent,nNorm_2_significand,nNorm_2_exponent,sSquare_1_significand,sSquare_1_exponent,sSquare_2_significand,sSquare_2_exponent,s_1_significand,s_1_exponent,s_2_significand,s_2_exponent,znxnz_1_significand,znxnz_1_exponent,znxnz_2_significand,znxnz_2_exponent,sny_1_significand,sny_1_exponent,sny_2_significand,sny_2_exponent,znxnzsny_significand,znxnzsny_exponent,nxSquarenySquare_significand,nxSquarenySquare_exponent,px_significand,px_exponent
-7152830286166158,-55,5402987156950984,-111,6158242180910402,-56,8497941140885088,-110,5208799882477149,-60,-6048439180434688,-115,4843382001223068,-56,-7016874673345745,-114,7759938081233042,-58,-7499717225556873,-114,-4538874260284587,-59,8905809677322155,-115,5490500951090748,-58,7657787255400283,-57,-6458006004272870,-54
-8913674505269562,-56,6979584751530802,-110,8996365945068736,-53,-4676340296284512,-108,8999045514304914,-54,-8207923524023120,-108,6366168237245521,-53,-5611139114026119,-108,6852287348640921,-64,-8748629764750754,-118,-6313355119560011,-53,-8559962928966672,-109,-6310009276128058,-53,8996203449136434,-53,6317721822398888,-53
5551995368845792,-60,-5546816964931240,-110,8607327527074398,-53,-8573772335864064,-107,5665259629736020,-55,-8645566411095408,-109,7143397113059900,-54,-6582870091597630,-107,-7113724912816179,-62,-7764805197567802,-117,-6405111928343625,-54,-5358354313598157,-106,-6432899916284314,-54,7241793815745228,-53,8001113095183698,-54
-8968860979987216,-54,-4957976922100479,-107,7402755375990342,-54,8369108357229584,-109,5422960523648040,-57,6696123781282600,-112,6988968878675340,-55,5101184730233328,-108,-5166195921807084,-55,-8373258619921760,-114,-6935568354416779,-59,5174655993966036,-112,-5599668943958133,-55,4534640465402903,-54,5561337698504242,-53
-6590158628023936,-56,-6599298485607594,-107,7125031891179715,-59,-5037581650946336,-113,7927681105931699,-60,7227948673045512,-115,5975207249509101,-56,4653272527831235,-109,7105786985754820,-65,7479264547738960,-122,-6035587533195084,-60,5039641854854393,-112,-5813531689890245,-60,7119259014177858,-59,7355209046378485,-54
-4814185003521044,-53,6703067988614608,-109,4828052261947572,-53,-5576431743442450,-110,4819798445594454,-57,7081578991998800,-111,6588845495772393,-55,6823902262480323,-108,6603749211100211,-55,6585424883602384,-109,5134102275720658,-58,-7820047338094200,-111,7245511995565294,-55,5317092722462992,-54,-6136978763880008,-53
-6024011646818898,-53,5540683208852942,-107,7407416030479371,-53,8388351229269078,-107,8052204214804192,-56,-4791838571110752,-111,6021951834854153,-54,-6257283650462729,-108,4538645018160780,-54,-7736991651008792,-108,-8256053752347641,-56,4516649018338786,-108,4949263160147739,-55,5086989832261850,-53,-8763335669530602,-55
-8735022427512928,-59,-7051373815133872,-111,5046824946020304,-61,-7097938534162336,-116,8077723412699242,-63,7258057655033034,-117,8529810332174361,-58,-8485348344832311,-113,5586444366354459,-65,-7172567786848256,-124,-5731203149541762,-62,-8351223067755517,-116,-5032897603747455,-62,4595771946313683,-61,4931958338579368,-53
8314787331176470,-54,-6515357377965978,-106,5874334955407682,-53,-8350813488367804,-108,6300974405935339,-57,5747338060280064,-111,7533533830366918,-55,7032485510982658,-109,-6229222596516933,-55,-6259403783958422,-109,-6161573275117128,-56,5838305570103958,-109,-4655004617037749,-54,6850429761640129,-54,6120572807297824,-53
5251333310023017,-53,8203524854682650,-107,7631274051966819,-53,-7585486871259801,-107,4543410518814280,-55,-6935839720950664,-111,6397140286022057,-54,5836427808333341,-111,-7742532241463648,-55,-7299978583722844,-111,6633671256174450,-55,5548308274967240,-112,-8870887882313585,-58,5483003250269606,-53,7286322027853708,-57
-6628390618332158,-54,-6965552661577416,-108,8781075884243041,-54,-7160908509839032,-110,6455361592927815,-57,-5855680131615656,-111,7625269052886137,-55,-5596180840733954,-108,8337388320655121,-56,-5832286026930851,-109,6076443276700498,-56,-7641498836716567,-110,7206915798677809,-55,5298797035080317,-54,-6125364510196596,-53
-5509825257499424,-53,6138090336813748,-106,5781081642953749,-53,6219124286047808,-108,5406667229424161,-58,6907908892024576,-112,4934517658267211,-55,4977080695020520,-108,-8382658820966107,-55,4519678689533146,-109,5711374923349776,-58,-8513670720544276,-121,-7668736955547385,-55,7117947287740139,-54,4852090005624445,-53
-5482695689909136,-54,5373671618315976,-107,7274527140847053,-53,7463534971781850,-107,6829382373582249,-55,-6950232498306460,-109,7843061125968055,-54,4659017203338670,-109,-7003004813673782,-56,-8516203463197180,-111,-5659272583197149,-54,-8011850075639618,-111,-7410023786615595,-54,5523974407451731,-53,6041262667544339,-53
-6977740501939044,-56,-6706647492197312,-107,7698279843372225,-54,-6581427499859690,-109,5335743190884293,-57,-7658855490349120,-115,6932539368256218,-55,5354828253022720,-109,-8267476117465272,-58,-8303049831460409,-112,-6892706296637194,-56,5364564443673001,-112,-8959575326003512,-56,4620918058069464,-54,8732104658104444,-54
6852033129612170,-55,6511855191033232,-107,8857070313052533,-53,5481601130231316,-107,6193691931733464,-54,6182303692932624,-109,5281468420411361,-53,7145741349810484,-112,7360619711103479,-57,-7731627941002241,-113,-4736839959561017,-53,6860948443059333,-108,-8553602455234099,-54,7571107682688534,-53,5088027068766814,-53
8226684615776873,-56,4967029484399260,-109,8832951497719745,-53,-6771922946532376,-107,6243148752316360,-55,-7096259371447871,-110,7498885569809762,-54,-5311252459743726,-107,-4737097645773414,-57,7382868038615993,-111,6912492578109467,-54,4860733236354301,-108,6320355372387791,-54,7771001659386051,-53,-7325786648251365,-54
-6026993405226125,-55,6516591883247968,-111,4757512911096206,-56,7973566216181875,-110,5184751135349602,-64,6903587752437888,-119,4832188249765237,-58,5154492987770622,-119,6163692561191790,-58,8091789274391388,-113,4836516912359422,-62,-6382321501207736,-120,6465974868214254,-58,4596805207957781,-57,-6334869695297334,-53
-8771048495354176,-56,-6733332548365768,-109,5650447736792758,-58,6338402028792832,-118,4556804276786715,-59,6191237805450268,-113,6406562579564322,-56,5496259026725770,-109,8871097824885907,-61,7457907415415009,-115,-5388429005436467,-60,4970287216904840,-113,-7623040743948102,-63,5067022905612426,-58,6775403248295628,-57
-9000569821505104,-57,4605870610343752,-109,8397881510061215,-54,6251941598676336,-109,6097132992095035,-59,-8612691788441088,-115,7410674175974485,-56,5540409150298669,-113,5989942561171636,-58,7501628244685729,-112,7426516778841004,-57,7085205644411970,-110,5210744029713411,-56,4593141075124366,-54,-5109162659434524,-54
4835260829953670,-55,-6056630516355550,-109,8307901836608935,-53,-6925956939684056,-107,8151197999832737,-55,-5032812252702960,-109,8568515889542348,-54,-4634691066760255,-108,-5620307038286305,-57,7831084421539438,-111,-7490865154222957,-54,5477799049554798,-108,-8193403534008745,-54,7046255806399392,-53,5236796692669825,-53
6627853109660421,-55,8854643678261568,-109,4572752926976269,-56,5238202454746742,-110,7479437648511129,-62,6288653917781536,-116,5803825687145986,-57,6844728897077739,-111,-6501254766076306,-58,-8139162139508469,-114,-7137705064862197,-64,-5471454819334535,-116,-6612781407714778,-58,4890340081035172,-57,6089825940563790,-53
-4886619333818668,-54,5173660605062480,-108,6111973174976101,-55,8288657468496212,-110,4829204601857074,-60,7023357263128024,-114,4663561304992077,-56,7496291139261825,-113,-7809738219008855,-57,8883454022198750,-113,5520709906250414,-59,-8552159792035485,-117,-6429560742446251,-57,6880022268581050,-56,8417463267835872,-54
6314445645270690,-53,-7846027333525602,-108,8841864294288801,-53,-6195936647662933,-107,6065539398836546,-54,6410524352058956,-108,5226543884480578,-53,5200590505870482,-107,7633844482305710,-55,-6068663555937720,-108,-5603487120545440,-54,-7606381695719198,-107,-7146259517570345,-56,7015022302460045,-53,4587853083394523,-55
-5257086396553003,-53,6246646690602688,-108,8801601903047836,-53,-8364203012754600,-107,7519571292796798,-55,-4619896615610352,-111,8229840639067750,-54,4799742253417150,-108,-5900536791577630,-55,4796799294052340,-111,5924208671442308,-54,7094604484052948,-107,5947880551306988,-55,7735639026671631,-53,-6925574614366618,-55
4850323249866731,-56,5022367323934950,-109,8864919304475275,-53,-6111462275328832,-109,6359001481369745,-54,8817575658184048,-110,5351485466853593,-53,-6828295722299784,-108,-5561603245630726,-59,5518310714943306,-112,-5204509726822689,-53,-4509029868529866,-106,-5291409777535670,-53,8560047832537867,-53,5567817275924976,-53
6852151784286278,-54,-5008963184237840,-110,4781591769016831,-54,5620249208526312,-108,8360417180471960,-60,5553176750739712,-115,6136120248058655,-56,8183549032324042,-111,6806823090042472,-56,6815459655617702,-110,4602950314111640,-59,-6133725078937692,-113,7382191879306427,-56,5529495103947760,-55,-6012562805795012,-53
-7326872377578849,-55,6633613664884304,-110,7989030458513001,-53,-7948721309132496,-107,4581142054591477,-54,-8805799027254104,-109,4542205372942695,-53,-7556606534989730,-107,8865826589780805,-57,5309770510363768,-110,7417780300037014,-54,-6652398369371998,-112,8526008623759615,-54,6377932001634355,-53,-6020404302065616,-53
-6594427101243088,-53,8807406078739266,-107,8810785629024127,-53,8278299398052584,-107,6399527177292970,-54,5176658896279200,-112,5368510800119897,-53,8699133771590942,-107,-8816602298020725,-56,-6048882974625128,-111,-6745603802796346,-54,7502319824322143,-107,-8949754377301526,-54,8383165752435048,-53,4807982052241416,-53
7191690785623380,-53,7260663124680362,-106,8990808161134114,-53,-6823552779783520,-108,8585386459074907,-54,8086660877800872,-109,6218130205931800,-53,6962728440817277,-107,-4782456926610438,-55,8833628037665556,-111,6822323793383321,-54,5419285475722566,-107,8862190660156205,-55,8452778230273329,-53,-4721732602876438,-54
-7414977155993698,-54,-5482893782603394,-107,6677154629697032,-53,7656264867854096,-112,7961258387682766,-56,-8102800159850960,-112,5987847719186614,-54,7285975237149769,-108,5220679280929545,-55,6174969397560107,-109,7021275990325659,-55,-6677982612854805,-117,6120977635627602,-54,4622192358324130,-53,-5963930200635436,-53
6055301731231253,-54,8506173823805276,-109,6804182550147236,-53,6795462164271812,-107,4698226922882646,-55,6095005652047432,-109,6505218369769967,-54,6290877226644661,-107,-8622856968855526,-56,-4933358972281847,-110,-7953805852568516,-55,7009914402328790,-110,-6132617168498139,-54,8768058773989827,-54,6299878480920906,-53
-7780556004999542,-53,7810889719013428,-108,9006829794291182,-53,-6526045196505315,-107,6584234267013213,-54,8337819424832144,-109,5445434325326195,-53,4505471079777071,-106,6150434163453155,-56,6208567865764616,-112,5313153548958799,-54,-7529564835523914,-111,6850762089822088,-54,8864689800115229,-53,-6960895483229572,-54
-8022333697868098,-53,-8848860597862388,-107,9007041565329400,-53,-5470218106442040,-107,7118447113735807,-54,8458884079036392,-108,5662034596227505,-53,-7617086337003378,-111,4902372466781319,-65,4745936521239000,-118,5148540799703529,-54,-7489756121734914,-108,5150934536259574,-54,9007041233862139,-53,-5151024905025654,-54
-7662571743309678,-53,8904029550152820,-107,8522321277097313,-53,7908200192543098,-107,4527880142486200,-54,6196449073254508,-108,4515723565773166,-53,6234653708219066,-107,-5106621817639888,-54,6295855820075022,-107,5321227543208191,-60,4531159262768400,-113,-5023477637277259,-54,6519438500801173,-53,6940392799952222,-54
-6393877110957348,-55,5596537585459416,-107,4895117485827241,-56,7781880616963488,-113,6805447383076314,-63,7592191207672064,-117,7829305243572000,-58,-6424769987216836,-115,-6566144044611562,-58,-4835381032517565,-111,-4813026254403676,-61,-5036454941813410,-119,-7167772326412022,-58,5389757377210069,-57,5989281987868519,-53
-8809879117242764,-53,-7204461316695112,-108,8998738477203362,-53,8431822869083552,-109,7437943693035051,-54,5310619568194856,-109,5787704246448274,-53,6301789075252195,-107,-7799018739451731,-57,-5657069682224486,-111,8921903351234107,-56,-7133548406787640,-109,5022393981508241,-56,8951316999855468,-53,-5053748328652320,-56
4883868604947010,-53,-5619135324123082,-108,5350680075449015,-53,-4518025388863358,-108,4531935670951185,-56,-5445419208062504,-110,4517745433173810,-54,-7888230057262914,-109,-6468578460829954,-55,-7157337532942530,-108,5937309777353689,-56,-8849462103811544,-111,-6999847144306221,-56,7240870445887777,-54,8707381032801457,-55
-5980270448603996,-56,-5896253320153088,-115,8941569522331477,-59,8461456120720776,-113,6027974601471871,-67,-4741255944591360,-122,7368525519937830,-60,-5370053149702390,-114,5941058359377502,-60,-5060511639359778,-114,6254035193211732,-65,-7942894265984272,-121,6136496959165368,-60,8752193810235819,-60,-6315291004259125,-53
-6394643867049376,-56,-5054498914290886,-107,4715950941652496,-56,-6422414226964006,-112,6723773427630303,-64,5278900181862656,-119,5502834133716868,-58,4609929629200621,-112,6505608219340147,-59,8387469152125076,-115,6863253557628830,-61,6838240027629196,-114,8221421608747355,-59,4637779847063912,-57,-7983559486345771,-54
7185150187383246,-54,6908772407526698,-107,7440092403485627,-53,8927247440807808,-110,7051508527029383,-55,-7810464363464176,-110,7969588593488299,-54,6594784933583495,-109,-8565342667448322,-56,7415665792134546,-110,5707496085094274,-54,-5531070117770133,-109,7132320836464387,-55,6052571428807904,-53,-5307019973114851,-54
8666408482522856,-56,8466399322485388,-109,5655056013647996,-53,-8775051443143936,-110,8991950983250368,-57,-4783948778327184,-112,8999571889540093,-55,7626529963196994,-110,-6176222865675877,-57,5970513331422694,-113,-5288136907544580,-55,-6608097139812718,-110,-6832192623963549,-55,6480450462577796,-54,4748043416593945,-53
-7695124956452502,-53,7932529502131842,-107,8685062340871480,-53,7343963568424920,-109,6688905428839496,-54,6317204722201136,-109,5488547348510172,-53,5357130841148498,-107,7372277847939221,-55,5140594858733455,-109,-7553686917665467,-55,-4561597479438753,-108,-5805090231239879,-60,7640463940539095,-53,6843511704452694,-60
-5757356715465209,-54,-5927856640932168,-109,7392462683111940,-55,8665326838601743,-109,7684579899586270,-60,6316079950192128,-115,5882879496664497,-56,6677008095563743,-110,5045542776710383,-56,8188950865685758,-110,-8345101695499430,-61,8095017047247416,-118,4784758348726026,-56,7501747206294127,-56,-5744964559269774,-53
-6998904145116096,-61,5550563205802352,-110,5332778530562209,-60,6915580306298848,-114,6662808830959598,-62,-6123944183222568,-119,5477830169725098,-57,-6934436348553136,-114,8352608040309736,-67,-5631809446193840,-120,5533118390404507,-61,4817580202589381,-114,5663627891034347,-61,4605590718369775,-60,-5538206501479132,-53
-7340275428472222,-55,-7317834568984162,-108,8900309319969422,-55,-7307644667581548,-110,8130516378771022,-60,-4711896549790976,-114,6051164394871692,-56,-7164853986642189,-111,-7066416443681469,-57,5549903801264180,-113,-7458626628053856,-58,6354818642258480,-111,-5397864878854198,-56,4916590772572355,-55,4944446951456401,-53
-4989028239426494,-55,-8451925076377068,-108,6839706518664685,-56,4620395854381040,-111,6060784938527721,-59,-8168492519594428,-114,7388551791890771,-56,-4544753691234006,-109,5422441681601042,-58,6801208604374864,-113,-5831704719608428,-58,7386820085691339,-111,-6548208608118160,-62,8374672898504228,-57,7042784883629884,-58
-5331885386652750,-53,4824143304979480,-106,9007133071990997,-53,8661862766792756,-107,8912014444064238,-54,8598521945057088,-108,6335309379139126,-53,6152736821525294,-107,6012519901338292,-57,5065329199020996,-112,-5066459371084268,-53,-4827435433672978,-106,-4690676877250625,-53,8916793843450857,-53,4738234618268539,-53
-8212234708872412,-53,6666784023015952,-109,8808638239193725,-53,-6835098787012374,-109,6656571469085797,-54,-7071853372036472,-108,5475265544952123,-53,7560440554826339,-111,-8084595779857695,-55,-8405203318632620,-109,6923193659989959,-56,-5503112807132610,-110,-4622998949862716,-55,7712448248150781,-53,5399099138960960,-55
-4832734213684318,-53,-8459868277838291,-107,8905381135372726,-53,6692750228996784,-107,6496547477551503,-54,-8615244953383284,-108,5409052486258169,-53,4905600737331262,-107,8888262876680943,-56,-5811069866621715,-109,8394341240754659,-54,5999738371732023,-107,5308203479962448,-53,8016223917203567,-53,-5964410041755717,-53
4549659141677940,-57,-5672470392475420,-109,8794341967798868,-53,7585136228642514,-107,5511330694279196,-54,-6533395594617374,-109,4982050467535567,-53,5660581203814327,-108,5944477719918524,-59,-8924216839942811,-113,8517266647125333,-54,5947084495960690,-107,8703031575872788,-54,6590312291267299,-53,-5947361525497188,-53
-5013249533010392,-53,5029912993260399,-106,9006935815298216,-53,8076352111249496,-108,6492539771265926,-54,8524009528546912,-109,5407383812395912,-53,5177557480438501,-107,4837988101904838,-56,-7906324637525387,-110,-8829529170730991,-54,-5140325520474080,-106,-7620032145254783,-54,8794145888013295,-53,7804640579523841,-54
7404236362044008,-56,-6172167116446176,-108,8117037460001532,-59,-6234154388127232,-113,7269926067755268,-61,-7892476582535104,-116,8092074682027308,-57,5280638260125837,-114,4618960024611676,-60,-8542853689263040,-120,8045169865823020,-62,-4757895090176296,-115,6630252491067431,-60,6642986882388574,-59,-8989932744653268,-54
8848631926359984,-54,-5440490041689948,-108,5490881632800636,-53,8777342923423232,-113,7349777108908979,-57,7134668115668400,-111,8136393973860740,-55,-4908244210834100,-110,6330165515118828,-55,5572097095163673,-109,-4745306669853585,-56,8143460778266876,-109,7915024360384073,-56,5878306843273245,-54,-6064008176239593,-54
5991655949682462,-53,-8828487217101846,-107,6153361749408659,-53,-8927345781551164,-107,7290213476286246,-56,-7407099922625968,-112,5729939152840465,-54,-5325541520468262,-111,-8264514994159254,-55,-8588851055497876,-109,-8371563098760302,-58,-9004413262280814,-112,-4655480190752146,-54,8121596160512889,-54,5163127650754315,-53
5809284064507716,-53,8014208313662664,-107,8994419701722382,-53,-4592016090225912,-110,8007825898376720,-55,4679505461228736,-111,8492825411131116,-54,-7662372964046963,-110,-5908494510577050,-56,4685698949746674,-110,-6362413435184018,-54,-8485889686553970,-108,-7839537062828281,-54,8801849397110382,-53,8022435877283137,-54
6031017806328892,-53,4558347281568272,-107,7305686729965528,-53,-4684679094135340,-107,5571788913626650,-55,7035240001787816,-109,7084222819081292,-54,-6107949093329835,-110,7845694167067244,-55,-5182893118272486,-108,6055455167973260,-55,8850712718041997,-110,6950574667520252,-54,5683510395345199,-53,-5507618233317895,-53
4946028915304574,-54,4718420963941506,-107,5655648495918207,-55,7177202162335987,-109,7600348800938228,-62,-8389993703160576,-118,5850549378288436,-57,-8974100018630278,-111,7749143530106257,-57,-5344994166625097,-111,4645087631540271,-62,-7553123612570284,-118,7894302518591890,-57,5476280272130302,-56,-6492139940684626,-53
-6706911769437776,-53,6998362025563366,-106,8936930465835399,-53,8219643996457284,-107,7769344871605972,-54,8011712713225136,-109,5915236146484562,-53,-8147866062355743,-114,-4577934994134011,-55,4668768078909932,-111,7296312121521556,-54,8793266956313521,-108,5007344624454551,-54,8420118961980591,-53,-5356474293684962,-54
6046151010546772,-53,-5943873602025956,-106,7193510167782949,-53,-6088141088934464,-107,4794087936322298,-55,-8177401253337272,-109,6571248381183364,-54,-8686731085175438,-109,-8993014634848149,-55,5280142829576708,-108,-4784288351788021,-56,-5552311816173846,-110,-5692579405371080,-54,8713863308273131,-54,5884209467565491,-53
-4567780075451241,-53,-5145822411798307,-106,8834027125775545,-53,8302485466426193,-107,6742103103558813,-54,-7552626597454408,-108,5510329665717010,-53,-7287238817110347,-108,-8646411037153420,-56,-7131849079171716,-109,8627401700716282,-54,-4676697247833583,-106,6465798941427926,-54,7836381351439852,-53,-7431840896287412,-54
7090727525612253,-54,7095121949784598,-108,8813911400893289,-53,-8586007526933517,-107,6217456251275612,-54,-6964803000252388,-109,5291590843634569,-53,-5771448406664970,-107,-6217328570029398,-56,5636752771602944,-110,4545013075086136,-53,-5254812586099213,-109,7535694007664922,-54,8040392353170009,-53,-8441814089213572,-54
5221865702907436,-53,8226469679525216,-107,5868715853229834,-53,-4731113486663944,-109,5026092259462233,-56,6648400363959360,-112,4757678764570370,-54,4811645046004747,-107,-7496237371719566,-55,-7237252634383636,-111,-8603177107700878,-57,5593206031265467,-110,-4823515824322393,-54,6975066201172284,-54,6228810865016034,-53
7640167594705444,-53,5215026041050080,-106,8996317696745380,-53,6068826971346248,-108,7735761271816506,-54,-7453063701924460,-108,5902437765972627,-53,-5431938663294820,-106,4522708178549479,-55,5989112926008280,-109,5757400010568554,-54,8660580406339202,-108,8018754099843294,-54,8623106389154333,-53,-8375927733293690,-54
5047872143472482,-53,6458519836280348,-107,8956394327192349,-53,8101249469920016,-110,7921044414457778,-54,8855491923231948,-108,5972705640941733,-53,6911335933080829,-108,-8010547296070756,-57,5321259429390290,-110,4859766746024729,-53,-6495227492317948,-110,8718215080040613,-54,8792147319303183,-53,-8931458666440666,-54
6311269897082800,-53,5273348726748222,-107,7887589381565256,-53,-6323220712523684,-110,8097767128482532,-55,-4860837628717168,-109,8540386527829637,-54,-7286580524269686,-112,8003436724340057,-55,-7636149343893788,-111,7506045925910706,-55,7463878844548052,-112,7754741325125381,-54,6161645295777955,-53,-5668007239254722,-53
7995946019524236,-53,-7244432345089011,-106,8649808217694964,-53,-8621697802643000,-107,8953235391179362,-55,-7120176373899776,-112,8980176787956428,-54,-5493904969043409,-108,8323949866467937,-55,7876627089132811,-109,4564792878301433,-55,4845682730143241,-115,6444371372384685,-54,7680065970367660,-53,-7557973752644569,-54
8719496819246405,-53,8252047385412880,-107,8936257393286909,-53,5142184305057444,-107,5352502493158447,-54,-5810273021844080,-110,4909738102352103,-53,5371001387883067,-107,4945863246017940,-55,-6455475698201352,-109,-6208654074476832,-56,-8926830811859948,-110,7366144835118094,-57,8666038689454616,-53,-7656131786017382,-57
8526481464882847,-54,-4854445668178436,-108,7180214028082036,-53,-7805845112293406,-107,4620055793981812,-55,7803650045669632,-110,6450873049782857,-54,6766688850590483,-109,6370684146575460,-55,-6364834739435457,-109,-6621681909654118,-55,6615109617029802,-109,-8031928418517056,-60,8780963328385646,-54,8238865937582758,-59
4776166668725756,-56,4944090725609616,-110,7117455429078060,-53,5068518708676004,-108,5285244038478018,-55,-5193246816069560,-110,6899655510567428,-54,-5943825794789627,-109,-6562289340387392,-58,4557324834152027,-115,5188510099508822,-54,8884367699562516,-108,4778367015734610,-54,5133118756927239,-53,-8384708373427137,-54
7214038188393390,-53,-5594090465451152,-110,8377929945971378,-53,7431841076053138,-107,8507741071254024,-55,5874144881508616,-110,8753908786166816,-54,-5215491470107465,-109,5039886508315010,-54,-5846462982582017,-107,5516919619072659,-56,-8118794228641207,-111,6419116413083174,-54,6001454632074785,-53,-4817020548902314,-53
4916951426178550,-55,-5611668865019712,-110,8609727780950276,-57,-8649784511737568,-112,7270512496994591,-62,7489611632533568,-116,5722191658119935,-57,8251476900333918,-111,4641565698866412,-58,-6233830217863091,-112,-5749070827917166,-60,-7918503052629341,-113,6408595983774240,-59,4957125360370619,-57,-5822275691316364,-54
4845410458188975,-53,-7043551173345204,-110,8167755378481166,-53,-5296024978410950,-107,8818860907165576,-55,-5411417411952424,-109,8912532602503412,-54,-6653666978032168,-115,6182574025001808,-55,4559120417168625,-108,-5761692698091591,-54,-7490506508191940,-109,-5340811371181374,-55,6370911903470727,-53,7550842474530243,-55
7871238721340155,-53,-5818451204033608,-108,8902845865490782,-53,-8934373080193278,-107,4680621360399403,-53,8836378407608644,-108,6493018499058375,-53,5551665263869602,-112,-8592613004942166,-56,4988437892425753,-110,-5532264157695118,-54,-7492344859648170,-109,-7680417408930660,-54,8513258080839286,-53,8126036977255588,-54
8174348157690288,-57,5782462934004502,-107,7015506141182813,-59,7065110754783536,-113,8408524538596473,-66,-5104009200238720,-121,6153749099431886,-59,-5808880358010163,-115,7128535693990818,-61,6605570804873360,-114,5701763239388627,-63,5732354892909316,-118,8553976503837976,-61,7575580169623378,-60,-5085245556464872,-53
