nx,nNorm,sSquare,s,znxnz,sny,znxnzsny,nxSquarenySquare,px
-0.9999938073119483,1,1.247918435254292e-12,1.11710269682527e-06,-7.76272730305209e-07,3.931398041148542e-09,-7.723413322640604e-07,0.9999999999993974,7.723413322645259e-07
0.5548355133325321,1,1.410982441996111e-12,1.187847819375913e-06,3.347736825284576e-07,9.882419514380615e-07,1.323015633966519e-06,0.999999999999636,-1.323015633967001e-06
-0.008681705073228665,1,7.478462293875054e-13,8.647810297338312e-07,8.865180927177469e-09,8.647484389800867e-07,8.736136199072642e-07,0.9999999999989573,-8.736136199081751e-07
-0.06924378311466867,1,2.689515277154442e-13,5.186053679971354e-07,8.96887359400612e-08,-5.173605951574008e-07,-4.276718592173396e-07,0.9999999999983223,4.276718592180572e-07
-0.4333129444631311,1,1.799616011766147e-12,1.341497674901506e-06,1.270487286688017e-07,1.209016093907535e-06,1.336064822576337e-06,0.9999999999999141,-1.336064822576452e-06
-0.9205890722183756,1,1.865924081911885e-12,1.36598831690168e-06,-4.157816860721521e-07,5.334630537009123e-07,1.176813676287601e-07,0.999999999999796,-1.176813676287841e-07
0.9267648987144895,1,1.458472231874453e-12,1.207672236939499e-06,-7.10302969739609e-07,4.536522703118197e-07,-2.566506994277893e-07,0.9999999999994126,2.5665069942794e-07
0.9969640503039411,1,1.024208495792323e-12,1.012031865008371e-06,9.879279704412317e-07,-7.880006866725092e-08,9.091279017739807e-07,0.999999999999018,-9.091279017748735e-07
0.0002007061660194751,1,7.144840274975195e-13,8.452715702645627e-07,2.1906538798707e-10,8.452715532390364e-07,8.454906186270235e-07,0.9999999999988086,-8.454906186280308e-07
0.149812057507066,1,1.942057625825555e-13,4.406878289476072e-07,2.016125995715141e-07,4.357144430918431e-07,6.373270426633572e-07,0.9999999999981889,-6.373270426645115e-07
0.5557889048722953,1,1.431743612556602e-12,1.196554893248363e-06,-3.687033693760235e-07,-9.94724152549109e-07,-1.363427521925133e-06,0.9999999999995599,1.363427521925733e-06
-0.1238195938131406,0.9999999999999999,1.949967964876009e-12,1.396412533915393e-06,7.168127995708541e-10,-1.385666784253106e-06,-1.384949971453535e-06,0.9999999999999999,1.384949971453535e-06
-0.03547803998540322,1,1.199068622170785e-12,1.09501991861828e-06,2.193093311037396e-08,-1.094330555591897e-06,-1.072399622481523e-06,0.9999999999996179,1.072399622481933e-06
-0.9993513000799615,1,5.042077866335148e-13,7.100759020228153e-07,-1.181706441266611e-06,-2.55723859770725e-08,-1.207278827243683e-06,0.9999999999986018,1.207278827245371e-06
-0.7821438008449307,1,2.060240866796903e-12,1.435353916912795e-06,1.058168150293547e-07,-8.943661056191839e-07,-7.885492905898292e-07,0.9999999999999817,7.885492905898436e-07
-0.9746862607090422,1,5.430655924953953e-13,7.36929842315668e-07,1.166743690656663e-06,1.647605934397937e-07,1.331504284096456e-06,0.9999999999985671,-1.331504284098364e-06
-0.9035777998697918,1,9.774403508799878e-13,9.886558303474409e-07,8.386799663480143e-07,-4.235639267743055e-07,4.151160395737088e-07,0.9999999999991385,-4.151160395740664e-07
0.1901484541208236,1,8.134881657184678e-13,9.019357880239967e-07,-2.005627790792172e-07,-8.854802843949698e-07,-1.086043063474187e-06,0.9999999999988874,1.086043063475395e-06
0.7120081572482199,0.9999999999999999,6.54837295499533e-13,8.092201773927371e-07,-7.991822467965681e-07,-5.68211097204923e-07,-1.367393344001491e-06,0.9999999999987401,1.367393344003214e-06
0.7708203907026265,1,1.032535168477011e-12,1.016137376773934e-06,-6.746533993410218e-07,6.473328861406409e-07,-2.732051320038088e-08,0.999999999999234,2.732051320040181e-08
-0.9838403290396726,1,1.669775429036235e-13,4.086288571596768e-07,1.250948796143448e-06,7.316420318017509e-08,1.324112999323623e-06,0.9999999999983833,-1.324112999325764e-06
-0.7117702327877,1,5.72708547252887e-13,7.56775096876798e-07,8.272606697386274e-07,5.315681883775402e-07,1.358828858116168e-06,0.9999999999986492,-1.358828858118003e-06
-0.9913072490293253,1,5.56554802244591e-13,7.460260064130412e-07,-1.089145240854101e-06,9.815258087273672e-08,-9.909926599813646e-07,0.9999999999987929,9.909926599825608e-07
-0.4257792351899281,1,1.185579412421589e-12,1.088843153269372e-06,-3.58434650965218e-07,-9.852147698550755e-07,-1.343649420820293e-06,0.9999999999992913,1.343649420821246e-06
-0.363578823948571,1,4.673761377915753e-13,6.836491335411574e-07,-4.37665624377374e-07,-6.368625371379159e-07,-1.07452816151529e-06,0.999999999998551,1.074528161516847e-06
0.2125119733335987,1,1.623118306426363e-12,1.274016603669812e-06,1.192932563671665e-07,-1.244916105872356e-06,-1.125622849505189e-06,0.9999999999996849,1.125622849505544e-06
-0.8280641243026149,1,1.03889119529299e-13,3.223183512139807e-07,-1.038622425308767e-06,-1.807024322167876e-07,-1.219324857525554e-06,0.9999999999984268,1.219324857527473e-06
0.1587149781589145,0.9999999999999999,1.261130089247331e-12,1.123000484971993e-06,-8.262187172258738e-08,1.108765828292367e-06,1.02614395656978e-06,0.999999999999729,-1.026143956570058e-06
-0.8346356830100075,0.9999999999999999,1.093569679255779e-14,1.045738819809124e-07,1.17625449929058e-06,5.759954448879079e-08,1.23385404377937e-06,0.9999999999980138,-1.233854043781821e-06
-0.5710421283068553,1,7.626954623418669e-13,8.733243740683452e-07,6.254731845981699e-07,-7.169301054285011e-07,-9.14569208303312e-08,0.9999999999988002,9.145692083044093e-08
-0.05745078052657918,1,3.947953075567057e-13,6.28327388832212e-07,7.04073546334436e-08,6.272896055651339e-07,6.976969601985775e-07,0.9999999999984981,-6.976969601996254e-07
0.1347775968704412,1,1.332350896277035e-12,1.154275052263123e-06,-8.465461822056885e-08,-1.14374330224138e-06,-1.228397920461948e-06,0.9999999999996055,1.228397920462433e-06
0.9968160823645536,1,8.654188476953095e-14,2.941800210237448e-07,-1.353017926467068e-06,2.345649509858994e-08,-1.329561431368478e-06,0.9999999999981576,1.329561431370927e-06
-0.864484531704541,1,1.777744618181032e-13,4.216330890929971e-07,-1.122967953191113e-06,2.119378448245483e-07,-9.110301083665651e-07,0.9999999999983126,9.110301083681024e-07
0.7941202867701589,1,1.622008083401738e-12,1.273580811492438e-06,5.268418217546099e-07,-7.74032262477867e-07,-2.471904407232571e-07,0.9999999999995599,2.471904407233659e-07
-0.6640384598398295,1,1.32374666783619e-12,1.150541901816787e-06,-3.507322932991015e-07,8.602583595030291e-07,5.095260662039277e-07,0.999999999999721,-5.095260662040699e-07
0.06219088929607527,1,1.639410829312737e-12,1.280394794316479e-06,-1.745165996300188e-08,-1.277916299702478e-06,-1.29536795966548e-06,0.9999999999999213,1.295367959665582e-06
0.9661155576790939,1,2.5729418595688e-13,5.072417431135573e-07,1.214440581286807e-06,1.30924124169843e-07,1.34536470545665e-06,0.9999999999984199,-1.345364705458776e-06
-0.2750670136358656,1,1.378425151798979e-12,1.174063521194223e-06,2.030073880504274e-07,1.128774086431163e-06,1.33178147448159e-06,0.9999999999994554,-1.331781474482315e-06
-0.7540004797348255,1,1.643490898928235e-12,1.281987090000611e-06,-2.540695820488485e-07,-8.421038166789993e-07,-1.096173398727848e-06,0.9999999999998865,1.096173398727972e-06
0.8169718146112495,1,1.925348769304946e-12,1.387569374591752e-06,-2.683631417958061e-07,8.001801765191455e-07,5.318170347233394e-07,0.9999999999998921,-5.318170347233968e-07
-0.6069909607550776,1,9.272860257425464e-13,9.629569179057526e-07,5.84282133285099e-07,7.652702741340616e-07,1.349552407419161e-06,0.9999999999990734,-1.349552407420411e-06
0.4994930215591697,1,9.91789983473268e-13,9.958865314247743e-07,-5.048260849591116e-07,-8.627543386309036e-07,-1.367580423590015e-06,0.9999999999989786,1.367580423591412e-06
-0.8666971366567013,1,1.666944360323441e-12,1.291101994547077e-06,1.527161597574172e-07,6.44046496031828e-07,7.967626557892452e-07,0.999999999999969,-7.9676265578927e-07
-0.8906606357631204,1,1.725508624872418e-12,1.313586169564988e-06,2.399576443806801e-10,5.972465234824821e-07,5.974864811268628e-07,1,-5.974864811268627e-07
-0.9999584608215178,1,1.398603455271541e-12,1.182625661514049e-06,-7.432669180125562e-07,-1.077920512101776e-08,-7.540461231335739e-07,0.9999999999994476,7.540461231339905e-07
-0.9237563782223476,0.9999999999999999,7.271960811294775e-14,2.696657340355792e-07,-1.235601342697042e-06,-1.032767494490495e-07,-1.338878092146092e-06,0.9999999999982108,1.338878092148487e-06
-0.9823252807256617,1,1.764227652856221e-12,1.328242317070278e-06,-9.79047780073305e-08,2.486228466279979e-07,1.507180686206674e-07,0.9999999999999901,-1.507180686206689e-07
-0.7403038086929575,1,2.885747196756938e-13,5.371915111724066e-07,8.429698853091124e-07,-3.611390628457459e-07,4.818308224633665e-07,0.9999999999987034,-4.818308224639913e-07
-0.9691817438575145,1,1.108835245844375e-13,3.329917785538218e-07,1.200041294833796e-06,-8.20314600878691e-08,1.118009834745927e-06,0.9999999999984669,-1.118009834747641e-06
0.8607195562050681,1,7.078504449253842e-13,8.413384841580612e-07,-8.971726526494697e-07,4.283080990255897e-07,-4.6886455362388e-07,0.9999999999989135,4.688645536243894e-07
-0.4876023291486717,1,5.803690861228006e-14,2.409085067246071e-07,6.760960797978503e-07,2.103289888396235e-07,8.864250686374738e-07,0.9999999999980775,-8.86425068639178e-07
0.4846145328249288,0.9999999999999999,1.225797241488635e-12,1.107157279472359e-06,-3.613228017662779e-07,9.684612706172955e-07,6.071384688510176e-07,0.9999999999994441,-6.071384688513551e-07
0.1916611440211501,0.9999999999999999,7.090439346768562e-13,8.42047465809889e-07,-2.185281997920784e-07,-8.264368814031584e-07,-1.044965081195237e-06,0.9999999999986999,1.044965081196595e-06
-0.9196548009570966,1,1.675437566461824e-12,1.294386946187972e-06,4.917251378111588e-07,-5.083416094877563e-07,-1.661647167659751e-08,0.9999999999997142,1.661647167660226e-08
-0.9761482727767341,0.9999999999999999,2.124134201864081e-13,4.608833043042545e-07,1.307286882451941e-06,-1.00060036375878e-07,1.207226846076063e-06,0.9999999999982064,-1.207226846078228e-06
-0.5845303881526287,0.9999999999999999,4.828359934094806e-13,6.948640107312226e-07,6.800387876207974e-07,5.63793074913322e-07,1.243831862534119e-06,0.9999999999986465,-1.243831862535803e-06
-0.5901511402326426,0.9999999999999999,2.412514632510465e-13,4.911735571577999e-07,-7.592643325311509e-07,-3.965208661284671e-07,-1.155785198659618e-06,0.9999999999983447,1.155785198661531e-06
