nx_1_significand,nx_1_exponent,nx_2_significand,nx_2_exponent,nNorm_1_significand,nNorm_1_exponent,nNorm_2_significand,nNorm_2_exponent,sSquare_1_significand,sSquare_1_exponent,sSquare_2_significand,sSquare_2_exponent,s_1_significand,s_1_exponent,s_2_significand,s_2_exponent,znxnz_1_significand,znxnz_1_exponent,znxnz_2_significand,znxnz_2_exponent,sny_1_significand,sny_1_exponent,sny_2_significand,sny_2_exponent,znxnzsny_significand,znxnzsny_exponent,nxSquarenySquare_significand,nxSquarenySquare_exponent,px_significand,px_exponent
-8539126645415822,-75,-5182138849779744,-131,5710962388163917,-96,-7802637615575729,-151,4836655253315622,-138,7485475161899008,-192,4667157464297920,-95,-5214096191873981,-150,-8421493939468495,-123,-7669319463855974,-177,-5672628898238568,-118,5548710381311886,-171,-5935800583846958,-118,5710962388163916,-96,4680904457182613,-74
-6716859473139928,-74,5886066875719440,-130,5228732374233919,-95,-6741332033646793,-149,8371670992091802,-138,-5770237022568448,-192,6140248721383608,-95,-6298319768882157,-149,8286843570157993,-117,-6216144381751512,-172,7674010908242543,-119,5740566066359255,-173,5102673148609314,-116,5228732374233139,-95,-8790045175735625,-74
8411068592711993,-75,-5590502914806936,-127,5884360265034274,-94,8568506457552488,-149,6995570979704095,-139,-4503599627370496,-197,7937915451482110,-96,6102453713252686,-150,-8473055187832877,-118,7006703134022399,-173,8282054721488252,-117,5167310543606914,-170,8091054255143628,-118,5884360265034014,-94,-6192494559693428,-76
-5769866353487464,-76,6286218051941016,-128,5219602610126339,-94,4874256630047508,-148,5099946647141800,-138,-6122080743456768,-193,4792506423540528,-95,-4866017812657737,-149,8219186639781189,-118,-7751586732550191,-172,-5102022906182398,-116,5456233252228230,-173,-6094452492474202,-117,5219602610124261,-94,5258441307561647,-75
-7511890209373296,-74,-8575636535053233,-127,4890527993502102,-92,5614650568326450,-148,5593551254256125,-134,-8692738929197056,-188,5019075148306275,-93,-6247381130800088,-147,6904987546914952,-117,-8995535459480835,-171,4793234195401558,-113,-5782861874170126,-166,5224795917083742,-113,4890527993502048,-92,-4811420970604731,-73
-8129668074038924,-72,4618674287252504,-124,8624170010537131,-91,8211853532499064,-146,8360942515757886,-131,-5136918324969472,-188,8678057109564716,-92,-8364304276517719,-146,-5149019753377241,-112,4530473568954108,-165,6559475614971360,-112,-5390981532868650,-166,5641823446376477,-114,8624170010536310,-91,-5892396355765058,-76
6973778423400482,-72,-6951963634119495,-126,5951106470169239,-91,5186467229657644,-145,8413994576554537,-132,-6856554510811136,-186,6155750388024874,-92,-8284434531398029,-148,-5719328585675045,-112,-5412378084317440,-173,6093897867710833,-113,-7768351422379402,-166,-5344759303639258,-113,5951106470167862,-91,8089472480090176,-75
4987865423810215,-72,5761855432443598,-126,5983323810485486,-92,5677185243680412,-147,7867199732665644,-133,-6473924464345088,-189,8417923471317883,-93,8340590666502583,-149,4747218746048203,-113,5213660585166592,-168,5375492556120323,-114,5452708008965848,-168,7434965024108365,-113,5983323810484559,-92,-5596238273685441,-73
-6427912463558561,-73,-6740733959708212,-130,8632657852220134,-93,7801430025315777,-149,4836304250752188,-133,-7975857347887104,-187,6600117880998475,-93,-5919467260479255,-147,-6512052673628345,-118,-7006944679404252,-175,8846454486757306,-114,-8452173189279376,-170,8439451194655534,-114,8632657852220126,-93,-8805610023264705,-74
7557898641625128,-76,6668303449305183,-126,5931436726479664,-94,7322531726930304,-152,4949743143936929,-139,5136918324969472,-194,6677074416031923,-96,-7234202595884082,-151,7363646455073487,-117,5712682825181811,-170,7533676712654747,-117,4749527646380564,-170,7448661583864118,-116,5931436726475776,-94,-5655592579073324,-74
