nx,nNorm,sSquare,s,znxnz,sny,znxnzsny,nxSquarenySquare,px
-1.904172407003707e-06,1,4.92511609337317e-12,2.219260258143053e-06,-2.600024160275178e-13,-2.547694994499145e-12,-2.807697410526663e-12,4.943760228075638e-12,0.5679275047729329
-3.330557186991672e-07,1,1.00882165985038e-13,3.176195302323804e-07,3.4110665316705e-14,-6.702872742864767e-15,2.740779257384023e-14,1.113714680069506e-13,-0.2460934839444671
1.70837880011848e-07,1,3.920997008655331e-14,1.980150754022363e-07,2.85734887319831e-14,3.859954451516009e-14,6.717303324714319e-14,6.718420337006378e-14,-0.999833738849904
3.182646748396044e-08,0.9999999999999999,1.147881097280285e-14,1.071392130492046e-07,-5.139896841203516e-15,2.04821900350433e-14,1.534229319383978e-14,3.756027284987297e-14,-0.4084712923988163
-1.635693613277342e-08,1,1.268381864090763e-15,3.561434913192663e-08,1.589124370353152e-15,-3.638860371359342e-15,-2.04973600100619e-15,1.070707485045597e-14,0.1914375335593082
-2.371839666493441e-07,1,3.153971184563581e-13,5.616022778233348e-07,2.89398208707649e-14,2.939859770126358e-13,3.229257978834007e-13,3.302845926428363e-13,-0.9777198363975964
-1.448447852688074e-07,1,2.210987460695211e-14,1.486938956613623e-07,-6.990337895721539e-15,8.745143043877354e-15,1.754805148155814e-15,2.443898787517193e-14,-0.07180351154961525
1.109997231994599e-07,1,9.479445954941938e-15,9.736244632784212e-08,-6.404873637050153e-15,2.150794689558347e-15,-4.254078947491807e-15,1.280893308280306e-14,0.3321181334925717
5.88546245033451e-09,1,1.472701021352909e-14,1.213548936529924e-07,9.797214601719741e-16,2.498934241705995e-14,2.596906387723192e-14,4.243749066488017e-14,-0.6119368386388369
1.330698792649303e-07,1,1.480204866223477e-14,1.216636702645238e-07,9.834145148109437e-15,6.150911473694651e-15,1.598505662180409e-14,2.026357085011408e-14,-0.7888568475932809
-9.160292182062605e-07,1,1.542348977779401e-12,1.24191343409249e-06,-1.056326697364783e-13,1.051261338732102e-12,9.456286689956238e-13,1.555646718461942e-12,-0.6078685203865313
1.392670795851429e-07,1,4.408371245320838e-14,2.09961216545362e-07,-1.776782536442578e-14,-4.249590647716084e-14,-6.026373184158662e-14,6.036060951046459e-14,0.9983950183793095
-1.351198221582892e-07,1,1.08661841317485e-13,3.296389560071519e-07,2.134648632012796e-14,-1.119621787779266e-13,-9.061569245779865e-14,1.336201222506419e-13,0.6781590297292467
-2.418040919986675e-06,1,3.83285033940366e-10,1.957766671338456e-05,2.31494112444639e-13,-3.803549560050028e-10,-3.801234618925582e-10,3.83294199365374e-10,0.9917276664294278
-1.498097309401944e-07,1,1.332440385548356e-14,1.154313815887325e-07,-1.728553196640889e-14,-7.476122804911087e-15,-2.476165477131998e-14,2.663769566189438e-14,0.9295719526798972
-1.394016888172558e-05,1,2.782285011221543e-10,1.668018288635212e-05,6.335229574536381e-13,-1.527874323475157e-10,-1.521539093900621e-10,2.782305664483074e-10,0.5468626662136737
-7.603023645716781e-07,1,1.831607045290314e-12,1.35336877653148e-06,8.029651771744775e-14,-1.521984052133365e-12,-1.441687534415917e-12,1.842760791034002e-12,0.7823519696264885
-7.160472295498053e-08,1,7.295149261658747e-15,8.541164593694906e-08,7.631215852505872e-15,9.933478114769872e-15,1.756469396727574e-14,1.865320873431732e-14,-0.9416446369873632
-6.001109187218167e-08,1,3.651323348523039e-14,1.910843622205396e-07,-7.119154149841676e-15,-4.141954911867435e-14,-4.853870326851602e-14,5.058646189181543e-14,0.9595196314049644
6.921167991989634e-08,1,2.071379923591217e-14,1.439228933697213e-07,7.664210289476207e-15,-2.416274583950701e-14,-1.64985355500308e-14,3.297621517903881e-14,0.5003162267244674
3.52799449800771e-08,1,3.067366504000664e-14,1.751389877782975e-07,3.543748153296958e-15,-3.481633415779847e-14,-3.127258600450151e-14,4.076317100677183e-14,0.7671774602448449
-1.57776360726813e-08,0.9999999999999999,3.430593911342635e-17,5.857127206525939e-09,4.184370366684097e-15,1.550990748726249e-15,5.735361115410346e-15,7.037009546481445e-14,-0.08150281845614474
-1.329154159903574e-07,1,1.879791238981698e-14,1.371054790656339e-07,1.022552040532449e-14,-1.151197900028917e-14,-1.286458594964682e-15,2.471652792474537e-14,0.05204851583044245
-1.189930327170907e-06,1,1.434992749105818e-12,1.197911828602514e-06,1.091535108045707e-13,-1.985541793417104e-13,-8.940066853713971e-14,1.443407327311249e-12,0.06193724172349431
6.048204538300587e-08,1,4.97120790513462e-14,2.229620574253525e-07,-1.134724486424258e-14,-6.355506199092159e-14,-7.490230685516417e-14,8.491088360559737e-14,0.8821284583855935
1.240497187981944e-07,1,9.446109304166076e-15,9.719109683590404e-08,-1.294515522778777e-14,-6.836378590131131e-15,-1.97815338179189e-14,2.033598585994374e-14,0.9727354235076965
-1.265188508737903e-07,1,1.957742730223612e-15,4.424638663465766e-08,-1.64944501586393e-14,2.402153635025793e-15,-1.409229652361351e-14,1.895446619189245e-14,0.7434815827016706
8.853451331408498e-08,1,9.708581816393865e-15,9.853213595773647e-08,4.538908005969193e-15,-6.608662530667166e-15,-2.069754524697973e-15,1.233689765811562e-14,0.1677694491804769
-1.23602690431649e-07,1,1.884998930596562e-14,1.372952632320781e-07,-2.937667527932601e-14,3.36470005592203e-14,4.27032527989429e-15,7.533710990477321e-14,-0.05668289220666973
6.001179423706091e-08,1,3.937299903531148e-13,6.274790756297096e-07,-1.147386178087037e-14,-4.098757053843592e-13,-4.213495671652296e-13,4.302849244016388e-13,0.9792338594041266
-2.822996006436321e-08,1,4.444963617586053e-14,2.108308235905285e-07,3.018724921561654e-15,4.948350446685313e-14,5.250222938841478e-14,5.588438298417854e-14,-0.9394794499794105
-4.294110486330975e-07,1,2.769208507238607e-13,5.262326963652684e-07,-7.52251930940185e-14,-1.84718787153999e-13,-2.599439802480175e-13,3.076096709653841e-13,0.8450448889731737
2.009590811388757e-07,0.9999999999999999,4.666338567376103e-14,2.160170957904976e-07,-1.263877162838807e-14,2.185327666916062e-14,9.214505040772558e-15,5.061882257247544e-14,-0.18203712714928
-7.367415491202519e-08,1,1.031351710402008e-14,1.015554878084886e-07,9.952950698624895e-15,1.544714643889806e-14,2.540009713752295e-14,2.856395880450978e-14,-0.889235883280741
4.062083871854363e-08,1,7.549842729440074e-15,8.68898309898234e-08,-2.865551672107604e-15,-9.061667757533381e-15,-1.192721942964099e-14,1.252628208238738e-14,0.9521755418881463
-6.503566549588797e-07,1,4.927981655643944e-13,7.019958444067845e-07,1.285053537638594e-13,2.316342010603875e-13,3.601395548242468e-13,5.318408136103292e-13,-0.6771566709585305
-0.0004510107259988042,1,2.564004884108799e-07,0.0005063600383234047,8.426427835490194e-11,1.165616703649454e-07,1.166459346433003e-07,2.564005233179487e-07,-0.454936414067509
-1.338795243446776e-07,1,9.31188942391476e-15,9.64981317120428e-08,-1.275461999851915e-14,2.079569832861303e-15,-1.067505016565785e-14,1.838814521350909e-14,0.5805398011440156
-1.216116758239945e-07,1,1.084262185098319e-15,3.292813667820151e-08,-1.601971532416338e-14,-1.988609258844926e-15,-1.80083245830083e-14,1.843664188473887e-14,0.9767681498394181
-1.099527151256413e-06,1,1.250326752692616e-12,1.118180107448087e-06,-1.834647887423236e-13,2.941650164567938e-13,1.107002277144701e-13,1.278168310662765e-12,-0.08660849028330944
-1.113531375357795e-09,1,2.970507697755105e-16,1.723516085725661e-08,1.060712095004509e-16,-1.668309273555526e-15,-1.562238064055076e-15,9.370870047123329e-15,0.1667121682617562
1.574653656106904e-07,1,9.74872694782758e-15,9.873564172996285e-08,-2.515702908971064e-14,1.010648802586095e-14,-1.505054106384969e-14,3.527271967112195e-14,0.4266906891268632
-1.368865253344822e-07,1,4.10203337815852e-16,2.02534771783971e-08,-1.932554045482077e-14,8.111183367692753e-16,-1.851442211805149e-14,2.034179113218878e-14,0.9101667595413629
-1.162225567549716e-07,1,9.145411761847151e-15,9.563164623620756e-08,9.770630610753375e-15,-4.973953527203934e-15,4.796677083549441e-15,1.621288770583305e-14,-0.2958558136329841
1.451593155845378e-07,0.9999999999999999,6.003044163675533e-14,2.450111051294519e-07,-2.397687973616385e-14,6.305998861457736e-14,3.90831088784135e-14,8.731365417033644e-14,-0.4476173772565738
2.130573443662358e-08,1,6.839628053814378e-16,2.615268256568411e-08,-1.537549772512208e-15,-1.928565026017631e-15,-3.46611479852984e-15,5.891895317637516e-15,0.5882851971510679
-2.886758963916648e-07,1,8.294584344417406e-14,2.88003200406131e-07,2.63742181792228e-14,-2.569404834481765e-14,6.801698344051454e-16,9.129299200362274e-14,-0.007450405770227736
-9.009009773421766e-08,1,3.766448323875632e-15,6.137139662640596e-08,6.626761480818534e-15,1.998919862830975e-15,8.625681343649508e-15,9.177087368924367e-15,-0.9399149203763668
2.485519126156649e-07,1,9.101157092713461e-13,9.539998476264795e-07,-3.540962933204402e-14,8.891327542149929e-13,8.537231248829489e-13,9.304116199252061e-13,-0.9175757337935847
-4.565353428033595e-08,1,1.045718166936106e-15,3.233756587834196e-08,-5.365060950771895e-15,-3.654529865721053e-15,-9.019590816492948e-15,1.485593546384172e-14,0.6071371835483525
-3.130540934561796e-07,1,9.75487170816882e-14,3.123278999412127e-07,3.11351072324441e-14,-3.034140911897636e-14,7.936981134677432e-16,1.074402125815985e-13,-0.007387346826635763
-5.528471710768866e-07,1,8.520852014956584e-13,9.230846123165841e-07,5.070666699209482e-14,-6.87594325400042e-13,-6.368876584079471e-13,8.604976021079734e-13,0.7401387950968768
-2.568922040463859e-07,1,5.869476850753184e-14,2.422700322110266e-07,-2.413367446625776e-14,9.466468565759651e-15,-1.466720590049811e-14,6.752038498442875e-14,0.2172263369629867
-1.788164102496939e-07,1,6.458335265579156e-14,2.541325493827809e-07,2.281724826874628e-14,5.619157181292616e-14,7.900882008167245e-14,8.086550415851164e-14,-0.9770398503520148
5.663613922724144e-09,1,3.319857295309388e-15,5.761820281221368e-08,2.167212765559695e-16,3.971910194069251e-15,4.188631470625221e-15,4.784109271796542e-15,-0.8755300585039301
-2.840271468098084e-07,1,2.89357770332056e-13,5.379198549338517e-07,5.559095475763113e-14,-2.673381961214092e-13,-2.11747241363778e-13,3.27665689618472e-13,0.6462295201256278
9.112641838608283e-07,1,8.069472466867126e-13,8.983024249587177e-07,1.596791732230569e-13,-7.64863889416662e-14,8.319278428139074e-14,8.376521651317701e-13,-0.09931662299028832
5.403588773691318e-08,1,1.73228789455026e-16,1.316164083444864e-08,2.832016189033508e-15,5.108234420168645e-18,2.837124423453677e-15,2.920027797016486e-15,-0.9716087039830529
1.465419011083606e-07,1,1.076519906790624e-14,1.037554772911109e-07,-1.562949835156694e-14,-2.677743654091184e-15,-1.830724200565812e-14,2.214059273633444e-14,0.8268632291679578
4.837597244254226e-07,1,3.675868105379626e-13,6.062893785462207e-07,-1.486327865728134e-13,-2.894756353757661e-13,-4.381084219485795e-13,4.619863387231509e-13,0.9483146691294686
2.156870647472485e-07,1,3.07438758089869e-14,1.753393162099901e-07,3.767573019610636e-14,2.128425800790904e-14,5.89599882040154e-14,6.125619056987557e-14,-0.962514770433841
6.569332677003209e-08,1,4.478372873011753e-15,6.6920646089318e-08,4.755263487185023e-15,4.918764259317032e-15,9.674027746502054e-15,9.718075756085583e-15,-0.9954674144667018
-3.284018792625362e-07,1,1.681279714084182e-13,4.100341100547834e-07,-3.374163840429075e-14,1.091312575648282e-13,7.53896191605375e-14,1.786844984988633e-13,-0.4219147144485904
5.051161235170523e-08,1,1.938984931693034e-15,4.403390661402908e-08,-2.076690995844586e-15,-1.445662218575329e-15,-3.522353214419915e-15,3.629275221473915e-15,0.9705390193553366
-1.533693617378181e-07,1,6.760913456650302e-14,2.600175658806593e-07,-1.54778762821615e-14,6.05743886585447e-14,4.50965123763832e-14,7.779377079040811e-14,-0.5796931029077144
1.338533295395704e-07,1,1.067943971206009e-13,3.267941203886644e-07,-1.9989452780947e-14,1.089649727490739e-13,8.897551996812691e-14,1.290963787395081e-13,-0.6892177831545728
8.739609959361794e-08,1,1.231279553193812e-15,3.508959323209393e-08,-7.375996272981316e-15,-9.390045637333989e-16,-8.315000836714715e-15,8.354186575384292e-15,0.9953094489432354
3.977386794129926e-07,1,1.852685291853737e-13,4.304283089962528e-07,4.836883046769283e-14,8.806584241996358e-14,1.364346728876564e-13,2.000574171240685e-13,-0.6819775784821039
4.724210741874528e-07,1,6.833289203085903e-13,8.266371152498479e-07,-6.211746258132401e-14,5.711794549096161e-13,5.090619923282921e-13,7.006178810661627e-13,-0.7265900658339306
1.718349563871236e-07,1,3.35415876748171e-14,1.831436258099558e-07,2.035335707606019e-14,2.460134831825438e-14,4.495470539431457e-14,4.757130980902358e-14,-0.944996166277249
