nx_1_significand,nx_1_exponent,nx_2_significand,nx_2_exponent,nNorm_1_significand,nNorm_1_exponent,nNorm_2_significand,nNorm_2_exponent,sSquare_1_significand,sSquare_1_exponent,sSquare_2_significand,sSquare_2_exponent,s_1_significand,s_1_exponent,s_2_significand,s_2_exponent,znxnz_1_significand,znxnz_1_exponent,znxnz_2_significand,znxnz_2_exponent,sny_1_significand,sny_1_exponent,sny_2_significand,sny_2_exponent,znxnzsny_significand,znxnzsny_exponent,nxSquarenySquare_significand,nxSquarenySquare_exponent,px_significand,px_exponent
-5271802969399468,-67,-4896785078424512,-121,6492444434432381,-64,7226897635002988,-118,8382286398980842,-82,-5717775928522766,-136,6144140452737299,-67,-4517572411282242,-120,-7080165157578115,-86,5819006295381919,-142,-8672083629250957,-83,5725714780052113,-138,-4778552136974111,-82,8414017883645252,-82,5115436149779983,-53
-7651688747698554,-67,-8216107445192472,-120,6985559185465425,-58,6835252655260288,-113,5911605227532657,-81,-8589285800172749,-135,7297054624967193,-67,-6672562096444173,-121,7995418686142483,-83,6837038385742970,-137,-6284518180901588,-85,5955161587028308,-138,6424289140917087,-83,6526269069590169,-81,-8866452140616810,-55
4953335936936788,-65,7386243248243796,-119,5563109089434589,-53,-4757344124627516,-108,7319205473527778,-78,5973450627458468,-133,5741321367353320,-65,5683440368726368,-122,5333726095951519,-78,-6472900983775906,-132,7205259312717224,-78,-4666968006471319,-132,6269492704334371,-77,6270535338115490,-77,-9005701581941163,-53
4651511943883232,-67,6159666807815024,-120,8834495487009329,-53,-6461801524932608,-112,6805476250038714,-79,8983179607398298,-133,7829321848506819,-66,-7092816376671614,-121,-6094611552783152,-80,8923591508120021,-134,6071668055226873,-78,-4930850624951438,-131,4548015167031085,-78,5567117378867622,-77,-7358364488331584,-54
-6698885625170648,-69,4928218849225442,-119,8671247311353574,-54,4609663735515968,-111,5904749315871178,-83,-7342708406129152,-139,7292822062641269,-68,6577439177348854,-123,7397914923620554,-83,-6589722582501570,-138,-8470066862721755,-82,6632267315702376,-137,-4771109400911478,-82,6230634806587386,-80,6897263982594946,-55
-7305461633564254,-66,7164488314410112,-119,6277910876872933,-55,-4957791763837716,-109,8304865943088419,-77,7478442490386122,-131,8648906424127264,-65,6776062810107219,-123,6096221436413541,-80,5667025154304564,-136,7741079432149863,-77,8390497048806061,-132,8503107111701556,-77,8696874971893329,-77,-8806517316510007,-53
-6374045138877060,-66,4570664303267456,-119,6407445028765409,-54,-5468004497298256,-108,4753582648098694,-79,4970418684764527,-133,6543429229792607,-66,5517453189455036,-124,-6011639514700815,-81,-6028322602842070,-135,7520759120194425,-81,-6526532916826320,-135,6036478421974437,-83,5254337757921526,-79,-5173988278703293,-56
7416895754430704,-66,-8788999084218080,-125,7386367387221326,-53,-8753276911195528,-109,4698873374244071,-79,-8404963445891419,-134,6505665896325563,-66,-8895647345799635,-120,-6349672830999810,-80,-5779703595528896,-139,8529031710918904,-82,7016067018428839,-136,-8434829806540168,-81,6349269258268411,-79,5982908399135650,-54
5715529022185016,-71,5639598675328696,-121,6094555653031124,-55,-6930703665464824,-111,6023327639769397,-81,6987063865610896,-136,7365684776583351,-67,8305112370839002,-122,6411276897561755,-85,-4846973188565862,-141,5110304075137435,-80,5164146657833368,-133,5310656478186240,-80,8678439122530278,-80,-5511836909510756,-53
4909401971207188,-65,-4616781571058275,-120,9007162499200046,-53,6888714327114908,-107,8947252795875852,-79,4587215587552000,-140,8977175987747607,-66,7812912130762866,-120,5944351632063463,-79,-5858948076681815,-134,7435965307582270,-80,-5729145515289480,-136,4831167142927299,-78,6124263452572039,-78,-7105390783119984,-53
-7845888904821906,-66,5182745355068623,-118,7767417307980990,-59,-6274393429279616,-116,6280996250937907,-78,-8771380866873080,-133,5318561118877872,-65,-8265856323853982,-120,-6882783711011564,-82,4948313743632805,-135,8562223808528698,-79,-8426526810568965,-133,7701875844652252,-79,6335149486720756,-78,-5475192851681894,-53
8679438123374734,-66,7462107114072339,-120,6425643843709003,-53,-5994554714792103,-108,4752418496634191,-77,8203069663230504,-131,6542627938458735,-65,-5022734579965129,-120,-7661799610385927,-79,-5595248470435184,-136,-4581246052504444,-77,-7633685463426448,-131,-6496695955100926,-77,6507139847708780,-77,8992742792467912,-53
-7161333010247986,-67,-5261695746582484,-121,4647078434616041,-55,-5947438203673028,-109,8471823480750535,-79,-5637291286155722,-133,8735410817020196,-66,4758983185463804,-120,6657117660854731,-81,-8992486044720704,-139,-8729134491841700,-79,-8022824631287492,-132,-7064855076628018,-79,5208848401519633,-78,6108313438580033,-53
-5859888854866072,-68,7495325692341988,-122,4976433415225042,-66,6013158432228560,-120,7809686035387432,-78,-7972708389663591,-132,5930573253813783,-65,4869563101201426,-120,4830049951364624,-88,-4913412260520289,-143,-7749983795292516,-78,-8168780789702324,-132,-7745266949636887,-78,7809872858564210,-78,8932688657029542,-53
-4781706071057478,-65,7162313989144423,-119,6741802799977588,-53,-7515470407004356,-107,6028422935525534,-79,-5805806688782280,-134,7368799533989854,-66,5337444847122255,-121,-7820574762930945,-79,4593062367841818,-133,-6764915140587422,-80,5204769854789550,-140,-5601516166612328,-78,6025909225061443,-78,8372839742008514,-53
-6178219763095635,-66,8596575841067912,-120,5325516424589361,-67,-4911607894044384,-121,6067397935043219,-79,4594452993651004,-133,7392581562535399,-66,-7635156116784377,-121,7073480805827286,-88,6005969899479606,-142,-6663746875215749,-80,-7527136920080219,-135,-6636116090817986,-80,6067442986653593,-79,4925700994559923,-53
-6321353101990946,-68,-7464321999107834,-120,7319114234666335,-63,-8563761978722256,-118,7028456349644454,-82,-4984845772600515,-138,5626131299325369,-67,-8903200324345953,-121,4929970726638954,-86,-8502914107734750,-140,-5840334889923707,-82,-6378930264618154,-135,-5532211719508773,-82,7071256883070721,-82,7046800038664420,-53
-4810481454171844,-66,7822777321108876,-122,7466620887653802,-53,-6814039705763520,-109,7310854810476618,-80,-4805001311980280,-134,5738045224658158,-66,8998104016686886,-121,7647644886482221,-80,7540550282544852,-136,4977431852344111,-79,7813583409186034,-135,8801254295585222,-79,4673341726095792,-78,-8481580823558657,-53
-8613037807603628,-67,-5870031993094376,-122,8519616052586242,-53,-5926465822038816,-110,5219034805468995,-77,-7935590602001043,-132,6856302677849602,-65,6141749626497985,-119,-8140634941095623,-80,-7587954304977874,-135,-5920321187863077,-77,8497080426433542,-131,-6937900555500029,-77,7230597871334299,-77,8642584448059643,-53
8728155067970151,-67,8647958099406804,-120,6577433671490434,-53,-7124507058575302,-107,4571577909779309,-78,-4667157004273172,-133,4537461467712678,-65,-7157544474935229,-119,6766027574339369,-80,-6696822846619426,-134,-5332767488462938,-78,4534392532753020,-132,-7282521189756191,-79,7277918234474854,-78,4506447951166116,-53
7604918397739566,-68,6117082928641024,-121,4804450186369753,-53,7849422955877449,-107,4944919621796377,-78,6761177953454814,-133,4719103534157649,-65,5010641116103162,-118,4570317857811533,-81,-8036835682131071,-137,-5612761783075908,-78,7388974366940086,-133,-5041472050849466,-78,6571454897921700,-78,6910120209996443,-53
-6452968585569952,-69,-5775587945869312,-124,8647998563923822,-54,4592976670189568,-114,5096378663148531,-88,7876764978970624,-142,4790829682664024,-70,-5005273569760907,-128,4856860016745881,-81,5357141049152700,-137,7200673769894771,-83,6108772641565543,-136,6657028459219574,-81,5104975056631918,-77,-5872818291127204,-56
-6595484326084409,-67,8823394057081892,-121,8147099537640336,-56,-5623222328863088,-111,5138809570992296,-81,8733152955831870,-135,6803402217868475,-67,6816337522345955,-121,5590727430069771,-82,-4708651930683580,-138,-6294089135119984,-82,4696968097138373,-138,-5626893640401704,-85,6756789175644952,-81,7500981736565028,-57
