nx_significand,nx_exponent,nNorm_significand,nNorm_exponent,sSquare_significand,sSquare_exponent,s_significand,s_exponent,znxnz_significand,znxnz_exponent,sny_significand,sny_exponent,znxnzsny_significand,znxnzsny_exponent,nxSquarenySquare_significand,nxSquarenySquare_exponent,px_significand,px_exponent
-8854876106078736,-53,4503599627370496,-52,8760908650119168,-95,8883200429136296,-74,6491688536823125,-72,6507116693237378,-76,6898383330150461,-72,9007199254723380,-53,-6898383330163950,-72
-6422011692754731,-53,4503599627370496,-52,6860952557322240,-93,7861168282203745,-73,8617305552463776,-73,5512076168994513,-73,7064690860729144,-72,9007199254726242,-53,-7064690860740713,-72
-8933151142544743,-53,9007199254740991,-53,6881843278249984,-93,7873127310484542,-73,-5658387363448153,-72,8059719862282482,-76,-5154654872055498,-72,9007199254727844,-53,5154654872063022,-72
-7695784506987874,-54,4503599627370496,-52,7112740720082944,-92,5659764699751086,-72,-7491549324725969,-74,-5117311778417066,-72,-6990199109598558,-72,9007199254733230,-53,6990199109604582,-72
-6664584990908059,-54,4503599627370497,-52,5587718092357632,-93,7094342128568823,-73,-4633180331620966,-73,-6590985552732458,-73,-5612082942176712,-72,9007199254725158,-53,5612082942186578,-72
7663065319956688,-55,4503599627370496,-52,4867537976164352,-91,6621395957902761,-72,4957227246805185,-75,-6469892601264281,-72,-5850239195413633,-72,9007199254737564,-53,5850239195415860,-72
-7436501252181020,-53,4503599627370496,-52,5809819441168384,-95,7233961662925205,-74,-5391042933526272,-72,-8163239778084696,-75,-6411447905786859,-72,9007199254723771,-53,6411447905799117,-72
5765507754517944,-55,4503599627370498,-52,7781243789770752,-92,5919764068954990,-72,-6925549054649203,-76,5843475856336993,-72,5410629040421418,-72,9007199254738040,-53,-5410629040423191,-72
-7477982735588224,-53,4503599627370497,-52,5277655813324800,-98,4875289607221227,-75,6066832369201428,-72,5435281079652854,-76,6406537436679731,-72,9007199254719426,-53,-6406537436695070,-72
-4799676920377329,-53,4503599627370496,-52,8094604603686912,-93,8538718671659803,-73,6276911774571405,-73,-7225432774498491,-73,-7588167999416688,-76,9007199254726982,-53,7588167999428491,-76
-7942605919937364,-57,4503599627370496,-52,4838950673842176,-93,6601923424514985,-73,5605924342985496,-76,6591889353437492,-73,7292629896310679,-73,9007199254724669,-53,-7292629896323895,-73
4832347490759649,-55,9007199254740991,-53,8090756312989696,-92,6036350479911342,-72,-7017874236202568,-76,-5981808898462697,-72,-6420426038225358,-72,9007199254736672,-53,6420426038228437,-72
8974822174307723,-53,4503599627370497,-52,8057221208342528,-96,6023827556590001,-74,-7033872396686457,-72,8164711448097014,-78,-6906298780309941,-72,9007199254720866,-53,6906298780325373,-72
-7781854105468461,-53,9007199254740991,-53,8554200464097280,-95,8777778081332546,-74,-5841551681916510,-72,8840302885063573,-75,-4736513821283563,-72,9007199254722526,-53,4736513821293274,-72
7152721528562793,-53,9007199254740991,-53,4834827505238016,-91,6599110144707475,-72,5459647338335458,-73,-8021508113663756,-73,-5123721550656596,-74,9007199254736218,-53,5123721550659312,-74
-5992308329674581,-53,4503599627370496,-52,8115495324614656,-92,6045572075483144,-72,-7305850090970221,-74,4513588229353167,-72,5374251413221224,-73,9007199254737948,-53,-5374251413223040,-73
8924587561228323,-57,9007199254740990,-53,4972541336616960,-91,6692433833916108,-72,-5790865515358304,-78,-6679589018544152,-72,-6770071292221626,-72,9007199254740128,-53,6770071292222275,-72
8700272457150839,-53,4503599627370497,-52,6260619208556544,-94,5309926773013336,-73,6319663323488446,-72,5497363257656250,-75,7006833730695477,-72,9007199254723705,-53,-7006833730708925,-72
-4977981874513899,-54,4503599627370496,-52,8261730371108864,-92,6099797195051766,-72,8490839847189689,-75,5862282106124502,-72,6923637087023213,-72,9007199254735034,-53,-6923637087027793,-72
-6789724656839633,-53,4503599627370496,-52,4973091092430848,-91,6692803775810419,-72,-5290971643472181,-74,-8795568345661587,-73,-5720527083698839,-72,9007199254739748,-53,5720527083699629,-72
7356391066712879,-53,4503599627370496,-52,5746597522571264,-91,7194494347944150,-72,-5560728539417951,-74,8302867500008638,-73,5522503230299662,-73,9007199254739822,-53,-5522503230300379,-73
-5478086402908431,-53,9007199254740991,-53,5593765406310400,-92,5019171226353758,-72,6089516809706892,-73,7968352579924351,-73,7028934694815622,-72,9007199254730868,-53,-7028934694823522,-72
4504669262844327,-53,4503599627370497,-52,5919220848132096,-92,5163119290310014,-72,-5246329783617895,-73,-8942076833534641,-73,-7094203308576268,-72,9007199254729883,-53,7094203308585018,-72
-7805183736338020,-53,9007199254740991,-53,5062151534280704,-91,6752466773480572,-72,6344476962092958,-75,6740193366795117,-73,8326312607318356,-73,9007199254740653,-53,-8326312607318669,-73
-8022356118997422,-53,4503599627370496,-52,5229827057516544,-91,6863387966222461,-72,5106649144353689,-84,6241140508211541,-73,6243633989239057,-73,4503599627370496,-52,-6243633989239057,-73
-9006765477322237,-53,4503599627370496,-52,8389273719930880,-92,6146700740965824,-72,-7710693130428139,-73,-7721477168000339,-79,-7831341211178144,-73,9007199254734988,-53,7831341211183364,-73
-8322523170646355,-53,4503599627370496,-52,6984097859633152,-96,5608349179407693,-74,-6434094769622438,-72,-8579137900971313,-76,-6970290888433145,-72,9007199254721408,-53,6970290888448300,-72
-8848374362871466,-53,9007199254740990,-53,5332631394713600,-91,6930517550967803,-72,-8131760112370810,-76,5183010352543357,-74,6300140648901309,-75,9007199254740882,-53,-6300140648901386,-75
-6700648807169918,-53,9007199254740991,-53,7615217533976576,-94,5856269362688347,-73,8812487300818563,-73,-7827103819181600,-74,4898935391227763,-73,9007199254726822,-53,-4898935391235470,-73
-8740631063761304,-53,9007199254740990,-53,6579477580611584,-95,7698224831782307,-74,6244306425735074,-72,-7435969645293923,-76,5779558322904204,-72,9007199254724266,-53,-5779558322914936,-72
7754575985072037,-53,4503599627370496,-52,8571792650141696,-93,8786799438370640,-73,-4675129177190621,-72,8940075430665736,-74,-4880220639048374,-73,9007199254729082,-53,4880220639054827,-73
-8993470072420645,-53,9007199254740991,-53,4503599627370496,-104,4503599627370496,-78,-7052038326659688,-72,7954019395893070,-83,-7048154528126537,-72,9007199254720843,-53,7048154528142304,-72
-8779292525431965,-54,4503599627370497,-52,5603111255146496,-96,5023362395924984,-74,7014474984970455,-73,8772875265086325,-75,4603846900621018,-72,9007199254720075,-53,-4603846900631709,-72
8728638492508891,-54,4503599627370497,-52,7405210813071360,-92,5774954948599006,-72,-7537886560171335,-74,5051762503758163,-72,6334581727430658,-73,9007199254734884,-53,-6334581727434954,-73
6894276625625868,-55,4503599627370496,-52,8491528301314048,-93,8745563869025709,-73,-4524450970583698,-74,-8583954315477272,-73,-5423089900384560,-72,9007199254726879,-53,5423089900393057,-72
-8280751274541254,-53,9007199254740990,-53,5013773022658560,-91,6720122962649618,-72,5113483057426894,-73,-5288000177267623,-73,-5584547834903328,-78,9007199254737866,-53,5584547834905266,-78
-8786696106053898,-53,9007199254740990,-53,5059952511025152,-94,4773677852889246,-73,6779056549699068,-72,-8398393868406319,-76,6254156932923673,-72,9007199254721485,-53,-6254156932937218,-72
-5570734880911974,-53,4503599627370496,-52,5007175952891904,-93,6715700373843742,-73,7679395948795452,-73,5277223116045980,-73,6478309532420716,-72,9007199254725424,-53,-6478309532431913,-72
-5328357096435641,-53,9007199254740990,-53,5834008696979456,-94,5125820850731413,-73,-7913544999756401,-73,-8265449985610746,-74,-6023134996280887,-72,9007199254722921,-53,6023134996292971,-72
7237113766689632,-53,4503599627370496,-52,5064350557536256,-94,4775752012384421,-73,-5075828998517385,-72,5686300258757758,-74,-7308507867655891,-73,9007199254724873,-53,7308507867668970,-73
-6905784979692623,-55,9007199254740991,-53,6887340836388864,-95,7876271405218904,-74,5344143028262529,-74,-7730234627394179,-74,-4772183198263300,-75,9007199254721367,-53,4772183198273698,-75
-5357070504051862,-53,9007199254740991,-53,5810644074889216,-91,7234475031466161,-72,6909598026489683,-76,-5815848969965334,-72,-5383999093309729,-72,9007199254740778,-53,5383999093309857,-72
-8868151102553337,-53,4503599627370497,-52,5017071557541888,-91,6722333165953137,-72,-5407072111853146,-73,4706522575812941,-74,-6107621647893351,-74,9007199254737948,-53,6107621647895415,-74
-5013199051255551,-53,4503599627370497,-52,4981887185453056,-91,6698720067596232,-72,5368992984882050,-74,5565270479261674,-72,6907518725482186,-72,9007199254738644,-53,-6907518725483987,-72
4905232420389747,-57,9007199254740991,-53,4642962726191104,-91,6466845475743078,-72,8255355639345123,-78,6463098438576606,-72,6592088370441374,-72,9007199254735190,-53,-6592088370445620,-72
-5178677592388753,-53,4503599627370496,-52,5029715941261312,-91,6730798888518938,-72,5152812255527837,-75,-5507068660225521,-72,-4862967128284541,-72,9007199254740486,-53,4862967128284814,-72
5399380203563199,-53,9007199254740991,-53,8712530138497024,-95,8858639566568832,-74,7843856060300149,-73,7090552464882029,-74,5694566146370582,-72,9007199254723702,-53,-5694566146381513,-72
7546087254465328,-53,9007199254740991,-53,7840617417670656,-93,8403689865835862,-73,5140016226574769,-72,-4588430059761518,-73,5691602393388020,-73,9007199254725788,-53,-5691602393397627,-73
8934260557858008,-53,4503599627370496,-52,5231476324958208,-92,4853913351892404,-72,-5285991572581201,-72,-4931739453260000,-75,-5902459004238701,-72,9007199254729522,-53,5902459004246217,-72
5754833690885586,-53,4503599627370497,-52,8588285324558336,-92,6219179896693166,-72,-5607296167534958,-75,-4784274741008720,-72,-5485186761950590,-72,9007199254740508,-53,5485186761950885,-72
7492787719697496,-53,4503599627370496,-52,6676234603855872,-92,5483346393778467,-72,7029774689742239,-73,6086248248964489,-73,6558011469353364,-72,9007199254733782,-53,-6558011469358613,-72
9002105075844053,-53,9007199254740991,-53,5845003813257216,-95,7255833101080031,-74,7121178253926413,-72,-7807878686582808,-79,7060179201687485,-72,9007199254720486,-53,-7060179201703558,-72
-6922586877150038,-53,4503599627370496,-52,5422791348191232,-91,6988859863385727,-72,-5629168478318779,-74,8942607847647100,-73,6128023608487710,-73,9007199254739638,-53,-6128023608488631,-73
8748035977043318,-53,9007199254740991,-53,6098441243459584,-92,5240700116547926,-72,-5188556854631083,-72,-4992401184228525,-74,-6436657150688214,-72,9007199254729464,-53,6436657150696452,-72
-4885259119634866,-53,4503599627370496,-52,5052255929630720,-91,6745863609956147,-72,-5656474289682692,-74,5667456274588350,-72,8506675404335354,-73,9007199254738246,-53,-8506675404337947,-73
7707197498997063,-54,4503599627370496,-52,4881831627325440,-91,6631110781416392,-72,-7974101193859234,-75,5993573656190241,-72,4996811006957837,-72,9007199254738800,-53,-4996811006959053,-72
8357164739832606,-53,9007199254740989,-53,8972014882652160,-93,8989589855190815,-73,-5338754028108119,-72,-6706219316186945,-74,-7015308857154855,-72,9007199254727617,-53,7015308857165272,-72
7768094299849815,-53,4503599627370496,-52,5417568667959296,-91,6985493573724846,-72,5181297369863801,-74,7071742427917396,-73,4831195556424648,-72,9007199254740081,-53,-4831195556425137,-72
5116149866309368,-53,9007199254740990,-53,5484089121439744,-91,7028248960272057,-72,-4692940672112077,-75,5784416893910688,-72,5197799309896678,-72,9007199254740559,-53,-5197799309896928,-72
7763025699655302,-53,4503599627370497,-52,7813129626976256,-92,5931880618880293,-72,6910591029252926,-73,6016481072808233,-73,6463536051030580,-72,9007199254734502,-53,-6463536051035237,-72
8580428351623194,-53,4503599627370497,-52,8531660475727872,-92,6198643637066066,-72,5175635959899414,-73,7541676893965819,-74,8946474406882324,-73,9007199254738013,-53,-8946474406885283,-73
8908426237994429,-53,4503599627370496,-52,4664128325025792,-91,6481568727799518,-72,5303213740236655,-74,-7658002329283008,-75,5896850302380604,-76,9007199254740266,-53,-5896850302381079,-76
6011153840322185,-53,9007199254740990,-53,6020375917887488,-92,5207049331476359,-72,7092629053108544,-73,-7755633343699551,-73,-5304034324728056,-76,9007199254729585,-53,5304034324734773,-76
7330022505159674,-58,4503599627370498,-52,6322191859712000,-92,5335974222535539,-72,-7663135087799806,-78,5334248443920529,-72,5214511958173657,-72,9007199254732042,-53,-5214511958178838,-72
8866924371079966,-53,9007199254740991,-53,8119343615311872,-92,6047005281989719,-72,8380208194520361,-73,8504384789296433,-75,5253152195922235,-72,9007199254733674,-53,-5253152195926503,-72
4823378078718808,-53,9007199254740991,-53,8620171161763840,-97,8811560546462758,-75,7474421989718074,-73,-7441659096930127,-75,5614007215485542,-73,9007199254721319,-53,-5614007215497804,-73
5765279922009872,-53,9007199254740991,-53,8175418708328448,-92,6067850743749864,-72,4997513430377723,-73,-4662006929509596,-72,-8653000857282938,-74,9007199254734836,-53,8653000857288852,-74
8106879531467078,-53,9007199254740990,-53,6057759313231872,-91,7386707329490077,-72,-5004120032408046,-74,-6438226676153133,-73,-8940286692357156,-73,9007199254740210,-53,8940286692357932,-73
-8984719724889447,-53,9007199254740991,-53,5409597208657920,-96,4935854533222822,-74,-7378133208117380,-72,5576027662547253,-78,-7291007775890079,-72,9007199254718894,-53,7291007775907967,-72
7882248708969172,-53,4503599627370496,-52,8789495952441344,-92,6291611136758956,-72,6956555804464245,-73,-6089428573359586,-73,6937017848837272,-76,9007199254734612,-53,-6937017848842186,-76
8280700262646181,-53,4503599627370496,-52,5647091720257536,-97,7131933842525301,-75,-6646939945805535,-72,-5612238959307750,-76,-6997704880762269,-72,9007199254719879,-53,6997704880778672,-72
5342454859521771,-56,4503599627370497,-52,6511307859689472,-92,5415193777750902,-72,-5885020725586963,-76,-5400289728632600,-72,-5768103523981785,-72,9007199254731054,-53,5768103523988149,-72
-5918922699452887,-59,4503599627370496,-52,4708108790136832,-93,6512056049033975,-73,-8004396003102998,-79,-6511712771457125,-73,-6636781459005609,-73,9007199254726010,-53,6636781459016648,-73
-6675982824275048,-53,4503599627370497,-52,5308442138902528,-94,4889488525263073,-73,4820020063051700,-72,-6564657110917660,-74,6357711570644570,-73,9007199254723912,-53,-6357711570656626,-73
-7930916834067996,-53,4503599627370496,-52,5793326766751744,-91,7223686630520274,-72,-4565459033149250,-74,-6848489576363427,-73,-4565609546469026,-72,9007199254740314,-53,4565609546469370,-72
-8956262011964787,-53,4503599627370497,-52,5735052650479616,-95,7187263871550866,-74,7273902396333546,-72,-6106277457545291,-77,7083081225785256,-72,9007199254719380,-53,-7083081225802251,-72
8996887616150225,-53,9007199254740991,-53,5836482598141952,-91,7250542166506789,-72,6027636741445654,-74,5549451836383304,-76,7414999700541480,-74,9007199254740072,-53,-7414999700542237,-74
5452673542262769,-53,9007199254740991,-53,4628669075030016,-91,6456883508555272,-72,6451625199946938,-74,5139326951365046,-72,6752233251351780,-72,9007199254738124,-53,-6752233251353930,-72
8652656247152355,-53,4503599627370496,-52,8390373231558656,-93,8693317175755978,-73,5444430360553920,-72,4830074013892076,-74,6651948864026939,-72,9007199254728019,-53,-6651948864036520,-72
-8748891815325520,-53,4503599627370496,-52,4857642371514368,-93,6614661952700416,-73,5924464308148335,-72,6291004768034575,-75,6710839904152657,-72,9007199254725966,-53,-6710839904163852,-72
-5740722779375859,-53,9007199254740991,-53,5708664371412992,-96,5070457448384591,-74,-4538767032931723,-72,7814344470982373,-75,-7123947948117853,-73,9007199254720508,-53,7123947948134054,-73
8967368333680990,-53,4503599627370497,-52,4760885348270080,-92,4630455860973387,-72,5634557722071633,-72,6959745541994043,-76,6069541818446261,-72,9007199254728056,-53,-6069541818454978,-72
-4941098648970102,-54,4503599627370496,-52,5964850580684800,-93,7329842952272955,-73,-6826779301199630,-74,-7048729857741069,-73,-5231059754170442,-72,9007199254725355,-53,5231059754179523,-72
-7723123421362581,-54,4503599627370497,-52,8840073487319040,-94,6309687128805820,-73,-5769903024989077,-73,-5700409005117843,-73,-5735156015053460,-72,9007199254722704,-53,5735156015065105,-72
-7614457281601390,-53,4503599627370496,-52,7935725173473280,-92,5978237945596422,-72,5702824402911932,-73,6386838085094947,-73,6044831244003440,-72,9007199254736397,-53,-6044831244006524,-72
6939652592984090,-53,4503599627370496,-52,7335941580521472,-96,5747881676622113,-74,5434921716958731,-72,-7328467808186148,-75,4518863240935462,-72,9007199254720894,-53,-4518863240945545,-72
5584763212280287,-53,9007199254740991,-53,8817533498949632,-92,6301637928364056,-72,8827943486748484,-74,-4944110841829406,-72,-5474249940284570,-73,9007199254735874,-53,5474249940287681,-73
-5847597151009861,-54,4503599627370497,-52,5214159016820736,-91,6853099241249083,-72,-5454998481092336,-75,6481997289818665,-72,5800122479682123,-72,9007199254739211,-53,-5800122479683270,-72
6907688053863197,-53,4503599627370497,-52,4547854970388480,-91,6400268424054825,-72,-4525684425482000,-73,8214843530903956,-73,7378318210843912,-74,9007199254737477,-53,-7378318210846791,-74
-8868846526875900,-53,4503599627370497,-52,7052267580555264,-93,7970017521675309,-73,5689012971600465,-72,-5566203622694934,-75,4993237518763598,-72,9007199254727510,-53,-4993237518771072,-72
-7051549425440533,-53,4503599627370496,-52,5308442138902528,-95,6914780985494662,-74,5465414222716842,-72,8604389318853328,-75,6540962887573508,-72,9007199254721307,-53,-6540962887587803,-72
-8086103008386111,-53,4503599627370497,-52,7586630231654400,-93,8266455719868884,-73,-5056937602800948,-72,7283247385997729,-74,-6472251512603032,-73,9007199254728178,-53,6472251512612240,-73
-7181260214276516,-53,4503599627370497,-52,8502523417591808,-92,6188049878206815,-72,-5883540139206196,-73,-7470332448326213,-73,-6676936293766204,-72,9007199254735496,-53,6676936293770278,-72
9005945984746830,-53,9007199254740990,-53,7030277347999744,-92,5626860087541087,-72,-5018768360463701,-72,6007218319524575,-78,-4924905574221130,-72,9007199254730814,-53,4924905574226695,-72
6149475867140001,-53,9007199254740990,-53,5076445185441792,-91,6761993292738821,-72,-6783031291186488,-74,4940797230567240,-72,6490078815541236,-73,9007199254738498,-53,-6490078815543033,-73
5803210238617413,-54,9007199254740990,-53,8226545999020032,-93,8608027590073450,-73,7811302828025481,-74,8149142768382970,-73,6027397091197855,-72,9007199254726148,-53,-6027397091207788,-72
7371639674916837,-53,4503599627370497,-52,6544293208522752,-93,7677613751069577,-73,-4859017874623566,-72,8823506820107283,-74,-5306282339193490,-73,9007199254726756,-53,5306282339201877,-73
7161457180141956,-54,4503599627370496,-52,4611351766892544,-91,6444793572962836,-72,-7389735103625471,-75,5913642868451752,-72,4989925980498568,-72,9007199254738812,-53,-4989925980499776,-72
9004063939256470,-53,9007199254740991,-53,5770237022568448,-100,5097728641726500,-76,7261336295589160,-72,8607551438191649,-82,7269742107540519,-72,9007199254719680,-53,-7269742107557720,-72
-4824574622294496,-61,4503599627370496,-52,5787829208612864,-91,7220258370334536,-72,-8007096452454288,-83,-7220242565796027,-72,-7224152280860702,-72,9007199254739582,-53,7224152280861833,-72
7519952691136547,-56,9007199254740991,-53,7070959278227456,-92,5643117008407421,-72,7857638373216177,-76,-5612303077506339,-72,-5121200679180328,-72,9007199254732047,-53,5121200679185414,-72
9003439669321218,-53,9007199254740990,-53,5487112778416128,-92,4971092341147443,-72,5183984083175988,-72,4595646091158981,-77,5327598023524706,-72,9007199254730127,-53,-5327598023531132,-72
7926264510116596,-53,9007199254740991,-53,5361218697035776,-91,6949069365925492,-72,-5925280032854763,-77,6601452641630633,-73,6231122639577210,-73,9007199254740973,-53,-6231122639577223,-73
-8465772169214878,-53,9007199254740991,-53,8236441603670016,-92,6090454444222297,-72,7563870135250965,-73,-8319041533869982,-74,6808698736631948,-74,9007199254734451,-53,-6808698736636892,-74
-6088618154114218,-55,9007199254740990,-53,5131970522644480,-92,4807529566571385,-72,-7785090778908564,-75,4738383992953090,-72,7530495291179039,-73,9007199254727597,-53,-7530495291190238,-73
8915035352177383,-53,4503599627370496,-52,5435985487724544,-97,6997356960582714,-75,-6844904787441436,-72,-7987497831868194,-78,-6969709441064377,-72,9007199254721675,-53,6969709441079324,-72
8318190325848389,-53,4503599627370497,-52,4851595057561600,-91,6610543350343746,-72,6764419831291031,-74,5071440242876766,-73,8453650158522282,-73,9007199254739640,-53,-8453650158523551,-73
-5323918546725525,-54,9007199254740991,-53,5066549580791808,-99,6755399441055744,-76,8454672555971528,-74,6453644809197005,-76,5034041879135390,-73,9007199254720331,-53,-5034041879146937,-73
-5865162864001787,-54,4503599627370496,-52,7705377487454208,-95,8330898532721159,-74,-4656883438244421,-73,-7876979760680560,-74,-8595373318584701,-73,9007199254720334,-53,8595373318604414,-73
4614231867417172,-54,4503599627370496,-52,5336479685410816,-92,4902383902009957,-72,-5637157508361066,-74,-4738837162314428,-72,-6148126539404694,-72,9007199254728765,-53,6148126539413040,-72
-6824279812429408,-63,4503599627370496,-52,8653706266411008,-92,6242822143612802,-72,4782516428354058,-83,6242820434835062,-72,6245155647934844,-72,9007199254736969,-53,-6245155647937633,-72
6193555201094292,-53,4503599627370496,-52,6034119813234688,-96,5212989520648653,-74,-4942313938208655,-72,7569971192821542,-75,-7992135078211924,-73,9007199254720126,-53,7992135078230439,-73
6826651228770944,-53,9007199254740990,-53,4877158702907392,-91,6627936348071020,-72,7440802836172263,-74,-8647581274813850,-73,-4927179856727718,-73,9007199254738557,-53,4927179856729050,-73
6143200615755458,-54,9007199254740991,-53,5902178417901568,-94,5155681189089923,-73,-4546523660441503,-73,4846636467838663,-73,4801804918354560,-77,9007199254723043,-53,-4801804918364129,-77
-5985622565338594,-59,4503599627370496,-52,7520659533987840,-92,5819797202209713,-72,-5617033585763162,-79,-5819483463047012,-72,-5863366537935787,-72,9007199254733778,-53,5863366537940483,-72
-4700047541107754,-53,4503599627370497,-52,5842804790001664,-93,7254468068032286,-73,6483658130479445,-73,-6188508674965654,-73,4722391288220656,-77,9007199254725404,-53,-4722391288228829,-77
-5188287365707579,-53,4503599627370496,-52,8859864696619008,-92,6316746262613877,-72,-7412133812133099,-74,-5163552813441383,-72,-7016586266474658,-72,9007199254736812,-53,7016586266477914,-72
8061644168191857,-54,4503599627370496,-52,5144340028456960,-91,6807062190875869,-72,-6874943304000134,-77,6087408361934442,-72,5872566383684438,-72,9007199254740899,-53,-5872566383684499,-72
5332003400021867,-54,4503599627370496,-52,6137473906245632,-91,7435149655139965,-72,-5874648648107082,-76,7101998348840536,-72,6734832808333843,-72,9007199254740370,-53,-6734832808334308,-72
8830069251187791,-53,9007199254740989,-53,8322203510636544,-93,8657929617339722,-73,5573945218945082,-72,-6834307458200135,-75,4719656786670065,-72,9007199254727932,-53,-4719656786676908,-72
6910008189836986,-56,4503599627370496,-52,8299113766453248,-92,6113582065050260,-72,-5190272526759030,-76,6085406978344958,-72,5761014945422519,-72,9007199254736370,-53,-5761014945425475,-72
5391989899755752,-53,4503599627370496,-52,8149580185075712,-93,8567665526236765,-73,6890496852105080,-73,6862912755849320,-73,6876704803977200,-72,9007199254727614,-53,-6876704803987414,-72
5899885562224538,-53,9007199254740991,-53,8714179405938688,-92,6264596964324611,-72,4603114430987576,-73,-4733607846226407,-72,-4864101261465238,-73,9007199254736004,-53,4864101261467932,-73
8980254170074469,-53,4503599627370496,-52,8228745022275584,-92,6087608152308026,-72,6631599087025510,-74,7528379785682466,-76,8513694033446126,-74,9007199254739876,-53,-8513694033447181,-74
7388049932905330,-54,4503599627370496,-52,4960996464525312,-95,6684660324806720,-74,5241687273437934,-73,-6096623787942629,-74,8773501517866478,-75,9007199254724498,-53,-8773501517882544,-75
8865045380137857,-53,9007199254740991,-53,5583869801660416,-91,7091898752526465,-72,8334923524043985,-77,5019976092855888,-74,6061841533361386,-74,9007199254740963,-53,-6061841533361406,-74
-7848320548409111,-53,9007199254740991,-53,8326051801333760,-92,6123496043107578,-72,-7757182582383525,-73,-6009380918199254,-73,-6883281750291390,-72,9007199254732988,-53,6883281750297507,-72
6678515637122242,-54,4503599627370496,-52,4851595057561600,-92,4674360030355702,-72,-8337278330545868,-74,-8682528903761107,-73,-6425584034517020,-72,9007199254728225,-53,6425584034526128,-72
