nx,nNorm,sSquare,s,znxnz,sny,znxnzsny,nxSquarenySquare,px
-0.8352342768666356,1,2.220446049250313e-15,4.712160915387242e-08,-5.965809965202907e-10,-2.591190263416426e-08,-2.650848363068455e-08,1,2.650848363068456e-08
-0.9907455790876611,1,2.192690473634684e-15,4.682617295524677e-08,4.484241744612336e-08,6.355813849709846e-09,5.11982312958332e-08,0.999999999999998,-5.119823129583331e-08
0.648642507463008,0.9999999999999999,3.885780586188048e-16,1.971238338250362e-08,-4.849753621987409e-09,1.500296144583316e-08,1.015320782384575e-08,0.9999999999999999,-1.015320782384575e-08
-0.1775577795326199,1,8.326672684688674e-16,2.88559745714621e-08,1.432836110999604e-08,-2.839746402607526e-08,-1.406910291607922e-08,0.9999999999999936,1.406910291607931e-08
-0.3816898229580731,1,3.413935800722356e-15,5.84288952550222e-08,4.348216899924727e-09,5.400527125020098e-08,5.835348815012571e-08,0.9999999999999999,-5.835348815012571e-08
-0.9228286710442474,1,1.787459069646502e-14,1.336958888540146e-07,-4.038294484429511e-08,5.150108007863428e-08,1.111813523433917e-08,0.9999999999999981,-1.11181352343392e-08
0.9582599561812773,1,1.290634266126744e-14,1.136060854939886e-07,-6.362673201893544e-08,3.247979037541152e-08,-3.114694164352391e-08,0.9999999999999956,3.114694164352405e-08
0.925944599936623,1,1.293409823688307e-14,1.137281769698392e-07,3.860575556496072e-08,4.295051137950636e-08,8.155626694446708e-08,0.9999999999999983,-8.155626694446721e-08
-0.7436369646365579,1,1.021405182655144e-14,1.010645923484157e-07,-6.458379382550602e-10,6.757013160275195e-08,6.69242936644969e-08,1,-6.69242936644969e-08
0.1919651854754051,0.9999999999999999,1.110223024625157e-16,1.053671212772351e-08,2.131804296104079e-08,1.034074757464007e-08,3.165879053568086e-08,0.9999999999999876,-3.165879053568125e-08
0.5800099202211092,1,1.77635683940025e-15,4.214684851089403e-08,-1.737248607100641e-08,-3.433321943981015e-08,-5.170570551081656e-08,0.9999999999999991,5.170570551081661e-08
-0.1235566260374728,1,7.327471962526033e-15,8.560065398421926e-08,5.281850482233419e-11,-8.494474096812363e-08,-8.489192246330129e-08,1,8.489192246330129e-08
-0.6234832378002102,1,5.162537064506978e-15,7.185079724336382e-08,-7.982046728481733e-09,-5.617559143668768e-08,-6.415763816516941e-08,0.9999999999999999,6.415763816516942e-08
-0.8345256934010217,1,2.309263891220326e-14,1.519626234052415e-07,4.794102129851045e-10,-8.372669852906121e-08,-8.324728831607611e-08,1,8.324728831607611e-08
-0.5739902657470648,1,6.189493362285248e-15,7.867333323487221e-08,2.530511929086917e-09,-6.442261259662087e-08,-6.189210066753395e-08,1,6.189210066753396e-08
-0.3685160974453757,1,3.802513859341161e-15,6.166452675032187e-08,1.808617940835354e-08,5.732466165107482e-08,7.541084105942837e-08,0.9999999999999976,-7.541084105942855e-08
0.1445762346331947,0.9999999999999999,4.635181127810029e-15,6.808216453528801e-08,7.479843383981698e-10,-6.736687048321633e-08,-6.661888614481817e-08,0.9999999999999999,6.661888614481817e-08
0.5605658398094204,0.9999999999999999,1.043609643147647e-14,1.021572142899192e-07,1.346993737467963e-09,-8.459739636252244e-08,-8.325040262505448e-08,0.9999999999999999,8.325040262505448e-08
0.1806336445500027,1,4.718447854656915e-15,6.869095904598301e-08,7.476082201947047e-09,-6.756102363735565e-08,-6.00849414354086e-08,0.9999999999999983,6.008494143540871e-08
-0.9810247365383357,1,4.746203430272544e-15,6.88926950428893e-08,8.225842176980176e-08,-1.335709549632872e-08,6.890132627347304e-08,0.999999999999993,-6.890132627347352e-08
-0.9949019619174817,1,1.199040866595169e-14,1.095007244996657e-07,9.785189732079822e-10,-1.104280260527945e-08,-1.006428363207147e-08,1,1.006428363207147e-08
0.6975868281208835,1,4.718447854656915e-15,6.869095904598301e-08,-2.678077013021814e-08,-4.921708975974793e-08,-7.599785988996607e-08,0.9999999999999986,7.599785988996618e-08
-0.985737440135405,1,5.551115123125783e-16,2.356080457693621e-08,-4.280312811382923e-08,3.965060053410832e-09,-3.88380680604184e-08,0.9999999999999981,3.883806806041847e-08
0.7953041443240472,1,1.465494392505207e-14,1.210576058124894e-07,5.030407371193083e-08,-7.338640649698759e-08,-2.308233278505676e-08,0.9999999999999961,2.308233278505685e-08
0.1279522736627511,1,6.467049118441537e-15,8.041796514735707e-08,-1.747733943217423e-09,7.975695571539535e-08,7.800922177217793e-08,0.9999999999999998,-7.800922177217794e-08
0.8493195435330751,1,1.582067810090848e-14,1.257802770743827e-07,-2.470055156306278e-08,6.639677573744205e-08,4.169622417437928e-08,0.9999999999999992,-4.169622417437931e-08
