nx_significand,nx_exponent,nNorm_significand,nNorm_exponent,sSquare_significand,sSquare_exponent,s_significand,s_exponent,znxnz_significand,znxnz_exponent,sny_significand,sny_exponent,znxnzsny_significand,znxnzsny_exponent,nxSquarenySquare_significand,nxSquarenySquare_exponent,px_significand,px_exponent
-5487056434352600,-58,4503599627370497,-52,4540380493857588,-63,6395006786588628,-58,-7670135386152965,-68,-4697357967530324,-64,-5176741429164884,-64,4557576661554906,-63,5115431401964913,-53
-7679701459355376,-61,4503599627370496,-52,5954962728256798,-69,7323765141507817,-61,8054064854919868,-71,-6330616197153141,-73,6471410805631583,-71,6574141693331724,-69,-8866448169915705,-55
7878485398008511,-62,4503599627370496,-52,4629054107097962,-70,4565896007554732,-61,6746680801505246,-71,4556995893607315,-70,7930336294359938,-70,7931666073068804,-70,-9005689158162905,-53
5870949453351373,-64,9007199254740991,-53,5420687783806340,-72,4940911604475639,-62,-4854486051721636,-73,4836202704155507,-71,7245162382450196,-72,8868649455786542,-71,-7358349378563325,-54
-6034645107785421,-65,4503599627370496,-52,4791804312359944,-75,6569683114972377,-64,6003538779412527,-75,-6873606354888730,-74,-7743673930364933,-75,5056270871957815,-72,6897258455966893,-55
-5469002157877286,-61,9007199254740991,-53,4654284162748487,-67,6474725078492598,-60,6832997758159022,-71,8676650661827080,-68,4765387690798479,-67,4873984390468453,-67,-8806510858149572,-53
-6679779095997336,-62,4503599627370496,-52,5220533413962477,-71,6857286976318934,-62,-6602171624880956,-73,8259534220506419,-73,6629450382501852,-75,5770479692624073,-71,-5173987582084291,-56
5118956302297437,-62,4503599627370496,-52,8953072428158288,-73,8980095060886018,-63,-6049224950926704,-73,8125461985616516,-75,-8035718909045150,-74,6048841826350941,-72,5982907426472047,-54
8685421846688585,-67,4503599627370496,-52,6954577645547990,-72,5596484011681719,-62,7402559031103853,-76,5900408539711022,-71,6131738509433017,-71,5010118935481593,-70,-5511824294359072,-53
6136761849248452,-62,9007199254740991,-53,6990062149540156,-72,5610743381403720,-62,4644035735227706,-72,5809368263310608,-73,7548719866883010,-72,4784596037899328,-71,-7105388147782832,-53
-5280144091039384,-59,4503599627370496,-52,5689383228857729,-65,7158589831726863,-59,-6234486562313182,-69,7755744669326791,-66,6976433849037643,-66,5738443189848856,-65,-5475189671386881,-53
6422544189266382,-62,4503599627370497,-52,5204450845897287,-70,4841359611746589,-61,-8390569500830260,-72,-5017001254673521,-70,-7114643629881086,-70,7126086644618636,-70,8992735563944602,-53
-6231265172496905,-62,4503599627370497,-52,6414173692415575,-69,7600903926646149,-61,5040231121965098,-71,-6608996785373781,-69,-5348939004882506,-69,7887449369515178,-69,6108306647855436,-53
-6839681935132316,-58,4503599627370497,-52,5319811462638519,-57,6922181870020482,-55,6580282233339389,-68,-5279145813075986,-57,-5275932784641738,-57,5319943550295337,-57,8932684604003078,-53
-6908749818513261,-62,9007199254740991,-53,6292262613245768,-72,5323328992306501,-62,-8162843192652516,-72,-7060995929949260,-73,-5846670578813573,-71,6289641775451666,-71,8372834059603335,-53
-4954032548836718,-55,9007199254740991,-53,7802313429221404,-58,5927773262572492,-55,4548035790614839,-66,-8569183619816792,-59,-8533652090202614,-59,7802372958175052,-58,4925700499010123,-53
-8764891129634901,-60,4503599627370496,-52,6756198084512334,-65,7800924454941351,-59,4739000542054147,-69,-5614103278220670,-65,-5317915744342286,-65,6797348126606379,-65,7046796167718039,-53
-6604365011154192,-63,4503599627370496,-52,6890062821749660,-73,7877827664602860,-63,7207465942909424,-73,4690947252241967,-72,8294680223696679,-72,8808721129515550,-72,-8481575978022189,-53
-5535032249801483,-63,4503599627370496,-52,8621403362708341,-71,8812190303404032,-62,-6723815103193413,-73,-4889937580062972,-70,-5730414467962149,-70,5972174319738415,-70,8642578424845180,-53
6383650491773769,-63,4503599627370496,-52,4890900845403985,-71,6637267393267719,-62,7238626740325568,-73,-5705259262087256,-71,-7791205154011728,-72,7786279539984751,-71,4506448612355244,-53
6507988702615689,-64,4503599627370496,-52,7242580139486558,-71,8076841117341930,-62,6693923520385137,-74,-8220740128332442,-71,-7383999688284300,-71,4812448325339176,-70,6910116430666772,-53
-5820912493800767,-65,4503599627370496,-52,8212382670688256,-81,8600614342654314,-67,7904010227038213,-74,5830324736567606,-75,5409586297661008,-73,8307786933443307,-70,-5865006175423699,-56
-6129635550884240,-62,4503599627370496,-52,8877041022833296,-72,6322866331228633,-62,4828854238147502,-72,-5436366671237122,-72,-4860099464716960,-75,5836013821758559,-71,7500990507142898,-57
-6858995310487236,-59,4503599627370496,-52,5293434160403888,-65,6904999364562636,-59,6442362632863426,-69,-5859449832228901,-68,-5276537031594376,-69,5324478455941921,-65,8926098736591175,-57
