nx_1_significand,nx_1_exponent,nx_2_significand,nx_2_exponent,nNorm_1_significand,nNorm_1_exponent,nNorm_2_significand,nNorm_2_exponent,sSquare_1_significand,sSquare_1_exponent,sSquare_2_significand,sSquare_2_exponent,s_1_significand,s_1_exponent,s_2_significand,s_2_exponent,znxnz_1_significand,znxnz_1_exponent,znxnz_2_significand,znxnz_2_exponent,sny_1_significand,sny_1_exponent,sny_2_significand,sny_2_exponent,znxnzsny_significand,znxnzsny_exponent,nxSquarenySquare_significand,nxSquarenySquare_exponent,px_significand,px_exponent
-8063777998620559,-61,6015922488143134,-114,5121356249397287,-68,8620434464328481,-123,5837934585849565,-83,6857219887333376,-140,7251443997638737,-68,-7702647552648010,-123,-5135296965482924,-81,-5733294136553709,-135,-8402674252826661,-77,5942101239640957,-130,-8723630313169343,-77,5121356140527093,-68,7671354451765172,-61
-6323502267842360,-60,-6714176294028880,-112,4589761974513548,-67,-4988801656142304,-123,5064668580787576,-82,5679785682665472,-139,4775901960173595,-67,-5534846000640559,-123,6098355965015768,-75,4722758647082254,-128,4934185536521153,-77,-6951095168813524,-133,7331902349146057,-75,4589634140405454,-67,-7194462930462257,-60
8044738921092074,-61,5241977165128424,-113,7947835505676754,-67,8425032564452816,-122,6590245862362068,-84,-8876931818717184,-139,5447919677272579,-68,8550282312479536,-128,-4591042087382756,-76,-6429897902712794,-130,9004439477289213,-76,-5195254649048807,-133,8826794779812913,-77,7947790743244939,-67,-5001685495435063,-62
-5253709565148336,-62,5877753327389656,-113,7752726553631301,-67,5684292330390528,-124,5568195517339786,-83,-7453158843875328,-139,7081938047881742,-68,-8546604216194145,-122,5547841827570956,-76,-4636054169488188,-132,-6488362074147858,-75,6355921956554000,-128,-7428882320724759,-76,7752113462609031,-67,8631636214502770,-62
-6170527160368956,-60,5383298222057886,-113,6764494427106858,-65,6095623041847648,-124,5415775896094114,-79,6043090119491584,-135,6984337664742673,-66,-6204782058982362,-121,7767665494910632,-76,4943466822798866,-132,5559810627129654,-72,8444694941932112,-130,6045289720561569,-72,6764480814276043,-65,-8049565156696077,-60
-7213551279393612,-58,-6675327376407995,-112,6788163388995161,-63,4512254037607506,-118,5184709271209414,-75,7070811995607040,-129,6833718569248089,-64,5410176314070321,-121,-7192578901073470,-71,-7271993879423712,-128,4578846262845830,-70,-8702393845261133,-126,7860454498472759,-73,6788026719812010,-63,-5215114997553375,-62
6171336652614633,-58,7182737948964256,-116,4642874052085469,-63,4697440686218340,-118,5157632023000275,-76,-8067721546858496,-130,4819534174263958,-64,4576715258120626,-118,-7868569781044242,-71,-7655119948398136,-126,8269310076503373,-72,4569005686977813,-126,-7467829485585111,-72,4642650580264737,-63,7244162253242352,-61
8667647592719168,-59,-8110743813211144,-117,4608092047462533,-64,8979796082693766,-118,4893909067305142,-77,6728221654745088,-131,6639308254916400,-65,6077579199529075,-118,5936268602252121,-72,-7234698435377866,-127,8277503761423710,-73,-7827690244671419,-128,5037510241481988,-71,4607963094034233,-64,-4923418174894956,-59
-6127683708379504,-59,8456208389355523,-112,7733191094461259,-65,6387476910262556,-119,6786705010577807,-78,-7107912958803968,-132,5528526219229831,-65,-4684444825939539,-120,-7508671803506066,-77,4681273229737408,-134,6955716547606748,-72,5726866349831134,-127,6721070553747184,-72,7733190288247860,-65,-7828337261372318,-60
6740612727155336,-62,-6547338083916698,-113,4577014413891717,-66,6926303724509434,-120,4927189331423395,-84,-8302020246110208,-140,4710635629825585,-68,-5172169342441205,-123,5066235094156608,-75,6672095957471616,-130,4666052610222039,-75,5553065883935026,-128,4866143852189324,-74,4576393212409346,-66,-4788741400110882,-60
8536252544776323,-60,-6897203542179358,-114,6136474574478672,-65,7826110723063585,-120,5672264066718763,-80,7689953289371648,-135,5054266152194765,-66,6211554356373828,-122,-6383712336091128,-74,8280588091314706,-131,-6831575810667824,-73,-5029334378489899,-127,-5011715989356694,-72,6136397707530685,-65,7356355744170351,-60
-6028358478910656,-60,6325971869278028,-114,6456193874325392,-65,-6220828474090616,-119,4610964165041715,-82,-6169190323978240,-137,4556965711468606,-67,-5327172915178564,-122,8605561617219039,-76,7998640016032354,-131,-7087773195118181,-74,5458723541816707,-128,-4936382790813421,-74,6456176369664649,-65,6886891071230204,-62
-6361272643603676,-61,-8138893060442052,-116,4594931680428393,-63,4714614483027716,-117,6827744009077898,-77,-5981621858263040,-131,7842120296841200,-65,4568433286955308,-120,6798968450524674,-81,8025969854860285,-135,-5558212873479227,-70,8838967278552316,-125,-5554893064665494,-70,4594931670844823,-63,5444480163839052,-59
-7164784485307638,-60,-8015872717988346,-115,5169220173400488,-66,6861911462891287,-120,4961128746425159,-80,-6723923829653504,-134,4726831663359443,-66,6306802382993207,-121,-5732058296914713,-75,4948916295802768,-129,-6784580053545948,-74,-4931623088792484,-128,-4825304601001652,-73,5169176186443862,-66,8408009020861098,-60
-4816461866218650,-59,8806775023380408,-114,7406574528802890,-66,7577182367664168,-120,7106637299224546,-78,-6089350661570560,-133,5657335865285438,-65,-8940942159537025,-120,7650340698166773,-80,-5961221528798830,-135,-8007280288631270,-73,4797510192189706,-128,-7947512001926842,-73,7406574486465221,-66,4832519021554073,-59
-8356155083865204,-59,7315154810678511,-113,7759892581116221,-65,6030952133901344,-119,7122891052050418,-84,5987421988061184,-139,5663801681539962,-68,7486537600020944,-123,5201554098526255,-71,7149859417034269,-125,5006064992151867,-79,8754512075501867,-134,5221109039901849,-71,7759040400728191,-65,-6061003297355150,-59
-4966640665430958,-61,-5538675305609384,-113,8626914357044799,-69,6096116584892208,-123,5469482357856205,-82,6708885101740032,-139,4963099707718021,-67,5168606542616255,-122,6110223056848547,-80,-5197205335806768,-137,-8025679861848357,-76,-4527679605837155,-129,-7643790920795323,-76,8626911106528927,-69,7980741546424179,-60
-4801280782114213,-60,-8618524761684786,-114,6425940199457225,-66,8553517486444604,-121,8367341289646510,-81,-5329771022974976,-135,8681377208039493,-67,-4895298587314012,-120,8882763403157672,-75,-5210615194444940,-129,4639974045139324,-73,-8566491413450670,-127,6860664895928741,-73,6425704968226338,-66,-4808451060482954,-59
-6345140790828688,-65,5366724833150826,-115,6736307485227903,-66,8011230009588569,-120,6315266077642174,-80,5084891650424832,-134,5333050717367577,-66,7775382264701459,-121,-7933092543104445,-81,5843245551605200,-138,-6521320510806312,-73,-4982750986927294,-127,-6552309153552814,-73,6736280628756558,-66,8761207760966980,-60
7781183643996949,-60,-7261407743092308,-113,7543541629816275,-65,5875220832299556,-119,6567901730897014,-78,5452528949919744,-133,5438676290042810,-65,8385223978483440,-119,6624762749511347,-75,5919464873787555,-130,-8775835014807766,-72,4607756349688269,-126,-7947739671118847,-72,7543516721362353,-65,4744927166387229,-59
8788206841764859,-61,5299193797392462,-115,7750503542357976,-64,5335003406579536,-118,7711614414280412,-78,-8891492504551424,-132,5893218458752247,-65,-7787353503788005,-120,6528043047372029,-74,7628032435388494,-130,-7596141426670563,-71,5048339225291955,-124,-6780136045749059,-71,7750351858212434,-64,7879646944493543,-60
-7934842805107784,-60,-8499421133837444,-113,7109547184269539,-67,-8139529246428480,-123,5179376262669806,-81,8111931730493440,-136,6830203072613776,-67,-4708766510805485,-121,8438629397830974,-74,8826541296077626,-130,-6274517913862671,-77,6324663918546393,-130,7654314658598140,-74,7108925321858825,-67,-4849111093943164,-59
