nx_significand,nx_exponent,nNorm_significand,nNorm_exponent,sSquare_significand,sSquare_exponent,s_significand,s_exponent,znxnz_significand,znxnz_exponent,sny_significand,sny_exponent,znxnzsny_significand,znxnzsny_exponent,nxSquarenySquare_significand,nxSquarenySquare_exponent,px_significand,px_exponent
-7319506869771707,-72,9007199254740991,-53,8504424274416940,-91,8752202236381965,-72,6111135583300928,-100,-4662701016947588,-91,-4650765205261453,-91,8504448225769370,-91,4925700971860124,-53
-6498087445352069,-76,4503599627370496,-52,7167101463988670,-98,5681351554211895,-75,8543083844565961,-103,-5897951544042326,-98,-5630980173899640,-98,7197508776935056,-98,7046793827934471,-53
-7596776730718940,-80,4503599627370496,-52,5669175524941561,-106,5052889943549607,-79,5048313609013876,-106,7686185420676353,-106,6367249514845114,-105,6812211484732948,-105,-8418864448555964,-53
-6391828992503151,-80,4503599627370496,-52,7183653186413954,-104,5687908034901123,-78,-4822206548790011,-106,-8120701185840272,-104,-4663126411518887,-103,4873481490253090,-103,8618419670331962,-53
5230213364937295,-79,4503599627370497,-52,4961086223520543,-104,4726811405969146,-78,7275904005754600,-106,-5280960540361565,-104,-6923969077845830,-105,7139974148488985,-104,8734705171309465,-54
6951169041447572,-81,4503599627370496,-52,4534193008021684,-104,4518870427590546,-78,8603357006225201,-108,-5255381545527872,-104,-4717671732638797,-104,6258918462041634,-104,6789193623793554,-53
-7997162432505043,-79,4503599627370496,-52,4924884646438320,-104,4709533804798761,-78,7093633518886568,-106,-6673216735168292,-105,-6252799951450016,-106,5810745364383614,-104,4846212622562525,-54
-4998356313907293,-75,4503599627370496,-52,5611923714598921,-98,5027311165016479,-75,5536727322217561,-102,-5559111183839513,-101,-5581495045461465,-102,5633509688917097,-98,8924035066936205,-57
7474693275604040,-80,9007199254740991,-53,8864397543254129,-104,6318361929540222,-78,-4741968044478440,-105,-5830374836718425,-103,-7015866847838035,-103,8057301048469832,-103,7842987405219254,-53
7150314820222750,-79,4503599627370496,-52,4542373068797683,-105,6396409877425777,-79,-4633281733555222,-105,-6936464597846347,-106,-8101514032478396,-105,8324332454056250,-105,8766102454264137,-53
-6212164767765243,-79,4503599627370496,-52,4716491772536560,-106,4608816614847206,-79,-5100361911715299,-104,7261622911607634,-105,-5878201823645928,-106,6661198845393692,-103,7948439359646755,-56
7386135246767104,-80,9007199254740990,-53,4636388866243525,-100,4569511918176717,-76,-4784370901750860,-105,-4844271717055831,-100,-4993783307735545,-100,5108794374129211,-100,8804425857409930,-53
-5072330363961938,-81,4503599627370496,-52,8475093015483086,-104,6178060030985448,-78,6768637934565701,-108,4692072684317907,-103,4903592619773085,-103,5239983977015958,-103,-8428963902199934,-53
-6321180019639389,-77,4503599627370497,-52,6561716117834125,-101,7687827035409777,-77,-7434417828455158,-103,-8730845413692934,-102,-6224027163960256,-101,7340411145266914,-101,7637317818206762,-53
4662798797169432,-78,4503599627370496,-52,5120484404149773,-104,4802146567368113,-78,-6319351889762614,-106,8145551511229268,-106,7304798485866616,-108,5637485566296659,-104,-5835560437731910,-56
-7814712349551364,-80,4503599627370496,-52,7110918521923682,-106,5659039671675527,-79,6855019973917973,-106,5590773834440601,-105,4509141910699794,-104,5243112546950466,-104,-7746303229977234,-53
7597429352852435,-81,9007199254740991,-53,4924038817763262,-106,4709129365905813,-79,-6015221098038839,-108,-5848330826014935,-106,-7352136100524645,-106,7747160672183709,-106,8547925828254927,-53
-8906924180527604,-77,4503599627370496,-52,4957575956182663,-100,4725138858163342,-76,5981945918849961,-102,4588091173202208,-101,7579064132627188,-101,5465418683106455,-100,-6245280075069421,-53
-6076591962272087,-67,4503599627370496,-52,5167356887483478,-81,6822273309236586,-67,7674714950723340,-93,4698096212474077,-82,4701843631883610,-82,5167357743878696,-81,-8195763590624143,-54
-7195268391088362,-76,4503599627370496,-52,5943312589249842,-99,7316597619425571,-76,-8015827446605186,-102,5932816099159544,-101,7699609503427804,-103,6117980256154520,-99,-5667876821873154,-56
6467660794098202,-84,9007199254740991,-53,5272948446426416,-110,4873114882543797,-81,-7504342568738402,-111,-5801726517022433,-108,-6739769338114733,-108,6392601707807051,-106,4748179859637950,-54
4631311356100710,-78,9007199254740991,-53,7044501009534652,-106,5632549344795067,-79,-4914436734618328,-104,7636472221102953,-106,-6010637358685180,-105,6832191846967066,-104,7924105404285567,-54
-8020036007388341,-79,4503599627370496,-52,8131113550079776,-110,6051386614177487,-81,-7399026936439945,-105,7120074746567728,-109,-6954022264779462,-105,7920406839747888,-105,7908212977954500,-53
-6794382397391557,-79,4503599627370496,-52,4763823839345707,-105,6550474069521383,-79,6749775361966856,-106,-5954926823614355,-106,6358788306820008,-109,6986153311305078,-105,-8198341883731927,-57
-6880747729213315,-78,9007199254740991,-53,6359863075717440,-109,7568656020447546,-81,5259897133606953,-103,-6585117940446254,-109,5157004665787480,-103,5362853150123880,-103,-8661465694115422,-53
8733931903709348,-79,4503599627370496,-52,6009823065388030,-103,7357423043137338,-78,-4810224503765058,-104,6309781435078273,-103,7809338366391488,-104,8741949918337872,-103,-8046290286590387,-54
-8310650650013732,-78,9007199254740991,-53,7618869072221476,-103,8284000955412938,-78,4580072000161171,-104,-8796916034301847,-105,5811647456327920,-109,8302787548423268,-103,-6304709873901936,-59
-4851754675690186,-79,9007199254740989,-53,6912447902172296,-107,7890614398947793,-80,8118730425829504,-107,8742300629242276,-108,6244940370225321,-106,6608892830265966,-106,-8511171794312749,-53
8888695140065338,-78,4503599627370497,-52,7126236236180479,-99,8011705793127520,-76,-8285555272737873,-104,6909980798391898,-99,6651057196118839,-99,7248522312769814,-99,-8264773816669046,-53
-5251088537991267,-77,4503599627370497,-52,6095714605442547,-102,5239528416339389,-77,6421624316815853,-104,-6199158784163768,-104,7118897044866720,-109,6516664978784711,-102,-4919795966637165,-59
-7538497701030681,-77,4503599627370497,-52,8786318221553385,-100,6290473707801856,-76,8349131870799355,-104,-7088026298426195,-100,-6566205556501235,-100,8872634524038610,-100,6665790373170195,-53
-7105174780959587,-78,9007199254740991,-53,4992171247508704,-103,6705630554996287,-78,-8105038610712676,-105,6189709783598350,-106,-5010183718913501,-105,5724709709661228,-103,7882971425250429,-55
-5030505455392253,-78,4503599627370496,-52,5226730119418176,-103,6861355524701784,-78,8263357956896992,-105,4535801694735582,-103,6601641183959830,-103,6745736755873478,-103,-8814796619577084,-53
-7332526043495990,-78,9007199254740991,-53,5619070993812159,-101,7114217600537785,-77,4873502608533664,-103,-5364517564322165,-101,-8292283824377498,-102,6613800398824270,-101,5646545720998128,-53
7626332195087450,-76,9007199254740991,-53,6344398015800379,-99,7559448199418884,-76,8972035891418837,-102,-5771040488273822,-102,6401990806290030,-103,6539185192647025,-99,-8818225072462305,-57
8271949066932257,-79,4503599627370496,-52,7748523120037361,-106,5907304447552363,-79,-5502002527170128,-105,-8066587929728340,-108,-6510326018386170,-105,7859145140912498,-105,7461346318146802,-53
6901085491668956,-77,4503599627370496,-52,7388566361863522,-101,8157836075098683,-77,-7456084762798015,-102,-5911478828701925,-101,-4819760605050466,-100,5008559374303044,-100,8667670858126053,-53
6435499740144846,-78,9007199254740991,-53,5771673994469058,-104,5098363350212971,-78,7544661288193312,-104,7990130651647865,-105,5769863307008622,-103,5980723443874821,-103,-8689635788471549,-53
-4628483369955857,-77,4503599627370497,-52,7391289366412631,-102,5769524073644501,-77,-5887252913634943,-104,4778912332549092,-102,6614198208280712,-103,7846683847552659,-102,-7592430424085010,-54
-8538215013103282,-79,4503599627370496,-52,5779306635823101,-103,7214940500316375,-78,-5313887173222758,-105,5171771852281950,-103,7686600117952521,-104,6651515031034126,-103,-5204433766659465,-53
7433085384573714,-79,4503599627370496,-52,4763337666048894,-102,4631648274411351,-77,-7309749943501726,-105,4921747620379414,-102,8016057754883396,-103,5852183969735900,-102,-6168827723900557,-53
5457705158038090,-77,4503599627370496,-52,7570167265389848,-102,5838921345209408,-77,8477404395899771,-104,7036995514434001,-103,5637848856191943,-102,8249285596305657,-102,-6155833426178890,-53
6779565244936916,-77,4503599627370497,-52,7824652858291704,-100,5936253338336059,-76,-5764668573737276,-103,6546259822418582,-100,5825676250701422,-100,8028162406325884,-100,-6536119242223278,-53
4864768764220737,-78,4503599627370496,-52,6236419380494748,-104,5299654328172950,-78,7326970471740738,-105,4695646075329958,-104,8359131311200327,-104,8790439193568462,-104,-8565255917089267,-53
4743887035052732,-77,4503599627370497,-52,5580435844105042,-103,7089717735999992,-78,6809313963825539,-103,8982391824491856,-106,7932112941887021,-103,5109949977644775,-102,-6990882698583319,-53
4533710770007308,-76,9007199254740990,-53,8008469410083901,-101,8493166647495135,-77,7623479569139416,-102,-7778123398582435,-103,7468835739696397,-103,4800098323234955,-100,-7007491011458952,-55
7886646061667630,-80,4503599627370496,-52,7056452785096301,-105,7972382094897008,-79,-6564708885855094,-106,4517989793602573,-104,5753625144277599,-105,6648595837175328,-104,-7794735818024065,-54
6849151352769149,-78,9007199254740991,-53,6716343844123957,-104,5499793053714728,-78,6305616405170312,-104,-7097921491583301,-107,5418376218722399,-104,5266756221861667,-103,-4633249782532328,-53
6860624814705060,-79,4503599627370496,-52,4513879009771042,-104,4508736389100650,-78,8963728616703455,-106,-8308262675141369,-105,-7652796733579283,-106,6435863339768299,-104,5355168482948335,-54
6354903201496717,-78,4503599627370496,-52,6176934652535918,-104,5274318970203894,-78,5015912780558113,-104,4936826439286026,-108,5324464433013490,-104,8982638626937871,-104,-5339022759872819,-53
7355557154696186,-80,9007199254740991,-53,5787260837650860,-108,5105242966984067,-80,-7726205851154878,-107,8887764805505218,-108,-6564646896804538,-108,6415725724683859,-106,4608136723258166,-54
-6126906904958590,-82,4503599627370497,-52,4698660989806888,-107,6505518869826539,-80,-7359180120373377,-108,-8140702795856775,-106,-4990248912975060,-105,7084679853504876,-104,6344417421725078,-54
6097308808376443,-79,9007199254740991,-53,5322859369918617,-104,4896123719322362,-78,4507277747935156,-105,-5517912859678916,-104,-6528547971422676,-105,7783861753313756,-104,7554596199978122,-54
-4840902326780089,-77,4503599627370496,-52,7438001358247341,-102,5787726681986976,-77,-8443731910680389,-105,-8535306573793789,-103,-5323119775731943,-102,7652091185742877,-102,6265790528764469,-53
-7951062178313428,-80,4503599627370496,-52,6047017425860705,-104,5218557791747560,-78,5680249942070472,-109,5610549925321493,-104,5788057736011195,-104,6082931476691878,-104,-8570569884925016,-53
8574157174757187,-81,4503599627370497,-52,8340834529219838,-105,8667615505749367,-79,7166517334527775,-107,5426771253801175,-104,6322585920617147,-104,7316667094788032,-104,-7783433420496289,-53
8166221566186407,-78,4503599627370497,-52,7442331351168899,-103,8187463673188665,-78,5172381984832361,-105,5611188333965962,-105,5391785159399162,-104,7668175399602144,-103,-6333303652911150,-54
7167963760444211,-79,4503599627370496,-52,6008196676585569,-103,7356427436444870,-78,7628279351304435,-105,6546220706524838,-103,8453290544350947,-103,8558497166988109,-103,-8896476893732751,-53
8589456085837195,-79,4503599627370496,-52,6902383563732440,-106,5575443663565587,-79,6718484239211585,-105,6523733183568447,-107,8349417535103697,-105,8961819194130888,-105,-8391696570821156,-53
-5496707233699785,-78,4503599627370497,-52,5840207416060528,-106,5128543257372078,-79,6291968166642619,-104,7807063312082252,-107,7267851080652900,-104,7361078771337568,-104,-8893123531312267,-53
-5722922031922970,-82,9007199254740991,-53,5350360584623519,-106,4908755640201320,-79,-7347721390354913,-109,-8230351977813503,-106,-4574408575803934,-105,6387107759850305,-105,6450902515511601,-53
-7510737369805962,-78,9007199254740991,-53,8332096138841116,-104,6125718330620499,-78,4774673498358369,-103,5071175255613752,-104,7310261126165245,-103,7806136848863238,-103,-8435027446021044,-53
6987317147474149,-77,4503599627370496,-52,6695859115556365,-101,7766011668513637,-77,4769949087705698,-103,6417772338391266,-102,8802746882244115,-102,6958206272996105,-101,-5697452191459858,-53
5769147446405392,-80,9007199254740991,-53,5013900907341640,-103,6720208666102028,-78,6385757492106193,-106,-6149305487077590,-103,-5351085800564316,-103,7772771593290028,-103,6200915009069092,-53
8882555505414620,-79,4503599627370497,-52,6822769779861481,-104,5543196139252051,-78,5458521555009547,-105,-5317080720353213,-104,-5175639885696879,-105,8523494302330517,-104,5469355415479102,-54
-7187664488671888,-79,4503599627370496,-52,6318578267773334,-104,5334449056112102,-78,-5302453178806257,-105,6106583581938638,-104,6910713985071019,-105,8769547537247251,-104,-7097991953596140,-54
7012904520329242,-79,9007199254740989,-53,6842968423995210,-105,7850858557433435,-79,-6630385766037179,-105,8034795755401662,-105,5617639957457932,-107,7447185221168474,-104,-6794406334139654,-56
-4580138198390152,-78,4503599627370496,-52,7895561025171280,-108,5963090280286086,-80,4590279759328857,-104,6734968173202367,-108,5011215270154005,-104,5017038443264381,-104,-8996744784221552,-53
-5031844297600809,-79,9007199254740991,-53,8461808939827952,-110,6173216308237505,-81,6984452260093153,-106,5506871615033688,-108,8361170163851575,-106,4602936477577656,-105,-8180726155517096,-53
-8428193054380133,-79,4503599627370497,-52,5471954144585190,-104,4964221051337491,-78,-5670655416237349,-105,-8836521908785671,-105,-7253588662511510,-104,7510673002464349,-104,8698890016079023,-53
-7897589216425368,-78,4503599627370496,-52,7916269135489328,-101,8444134855478600,-77,6849397526320361,-103,7897530211332664,-101,4804939796456377,-100,4805002029948447,-100,-9007082595172505,-53
5636051737251602,-78,4503599627370496,-52,5796215776568319,-103,7225487556077039,-78,-7585126749210714,-105,8732704337214604,-104,4940140962609247,-104,6815852643721456,-103,-6528432512067072,-54
-5238326138666248,-79,4503599627370496,-52,5261708416333954,-104,4867918247375750,-78,-5645812347006746,-107,4625062842760820,-104,7838672598769954,-105,5588678186411188,-104,-6316742853567184,-53
4608253697555843,-78,4503599627370496,-52,4732193540345884,-105,6528691303001972,-79,-8388429979387026,-105,7231731995555485,-106,-4772563981609284,-105,6096780130886366,-104,7050842217612531,-54
8683527499902896,-81,4503599627370496,-52,8479224805756856,-107,8739225786715576,-80,-5531642936012729,-106,5863218419131274,-105,6194793902249819,-106,8370211109640192,-104,-6666228878666499,-55
4555202069887285,-79,4503599627370496,-52,5020387273332359,-104,4754977839426299,-78,5046440839867628,-106,5134090595803527,-104,6395700805770434,-104,6402218051031668,-104,-8998030225165298,-53
8049120565055763,-81,4503599627370496,-52,8245046847308517,-104,6093635196595782,-78,7174107020773236,-109,-8244458726859164,-104,-8020267882460000,-104,8468650363586322,-104,8530302680145649,-53
6058179849930327,-79,4503599627370496,-52,7934109610233261,-105,8453644549442943,-79,5154101125811456,-106,-6599437706127092,-105,-8044774286442728,-106,4781986726321172,-104,7576441456703006,-54
4915069734727505,-74,4503599627370496,-52,6981157839981564,-96,5607168612299401,-74,-5455504332023079,-100,6764615983135320,-97,6082677941632435,-97,7002831399923192,-96,-7823677180533300,-54
8607263428433505,-77,9007199254740990,-53,8567049634951948,-101,8784368109731529,-77,5522801227278698,-102,6594539052208754,-102,6058670139743726,-101,4747066100767195,-100,-5747934409276671,-53
-6348122540933221,-79,4503599627370496,-52,8026031478798108,-107,8502474037264569,-80,4715884890782685,-105,8964632588500872,-107,6957043037907903,-105,6977299505958288,-105,-8981049589849682,-53
8478826010346073,-79,9007199254740991,-53,6428149403111679,-104,5380502881379735,-78,8165539692620167,-107,-8329768191869887,-105,-6288383268714845,-105,6689208080579100,-104,8467477825355757,-54
-6573181650322478,-76,4503599627370497,-52,8706842860842385,-98,6261959299106249,-75,5093242812166619,-103,-7417419315884804,-98,-7258255478004597,-98,8717405131759316,-98,7499542850661188,-53
-4615386398463245,-80,9007199254740990,-53,7695167156361218,-105,8325377101121854,-79,4791780781070323,-106,5687201799892331,-104,6885146995159912,-104,8702005557347986,-104,-7126620464086033,-53
4772077333951608,-77,9007199254740990,-53,7114692669288952,-102,5660541250999353,-77,8739523384677757,-104,-4621654375731416,-102,-4873547059123954,-103,8058754291954864,-102,5447120962939553,-54
7783963934235102,-81,4503599627370496,-52,6303114561102028,-104,5327917453250626,-78,5404524170636669,-107,-7217252153154706,-104,-6541686631825122,-104,8474180787526928,-104,6953152927968155,-53
-8007296878465260,-80,9007199254740991,-53,6458513871530522,-107,7627130609238580,-80,5528178737160880,-106,-5163553886342825,-106,5833997613088880,-110,5907837765294601,-105,-8894621186361322,-58
-4552749878997713,-78,4503599627370497,-52,4681454750459264,-103,6493596518066114,-78,-7985810318117315,-105,-8775301390291719,-104,-6384103274675188,-103,6413503795626840,-103,8965908821485883,-53
5281050225711141,-76,4503599627370496,-52,8310210113015736,-98,6117667788328179,-75,-7052919377658632,-102,7565508632207887,-98,7124701171104222,-98,8435719741377795,-98,-7607365470411044,-53
8567379170309047,-79,4503599627370496,-52,5973612163642412,-106,5186786819817818,-79,6645984797078514,-105,-7021807342522251,-108,5768258879263233,-105,8406970750987596,-105,-6180092522904218,-53
7403139527528956,-81,9007199254740991,-53,8111637383232152,-103,8547697596018346,-78,-7833132350782943,-107,4622680601038134,-102,8755790430152334,-103,5316307061823738,-102,-7417286860973944,-53
7714453043829735,-83,4503599627370496,-52,5226227316309798,-106,4851477650601548,-79,5620754008331691,-109,8776252448518623,-106,4739423349780042,-105,7394663069750074,-105,-5772937869024999,-53
7533421448009536,-80,9007199254740991,-53,8839228434471416,-107,8922818599941182,-80,5332222828240642,-106,-6745139629072707,-106,-5651667203328260,-108,6722354973497177,-105,7572598118153183,-56
6119814083349795,-77,9007199254740991,-53,6279204418677404,-103,7520508317944835,-78,6626739156712056,-102,-4574806694729103,-105,6054888319870918,-102,8420199752881846,-102,-6476994271260081,-53
5961234532363619,-74,4503599627370496,-52,8171536705072961,-96,6066409948232226,-74,5163408500165828,-100,6200835315938279,-98,7491687440979736,-98,8184735077008661,-96,-8244508942592098,-55
-6212446101075128,-80,9007199254740991,-53,6048502645408382,-105,7381061476510089,-79,-8983385104485351,-112,-5489350280494267,-105,-5559532976623059,-105,6053100810815533,-105,8272755212381880,-53
-6387753503263161,-80,9007199254740991,-53,7917279594426928,-106,5971286078496754,-79,6227553635699583,-107,-8867951060385648,-106,-5754174242535856,-106,6098909158842548,-105,8498076065598408,-54
6764719033987365,-79,9007199254740991,-53,8863027876327158,-107,8934822778455240,-80,8885545331679484,-106,6014253292498195,-107,5946335988964291,-105,6100823192136593,-105,-8779115768716665,-53
-7812454888764236,-78,4503599627370497,-52,8432323416039805,-102,6162451508478129,-77,5535501815554792,-105,6612576862941201,-102,7304514589885550,-102,8573635317992118,-102,-7673899802128523,-53
-8126439182603350,-79,9007199254740990,-53,5112622809873870,-106,4798458729783331,-79,6953339848931438,-105,-8625290334601381,-107,4797017265281093,-105,4575361905357396,-104,-4721778433114401,-53
7259430774719568,-80,9007199254740991,-53,4566652053148041,-105,6413481501476125,-79,-4908500401406111,-109,-7607496316311223,-106,-8221058866486987,-106,4630995203586994,-105,7994903043523785,-53
-5000227679214768,-79,4503599627370496,-52,5603546480707456,-105,7104383131907703,-79,6810868658623940,-106,-6265481323298928,-105,-5720093987973916,-106,4890709720574190,-104,5267336363144262,-54
-5705032452358333,-78,4503599627370496,-52,6334118029667680,-109,7553321335430144,-81,-7472693440970966,-104,5946117776965219,-108,-7101061079910640,-104,7924709116301464,-104,8071043508117106,-53
-5619748947907376,-76,4503599627370496,-52,7010804459142229,-99,7946553510769352,-76,-6003869758973007,-103,4985100125174403,-99,4609858265238590,-99,7050963053276520,-99,-5888828464619988,-53
5133431186289808,-78,9007199254740991,-53,6098207302635042,-105,7411327025003716,-79,5280072509283240,-104,-4892179330510938,-105,5667965688055542,-105,7813677452172285,-104,-6533734804622407,-54
8810304019573079,-80,4503599627370496,-52,5317134232960162,-106,4893489935642894,-79,-8454743626014432,-106,4836602037427222,-105,4873841795360048,-108,5476711703101667,-104,-8015697478110907,-57
-5119834237345371,-80,9007199254740991,-53,5396257076654801,-107,6971740293444380,-80,7609710865929683,-108,6345030587404067,-107,5074943010184454,-106,5185406343341285,-106,-8815321282947311,-53
-4710685047873904,-78,4503599627370496,-52,6375840713276939,-104,5358566399746079,-78,-8223399917822616,-105,-5577805431082042,-104,-4844752694996675,-103,4903474672301455,-103,8899332775241408,-53
5175120246267707,-79,9007199254740991,-53,8026444668040616,-106,6012311802967110,-79,-8113798699873879,-109,8504300943352560,-107,6475851268384090,-107,8199421272507285,-106,-7113829230116662,-54
-5601870894741564,-78,4503599627370497,-52,6716397498902146,-103,7777912994284243,-78,-4780484391290678,-104,-5720500579974775,-103,-8110742775620114,-103,8356259856433670,-103,8742556782471844,-53
6171468117888045,-79,9007199254740990,-53,8781790288800624,-109,8893780689030771,-81,5649757595973836,-105,-5829001131274998,-107,8385014626310173,-106,8097566310338488,-105,-4663468911434962,-53
5186500463101584,-79,4503599627370496,-52,5626665314617590,-106,5033909794012033,-79,-4584731908759997,-105,-8789542930800408,-106,-8979503374160201,-105,4925824795473848,-104,8209810484327182,-53
6298522632999761,-78,4503599627370496,-52,6461110102449088,-105,7628663454339752,-79,7127542899473892,-104,-6249462783504274,-107,6346360051535858,-104,8997715920947117,-104,-6353048932500050,-53
-7763493370446575,-78,4503599627370496,-52,8375870111671020,-102,6141788462152151,-77,7931772257999770,-104,7209382950434150,-102,4596163007467046,-101,4775554132637430,-101,-8668848654148081,-53
7951813466644150,-72,9007199254740991,-53,7033901604285636,-91,7959632735751258,-72,7329284837217688,-98,-5070864377094870,-95,-8309407544885318,-96,7034368651367718,-91,5319915201705979,-57
4968669205866670,-78,9007199254740991,-53,5125886135205956,-105,6794841997935954,-79,8232116780793081,-105,-5308140171270188,-107,6905081737975534,-105,5653542072004950,-104,-5500573471646786,-53
-6644146153199644,-79,9007199254740991,-53,7500186371430518,-105,8219225820913275,-79,-4916744701827615,-105,-7515895965775680,-105,-6216320333801648,-104,6216341134754714,-104,9007169115093747,-53
8324430729926829,-78,4503599627370496,-52,8194714822812424,-106,6075007376326840,-79,7168110437521818,-103,6344130186388472,-109,7267237471684138,-103,7703010478264344,-103,-8497645968895030,-53
6665744383976438,-78,4503599627370496,-52,5718773986095630,-103,7177056275771615,-78,4549335242903865,-104,6478345117652076,-104,5513840180277970,-103,6767660135980428,-103,-7338467973372281,-53
6918043876641260,-81,4503599627370496,-52,8358523462157722,-105,8676801616902517,-79,-4629464694019774,-107,-5020045683901249,-104,-5598728770653721,-104,6196023978332035,-104,8138907432715352,-53
-7386262957404568,-78,4503599627370496,-52,6417463237262715,-103,7602852759852741,-78,8274066828928286,-105,5233140342876585,-104,4685086878670364,-103,7123875625026607,-103,-5923673189030289,-53
-4825049937789911,-78,4503599627370496,-52,5035698810551985,-104,4762223355403647,-78,-7613756959051055,-107,-7311745510844716,-108,-5634814857236706,-106,5210914985168298,-104,4869960489392509,-54
-5784879521690748,-79,4503599627370496,-52,8170901943510371,-104,6066174325559246,-78,-5704757281638062,-106,-7780188709771518,-104,-4603189015090517,-103,4632914879580195,-103,8949406959514920,-53
8984789331756022,-79,9007199254740991,-53,8670419363627404,-105,8837205148142518,-79,-6876169151721917,-105,-6573375172181960,-105,-6724772161951938,-104,6972980629902968,-104,8686581251306207,-53
5081270731336509,-77,4503599627370496,-52,4858219712473589,-101,6615055024227698,-77,5967370181018067,-104,-6517395112733763,-102,-5025552567479246,-102,5052322193279498,-101,8959474793724144,-54
4904125586450733,-79,4503599627370497,-52,8072269064628141,-104,6029450053818646,-78,-5063104961215314,-107,-7536998282733965,-104,-8169886402885879,-104,8372289258105322,-104,8789447240866762,-53
6612583939013582,-79,4503599627370497,-52,6056562722647039,-102,5222674948803462,-77,-6859238236517107,-106,-5902627088448134,-102,-6331329478230453,-102,6359427780116930,-102,8967402120067547,-53
5572030183578098,-78,9007199254740991,-53,8438061237312300,-106,6164547789099303,-79,6045614764055444,-104,-8356753806501262,-107,5001020538242786,-104,7411198758567576,-104,-6077989530766690,-53
7345301521854314,-79,4503599627370496,-52,4785623172153267,-103,6565444499018336,-78,6652613170920206,-107,-8071716224094254,-104,-7240139577729228,-104,4901068160050288,-103,6652976216522801,-53
-8540243181996692,-79,4503599627370496,-52,6909985661268140,-107,7889208939966372,-80,-7182781783852833,-105,-6289717874797375,-112,-7231920204749687,-105,8098893033636127,-105,8042993778042572,-53
-4769245813228477,-82,4503599627370496,-52,5554141800142777,-105,7072995255404305,-79,-4560039646738636,-109,-6485597881674140,-105,-6770600359595305,-105,7612721102059848,-105,8010821058004457,-53
5952813055405990,-83,9007199254740991,-53,5737438077610286,-106,5083219844585416,-79,5983514851727867,-110,-7671257663734026,-106,-7297287985501034,-106,5143806188952291,-105,6389055544686361,-53
-5384545785136520,-82,9007199254740989,-53,5464358916340749,-105,7015594740212813,-79,7452753762050691,-110,-5956298697986424,-105,-5723400142922340,-105,6542821753029867,-105,7879139528452207,-53
-5006935936302924,-80,9007199254740991,-53,5869793597608349,-104,5141517310962853,-78,4874324238194297,-108,-5829079619552009,-104,-5524434354664865,-104,6136555958545227,-104,8108730913292163,-53
-6768923955193793,-80,9007199254740991,-53,5336479627191726,-105,6933017764363640,-79,4986202809494482,-109,-4700965156741098,-105,-8778654962295386,-106,5412847449092495,-105,7304020220195951,-53
8380555246436387,-79,4503599627370497,-52,8020853642458896,-107,8499730992845735,-80,-4917287027225049,-104,7282172913583415,-106,-6193487597658390,-105,7204514391551066,-104,7743197367930584,-54
