nx,nNorm,sSquare,s,znxnz,sny,znxnzsny,nxSquarenySquare,px
-8.4045209448110606854857589475676473e-01,1.0000000000000000000000000000000000e+00,2.6439085601764277021746821942909105e-11,5.1418951371808699130530428801956806e-06,-1.1542483559030058423095200327026952e-07,-2.7863202286558836053541306005131315e-06,-2.9017450642461841895850826037834011e-06,9.9999999999998113865749225221473196e-01,2.9017450642462389203926095186976758e-06
-9.8169232928181371341069400746980630e-01,9.9999999999999999999999999999999990e-01,2.5413406261794999010910676810511254e-11,5.0411711200667448688893367631793665e-06,4.4824201776174494858344261511851621e-06,9.6020972444485629674615730826334624e-07,5.4426299020623057825805834594485085e-06,9.9999999997915152304922439158760403e-01,-5.4426299021757763266476972365806641e-06
4.4718140504044463540521758233123799e-01,1.0000000000000000000000000000000000e+00,4.7162494410011938513501017801738287e-12,2.1716927593472318457524340406637573e-06,-1.0019442858745078171918908293164378e-06,1.9424560067731677545046424462689118e-06,9.4051172089865993731275161695247401e-07,9.9999999999497981555966719555932445e-01,-9.4051172090338147961998140187707051e-07
-1.5368659521514615675577852952827189e-01,1.0000000000000000000000000000000000e+00,8.0293935722819289101472529091984214e-12,2.8336184591934618659804942736663911e-06,1.1682087417716130870662912338808272e-06,-2.7999540624629192038583448473661670e-06,-1.6317453206913061167920536134853399e-06,9.9999999994222114583331338137549856e-01,1.6317453207855864917188972906728400e-06
-3.9733382723738022534099381916724430e-01,1.0000000000000000000000000000000000e+00,3.6537499874773446820506426991574251e-11,6.0446257017927459774136625905588648e-06,4.9080465241419307626962546541660630e-07,5.5469967007700131704650954699537918e-06,6.0378013531842062467347209353703980e-06,9.9999999999847416960967693420373082e-01,-6.0378013531934189075301571845893927e-06
-9.2247932297129060962052458967568882e-01,1.0000000000000000000000000000000000e+00,1.3277592246558005265194994544729095e-10,1.1522843506078699351206121980435524e-05,-3.4930673535765981782205954781122251e-06,4.4483533833897267454906584650850046e-06,9.5528602981312856727006298697277951e-07,9.9999999998566160174554076550889066e-01,-9.5528602982682583881264123879614409e-07
9.5359664651773547728737976590762816e-01,1.0000000000000000000000000000000000e+00,9.6661419467360632752554469057233830e-11,9.8316539538045496016506902882710503e-06,-5.6018596863957360869501777000960905e-06,2.9601840780371989664906207659377041e-06,-2.6416756083585371204595569341583864e-06,9.9999999996549078955824907135255362e-01,2.6416756084496992599503880335748216e-06
9.5537567055232862166397564276043862e-01,1.0000000000000000000000000000000002e+00,9.1388073636373013115972586264130698e-11,9.5597109598759843004687040438720786e-06,4.4094730301827169548546961871108950e-06,2.8238766129727260863514382807177832e-06,7.2333496431554430412061344678286782e-06,9.9999999997869777210483529990227325e-01,-7.2333496433095295037533223607360026e-06
-7.3215738391195766995756957928892258e-01,9.9999999999999999999999999999999990e-01,7.6408738428844107639643512052922090e-11,8.7412092086189143926081660844940029e-06,-2.3005195679961781567356348276340621e-07,5.9539478781139572198268822961347030e-06,5.7238959213143394041533188133712966e-06,9.9999999999990127140194359328505224e-01,-5.7238959213149045163730510183763260e-06
1.8444314031153285033788277441251239e-01,9.9999999999999999999999999999999990e-01,3.1875949823040443089090262816992799e-12,1.7853837073032912352596709084659365e-06,1.8210628954739424477354248885956707e-06,1.7547522107804959349681728586554664e-06,3.5758151062544383827035977472511373e-06,9.9999999990251790018234664683759471e-01,-3.5758151066030163478549457527740916e-06
5.7316616158437861203755422738775414e-01,1.0000000000000000000000000000000000e+00,2.1559203639883402646024253025170782e-11,4.6431889515594131855857905095367661e-06,-1.7538067896161742812706262210567072e-06,-3.8048108945985096657911393043725913e-06,-5.5586176842146839470617655254292985e-06,9.9999999999063727195826258414687967e-01,5.5586176842667277727275471148721418e-06
-4.0441681374823806889449704440315473e-01,1.0000000000000000000000000000000000e+00,5.0282759436628907569958575304543774e-12,2.2423817568966464361904759224506679e-06,6.1593943660258264246541724824379321e-07,-2.0508258173668498930226585175956336e-06,-1.4348863807642672505572412693518405e-06,9.9999999999768037587749725261870173e-01,1.4348863807675956476191204464623915e-06
-1.2360805689087247305852636516725020e-01,9.9999999999999999999999999999999981e-01,6.6322549842893382510004821904407693e-11,8.1438657800146351939265757223411924e-06,4.7992940025926750459257900082543470e-09,-8.0814114364598142796600257594039673e-06,-8.0766121424572216046140999693957124e-06,9.9999999999999849248670102602510447e-01,8.0766121424572337802143153783635000e-06
-7.6171633075748883811531626020009295e-01,9.9999999999999999999999999999999981e-01,4.1974871789911620761722814834933299e-11,6.4788017248494046471764912573120354e-06,-2.0700815200692863312211570017859071e-06,-4.1976847420960413781721753244377825e-06,-6.2677662621653277093933323262236896e-06,9.9999999999261435611568627610140935e-01,6.2677662622116191989561434599414331e-06
-8.3382388960995002202316694783923761e-01,1.0000000000000000000000000000000002e+00,1.6595300611191924824256827292702353e-10,1.2882274881088326173078206318634945e-05,5.5709606752960173286973264595798788e-08,-7.1114092059767582397034958630959828e-06,-7.0556995992237980664165225985001843e-06,9.9999999999999553613020676885344959e-01,7.0556995992238295621408336868598359e-06
-9.9936583260585030760073207443840677e-01,1.0000000000000000000000000000000000e+00,1.9923738427349654006797864815161776e-12,1.4115147334459408329395465314754746e-06,8.8812441905444914771778769616391366e-06,5.0261273651972604671398389111722164e-08,8.9315054641964640818492753507508582e-06,9.9999999992102336456925144396071688e-01,-8.9315054649018443327985667037125440e-06
-5.6113330264190632823641183993164657e-01,1.0000000000000000000000000000000000e+00,5.6780579567278127107789583904262156e-11,7.5352889504834602001264895183054535e-06,3.0756402752362219938416557864830272e-07,-6.2371504196131271334954166133175802e-06,-5.9295863920895049341112510346692775e-06,9.9999999999969957298001488906672603e-01,5.9295863920912863420807712853855462e-06
-4.5907102050400133168391279525462887e-01,1.0000000000000000000000000000000000e+00,2.8405995841718818657202319816347680e-11,5.3297275579262790922939784761991283e-06,2.4144710708860891964314919068524441e-06,4.7349276770667571123217653674663501e-06,7.1493987479528463087532572743187946e-06,9.9999999997233795674209491936748551e-01,-7.1493987481506132861926119701336082e-06
-4.2928421792899946451129896816484654e-02,1.0000000000000000000000000000000002e+00,4.1629491213536730940214573614482917e-11,6.4520920028729233039424178471221043e-06,-8.1334016140711513293982157220108046e-08,-6.4461441444153900940211431113593849e-06,-6.5274781605561016073151252685794933e-06,9.9999999999641032946567022322737482e-01,6.5274781605795331033316387496051774e-06
4.5375807795806058068342178263629401e-01,1.0000000000000000000000000000000000e+00,7.5115684925339785556597324712706235e-11,8.6669305365475143836030828384415923e-06,8.1349372790100568740795328837543753e-07,-7.7233177014671486386975017620151995e-06,-6.9098239735661429512895484736397621e-06,9.9999999999678589782589008001560211e-01,6.9098239735883518315457756415859791e-06
