nx,nNorm,sSquare,s,znxnz,sny,znxnzsny,nxSquarenySquare,px
-7.7133040233423143617642686821382752e-01,9.9999999999999999999999999999999990e-01,2.2114741755327742156014297551022557e-09,4.7026313650261533290536386275306065e-05,-1.2752330271694155275603420244851292e-04,2.9929187268347962076223228776446643e-05,-9.7594115448593590679810973672066275e-05,9.9999997266631296526052768411129243e-01,9.7594118116200671699437927585586485e-05
5.4797267229040027680861466248105430e-01,9.9999999999999999999999999999999990e-01,2.3636618826089879766765062832068249e-08,1.5374205288758791569580700907660982e-04,4.1273740015538006279059906835003333e-05,1.2860464781171074173730027271015704e-04,1.6987838782724874801636017954516038e-04,9.9999999432677693194107276841996870e-01,-1.6987838879100674207018272275797733e-04
-2.3381589150556547567050313579714466e-02,9.9999999999999999999999999999999990e-01,1.2567679348784888810760844208601959e-08,1.1210566153760874538591624330720926e-04,3.0294352576927202477099914495907658e-06,1.1207501239664152614168774613524175e-04,1.1510444765433424638939773758483252e-04,9.9999998321291405696031763727923468e-01,-1.1510444958660253402597291417969123e-04
-6.4619364280845048142634357666828812e-02,1.0000000000000000000000000000000002e+00,4.1652734604618875908574405501385457e-09,6.4538929805675330789458110681041802e-05,1.0355518361040585931294859740410887e-05,-6.4404041630813395655924937699869681e-05,-5.4048523269772809724630077959458792e-05,9.9999997431862120032198332329277821e-01,5.4048524657813445025674815808395020e-05
-4.3473010633063976051696012083775623e-01,9.9999999999999999999999999999999981e-01,2.8302761166314276156660422067700187e-08,1.6823424492746497941426578416400091e-04,1.5993064159241875416292081908485548e-05,1.5150516421905574249839102427401005e-04,1.6749822837829761791468310618249560e-04,9.9999999864660696511009687788623336e-01,-1.6749822860498855386507134921732166e-04
-9.2043865105245005348782467455963801e-01,1.0000000000000000000000000000000004e+00,2.7242239947203592285424837551378417e-08,1.6505223399640367268646574023721590e-04,-5.0254581864916998396018784711835079e-05,6.4516781013785055462583405642100542e-05,1.4262199148868057066564620930265463e-05,9.9999999701900226321224553838712267e-01,-1.4262199191383640577695395245237203e-05
9.2455377416076764352099898932742660e-01,1.0000000000000000000000000000000002e+00,2.1474526563414897592235948333609413e-08,1.4654189354384260034252176060771088e-04,-8.6117487484433910413121091887952981e-05,5.5840020722655346978527709631652231e-05,-3.0277466761778563434593382256300749e-05,9.9999999132402358547181690585017126e-01,3.0277467024465153230507858865084252e-05
-9.1076064991811486926575394474704875e-01,1.0000000000000000000000000000000000e+00,6.3088963779376573550856892887954521e-10,2.5117516553070403729845288980516217e-05,-1.5424548230298076353992040412590953e-04,1.0371892441618541566404087817399474e-05,-1.4387358986136222197351631630851006e-04,9.9999997131753966098316191940273387e-01,1.4387359398801087536644964567876259e-04
9.9490336218379840507624050482142183e-01,1.0000000000000000000000000000000000e+00,1.5046246791135384567640932665946548e-08,1.2266314357269417611312272225104375e-04,1.2176939213495915497168988275553842e-04,-1.2368487309773767349454070334993867e-05,1.0940090482518538762223581242054455e-04,9.9999998501990760168475637032848864e-01,-1.0940090646402107491271491607536529e-04
4.8873023567767878704713673603329100e-01,9.9999999999999999999999999999999981e-01,6.9820561531513529044965348630769352e-10,2.6423580667940052867660991838614085e-05,8.3244312143503317892043451292559294e-05,2.3052855062928983659158469886057510e-05,1.0629716720643230155120192117861680e-04,9.9999997098846316995367751451605419e-01,-1.0629717029027657235726644013536790e-04
-9.8114704137232591822168436443382115e-01,9.9999999999999999999999999999999990e-01,2.4567246460618846185072059879581209e-09,4.9565357318008760810273534758080691e-05,1.5932455326596079319150982444380910e-04,-9.5791329384975914754726948966653063e-06,1.4974542032746320171603712954714381e-04,9.9999997363078299808098372952286124e-01,-1.4974542427613278949781448224573605e-04
1.4742886734743774495603749835133171e-01,9.9999999999999999999999999999999981e-01,3.0369085151844879078658854544172873e-09,5.5108152892149160726127782964697343e-05,2.4220753520278566926800965914976226e-05,5.4505966681252702735617159574432954e-05,7.8726720201531269662418125489409177e-05,9.9999997300954192536229639094614665e-01,-7.8726722326401567966803703941812822e-05
5.5505203652581302495525838221051101e-01,1.0000000000000000000000000000000002e+00,2.2717320557374207057517040325902734e-08,1.5072266106121603059333472729856674e-04,-4.6093090425434643003125907029459238e-05,-1.2537346413706595082656575404995372e-04,-1.7146655456250059382969166107941296e-04,9.9999999310388862570299068000476995e-01,1.7146655574495305921399466094486977e-04
-9.9691732934996934811707616253643142e-01,9.9999999999999999999999999999999981e-01,5.4465737441686558030606060557396264e-10,2.3337895672422258480346383119904330e-05,1.6928990283207117795435994692536591e-04,1.8310672016464373026220864073400530e-06,1.7112097003371761525698203333270596e-04,9.9999997116341459611140944699131117e-01,-1.7112097496826222432595736138535365e-04
-1.2383280752330548850595402375303939e-01,1.0000000000000000000000000000000000e+00,2.9856924633768851178816521203559645e-08,1.7279156412790773501667052601730267e-04,8.8019539805751732744582775986002580e-08,-1.7146160417298179849129132084284849e-04,-1.7137358463317604675854673806686249e-04,9.9999999999949477275596243711910994e-01,1.7137358463326262936241183938137074e-04
-4.8716204128680214339902483108212671e-02,9.9999999999999999999999999999999981e-01,2.2794817167066682989280429906930236e-08,1.5097952565519168099119496854577612e-04,3.7456568664209855444494252978114346e-06,-1.5080026130529955907877456288693785e-04,-1.4705460443887857353432513758912640e-04,9.9999999408834461864591440336555888e-01,1.4705460530821472235753378217586346e-04
-9.9997727256349227348376816620266464e-01,9.9999999999999999999999999999999990e-01,7.4893740404942211076421869022215551e-09,8.6541169627491290959432652638920261e-05,-1.4905322485849365672039241671868991e-04,-5.8331662025871300391312979653400901e-07,-1.4963654147875236972430554651522391e-04,9.9999997778212560009823471495993525e-01,1.4963654480335832780059406845650368e-04
-5.2784753583059558666369325532028545e-01,9.9999999999999999999999999999999981e-01,2.4849320652246195471539899388068125e-08,1.5763667292938593187180990799791699e-04,3.8776622018344676649098483683523871e-05,-1.3388699610555390140131960852883262e-04,-9.5110374087209224752221124845308755e-05,9.9999999460336602915759736894697631e-01,9.5110374600485103300745441600958056e-05
-9.7146806246119882424830522864311683e-01,1.0000000000000000000000000000000002e+00,8.7251320919424331485429993917886769e-09,9.3408415530627823344273171130821035e-05,1.4148952846317777433574414423749703e-04,2.2153708078561583160363739198846769e-05,1.6364323654173935749610788343634380e-04,9.9999997878751459781785893214420102e-01,-1.6364324001301919743806605352042990e-04
-9.0772331107742527793820593071102565e-01,9.9999999999999999999999999999999981e-01,1.6462757824783725786886671730722872e-08,1.2830727892362040808710794057889322e-04,1.0370349548627335642219602806408529e-04,-5.3833792140545199125685145778797058e-05,4.9869703345728157296510882285288237e-05,9.9999998694791702691091629133216310e-01,-4.9869703996631671703939752066993370e-05
6.6766022186241631804983437787045472e-01,1.0000000000000000000000000000000002e+00,8.3191692116639617079665853530628065e-10,2.8842970047593853346785779323539301e-05,-1.1360033145748029131538187825634669e-04,-2.1472613910817240345662439538186308e-05,-1.3507294536829753166104431779453298e-04,9.9999997105002419113210304906840451e-01,1.3507294927865614571058018769863612e-04
7.0031061957471243611804244448845962e-01,1.0000000000000000000000000000000002e+00,1.1089269144783532000200828257772383e-08,1.0530559882923382341256014882684298e-04,-9.5667268919436786193329123588936639e-05,-7.5171162191781324326851363812982608e-05,-1.7083843111121811052018048740191926e-04,9.9999998133855192090593330179627112e-01,1.7083843429931068211048973453772840e-04
7.7816807701484754587533658013437364e-01,1.0000000000000000000000000000000000e+00,1.7656717937280514220140797996958418e-08,1.3287858344097634991216250708778416e-04,-8.4281120862893579962532196909432476e-05,8.3455201444807586882067575448812466e-05,-8.2591941808599308046462146062000962e-07,9.9999998826957365755206603659308347e-01,8.2591942777438009276873349629251539e-07
-9.7662734482565685613857144653283434e-01,9.9999999999999999999999999999999990e-01,4.7283560782478139450920421986406207e-09,6.8763042968209412606139323646525700e-05,1.5322226018509170140389377537659637e-04,1.4779896643699315324946267327217315e-05,1.6800215682879101672884004270381369e-04,9.9999997538578547594677654033965172e-01,-1.6800216096403224720205007962579364e-04
-7.2230388225049021803844230882242800e-01,9.9999999999999999999999999999999990e-01,8.7549615325385824443613321380949677e-09,9.3567951417879094465467105007013500e-05,1.0472050493920045636693341802811781e-04,6.4709330417864917204531623151406972e-05,1.6942983535706537357146504117952478e-04,9.9999997898044245963485261971963278e-01,-1.6942983891840562177169023489142483e-04
-9.9501955130940532126423795515927244e-01,1.0000000000000000000000000000000002e+00,1.0944601234486284704170039149457150e-08,1.0461644820240402667467093288875688e-04,-1.3473130605714703708669902750954510e-04,1.0428152746634611520642332481554736e-05,-1.2430315331051242556605669502799037e-04,9.9999998166529935485153817680626725e-01,1.2430315558957357254820090401000611e-04
-4.3800237681729625432732821100597247e-01,1.0000000000000000000000000000000000e+00,1.8348437590701053989192356314437325e-08,1.3545640476072386142220179924949151e-04,-4.6630058433456883788222381727174402e-05,-1.2177175993781784811528225947511343e-04,-1.6840181837127473190350464120228783e-04,9.9999998866610988207961070271653047e-01,1.6840182027992245861392320144166849e-04
-4.1887501069396265194792563216637915e-01,1.0000000000000000000000000000000002e+00,7.1294546413373974323211578337318015e-09,8.4436097975554255430678259233291887e-05,-6.2991812118934990650487906354837020e-05,-7.6671682705677255270400481284860906e-05,-1.3966349482461224592088838763969794e-04,9.9999997738485829894812120406164730e-01,1.3966349798312204327376667676448820e-04
2.1411006892034350427439805597215474e-01,1.0000000000000000000000000000000000e+00,2.5071184344429170267692082637044422e-08,1.5833882765900842133117477007593739e-04,1.4756527336562711211617275058226229e-05,-1.5466687710190382943659521538915237e-04,-1.3991034976534111822497794033092614e-04,9.9999999524999393875620585014870291e-01,1.3991035042991613079782284228071187e-04
-8.0636512540361681188163608512106277e-01,9.9999999999999999999999999999999981e-01,4.0161590783393966517950119602245434e-09,6.3373173175559046262162328811786742e-05,-1.2745254510699922978535130218870475e-04,-3.7480035806039891671926679418462479e-05,-1.6493258091303912145727798160716724e-04,9.9999997501763415185381893762809018e-01,1.6493258503344530104328782866701426e-04
1.7020336842667608597408929703422573e-01,1.0000000000000000000000000000000000e+00,2.4394800965355922006197824599322253e-08,1.5618835092719278085244953203751672e-04,-1.0981656513132508649674032540961190e-05,1.5390939971940137751044085377448517e-04,1.4292774320626886886076682123352399e-04,9.9999999583706699181628080411563081e-01,-1.4292774380126749131628922323219375e-04
-7.9308779546213041992745997217025812e-01,1.0000000000000000000000000000000000e+00,6.8826768534581782378250105687418586e-10,2.6234856305034678496736287999196838e-05,1.3578676879644807629655542112223677e-04,1.5979842844363050651576118062330980e-05,1.5176661164081112694813153918456774e-04,9.9999997068618198363796627116724998e-01,-1.5176661608967009195980278630748310e-04
-1.0572868194043468814866617620616908e-01,9.9999999999999999999999999999999981e-01,8.9521693161747064165699444630717718e-10,2.9920175995763638583527177250832309e-05,1.8003227481638771195303356135833094e-05,-2.9752473421277806457746935105451159e-05,-1.1749245939639035262443578969618065e-05,9.9999997100553398199795371896547291e-01,1.1749246280302157273801423076778318e-05
-3.6673449858274438422607495826510898e-02,1.0000000000000000000000000000000002e+00,7.2628655491143467324131567253525594e-09,8.5222447448511749089124181416470444e-05,5.4926221657058704937663661110463558e-06,8.5165117588301423431460222969250890e-05,9.0657739754007293925226589080297248e-05,9.9999997756862314921409457042428742e-01,-9.0657741787585264403792717932598496e-05
1.2914189920603016557995319770760161e-01,1.0000000000000000000000000000000002e+00,2.2869795085947663233785801639429397e-08,1.5122762672854342996500610375994941e-04,-1.0238193076567617068833663398344192e-05,-1.4996126486064322935648567924785795e-04,-1.6019945793721084642531934264620214e-04,9.9999999371489835734149005683703752e-01,1.6019945894408072898776565519176900e-04
9.9239402491390563183101248181225097e-01,9.9999999999999999999999999999999981e-01,1.0350791143296448050455433124680378e-09,3.2172645435674773013425465518427776e-05,-1.6828729438968388795613097646906384e-04,3.9605128370550864639191868427785436e-06,-1.6432678155262880149221178962628530e-04,9.9999997124360849040455729926027671e-01,1.6432678627807420321812970534534664e-04
-8.5991370778797147894573772542882543e-01,9.9999999999999999999999999999999990e-01,2.8331421084699603015019339701226610e-09,5.3227268467111482063186084384947637e-05,-1.4066622425390977961201725121104229e-04,2.7169295362010341061060253423995311e-05,-1.1349692889189943855095699778704698e-04,9.9999997324099692662401831633742120e-01,1.1349693192896418885685431267175293e-04
7.9404261934656340561907723171659366e-01,1.0000000000000000000000000000000000e+00,2.3753947664851476499094377822070517e-08,1.5412315745809088665776265335382199e-04,6.3751605441631735860639027893771491e-05,-9.3685623564745021338240919911341073e-05,-2.9934018123113285477601892017569582e-05,9.9999999355393562413984088292466749e-01,2.9934018316069894571165548188033235e-05
-6.7485293915398904499787996088924055e-01,9.9999999999999999999999999999999990e-01,2.4461662022884504820000288619746290e-08,1.5640224430258187577041572713944882e-04,-4.4298713143920460595904363818374271e-05,1.1541738627883086039121553438317216e-04,7.1118673134910399795311170564797887e-05,9.9999999569112449983751724377953929e-01,-7.1118673441351909390808657896566968e-05
5.9913404640406477209799381602090541e-02,1.0000000000000000000000000000000002e+00,2.7871541417195418172704175280938163e-08,1.6694772061096077801910413332757443e-04,-2.1233886861157232082300816422757750e-06,-1.6664781201570398276424638368322814e-04,-1.6877120070181970597247646532550391e-04,9.9999999874393818898434155152248251e-01,1.6877120091380676623956014218641707e-04
9.6444411230163387868019984372360690e-01,9.9999999999999999999999999999999990e-01,4.4670755694832731525926200504931070e-09,6.6836184582030661818102367679121694e-05,1.5260712896277535957282330193973021e-04,1.7663923440676245120321720367442335e-05,1.7027105240345160469314502230717256e-04,9.9999997496223699273633464310501732e-01,-1.7027105666665796850928921549572520e-04
-2.8602071132429290556056790627881986e-01,1.0000000000000000000000000000000000e+00,2.1163812346861929325017569003810609e-08,1.4547787579856233701281298928941978e-04,2.6537104819422540452644069927762031e-05,1.3940030931022052582225954959952565e-04,1.6593741412964306627490361952728768e-04,9.9999999139180437635791482186591137e-01,-1.6593741555806480068031509412165382e-04
-7.5236521104689063695710420641251451e-01,1.0000000000000000000000000000000002e+00,2.7434677530256374401494226415786889e-08,1.6563416776213890344447627847290151e-04,-3.2055598473632867118493735083970742e-05,-1.0911088254811677244367190435857480e-04,-1.4116648102174963956216563944254553e-04,9.9999999818469175529170721747232892e-01,1.4116648127801031690259662345692403e-04
8.1474250289553918799134730593419928e-01,9.9999999999999999999999999999999990e-01,2.8529832120982367415787957186122602e-08,1.6890776216912699188798682265721879e-04,-3.2394987183347983180283540680722597e-05,9.7936596800119731182473798391840359e-05,6.5541609616771748002190257711117768e-05,9.9999999841906180404598663222965806e-01,-6.5541609720388982233464041799615153e-05
