nx_significand,nx_exponent,nNorm_significand,nNorm_exponent,sSquare_significand,sSquare_exponent,s_significand,s_exponent,znxnz_significand,znxnz_exponent,sny_significand,sny_exponent,znxnzsny_significand,znxnzsny_exponent,nxSquarenySquare_significand,nxSquarenySquare_exponent,px_significand,px_exponent
-7561813405676462,-53,4503599627370496,-52,5133741678002176,-67,6800046633379360,-60,-4515858763566286,-65,-7389113115961538,-61,-7671354288684431,-61,9007199063265242,-53,7671354451762687,-61
-8858444773078226,-53,4503599627370496,-52,4969590941712384,-67,6690448103569698,-60,5983873195195166,-60,4841557419977841,-62,7194262550189626,-60,9006948386114351,-53,-7194462930461422,-60
8564113303967076,-54,4503599627370496,-52,7468657042259968,-70,5799641460683585,-61,-5202980212464443,-62,5102318769140730,-61,5001657325817017,-62,9007148525942919,-53,-5001685495449591,-62
-5662832455530084,-55,4503599627370497,-52,6469188119429120,-69,7633430841247024,-61,6445540988584507,-62,-7538247303630481,-61,-8630953618676455,-62,9006486959142706,-53,8631636214487617,-62
-7120319502218533,-54,9007199254740991,-53,7211325715595264,-67,8059394990395012,-60,5171481151382959,-63,7403113813877283,-60,8049548957800153,-60,9007181128703504,-53,-8049565156700129,-60
-8309365547634656,-53,9007199254740989,-53,6879579469082624,-65,7871832256015904,-59,-4771908659597300,-60,6075661159416181,-60,5215009999275524,-62,9007017908698757,-53,-5215114997559437,-62
8595688566577425,-53,4503599627370497,-52,5002916167077888,-65,6712843121333584,-59,-7632532680470233,-60,8021251785284356,-61,-7243813575656110,-61,9006765718273156,-53,7244162253244657,-61
8568810924994488,-53,9007199254740991,-53,4782935502348288,-65,6563600619494283,-59,5801658645207692,-60,8089804298946378,-61,4923280397340440,-59,9006947196142481,-53,-4923418174894811,-59
-6613203003635769,-53,4503599627370496,-52,7904783881158656,-66,5966572026015476,-59,-8745691428868816,-65,8101639302391312,-60,7828336445239162,-60,9007198315707592,-53,-7828337261371896,-60
6686334866916789,-55,4503599627370497,-52,4848157779296256,-70,4672703881937308,-61,4984973264004851,-61,4591209661205091,-61,4788091462604971,-60,9005976779777385,-53,-4788741400094221,-60
5170977821401369,-53,4503599627370496,-52,8325824877821952,-68,6123412595710904,-60,-4685049069970748,-61,-5013739061707509,-60,-7356263596692883,-60,9007086428409159,-53,7356355744164122,-60
-7120421015272336,-54,4503599627370496,-52,6432872648933376,-70,5382479248883195,-61,6002918259122312,-63,-4944165764153022,-61,-6886872398744888,-62,9007174833546358,-53,6886891071153760,-62
-8906341954982700,-56,4503599627370496,-52,6692031027593216,-66,5489829545825681,-59,6663827432017862,-70,-5447733974474849,-59,-5444480152486559,-59,9007199235954832,-53,5444480163842017,-59
-6687603300990768,-53,4503599627370496,-52,8644606661836800,-67,8824040723048905,-60,-4993963256370476,-61,-5910955845573152,-60,-8407937473758390,-60,9007122608889268,-53,8408009020861377,-60
-7511545641513837,-53,4503599627370497,-52,8642442999308288,-65,8822936367361555,-59,4651822699351114,-66,-4868861358769648,-59,-4832518993930967,-59,9007199203253789,-53,4832519021554747,-59
-9002715416344873,-53,4503599627370497,-52,8267807615614976,-72,6102040256902158,-62,6037639530443256,-59,5810727970285911,-67,6060337686577185,-59,9006210096904628,-53,-6061003297355658,-59
-5074927961963449,-53,9007199254740991,-53,5710583805345792,-66,5071309801010317,-59,6379569135168776,-64,-8379461610321586,-60,-7980738539373538,-60,9007195860938418,-53,7980741546419395,-60
-8038937416106008,-54,9007199254740991,-53,5864224369426432,-67,7267753254612578,-60,6225456308457428,-61,6503821925533433,-60,4808275039881074,-59,9006869532630020,-53,-4808451060482965,-59
-5188122224773026,-58,9007199254740991,-53,8444219631124480,-67,8721167855759552,-60,-5303717607809306,-67,-8719737537765641,-60,-8761172831576651,-60,9007163344624177,-53,8761207760968712,-60
8502622636481284,-54,4503599627370497,-52,7842257984217088,-66,5942927741060241,-59,7910151627503883,-63,-5239295975556259,-59,-4744911498837266,-59,9007169513351787,-53,4744927166385148,-59
6699080518666546,-55,4503599627370496,-52,8962004497580032,-67,8984573458522574,-60,7586524430297546,-63,-8827808286683478,-60,-7879492732896285,-60,9007022975959205,-53,7879646944491366,-60
-8931249918163159,-53,9007199254740991,-53,6561834784129024,-67,7687896550900023,-60,5345517404494726,-59,-7949287291130305,-63,4848686948799082,-59,9006411407287819,-53,-4849111093943146,-59
-8947117994480665,-53,4503599627370497,-52,4743290511298560,-65,6536341695351338,-59,5542052396729239,-64,-6029585173508739,-62,-4644072074326429,-62,9007198430677510,-53,4644072499209952,-62
7011950218281749,-53,4503599627370497,-52,7583656471445504,-67,8264835444085723,-60,-4690813149232549,-60,-5187375247179556,-60,-4939094198206052,-59,9006953205158034,-53,4939229123084641,-59
-8688694754552369,-53,9007199254740991,-53,7453325470334976,-70,5793685684507887,-61,-6287617394630335,-60,6106878225388866,-63,-5524257616456727,-60,9006911349488618,-53,5524434198941169,-60
7161882303051595,-53,4503599627370497,-52,5746805670080512,-65,7194624642654438,-59,5957434244004309,-60,-8725726288544598,-60,-5536584089080578,-61,9006818785117266,-53,5536817967669163,-61
7548771765770682,-58,4503599627370497,-52,5492213044215808,-66,4973402117200025,-59,-4821810755340161,-66,4971680660060711,-59,4934010263534616,-59,9007143174147122,-53,-4934040983844085,-59
7612544702675863,-53,4503599627370496,-52,6164873567985664,-65,7451727625667280,-59,-5929803888012839,-61,7965914636619716,-60,5001012692613296,-60,9007115846802490,-53,-5001059003126695,-60
-6146297431717419,-54,9007199254740990,-53,8862306263040000,-69,8934459041695827,-61,7076837455411608,-62,8398251243787319,-61,5968334985746562,-60,9007017042964964,-53,-5968455725044877,-60
7322308502499556,-54,4503599627370496,-52,6296037439528960,-66,5324925526857002,-59,-7435708541357081,-61,-4865010531134635,-59,-6723937666473905,-59,9006632254944523,-53,6724360962460734,-59
-8974579961353553,-53,4503599627370496,-52,7817940082442240,-67,8391528113769474,-60,-7104379989408652,-60,5693023243502591,-63,-6392752083970828,-60,9006854719576429,-53,6392996623042439,-60
-7667790054143819,-53,9007199254740991,-53,8621455638003712,-71,8812217019423067,-62,-5611020863791794,-60,-4623374279491997,-62,-6766864433664793,-60,9006904860742586,-53,6767085611117880,-60
-5506554447746933,-58,4503599627370497,-52,6365416003731456,-71,7571959474596147,-62,6718267104016888,-65,-7570233438801511,-62,-6730450050799400,-62,9006380855682326,-53,6731061638747349,-62
-7370215736316775,-53,9007199254740991,-53,6368377211846656,-70,5355429136701125,-61,-8513015930166069,-61,6156954650464452,-62,-5434538604933843,-61,9007015885066062,-53,5434649244194404,-61
-8859413273088424,-53,4503599627370496,-52,5490741896249344,-67,7032510669446029,-60,5033854665866227,-59,-5068643749329685,-62,8800548394400033,-60,9006489233008697,-53,-8801242180897133,-60
