nx_significand,nx_exponent,nNorm_significand,nNorm_exponent,sSquare_significand,sSquare_exponent,s_significand,s_exponent,znxnz_significand,znxnz_exponent,sny_significand,sny_exponent,znxnzsny_significand,znxnzsny_exponent,nxSquarenySquare_significand,nxSquarenySquare_exponent,px_significand,px_exponent
-7582958723638026,-53,9007199254740991,-53,7626212650254336,-95,8287992332276085,-74,-6641093810440384,-79,-8945538666496974,-75,-4680303514824749,-74,9007199254740989,-53,4680303514824751,-74
-8815824594605219,-53,9007199254740991,-53,7212796278210560,-95,8060216700666103,-74,7137604861658101,-74,6610736541832932,-76,8790288997116334,-74,9007199254739649,-53,-8790288997117645,-74
7358366835604483,-54,9007199254740991,-53,5348024557502464,-97,6940513151682137,-75,-6484859265562238,-76,6335099910574294,-75,6185340555586350,-76,9007199254740593,-53,-6185340555586624,-76
-5359532653197202,-55,9007199254740991,-53,8796093022208000,-97,8901020307485223,-75,7091713422089648,-76,-8801985722520488,-75,-5256129011475664,-75,9007199254737405,-53,5256129011477757,-75
-7208605261969092,-54,4503599627370496,-52,5150112464502784,-94,4816019578038578,-73,6358679345993345,-77,8827245451918221,-74,4811040185083695,-73,9007199254740892,-53,-4811040185083748,-73
-8308240212525588,-53,4503599627370496,-52,8732321347796992,-93,8868695413421070,-73,-5377705544835101,-74,6850820494007888,-74,5892459796691148,-76,9007199254740134,-53,-5892459796691709,-76
8579543281610102,-53,4503599627370496,-52,6368371348078592,-93,7573717030647988,-73,-8656395652260295,-74,4611999743088004,-74,-8088791818344582,-75,9007199254738908,-53,8088791818346454,-75
8654726672038468,-53,4503599627370497,-52,5920870115573760,-93,7302770494299693,-73,7146386608153233,-74,8091696279447337,-75,5596117373938451,-73,9007199254739597,-53,-5596117373939318,-73
-6565874460171005,-53,4503599627370496,-52,5046758371491840,-93,6742192391393112,-73,-6794588293992728,-78,4615420998189005,-73,8806180228003464,-74,9007199254740984,-53,-8806180228003472,-74
6585685690000884,-55,4503599627370496,-52,7529455627010048,-98,5823199597824648,-75,5591042602394809,-75,5725090759313063,-75,5658066680853936,-74,9007199254735088,-53,-5658066680857645,-74
5151108658161420,-53,4503599627370496,-52,6254022138789888,-95,7505412949841064,-74,-5575192364743247,-75,-6156928539902854,-74,-8944524722274478,-74,9007199254740392,-53,8944524722275074,-74
-7537534768525570,-54,4503599627370496,-52,7142427534032896,-97,8020802201873740,-75,8898940584201562,-77,-7284933150012372,-75,-5060198003961982,-75,9007199254740814,-53,5060198003962082,-75
-8907693148694536,-56,4503599627370497,-52,4529987906437120,-93,6387683750378233,-73,7648214466752283,-84,-6338688591632825,-73,-6334954111912731,-73,4503599627370497,-52,6334954111912730,-73
-7097902416917469,-53,4503599627370496,-52,5552533720268800,-94,5000638838544999,-73,-7496890579974684,-75,-6157212992918619,-74,-4952829141452980,-73,9007199254740421,-53,4952829141453294,-73
-7508671993838250,-53,4503599627370496,-52,5417293790052352,-92,4939364563811450,-72,5868733253069315,-80,-5456251437137810,-73,-5410401958598206,-73,4503599627370496,-52,5410401958598206,-73
-8998456826278645,-53,4503599627370496,-52,6509108836433920,-98,5414279280779465,-75,6881834551296495,-73,7631701596644856,-80,6941457220020283,-73,9007199254736201,-53,-6941457220023975,-73
