nx_1_significand,nx_1_exponent,nx_2_significand,nx_2_exponent,nNorm_1_significand,nNorm_1_exponent,nNorm_2_significand,nNorm_2_exponent,sSquare_1_significand,sSquare_1_exponent,sSquare_2_significand,sSquare_2_exponent,s_1_significand,s_1_exponent,s_2_significand,s_2_exponent,znxnz_1_significand,znxnz_1_exponent,znxnz_2_significand,znxnz_2_exponent,sny_1_significand,sny_1_exponent,sny_2_significand,sny_2_exponent,znxnzsny_significand,znxnzsny_exponent,nxSquarenySquare_significand,nxSquarenySquare_exponent,px_significand,px_exponent
-6451043392470155,-64,8239138351129740,-117,6555373582096099,-75,-5558953047692792,-129,4782525118042533,-96,4782130949259264,-150,4640967392635547,-74,5317858781605216,-128,-5258723042035411,-91,6930127757968403,-145,-8604435598132730,-87,5741965383563200,-140,-8933105788259943,-87,6555373580702522,-75,6137122683244124,-64
-5058878917019090,-63,-6934601852088592,-116,5875009628364555,-74,8480088614637376,-128,8297341798218057,-96,4694803367329792,-150,6112929365747692,-74,5745530812931245,-128,6245418841508728,-85,-7652531883292048,-141,5053773923387947,-87,4767432692739675,-141,7508862322355715,-85,5875007991869469,-74,-5756061881743377,-63
6435812476451239,-64,-5305161670079413,-116,5086714583075527,-73,-6213185796812395,-128,5398894487978755,-97,7790298654572544,-155,6973443798335761,-75,7932623220217908,-129,-4701316070154143,-86,-6367585915259116,-140,4610414107722556,-85,5074643306555565,-141,4519512145290969,-86,5086714296590411,-73,-8002837205569824,-66
-8406143199065976,-66,-8059178447214872,-117,4961960507593491,-73,-8463451867822754,-127,4562184382625850,-96,-6646713615908864,-152,4532797357657771,-74,6438475166026950,-128,5681558452245126,-86,6137145082588904,-143,-6645016607090772,-85,6529742321703804,-139,-7608474761936417,-86,4961956583569642,-73,6905647706829386,-65
-4936592874860182,-63,6318933519758400,-122,8659082563906610,-72,-7348244932575520,-127,8873921024284431,-93,-7107442945032192,-147,8940311786317362,-73,6985397140285590,-128,7954696469917281,-86,-5795910779320192,-144,5693651639207389,-82,6339927061664450,-135,6190820168577220,-82,8659082389656641,-72,-6439706691698931,-63
-5771616947377017,-61,-6918789464923612,-115,8691017978889574,-70,8882606638064038,-124,8497495403839158,-89,-5179588489510912,-143,8748636137628829,-71,-4529066157358925,-124,-7367441072814229,-81,-7212301321690947,-135,4690170239097375,-80,-8604456109652980,-134,8051597621522079,-83,8691016229288208,-70,-8344518314400568,-66
4937620794739747,-61,5028038248955592,-117,5943960667147384,-70,8048405942718080,-124,8452701440784663,-90,-6820925869654016,-144,6169893277763552,-71,-4518691219962894,-124,-8059524052399425,-81,4826348068425550,-135,8470239173636229,-82,4642188553961983,-136,-7648808931162620,-82,5943957806370470,-70,5795325972080950,-64
6934578149332893,-62,-7215483970426291,-116,5898898595968542,-71,5199764343856352,-127,8019477486535330,-91,-5564719419621376,-145,8499001802572652,-72,-5646966603248649,-127,6079867707402495,-82,-5107027238661417,-136,8476817443189307,-83,-7549462751795584,-138,5159138214498574,-81,5898896945228388,-71,-7877639889662146,-63
-4902307581601397,-62,-7887437525881522,-116,4949584852103952,-71,5056035395279863,-125,5560327162815803,-91,8399617225916416,-145,7076932575419282,-72,5061014076376739,-125,-7689907506702449,-87,-8431543196639362,-140,7123338131640548,-82,-5936217452844012,-135,6883028522056096,-82,4949584846943693,-71,-6262829236325438,-63
5392916344601856,-65,7789650730076269,-115,5858960797209345,-73,-6867754978768780,-127,8076633806563406,-98,8861829912592384,-155,6031079920018214,-75,-8844837863961570,-133,5188853271604800,-85,-8307466125622372,-140,4779680437647089,-85,8425997400503672,-139,4984266854625945,-84,5858952845035289,-73,-7662509988702023,-64
6829237836349376,-63,8231306881260214,-118,7855151097511930,-72,-7525823190799940,-126,4647128955704141,-93,-6682161482563584,-147,6469746244367210,-73,7380467629069108,-129,-6537395973398101,-84,-5942673040591626,-138,-6996096345490754,-83,6478678949114772,-136,-5132397166094902,-82,7855150113579775,-72,5885122914400596,-63
-4822955040152428,-63,-5411378908886810,-117,8264412827809749,-72,7882638518088664,-127,7554780735643850,-96,6876238211710976,-151,5832984459597972,-74,-7845444815782004,-134,8813039966015877,-86,6032116218177138,-143,-7258153829979207,-84,-4831839598121452,-139,-5054893838475238,-84,8264412603728780,-72,5509216225986387,-65
-5089437330076644,-64,-6477444429170320,-119,5882479735256329,-70,-5423505676563700,-125,5594370210717418,-90,8121550725185536,-148,5019442558328521,-71,-6615170167857023,-127,6963317019340524,-91,5992366655611185,-144,-5692628623871114,-80,-5933632448247191,-133,-5689228566732765,-80,5882479735133649,-70,8711294830353082,-63
-5731973951502460,-63,-5698438458773822,-118,6616773374166737,-73,-5913840493624764,-127,8128737380422986,-94,-7819353487572992,-148,6050502345877207,-73,-8136153228822507,-127,-5870067785158738,-85,5951134191316621,-140,-6947639172982132,-84,-7809907056610246,-137,-4941336532780751,-83,6616772811115415,-73,6726481927975460,-63
-7706463526627325,-63,-4541586353193544,-116,4740364733599285,-72,-8943653405168156,-126,5822424496903814,-91,7655246235435008,-145,7241804857167703,-72,-6661445976050694,-127,7835439934950616,-90,-6321201901266454,-145,-8200068315569840,-83,-8553592113462679,-140,-8138853941078038,-83,4740364733328292,-72,7732345850638046,-63
-6685636143843688,-62,7012921437324384,-116,4966856003796693,-71,8960886766559824,-125,5845789760386125,-97,5619496555380736,-152,7256320911668835,-75,-4979449835249569,-129,5327557498850345,-81,5476465293223160,-135,5135385068985811,-89,4852348778775005,-144,5347617596776071,-81,4966850549218667,-71,-4848853086580024,-62
-7946602285972120,-65,5031833724241686,-116,5521252503051505,-75,6914499545886784,-131,8961483460558322,-96,-6988470622879744,-152,6352868137594021,-74,-4857723392891354,-128,6257278387540699,-90,-6843762492681816,-148,-8218469192667452,-86,6837326383729644,-139,-7827389293446158,-86,5521252482246960,-75,6384679494117575,-63
-7682547556124173,-64,-7493506134224252,-118,8225539216410745,-73,-5481011703431328,-127,6855119656118994,-94,7113878018195456,-149,5556322014505429,-73,-6171940707134386,-127,4548545621856587,-84,-7235611801471732,-139,4751691141511261,-83,-4586544643789250,-136,7025963952439554,-83,8225536205313483,-73,-7693633058884433,-63
-5077606306101840,-68,-6742322006029288,-120,8622744707669923,-73,-5185125152597566,-127,5173748689402178,-93,4600566902685696,-147,6826491436997521,-73,6402304944178921,-127,-8126233522552695,-91,-6417541592560904,-147,-6678132237044353,-83,6333968572128863,-142,-6709875336741824,-83,8622744363897768,-73,7009042780573202,-63
6225059289759164,-63,-6447195276025664,-118,4828197697421160,-71,5758518805699823,-125,5381047154590490,-91,-7434993282318336,-148,6961908066080275,-72,5009473842356441,-127,6784511797193858,-85,-4531091735419275,-138,-8987343358047694,-82,7644647240849671,-137,-8139279383398462,-82,4828197537994636,-71,7592078681470550,-63
7031232553987735,-64,-4758416216221416,-117,4961042215862310,-70,-7664382231670400,-126,6318605000519452,-91,4627703948902400,-145,7544066161671802,-72,6602995317003483,-130,6685892529902961,-84,-5412595003920002,-138,-7779854999539525,-81,-5307608140453461,-135,-6944118433301655,-81,4961041245003497,-70,6303823662044939,-63
-6348343873166193,-63,6026157156885702,-117,4550313890590147,-73,5231060512640650,-128,8485839328016537,-95,-8357991229161472,-149,8742633794867674,-74,7156238787485395,-130,8642947511042943,-84,4572154530183552,-140,-6422370375808143,-87,-5520227899783984,-142,7840151214066925,-84,4550309910129790,-73,-7759669733174947,-63
-5139774912051339,-62,7295356368494331,-116,5944861793819420,-72,8068713422491456,-130,8014791915846021,-92,8626900215791616,-146,6007945895699811,-72,5374597069416022,-127,5852957479450654,-87,-5254505173686760,-146,-6367601107400706,-85,-8284041413251358,-138,-4904361737538043,-85,5944861788380371,-72,7430713271362343,-66
6080997906820455,-64,6191191431218838,-118,6773852724657809,-75,6892024660484466,-129,7300379879378861,-96,-5627985155588096,-153,5733933039758461,-74,6458309822791381,-134,-5644824166496772,-86,-7594222092646376,-140,-6241858265645599,-86,5438204181294600,-139,-5943341216071185,-85,6773850874190844,-75,7902869367265552,-63
-7117490843621738,-64,5595790117006856,-116,6043970466535387,-75,8200670356896896,-129,6401832448712145,-99,-5258304771063808,-155,7593588115049218,-76,-4729691715589778,-130,-6750798338403011,-86,8261503885139862,-140,6556845066989668,-89,5433891164843080,-144,-5931192705029302,-86,6043968534627270,-75,8839131806591999,-64
4574835246976604,-61,5895194015964540,-115,7350185873437616,-70,-8478260454910608,-126,6003320976113087,-89,6783857779015680,-145,7353441930281136,-71,8108337356038153,-126,7778933945706760,-81,-6790620928228979,-135,-5696821456425170,-80,-6447665043516976,-134,-7229417934287162,-82,7350182768949652,-70,8859209338984606,-65
4556675874339424,-67,-5262168973379448,-117,6567075559778166,-72,8671121179469021,-127,5125700462873942,-92,8736366544289792,-147,4804591834340547,-72,5480246901880980,-126,-5623711782413227,-89,-7883823669731080,-145,5799808840573393,-82,4555342829503256,-135,5755873592273290,-82,6567075150903631,-72,-7894580028305835,-63
5362469650485003,-61,5674900508180112,-118,8939012567413425,-70,6127431836188578,-124,7831861620751318,-89,6041736121942016,-143,8398996258700551,-71,-6721876600322545,-128,-4708074522897418,-81,-7079066048971916,-135,6324812740004060,-80,5754291073759815,-135,7941550957110702,-81,8939011739742692,-70,-8002129759417246,-64
-7288347190859450,-64,-5082312497532358,-116,6332240981113013,-72,-6984216980071552,-130,7975212620458990,-95,-5162204743598080,-149,8475513504879759,-74,-5606843645647296,-127,7960667011944281,-85,5076896999732756,-140,4723437609305514,-83,-4520882860280688,-137,6713604362291584,-83,6332239700137482,-72,-4774832845268454,-63
5942548253094642,-63,4826933419185112,-117,5931902729203961,-71,5791971107614304,-125,5307922672184302,-91,-5442743769759744,-148,6914442648335530,-72,8514043235991686,-128,-7836046354882388,-83,4927454993639881,-137,-5126740025353772,-81,-5400967104224095,-138,-7085751614074369,-81,5931898995163077,-71,5379624358878337,-62
-4803065869188700,-61,4853797816852829,-114,5159545266023622,-70,6720585886247712,-126,5732750470485261,-91,5415693428195328,-146,7185821161521550,-72,-6233665092078580,-127,-6511542832100197,-81,-8195674497329584,-134,5217506627414902,-84,7226368151453491,-140,-5859354503673335,-81,5159543292551553,-70,5114442357227532,-63
-7308226942623955,-65,6410616719714528,-120,8181959611419889,-77,8186851781249024,-135,5012322371277660,-101,-8874536304902144,-162,6719150714717876,-77,-7908315186204730,-132,-8155443061785869,-88,8488527734070949,-142,-6719800948598745,-90,8978266659351178,-143,-4917696649467777,-87,8181956937175500,-77,5413701628625222,-63
-7962843122038784,-73,5066313704319448,-119,4701749430729103,-81,8129290798860088,-136,8505888414684235,-107,6144368402497536,-163,8752955603089386,-80,6556494166352369,-135,5615618494066876,-97,5594801135839810,-151,-6322808004053799,-94,-5225675050301552,-149,-5620855692295440,-94,4701745158553111,-81,5383976108376552,-65
-4653148005293697,-66,-5228350412168810,-121,7180240126485172,-80,-4736150911447472,-134,6498082174331574,-104,4705662403608576,-158,5409691345995864,-78,-8254416115070804,-133,-5429226056345768,-91,-7439534934540542,-145,7852947439157664,-93,-7862929713548260,-148,-6931978393112705,-92,7180238664704894,-80,8695770925170437,-65
-4867091963168786,-64,7657559700018700,-119,5436354156986532,-76,8967707657126552,-130,8483604068093565,-98,6818182467682304,-153,6181161389239485,-75,5783107405740431,-129,4861814506366022,-86,5965595300327872,-141,-4893655540539807,-89,-7449183944906251,-143,8500215127597092,-87,5436349871323402,-76,-7041777403465060,-63
8735186072516913,-65,5910901237432298,-118,7572252599686682,-75,-8223647140180224,-132,6350670732541292,-99,-5897568416432128,-153,7563184295602703,-76,-6355745143585003,-131,-4901631203785387,-88,8268598305596284,-142,5885501986200541,-87,-7856495273178403,-142,6869372768615695,-88,7572252430639923,-75,-8171123433715807,-66
6695756805098624,-64,-9003495913997672,-118,5869322947718340,-71,-7152405585516320,-125,8260483900997572,-93,-6833485960445952,-147,8625765150806350,-73,-4713421420403413,-127,-5777385412950545,-83,7210418766451880,-136,-6775958973809039,-82,7529921493407692,-137,-4832325840142155,-81,5869316552523003,-71,7415807499304830,-63
-6322942718227652,-62,-6308434840727656,-117,4703302235208248,-71,-7384997796028616,-128,4879232071411985,-91,-8037435468414976,-145,6629345026269969,-72,-5542678905609380,-127,8948763925720844,-84,5781044961783672,-141,-4545603404732299,-83,5326867373913708,-138,-4558172279800117,-89,4703301966365736,-71,8729264303078782,-71
-7460246724113593,-63,-5939803529502042,-119,6341238368142029,-73,-7131620338881396,-127,5926529744817803,-94,-7183320488083456,-150,5166305948195637,-73,-7003085639157514,-128,6366828734702705,-83,4535190221549098,-138,5547199686949260,-86,8790050625432012,-140,7060228695571363,-83,6341232111656664,-73,-5014237416743726,-62
6027860650940568,-65,5592808522606668,-118,5036068910113854,-74,-7797134123928704,-128,5951058427425180,-96,4541078115975168,-151,5176986045587924,-74,5801133955656635,-131,-8149984378447299,-91,-7326571090064313,-146,5193179558926815,-85,5837588634232602,-143,5065836053013576,-85,5036068902446470,-74,-4530219463357405,-63
-7163156237646288,-65,5247106115782716,-117,7939942784776662,-74,-6255705607068832,-131,8030421847233344,-98,-5401598905810944,-157,6013801197148770,-75,-6388237006971466,-131,-6897372931041193,-86,7314303637782294,-143,-7618579346320939,-86,8843720664276114,-139,-7257976138681065,-85,7939938802616950,-74,8233569413118040,-64
-5648391516312252,-62,-4578213740511198,-116,7641361048444123,-72,-7268837255440266,-126,4902209861308178,-91,5131120575774720,-145,6644936494004962,-72,5974387656943588,-125,8319606296878063,-85,-5234519364928794,-138,-4674526679178045,-83,-8290173138379086,-136,-5189250209917061,-84,7641360902852498,-72,6116791395886216,-65
-5430295165159998,-62,8227454444361680,-119,4609905310635663,-70,-8292374989803314,-124,4812738603598348,-90,5187506318344192,-144,4655603911609870,-71,5779282687328521,-128,8928987163077634,-85,7406120129109947,-138,-7565238202839513,-81,4646477345290148,-135,-7007176505147161,-81,4609905265275160,-70,6845589156725635,-63
-7894163713638852,-62,-5474793116782800,-119,7075709155629915,-71,-8163475593559390,-125,6223414822282122,-91,-8701719156359168,-145,7487024599211864,-72,-5605281953274107,-126,-5054257270000268,-82,5219179523259640,-138,7908788563425241,-84,5384969666293675,-139,-6154120258287915,-83,7075708275325834,-71,7834040812187774,-65
-5355316941556563,-62,7980176966142872,-116,8128050523405161,-71,5525325133607424,-128,4692073391923657,-92,-8343333877317632,-147,4596870672475179,-72,-8903903243559536,-126,6296607459268752,-83,-6317770891390322,-136,6811400071352587,-82,5584271928776399,-138,4979851900493481,-81,8128049781218892,-71,-5518484696106150,-63
8794662744017424,-66,-5840563077163008,-123,8690346067056808,-70,-7091553572574880,-128,7902743426727394,-89,6982226323439616,-144,8436917962362100,-71,4734119105905930,-124,4957694857941381,-84,7292828139197211,-138,5854271483049013,-79,7963506842087071,-132,6009199447359682,-79,8690340607692394,-70,-6228300963938924,-62
7586088838413902,-62,4601824414684560,-115,7752056268871653,-71,-4632915629721152,-126,6775641806060865,-92,-8774537848029184,-146,5524018275944755,-72,7168603422654345,-129,8933862277284381,-81,-5865026849727502,-136,-8594968538198962,-83,-8600584324467938,-141,6785120142734640,-81,7752044355536408,-71,-7883717673689530,-63
4992452420877197,-62,8107047209729248,-118,5742543272759858,-72,5539225885780653,-126,8811048328169407,-94,7667907924328448,-152,6299320119464256,-73,6799978667424234,-127,-6962409037009587,-83,4941575364555135,-137,-5417330881615410,-85,-7740380199780579,-139,-8316741757413439,-83,5742541184467084,-72,6522421672993140,-63
7031881232060164,-63,-5425448404780615,-117,6673327757773939,-73,6576884103368528,-129,6900237125448128,-95,7699164892758016,-150,7883641968904505,-74,5928292726794924,-128,6811436135843101,-83,-8563585304849368,-140,5715539902490359,-85,5561362019540640,-140,8240321111465691,-83,6673319697963777,-73,-5561116320912033,-62
-5879785406485820,-62,-8498777398269412,-118,6320566176653956,-71,4790260511499234,-125,4982230621275083,-91,7726731300438016,-145,6698950958090130,-72,6963908391767261,-125,-8630877464560738,-84,-5062432093661478,-137,7033483804657337,-82,-5640944687578698,-135,4875764438517152,-82,6320565887454695,-71,-6948267386006126,-64
4654826848896439,-61,6926080777037776,-118,5367364651582418,-70,-7567138450366106,-124,6518436781006977,-90,-7782259478233088,-144,5418157385862943,-71,-8466095964282228,-125,-5551738557402143,-80,6628766301445078,-134,-7616536242836260,-82,-8750451259303548,-135,-7455872618111208,-80,5367358541996036,-70,6256013061531062,-62
-8666917545913068,-63,-6196456840075400,-117,6875518081230064,-71,-7916126861353728,-127,5201078947608682,-91,-5639168378011648,-148,6844498113138025,-72,-7052008181720229,-128,-5108224216681245,-83,8648431987339972,-138,4991645051322219,-81,-5272891603009940,-135,7429177994303815,-82,6875517335226676,-71,-4866258292360583,-63
8981050448926269,-64,-6987759981449528,-118,4850989523295046,-71,-7688786822108928,-126,5952021349658886,-95,8037649679908864,-150,7321956177474022,-74,6868823580856938,-130,-6025594889839208,-85,7700803646448393,-139,5053902271649626,-83,-5865834317648241,-139,7095007098379648,-84,4850989281629067,-71,-6586918558130286,-65
6568375627694477,-62,6454348352613884,-117,5364632143101192,-71,-5702629931834918,-125,5757368886844222,-93,-6709325582041088,-148,7201233835034955,-73,4926936099431740,-127,-4888183268228071,-81,-6628326174305978,-136,-7276189943369452,-84,-5510338490784750,-137,-5797707011149253,-81,5364627385704661,-71,4867169564207372,-62
7994601668989698,-62,4575825247358160,-115,4507056221849605,-70,5109076568935222,-126,8288665596915723,-92,7052985678954496,-149,6109732505901408,-72,4661803836651455,-127,6292391969905743,-83,-7984146637330744,-139,5639132176354894,-82,5540354072437113,-135,8785328161307766,-82,4507056055555076,-70,-8778590757669286,-64
7285153260844934,-63,6419121072336727,-117,4669416323321396,-71,-7617514712811782,-125,6774594595152180,-93,5552294091292672,-149,7811537837623720,-73,6314158703183976,-127,-8795740585138065,-86,6167996112516669,-140,4653370046764717,-82,4974813832874211,-141,8207272520387176,-83,4669416274409163,-71,-7915822298199523,-64
8062268756345212,-63,-6606049347961393,-117,6882750576263495,-72,7548881777853820,-126,7105378343898847,-93,-5961253839175680,-147,7999972407691071,-73,4691643502584888,-127,6859158509574291,-84,-4538988880937184,-141,6821534840612244,-83,-4880827205122774,-136,5125557047699694,-82,6882749799073380,-72,-6707626307495377,-63
6740580529583565,-62,-5171133866274000,-121,5060601801714002,-70,5908725672596124,-124,4733196748761899,-90,6060609677295616,-144,4616971205671022,-71,4870785238019622,-125,7621036462003342,-81,6837327874616208,-134,-6932491017026848,-81,6435533423990454,-135,5508363559811961,-84,5060596311437771,-70,-4902083183225159,-66
