5.e-7,2.24827017693361592484636313849584098114584122748819365082152818034791836276962408791e-16
5.500000000000001e-6,2.07817553848126787680238067857578638246581392000798288901596489775323766669786565441e-16
0.000055,3.58405482639790641729027734040562107508103877430037983304672943166408314139981915993e-16
0.00055,2.38231735833232116418450867048764199751393701916345680078209689344585105984918164466e-16
0.0055,2.72028555485052975283067353067810332273566761983148821462700972239225830506810712903e-16
0.055,2.40547099575712483825637585166206911371761899572818066134464479948746004212064811094e-16
0.55,2.54886734388849372703659058555183852508994409663577616361903670861378283068600373824e-16
5.5,2.99048498920559163724398722719764002781358921314680023417082541910514007125191760055e-16
15.,2.69685028924473377911078480721094001753879965763796593271650317195779125077303906313e-16
25.,2.45792040077293215339984458005205244813518390346303636006181974036363951746294302433e-16
35.,2.16788019701544783073161498312649158325625674896762767158567326085930133691556088706e-16
45.,2.51005370402303078773218109804669216395119482878609214985089288682157698095750051674e-16
55.,1.77252833448949021216899143671549793669156881547112870711749758090655281610807351576e-16
65.,8.92065648587450983650001502080617430987317396782816914042625064155035070947947170036e-17
75.,7.53596799517888171580734029987130110391515527017314917158988296181760980838713900446e-17
84.5,3.47516323590739097618575725806016324298388367143607840019331946618857490648562014678e-17
89.45,4.020052741585450607014517306399538597826161363523107414529614278986602522631995635e-18
89.945,2.86455472030385776776377397158882509488084108201644194915475976804874681829295803795e-19
89.9901,5.0619455596455705418793679137585679149756581506891345978502137261472734213701406833e-20
89.99029999999999,6.40970954178165286005468980861304819368590169682029765716071547772358697080417559932e-20
89.9905,4.52242141695302680760536733957953238378601630206106358871231609325085881040690811001e-20
89.9907,4.10182977971043102367389734252694763989745323818905008414547922303246726138739262011e-20
89.9949,3.48844258853740969461770080729956095401570133186796591493795968086506965664024831135e-20
89.99902,6.03446738481011123177013099462183987295731991904652746886288878303305564856910737045e-21
89.99906,5.48067376373488729388446485638434308583028978266674450623657793770701693964854811851e-21
89.9991,4.58066223940748093579594310951629031335768333266311684790707856956470825876613665752e-21
89.99914000000001,3.64712812380425182616283959574477856649720435505922740764546239826219612732079268436e-21
89.99953,3.55146126406591287904476861618430850559638892802012815018919265095545359957483745722e-21
89.999904,4.64988470071902429695556105412641715587381636123095781014389909149708470861755031832e-22
89.999912,4.31658617152820446818295205195250132557098410850039372613852583465081118945614925286e-22
89.99992,3.70096367192529826839556753589153584755360129128450676819400462007667610039915239327e-22
89.999928,4.3664875503150657078340587571920213718777344179405189352245640497957388998041298717e-22
89.999961,3.92189254288721781816802611088014333787476418118777708864306492268682039869587465806e-22
89.999995,3.71791386636575600860986045947505077135599945160584244893522802419832062277579785394e-23
