"range","nx","normNSquared","sSquare","s","znxnz","sny","znxnzsny","nxSquarenySquareDenom","px"
"{0, 90}",2.72598180020456002265133603873876003293809261e-19,9.6909676263451601322599828566269024248446648e-20,4.71522492440456295876248491098259204691542779691462620244e-7,2.35757404963878238345505310070032845618193783944197763936e-7,3.83064576125174472875912519871347075045811095e-19,2.35757404963921998319136075635418187436018481602827043628e-7,3.03372929842908879755598577989229607594539064531905365408e-7,4.1598359939154927302340722813066936475642511e-20,3.03372929842906486240887976856405844165305634541710735725e-7
