"range","nx","normNSquared","sSquare","s","znxnz","sny","znxnzsny","nxSquarenySquareDenom","px"
"{0, 90}",4.853251821996703886565296491340184432244094577e-18,1.629814327110181514840234519141119470032771406e-18,9.707478081918877003428460218700075314374541731583210712174e-6,4.854110364285909088561235762622807393599299471275196201164e-6,7.654523758411657858447172830255935802257741464e-18,4.854110364286424720795902471797010729988769520281482820161e-6,4.718380522585182382560840486891131209256951358888410389786e-6,6.68981998187210792613407720767081617904362511e-19,4.718380522585152455240140984928044948896516214680202426914e-6
